Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
649,Tiquinho Soares,br BRA,FW,Botafogo (RJ),33,1991,15.0,13,8,3,4,6,3,6,50.0,3,10,0,10,3,16,10,0,Matches
650,Fernando Sobral,br BRA,MF,Cuiabá,29,1994,22.2,75,45,42,26,7,32,64,50.0,32,33,8,25,20,95,37,0,Matches
651,Yeferson Soteldo,ve VEN,"FW,MF",Grêmio,26,1997,18.6,15,8,6,7,2,6,17,35.3,11,12,2,10,7,22,5,1,Matches
652,Yan Souto,br BRA,"DF,MF",Juventude,22,2001,2.6,4,4,3,1,0,1,2,50.0,1,4,1,3,1,5,13,0,Matches
653,Gabriel Souza,br BRA,FW,Vasco da Gama,19,2005,1.0,4,2,0,2,2,0,0,,0,1,0,1,1,5,0,0,Matches
654,Hugo Souza,br BRA,GK,Corinthians,25,1999,22.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
655,Igor Vinícius de Souza,br BRA,DF,São Paulo,26,1997,27.4,66,36,40,19,7,30,55,54.5,25,25,2,23,18,84,41,1,Matches
656,Josef de Souza,br BRA,MF,Vasco da Gama,34,1989,0.8,3,1,2,1,0,1,3,33.3,2,0,0,0,1,4,4,0,Matches
657,Everaldo Stum,br BRA,FW,Bahia,32,1991,22.8,19,15,4,6,9,5,21,23.8,16,11,2,9,4,23,20,0,Matches
658,Damián Suárez,uy URU,DF,Botafogo (RJ),35,1988,13.8,32,23,16,12,4,19,41,46.3,22,12,3,9,9,41,25,0,Matches
659,Bruno Tabata,br BRA,"FW,MF",Internacional,26,1997,11.9,13,6,2,9,2,5,13,38.5,8,16,1,15,7,20,9,0,Matches
660,Gabriel Taliari,br BRA,FW,Juventude,26,1997,10.2,11,9,4,4,3,3,13,23.1,10,5,0,5,1,12,5,0,Matches
661,Talisson,br BRA,FW,RB Bragantino,21,2002,1.3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
662,Tchê Tchê,br BRA,"MF,FW",Botafogo (RJ),31,1992,17.4,16,9,7,8,1,9,12,75.0,3,10,0,10,6,22,10,1,Matches
663,Alex Teixeira,br BRA,"FW,MF",Vasco da Gama,34,1990,2.6,3,2,2,0,1,1,2,50.0,1,4,0,4,1,4,1,0,Matches
664,Alex Telles,br BRA,"DF,MF",Botafogo (RJ),31,1992,7.2,10,7,6,4,0,4,12,33.3,8,9,3,6,12,22,5,0,Matches
665,David Terans,uy URU,"MF,FW",Fluminense,29,1994,2.4,6,4,1,4,1,4,7,57.1,3,4,0,4,0,6,1,0,Matches
666,Felipe Teresa,br BRA,"MF,FW",Flamengo,18,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
667,Thaciano,br BRA,"FW,MF",Bahia,28,1995,26.0,19,13,13,5,1,3,21,14.3,18,17,2,15,18,37,33,0,Matches
668,Thiaguinho,br BRA,MF,Juventude,26,1997,3.4,8,4,4,3,1,4,10,40.0,6,5,0,5,2,10,5,0,Matches
669,Tiago,br BRA,"FW,MF",Bahia,18,2005,0.7,2,2,0,0,2,1,1,100.0,0,1,0,1,0,2,0,0,Matches
670,Guilherme Tinga,br BRA,DF,Fortaleza,30,1993,23.9,33,22,24,8,1,19,32,59.4,13,24,8,16,33,66,108,1,Matches
671,Titi,br BRA,DF,Fortaleza,35,1988,22.4,31,18,21,10,0,14,34,41.2,20,30,15,15,29,60,71,3,Matches
672,Félix Torres Caicedo,ec ECU,DF,Corinthians,27,1997,19.0,23,11,17,6,0,12,25,48.0,13,12,7,5,27,50,80,1,Matches
673,Miguel Trauco,pe PER,DF,Criciúma,31,1992,16.1,34,25,22,11,1,17,32,53.1,15,14,6,8,9,43,49,0,Matches
674,Bruno Tubarão,br BRA,DF,Atl Goianiense,28,1995,17.6,35,21,24,10,1,15,26,57.7,11,15,3,12,16,51,32,0,Matches
675,Bruno Uvini,br BRA,DF,Vitória,32,1991,4.8,1,1,0,1,0,1,1,100.0,0,6,3,3,6,7,15,0,Matches
676,Enner Valencia,ec ECU,FW,Internacional,34,1989,10.7,8,6,1,4,3,3,8,37.5,5,7,0,7,1,9,5,0,Matches
677,Vanderlan,br BRA,DF,Palmeiras,21,2002,11.7,26,19,7,15,4,13,21,61.9,8,10,1,9,13,39,25,0,Matches
678,Guillermo Varela,uy URU,DF,Flamengo,30,1993,11.5,18,13,12,2,4,10,15,66.7,5,12,5,7,13,31,24,0,Matches
679,Eduardo Vargas,cl CHI,"MF,FW",Atlético Mineiro,34,1989,9.5,10,8,3,7,0,4,7,57.1,3,10,1,9,3,13,5,0,Matches
680,Pablo Vegetti,ar ARG,FW,Vasco da Gama,35,1988,33.2,16,12,9,6,1,10,23,43.5,13,21,6,15,1,17,45,0,Matches
681,Raphael Veiga,br BRA,MF,Palmeiras,28,1995,27.5,18,12,4,12,2,4,21,19.0,17,17,5,12,10,28,13,0,Matches
682,Fausto Vera,ar ARG,MF,Atlético Mineiro,23,2000,18.4,35,16,14,16,5,19,40,47.5,21,19,9,10,13,48,28,0,Matches
683,Fausto Vera,ar ARG,MF,Corinthians,23,2000,2.4,1,1,0,1,0,1,4,25.0,3,2,1,1,5,6,0,0,Matches
684,Gabriel Veron,br BRA,"FW,MF",Cruzeiro,21,2002,17.9,25,21,7,11,7,7,24,29.2,17,15,1,14,8,33,19,0,Matches
685,João Victor,br BRA,DF,Flamengo,17,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
686,João Victor,br BRA,DF,Vasco da Gama,25,1998,19.7,33,26,23,8,2,18,25,72.0,7,23,15,8,21,54,94,0,Matches
687,Marcos Victor,br BRA,DF,Ath Paranaense,22,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
688,Dudu Vieira,br BRA,MF,Juventude,29,1994,3.0,4,3,1,3,0,1,2,50.0,1,6,3,3,4,8,5,1,Matches
689,Felipe Vieira,br BRA,"DF,MF",Fluminense,18,2005,1.8,5,3,3,1,1,1,1,100.0,0,1,1,0,4,9,10,0,Matches
690,Lucas Villalba,ar ARG,DF,Cruzeiro,29,1994,14.7,16,9,11,5,0,9,12,75.0,3,16,8,8,18,34,60,2,Matches
691,Mathías Villasanti,py PAR,MF,Grêmio,27,1997,26.0,79,47,35,34,10,36,71,50.7,35,43,16,27,45,124,39,1,Matches
692,Matías Viña,uy URU,DF,Flamengo,26,1997,4.7,8,5,3,5,0,5,10,50.0,5,5,0,5,5,13,14,0,Matches
693,Alix Vinicius,br BRA,DF,Atl Goianiense,24,1999,22.7,28,23,19,7,2,19,30,63.3,11,43,24,19,33,61,131,2,Matches
694,Caio Vinícius,br BRA,"DF,MF",Vitória,25,1999,6.7,14,7,8,5,1,5,9,55.6,4,7,2,5,6,20,26,0,Matches
695,Eduardo Vinícius,br BRA,MF,Cuiabá,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
696,Mateus Vital,br BRA,"MF,FW",Cruzeiro,25,1998,5.9,9,7,3,3,3,2,10,20.0,8,4,0,4,1,10,2,0,Matches
697,Vitão,br BRA,DF,Internacional,23,2000,27.8,31,23,24,5,2,20,30,66.7,10,23,11,12,23,54,124,0,Matches
698,Vitinho,br BRA,"MF,FW",Cruzeiro,19,2004,5.4,8,3,3,5,0,4,7,57.1,3,5,2,3,3,11,5,0,Matches
699,Vitinho,br BRA,MF,Atlético Mineiro,19,2004,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
700,Vitinho,br BRA,FW,RB Bragantino,20,2003,0.5,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,Matches
701,Vitinho,br BRA,"FW,MF",RB Bragantino,24,1999,21.3,26,15,8,14,4,14,29,48.3,15,25,2,23,11,37,30,0,Matches
702,Vitinho,br BRA,"DF,MF",Botafogo (RJ),24,1999,8.6,19,8,11,5,3,12,28,42.9,16,7,1,6,1,20,13,0,Matches
703,Paulo Vitor,br BRA,MF,Atlético Mineiro,19,2004,5.9,22,9,9,11,2,12,21,57.1,9,10,0,10,2,24,14,0,Matches
704,Rayan Vitor,br BRA,"FW,MF",Vasco da Gama,17,2006,9.5,11,9,3,7,1,2,7,28.6,5,10,1,9,5,16,15,1,Matches
705,Felipe Vizeu,br BRA,FW,Criciúma,26,1997,4.9,7,4,1,5,1,2,3,66.7,1,1,0,1,2,9,3,1,Matches
706,Wagner,br BRA,DF,Vitória,24,1999,35.1,36,20,21,14,1,19,28,67.9,9,49,36,13,50,86,189,1,Matches
707,Walace,br BRA,MF,Cruzeiro,28,1995,5.1,10,8,8,1,1,7,14,50.0,7,0,0,0,7,17,4,1,Matches
708,Wallace,br BRA,"MF,FW",Flamengo,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
709,Walter,br BRA,GK,Cuiabá,36,1987,36.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,12,5,Matches
710,Wanderson,br BRA,"FW,MF",Internacional,29,1994,11.3,10,5,2,6,2,4,12,33.3,8,9,0,9,7,17,7,0,Matches
711,Welington,br BRA,DF,São Paulo,22,2001,18.9,39,23,19,18,2,18,32,56.3,14,10,4,6,23,62,32,0,Matches
712,José Welison,br BRA,MF,Fortaleza,28,1995,9.8,31,22,17,14,0,14,24,58.3,10,19,7,12,12,43,18,1,Matches
713,João Wellington,br BRA,"MF,FW",Cruzeiro,20,2004,3.3,7,5,1,3,3,1,2,50.0,1,0,0,0,6,13,3,0,Matches
714,Werton,br BRA,"MF,FW",Flamengo,20,2003,0.5,3,2,1,2,0,2,4,50.0,2,1,0,1,1,4,0,0,Matches
