Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Héctor Fort,ESP,DF,Barcelona,17,2006,6.5,13,8,6,4,3,10,16,62.5,6,12,0,12,6,19,16,0
Dimitri Foulquier,FRA,DF,Valencia,31,1993,25.5,48,31,29,13,6,24,36,66.7,12,21,5,16,16,64,86,1
Juan Foyth,ARG,DF,Villarreal,26,1998,16.9,25,15,15,6,4,11,16,68.8,5,26,17,9,19,44,119,3
Fran,ESP,GK,Real Madrid,19,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Alejandro Francés,ESP,DF,Girona,21,2002,13.0,36,24,22,13,1,28,40,70.0,12,17,8,9,17,53,52,0
Enric Franquesa,ESP,"DF,FW",Leganés,27,1997,6.8,17,9,9,6,2,9,13,69.2,4,7,1,6,5,22,12,0
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,27,1997,27.7,37,21,16,13,8,14,46,30.4,32,22,0,22,19,56,24,1
Darío Fuentes,ESP,DF,Sevilla,21,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Manuel Fuster,ESP,"FW,MF",Las Palmas,26,1997,11.1,19,11,5,8,6,15,28,53.6,13,13,3,10,4,23,17,0
Javi Galán,ESP,DF,Atlético Madrid,29,1994,19.8,51,31,31,15,5,25,49,51.0,24,13,3,10,12,63,47,0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,30,1993,16.4,36,22,11,17,8,20,31,64.5,11,11,4,7,16,52,14,2
Conor Gallagher,ENG,MF,Atlético Madrid,24,2000,18.1,45,32,16,19,10,22,49,44.9,27,23,5,18,20,65,23,0
Facundo Garcés,MAS,DF,Alavés,24,1999,7.5,6,2,4,2,0,3,5,60.0,2,8,6,2,5,11,51,0
Álvaro García,ESP,"FW,MF",Rayo Vallecano,31,1992,28.4,33,24,19,8,6,12,31,38.7,19,31,0,31,32,65,42,1
Eric García,ESP,"DF,MF",Barcelona,23,2001,17.4,38,21,11,24,3,20,29,69.0,9,24,8,16,14,52,41,0
Fran Garcia,ESP,DF,Real Madrid,24,1999,24.1,51,36,29,16,6,28,51,54.9,23,27,5,22,28,79,67,1
Gonzalo García,ESP,"FW,DF",Real Madrid,20,2004,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Joan García,ESP,GK,Espanyol,23,2001,38.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,18,4
Pablo Garcia,ESP,FW,Betis,18,2006,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Rubén García,ESP,"FW,MF",Osasuna,31,1993,26.8,52,31,20,21,11,26,60,43.3,34,37,3,34,15,67,34,1
Unai García,ESP,DF,Osasuna,32,1992,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Yarek Gasiorowski,ESP,DF,Valencia,19,2005,10.5,19,16,16,3,0,9,13,69.2,4,17,6,11,26,45,60,0
Gavi,ESP,"MF,FW",Barcelona,19,2004,12.1,30,21,10,15,5,15,26,57.7,11,14,1,13,10,40,7,0
Paulo Gazzaniga,ARG,GK,Girona,32,1992,35.5,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,17,3
Bryan Gil,ESP,"FW,MF",Girona,23,2001,19.1,34,20,10,15,9,14,30,46.7,16,24,0,24,10,44,9,4
Dani Gómez,ESP,FW,Valencia,26,1998,5.9,3,2,0,0,3,0,0,,0,1,0,1,2,5,4,0
Moi Gómez,ESP,"MF,FW",Osasuna,30,1994,8.8,13,9,4,7,2,4,8,50.0,4,5,2,3,6,19,7,1
Sergi Gómez,ESP,DF,Espanyol,32,1992,7.4,8,5,7,1,0,2,3,66.7,1,12,8,4,7,15,38,0
Sergio Gómez,ESP,"MF,DF",Real Sociedad,23,2000,30.4,71,39,30,29,12,30,56,53.6,26,44,3,41,19,90,30,2
Unai Gómez,ESP,"MF,FW",Athletic Club,21,2003,14.3,12,8,3,7,2,4,7,57.1,3,13,1,12,2,14,15,1
Fabio González,ESP,MF,Las Palmas,27,1997,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Peter González,DOM,"MF,FW",Getafe,22,2002,5.3,11,6,2,5,4,6,9,66.7,3,8,0,8,2,13,5,0
Urko González,ESP,MF,Espanyol,23,2001,15.3,46,28,24,21,1,28,44,63.6,16,27,12,15,8,54,39,1
Urko González,ESP,MF,Real Sociedad,23,2001,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Andoni Gorosabel,ESP,DF,Athletic Club,27,1996,16.5,47,28,31,9,7,30,45,66.7,15,18,2,16,18,65,62,0
José Gragera,ESP,MF,Espanyol,23,2000,6.3,25,16,11,14,0,9,17,52.9,8,9,1,8,5,30,13,0
Dominik Greif,SVK,GK,Mallorca,27,1997,31.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,1
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33,1991,27.4,30,17,13,13,4,7,29,24.1,22,20,1,19,6,36,23,1
Florian Grillitsch,AUT,MF,Valladolid,28,1995,6.9,11,7,7,3,1,7,15,46.7,8,12,2,10,4,15,5,1
Vicente Guaita,ESP,GK,Celta Vigo,37,1987,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21,3
Sergi Guardiola,ESP,FW,Rayo Vallecano,33,1991,4.0,5,3,0,5,0,2,3,66.7,1,1,0,1,1,6,2,0
Nemanja Gudelj,SRB,"MF,DF",Sevilla,32,1991,27.7,42,24,16,22,4,21,35,60.0,14,27,10,17,27,69,94,1
Javier Guerra,ESP,MF,Valencia,21,2003,28.7,50,27,18,21,11,26,56,46.4,30,15,3,12,20,70,49,3
Ander Guevara,ESP,MF,Alavés,27,1997,21.6,49,30,19,29,1,20,48,41.7,28,21,5,16,14,63,43,1
Pape Gueye,SEN,MF,Villarreal,25,1999,24.7,54,26,23,23,8,20,29,69.0,9,31,13,18,27,81,53,2
Hugo Guillamón,ESP,MF,Valencia,24,2000,4.0,11,8,1,9,1,9,10,90.0,1,4,1,3,5,16,9,1
Carlos Guirao,ESP,MF,Betis,21,2003,1.2,5,3,1,4,0,4,6,66.7,2,1,1,0,3,8,2,0
Arda Güler,TUR,"MF,FW",Real Madrid,19,2005,13.9,30,16,11,8,11,9,22,40.9,13,18,0,18,7,37,8,0
Gerard Gumbau,ESP,MF,Rayo Vallecano,29,1994,9.4,17,12,8,7,2,7,15,46.7,8,13,4,9,5,22,13,0
Jon Guridi,ESP,"MF,FW",Alavés,29,1995,23.1,40,22,7,26,7,18,44,40.9,26,19,1,18,14,54,16,0
Gorka Guruzeta,ESP,FW,Athletic Club,27,1996,20.4,16,8,1,13,2,7,31,22.6,24,28,4,24,9,25,23,0
Miguel Gutiérrez,ESP,"DF,MF",Girona,23,2001,27.3,37,24,18,16,3,17,37,45.9,20,17,7,10,16,53,34,3
Munir El Haddadi,MAR,"FW,MF",Leganés,28,1995,9.6,12,9,5,4,3,3,12,25.0,9,8,1,7,1,13,1,1
Sébastien Haller,CIV,FW,Leganés,30,1994,4.5,2,0,1,0,1,1,2,50.0,1,1,0,1,0,2,7,0
Henrique,BRA,DF,Valladolid,30,1994,3.9,6,2,3,2,1,1,4,25.0,3,5,0,5,3,9,12,0
Javi Hernández,ESP,DF,Leganés,26,1998,26.5,26,15,16,7,3,17,46,37.0,29,25,5,20,23,49,98,0
Aridane Hernández,ESP,DF,Rayo Vallecano,35,1989,11.4,13,11,9,4,0,6,8,75.0,2,10,8,2,6,19,99,2
Jorge Herrando,ESP,DF,Osasuna,23,2001,15.2,17,11,9,5,3,9,15,60.0,6,20,14,6,12,29,65,2
Ander Herrera,ESP,MF,Athletic Club,34,1989,3.0,8,4,1,7,0,3,6,50.0,3,1,0,1,2,10,10,0
Sergio Herrera,ESP,GK,Osasuna,31,1993,37.0,2,1,2,0,0,2,6,33.3,4,1,0,1,0,2,29,1
Yangel Herrera,VEN,MF,Girona,26,1998,25.1,66,39,31,27,8,30,59,50.8,29,24,8,16,31,97,50,2
Juan Herzog,ESP,DF,Las Palmas,21,2003,14.6,12,12,12,0,0,9,16,56.3,7,17,11,6,18,30,86,0
Omar El Hilali,MAR,DF,Espanyol,20,2003,35.0,111,79,81,24,6,64,95,67.4,31,53,13,40,46,157,145,2
Roger Hinojo,ESP,DF,Espanyol,19,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Dinko Horkaš,CRO,GK,Las Palmas,25,1999,12.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,1
Pablo Ibáñez,ESP,MF,Osasuna,25,1998,14.4,20,10,7,12,1,10,40,25.0,30,20,7,13,18,38,21,0
Stanis Idumbo,BEL,"FW,MF",Sevilla,19,2005,3.2,9,5,3,4,2,3,5,60.0,2,3,1,2,4,13,2,0
Iglesias,ESP,DF,Getafe,26,1998,32.1,81,47,42,33,6,46,90,51.1,44,47,8,39,50,131,133,1
Borja Iglesias,ESP,FW,Celta Vigo,31,1993,21.7,10,9,2,5,3,4,15,26.7,11,9,2,7,7,17,10,0
Kelechi Iheanacho,NGA,FW,Sevilla,27,1996,4.4,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0
Isco,ESP,MF,Betis,32,1992,17.2,20,13,3,13,4,7,28,25.0,21,10,0,10,11,31,7,0
Diego Iturralde,ESP,FW,Sevilla,21,2003,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Ivan Jaime Pajuelo,ESP,MF,Valencia,23,2000,3.3,8,5,2,3,3,4,5,80.0,1,2,0,2,2,10,0,0
Karl Jakob Hein,EST,GK,Valladolid,22,2002,31.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,19,2
Adnan Januzaj,BEL,"MF,FW",Las Palmas,29,1995,6.6,10,6,1,6,3,5,9,55.6,4,6,0,6,2,12,3,0
Mikel Jauregizar,ESP,MF,Athletic Club,20,2003,24.9,84,48,25,45,14,41,83,49.4,42,24,4,20,29,113,36,2
John Joe,IRL,"MF,FW",Getafe,20,2003,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Jofre,ESP,"MF,FW",Espanyol,23,2001,24.1,22,16,14,5,3,13,23,56.5,10,13,0,13,15,37,29,0
Frenkie de Jong,NED,MF,Barcelona,27,1997,12.7,19,11,5,8,6,8,16,50.0,8,9,1,8,12,31,7,1
Joan Jordán,ESP,MF,Alavés,30,1994,15.7,32,18,11,17,4,17,30,56.7,13,12,0,12,9,41,21,0
Juanmi,ESP,"FW,MF",Getafe,31,1993,7.7,14,11,4,7,3,6,19,31.6,13,6,0,6,2,16,3,0
Juanmi,ESP,"FW,MF",Betis,31,1993,2.7,7,4,3,3,1,4,6,66.7,2,4,0,4,1,8,4,0
Juanpe,ESP,DF,Girona,33,1991,8.1,8,5,5,3,0,6,8,75.0,2,15,10,5,8,16,56,1
Abdulai Juma Bah,SLE,DF,Valladolid,18,2006,9.6,10,7,7,3,0,3,5,60.0,2,15,8,7,12,22,60,0
Luiz Lúcio Reis Júnior,BRA,GK,Villarreal,23,2001,16.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1
Vinicius Júnior,BRA,FW,Real Madrid,24,2000,25.0,21,10,7,4,10,5,18,27.8,13,9,0,9,3,24,1,2
Stanko Jurić,CRO,MF,Valladolid,27,1996,19.2,48,24,26,19,3,19,48,39.6,29,35,11,24,24,72,52,0
Willy Kambwala,FRA,DF,Villarreal,19,2004,12.4,17,12,14,2,1,10,12,83.3,2,10,7,3,10,27,56,1
Abdoulaye Keita,ESP,"FW,MF",Getafe,21,2002,1.1,2,2,0,1,1,2,4,50.0,2,1,0,1,0,2,3,0
Kenedy,BRA,"MF,FW",Valladolid,28,1996,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kiké,ESP,FW,Alavés,34,1989,28.2,19,14,1,12,6,6,17,35.3,11,11,4,7,1,20,23,0
Koke,ESP,MF,Atlético Madrid,32,1992,21.4,46,23,18,22,6,21,43,48.8,22,24,2,22,20,66,29,2
Jules Koundé,FRA,DF,Barcelona,25,1998,28.9,63,43,29,23,11,44,66,66.7,22,35,5,30,20,83,68,2
Alex Král,CZE,MF,Espanyol,26,1998,30.2,55,37,28,24,3,16,30,53.3,14,34,14,20,28,83,51,2
Vladyslav Krapyvtsov,UKR,GK,Girona,19,2005,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Ladislav Krejčí,CZE,DF,Girona,25,1999,27.1,23,16,19,4,0,14,26,53.8,12,24,19,5,34,57,93,5
Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,2001,26.4,31,20,11,11,9,16,40,40.0,24,38,1,37,17,48,13,1
Marash Kumbulla,ALB,DF,Espanyol,24,2000,33.0,51,26,35,14,2,24,41,58.5,17,48,35,13,34,85,224,2
Luca de la Torre,USA,MF,Celta Vigo,26,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yoel Lago,ESP,DF,Celta Vigo,20,2004,6.5,12,8,8,3,1,7,9,77.8,2,5,4,1,4,16,30,0
Cyle Larin,CAN,FW,Mallorca,29,1995,19.6,12,6,1,6,5,3,9,33.3,6,12,3,9,1,13,16,0
Juanmi Latasa,ESP,FW,Valladolid,23,2001,15.5,4,2,1,1,2,2,6,33.3,4,4,1,3,0,4,11,1
Toni Lato,ESP,DF,Mallorca,26,1997,6.9,17,11,6,5,6,7,11,63.6,4,10,4,6,6,23,33,0
Robin Le Normand,ESP,DF,Atlético Madrid,27,1996,23.9,27,18,23,4,0,12,20,60.0,8,20,9,11,10,37,120,1
Florian Lejeune,FRA,DF,Rayo Vallecano,33,1991,36.9,46,28,30,14,2,23,43,53.5,20,38,32,6,41,87,181,1
Iñigo Lekue,ESP,DF,Athletic Club,31,1993,8.6,15,12,12,3,0,9,17,52.9,8,7,2,5,9,24,29,2
Thomas Lemar,FRA,MF,Atlético Madrid,28,1995,0.9,2,1,1,1,0,2,4,50.0,2,0,0,0,0,2,1,0
Clément Lenglet,FRA,DF,Atlético Madrid,29,1995,21.9,27,17,19,8,0,11,15,73.3,4,24,18,6,22,49,104,1
Robert Lewandowski,POL,FW,Barcelona,35,1988,29.6,10,5,1,5,4,5,11,45.5,6,14,2,12,3,13,26,0
Samuel Lino,BRA,"MF,DF",Atlético Madrid,24,1999,17.2,33,17,25,4,4,22,52,42.3,30,23,4,19,8,41,13,0
Javier Llabrés,ESP,FW,Mallorca,21,2002,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Diego Llorente,ESP,DF,Betis,30,1993,28.0,36,20,23,12,1,25,38,65.8,13,29,20,9,43,79,154,1
Marcos Llorente,ESP,"DF,MF",Atlético Madrid,29,1995,27.9,69,52,38,27,4,36,55,65.5,19,32,7,25,27,96,51,1
Giovani Lo Celso,ARG,"MF,FW",Betis,28,1996,16.2,34,22,8,17,9,17,25,68.0,8,14,2,12,5,39,3,1
Enzo Loiodice,FRA,MF,Las Palmas,23,2000,7.6,17,7,8,9,0,3,10,30.0,7,4,1,3,10,27,7,2
David López,ESP,DF,Mallorca,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0
David López,ESP,DF,Girona,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2
Diego López,ESP,"MF,FW",Valencia,22,2002,30.4,31,18,11,16,4,16,47,34.0,31,30,0,30,16,47,15,0
Fer López,ESP,"FW,MF",Celta Vigo,20,2004,7.5,9,5,1,6,2,2,13,15.4,11,10,0,10,2,11,7,0
Fermin López,ESP,"MF,FW",Barcelona,21,2003,13.9,19,15,3,9,7,8,32,25.0,24,11,0,11,5,24,3,0
Javi López,ESP,DF,Real Sociedad,22,2002,21.5,40,23,23,12,5,23,37,62.2,14,21,7,14,11,51,59,2
Pau López,ESP,GK,Girona,29,1994,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Roberto López,ESP,MF,Leganés,24,2000,4.4,8,6,4,4,0,5,15,33.3,10,5,0,5,1,9,7,2
Unai López,ESP,MF,Rayo Vallecano,28,1995,19.0,31,21,14,12,5,17,36,47.2,19,18,6,12,21,52,20,0
Iker Losada,ESP,"FW,MF",Celta Vigo,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0
Iker Losada,ESP,"MF,FW",Betis,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0
Pol Lozano,ESP,MF,Espanyol,24,1999,21.6,53,34,23,25,5,25,58,43.1,33,32,6,26,22,75,31,0
José Luis Gayà,ESP,DF,Valencia,29,1995,20.0,57,40,39,15,3,40,58,69.0,18,16,2,14,25,82,61,0
Dodi Lukebakio,BEL,FW,Sevilla,26,1997,34.4,22,14,8,8,6,15,27,55.6,12,18,1,17,11,33,17,2
Daniel Luna,COL,MF,Mallorca,21,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Andriy Lunin,UKR,GK,Real Madrid,25,1999,7.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0
Darwin Machís,VEN,"MF,FW",Valladolid,31,1993,7.1,5,4,3,2,0,3,9,33.3,6,3,0,3,5,10,13,0
Pablo Maffeo,ESP,DF,Mallorca,27,1997,26.3,60,40,43,14,3,34,46,73.9,12,32,11,21,25,85,103,1
Jon Magunazelaia,ESP,MF,Real Sociedad,23,2001,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Giorgi Mamardashvili,GEO,GK,Valencia,23,2000,34.0,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,16,3
Reinildo Mandava,MOZ,DF,Atlético Madrid,30,1994,10.5,18,11,10,7,1,10,18,55.6,8,11,5,6,16,34,35,0
Javier Manquillo,ESP,DF,Celta Vigo,30,1994,5.7,7,5,4,3,0,2,10,20.0,8,5,3,2,7,14,14,0
Marcão,BRA,DF,Sevilla,28,1996,6.1,10,7,6,4,0,3,5,60.0,2,9,6,3,7,17,29,1
Óscar de Marcos,ESP,DF,Athletic Club,35,1989,17.4,32,15,15,13,4,21,37,56.8,16,17,1,16,16,48,35,0
Alberto Marí,ESP,FW,Valencia,23,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
José María Giménez,URU,DF,Atlético Madrid,29,1995,22.2,26,16,18,8,0,17,28,60.7,11,29,19,10,27,53,115,2
Arkaitz Mariezkurrena,ESP,"FW,MF",Real Sociedad,19,2005,2.7,1,0,1,0,0,0,4,0.0,4,4,1,3,1,2,4,0
Pablo Marín,ESP,MF,Real Sociedad,21,2003,13.8,25,17,6,13,6,10,19,52.6,9,12,3,9,5,30,14,0
Mika Mármol,ESP,DF,Las Palmas,23,2001,26.7,61,29,35,24,2,34,52,65.4,18,46,14,32,38,99,121,2
Mario Maroto,ESP,MF,Valladolid,20,2003,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,2,0
Unai Marrero,ESP,GK,Real Sociedad,22,2001,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Carlos Martín,ESP,"FW,MF",Alavés,22,2002,14.8,43,21,18,16,9,13,49,26.5,36,30,1,29,5,48,20,0
Diego Martín,ESP,FW,Las Palmas,20,2003,0.4,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
Gerard Martín,ESP,DF,Barcelona,22,2002,11.5,22,10,10,7,5,11,16,68.8,5,16,2,14,13,35,27,0
Iván Martín,ESP,MF,Girona,25,1999,22.7,32,19,14,14,4,15,34,44.1,19,20,6,14,11,43,15,1
Jon Martin,ESP,DF,Real Sociedad,18,2006,10.0,11,9,7,3,1,6,9,66.7,3,13,9,4,7,18,80,1
Mario Martín,ESP,MF,Valladolid,20,2004,19.4,62,32,31,27,4,21,49,42.9,28,32,7,25,21,83,46,7
Arnau Martinez,ESP,"DF,MF",Girona,21,2003,29.2,51,28,30,15,6,32,63,50.8,31,18,6,12,31,82,76,2
Iñigo Martínez,ESP,DF,Barcelona,33,1991,27.7,25,14,20,5,0,16,22,72.7,6,18,7,11,18,43,108,1
Javi Martínez,ESP,MF,Osasuna,24,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ramón Martínez,ESP,DF,Sevilla,21,2002,2.9,6,3,5,1,0,3,5,60.0,2,2,1,1,2,8,23,0
Toni Martínez,ESP,FW,Alavés,27,1997,11.2,12,7,5,4,3,4,8,50.0,4,8,2,6,1,13,15,0
Javi Martón,ESP,"FW,MF",Athletic Club,25,1999,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marvin,ESP,"DF,FW",Las Palmas,24,2000,11.5,25,13,12,9,4,11,26,42.3,15,17,6,11,15,40,34,0
Omar Mascarell,EQG,MF,Mallorca,31,1993,22.1,27,13,13,13,1,14,35,40.0,21,33,21,12,49,76,59,3
Jaime Mata,ESP,"FW,MF",Las Palmas,35,1988,7.3,8,2,2,6,0,3,9,33.3,6,5,1,4,3,11,11,0
Borja Mayoral,ESP,FW,Getafe,27,1997,12.4,5,4,2,2,1,3,9,33.3,6,4,0,4,2,7,6,0
Kylian Mbappé,FRA,FW,Real Madrid,25,1998,32.3,8,5,1,3,4,1,5,20.0,4,3,0,3,1,9,1,1
Oliver McBurnie,SCO,FW,Las Palmas,28,1996,20.4,15,7,5,8,2,5,12,41.7,7,15,5,10,6,21,24,0
Scott McKenna,SCO,DF,Las Palmas,27,1996,27.4,21,13,16,5,0,9,12,75.0,3,36,28,8,9,30,163,2
Mateo Mejía,ESP,FW,Sevilla,21,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Arthur Melo,BRA,MF,Girona,27,1996,10.5,25,11,8,12,5,14,27,51.9,13,5,1,4,8,33,12,1
Brais Méndez,ESP,MF,Real Sociedad,27,1997,17.0,24,13,6,14,4,9,24,37.5,15,14,1,13,7,31,16,1
Ferland Mendy,FRA,DF,Real Madrid,29,1995,11.2,17,14,7,6,4,9,12,75.0,3,11,4,7,9,26,8,1
Nobel Mendy,FRA,DF,Betis,19,2004,1.2,0,0,0,0,0,0,0,,0,2,0,2,4,4,10,1
Víctor Meseguer,ESP,MF,Valladolid,25,1999,4.6,10,6,4,4,2,2,10,20.0,8,3,0,3,2,12,4,1
Miguel,ESP,FW,Leganés,24,1999,19.2,16,7,6,4,6,4,14,28.6,10,15,4,11,4,20,23,1
Éder Militão,BRA,DF,Real Madrid,26,1998,10.4,19,17,14,5,0,7,12,58.3,5,13,8,5,12,31,35,0
Luis Milla,ESP,MF,Getafe,29,1994,31.9,61,40,28,25,8,35,72,48.6,37,25,0,25,24,85,28,3
Pere Milla,ESP,"MF,FW",Espanyol,31,1992,5.1,6,2,5,0,1,1,18,5.6,17,10,2,8,3,9,5,0
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,25,1999,30.3,38,24,21,12,5,26,69,37.7,43,35,5,30,22,60,46,7
Kim Minsu,KOR,"MF,FW",Girona,18,2006,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Bojan Miovski,MKD,FW,Girona,25,1999,9.7,7,5,2,2,3,2,7,28.6,5,4,0,4,2,9,7,0
Rafa Mir,ESP,"FW,MF",Valencia,27,1997,8.4,12,6,8,4,0,3,9,33.3,6,5,0,5,5,17,9,0
Luka Modrić,CRO,MF,Real Madrid,38,1985,20.3,31,20,16,13,2,14,32,43.8,18,17,5,12,27,58,17,0
Johan Mojica,COL,DF,Mallorca,31,1992,30.6,35,23,26,6,3,19,40,47.5,21,13,5,8,26,61,84,3
Alberto Moleiro,ESP,"FW,MF",Las Palmas,20,2003,30.2,27,12,12,14,1,18,48,37.5,30,24,0,24,18,45,8,0
Nahuel Molina,ARG,DF,Atlético Madrid,26,1998,17.7,44,19,21,21,2,31,56,55.4,25,16,3,13,13,57,53,0
Jon Moncayola,ESP,MF,Osasuna,26,1998,23.3,70,41,29,33,8,31,60,51.7,29,34,3,31,11,81,20,0
Gonzalo Montiel,ARG,"DF,MF",Sevilla,27,1997,1.3,4,2,3,1,0,3,4,75.0,1,0,0,0,2,6,11,0
Gerard Moreno,ESP,FW,Villarreal,32,1992,8.0,7,4,3,2,2,3,12,25.0,9,0,0,0,2,9,8,0
Xavier Moreno,ESP,FW,Valladolid,19,2004,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mateu Morey,ESP,DF,Mallorca,24,2000,8.2,22,18,13,6,3,12,22,54.5,10,11,0,11,15,37,32,2
Ilaix Moriba,GUI,MF,Celta Vigo,21,2003,23.7,68,42,24,30,14,32,57,56.1,25,29,4,25,14,82,33,1
Manu Morlanes,ESP,MF,Mallorca,25,1999,14.9,43,27,18,20,5,18,30,60.0,12,19,8,11,24,67,16,0
Raúl Moro,ESP,"MF,FW",Valladolid,21,2002,26.0,22,13,15,4,3,13,32,40.6,19,8,0,8,10,32,20,1
Cristhian Mosquera,ESP,DF,Valencia,20,2004,36.9,56,36,41,13,2,31,40,77.5,9,37,24,13,35,91,128,4
Santiago Mouriño,URU,DF,Alavés,22,2002,20.5,43,28,31,12,0,21,38,55.3,17,27,12,15,29,72,120,0
Abdul Mumin,GHA,DF,Rayo Vallecano,26,1998,22.4,37,25,30,7,0,17,27,63.0,10,40,29,11,23,60,125,0
Aihen Muñoz,ESP,DF,Real Sociedad,26,1997,12.2,24,12,14,8,2,14,28,50.0,14,11,6,5,14,38,47,0
Álex Muñoz,ESP,DF,Las Palmas,30,1994,15.7,39,29,22,16,1,21,38,55.3,17,28,11,17,16,55,69,0
Iker Muñoz,ESP,MF,Osasuna,21,2002,6.8,5,2,3,2,0,3,9,33.3,6,9,2,7,4,9,12,1
Javier Muñoz,ESP,"MF,DF",Las Palmas,29,1995,28.8,45,35,18,17,10,16,46,34.8,30,27,4,23,31,76,39,3
Víctor Muñoz,ESP,"FW,DF",Real Madrid,21,2003,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vedat Muriqi,KVX,FW,Mallorca,30,1994,22.9,7,5,3,2,2,3,7,42.9,4,7,1,6,7,14,43,0
Juan Musso,ARG,GK,Atlético Madrid,30,1994,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matija Nastasić,SRB,DF,Leganés,31,1993,23.4,25,11,21,4,0,17,25,68.0,8,39,30,9,21,46,165,0
Natan,BRA,DF,Betis,23,2001,24.2,35,24,24,9,2,26,30,86.7,4,24,14,10,28,63,123,2
Pau Navarro,ESP,DF,Villarreal,19,2005,10.2,23,17,15,6,2,19,39,48.7,20,13,6,7,4,27,41,0
Roberto Navarro,ESP,"MF,FW",Mallorca,22,2002,14.2,29,22,14,11,4,9,19,47.4,10,18,0,18,19,48,12,0
Jesús Navas,ESP,"FW,MF",Sevilla,38,1985,4.7,5,2,3,0,2,0,3,0.0,3,1,0,1,4,9,6,0
Yvan Neyou,CMR,MF,Leganés,27,1997,25.7,53,33,21,26,6,22,47,46.8,25,35,5,30,26,79,38,1
Tanguy Nianzou,FRA,DF,Sevilla,22,2002,5.8,7,5,6,0,1,5,6,83.3,1,1,0,1,8,15,27,0
Saúl Ñíguez,ESP,MF,Sevilla,29,1994,17.3,47,32,16,24,7,12,31,38.7,19,25,2,23,22,69,34,0
Tamás Nikitscher,HUN,"MF,DF",Valladolid,24,1999,9.5,17,8,8,9,0,8,13,61.5,5,17,4,13,11,28,16,1
Adrian Niño,ESP,FW,Atlético Madrid,20,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
