Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
103,Grégoire Coudert,fr FRA,GK,Brest,26-264,1999,6.4,239,201,239,0,0,0,239,0,0,,0,,146,832,504,0,0,0,0,0,113,0,Matches
104,Lasso Coulibaly,ci CIV,"MF,DF",Auxerre,23-065,2002,2.3,115,3,18,48,53,7,115,14,10,71.4,4,28.6,75,638,300,7,3,5,9,3,64,15,Matches
105,Mamadou Coulibaly,fr FRA,MF,Monaco,21-246,2004,7.4,478,17,85,293,107,7,478,16,7,43.8,9,56.3,263,1431,603,13,6,6,20,3,339,23,Matches
106,Soumaïla Coulibaly,fr FRA,DF,Brest,22-070,2003,8.0,504,77,265,226,15,8,504,1,0,0.0,0,0.0,332,1454,863,4,2,0,5,0,337,0,Matches
107,Marius Courcoul,fr FRA,MF,Angers,18-356,2007,1.8,91,6,31,51,9,1,91,3,1,33.3,2,66.7,30,194,80,1,0,0,3,2,47,4,Matches
108,Nicolas Cozza,fr FRA,DF,Nantes,26-349,1999,9.3,457,39,190,188,89,8,457,14,7,50.0,6,42.9,221,1308,711,15,9,0,9,3,230,17,Matches
109,Charlie Cresswell,eng ENG,DF,Toulouse,23-128,2002,16.0,959,178,520,388,55,42,959,0,0,,0,,511,2321,1170,6,3,0,3,3,597,5,Matches
110,Kévin Danois,fr FRA,MF,Auxerre,21-178,2004,13.8,810,9,143,455,227,7,810,24,15,62.5,7,29.2,460,2619,1272,27,17,2,26,20,534,28,Matches
111,Dante,br BRA,DF,Nice,42-066,1983,1.5,100,14,47,49,5,1,100,0,0,,0,,54,239,132,0,4,0,1,0,70,0,Matches
112,Mathys De Carvalho,fr FRA,MF,Lyon,20-236,2005,3.0,220,11,48,137,38,6,220,1,1,100.0,0,0.0,126,674,390,5,3,1,5,3,145,3,Matches
113,Jeffrey De Lange,nl NED,GK,Marseille,27-266,1998,3.0,94,85,94,0,0,0,94,0,0,,0,,67,215,85,0,0,0,0,0,60,0,Matches
114,Théo De Percin,mq MTQ,GK,Auxerre,24-324,2001,2.5,91,62,89,2,0,0,91,0,0,,0,,51,172,99,0,0,0,0,0,42,0,Matches
115,Thibault De Smet,be BEL,DF,Paris FC,27-201,1998,9.5,633,31,229,289,120,9,633,3,2,66.7,1,33.3,308,1512,806,15,11,2,5,2,397,31,Matches
116,Romain Del Castillo,fr FRA,"FW,MF",Brest,29-269,1996,14.0,792,5,72,341,391,29,785,49,16,32.7,33,67.3,435,2005,840,32,21,6,44,19,473,101,Matches
117,Thomas Delaine,fr FRA,"DF,FW",Le Havre,33-274,1992,2.2,182,3,48,89,46,3,182,2,2,100.0,0,0.0,114,575,356,11,7,1,1,0,121,12,Matches
118,Ousmane Dembélé,fr FRA,FW,Paris S-G,28-222,1997,3.7,364,2,8,122,235,24,361,14,6,42.9,7,50.0,223,1304,651,22,16,6,4,5,309,29,Matches
119,Jessy Deminguet,fr FRA,MF,Metz,27-350,1998,10.7,508,20,155,292,67,6,508,11,7,63.6,4,36.4,335,1851,674,12,10,0,6,14,370,16,Matches
120,Rémy Descamps,fr FRA,GK,Lyon,29-181,1996,4.0,134,115,134,0,0,0,134,0,0,,0,,92,446,264,0,0,0,0,0,73,0,Matches
121,Bahmed Deuff,mr MTN,"MF,FW",Nantes,19-285,2006,2.5,100,8,25,46,30,5,100,6,2,33.3,4,66.7,48,444,233,7,4,1,9,5,56,5,Matches
122,Habib Diallo,sn SEN,FW,Metz,30-188,1995,10.2,227,13,20,117,91,34,226,15,6,40.0,8,53.3,125,617,215,11,7,6,24,14,164,29,Matches
123,Soriba Diaoune,fr FRA,"FW,MF",Lille,18-131,2007,0.2,11,0,0,5,6,3,11,2,2,100.0,0,0.0,8,61,33,1,0,2,0,2,9,4,Matches
124,Krépin Diatta,sn SEN,"DF,FW",Monaco,26-301,1999,7.3,463,22,95,227,151,15,463,8,4,50.0,2,25.0,216,976,474,16,16,3,9,3,257,53,Matches
125,Mory Diaw,sn SEN,GK,Le Havre,32-184,1993,16.0,648,531,641,7,1,1,648,0,0,,0,,387,1955,1130,0,0,0,1,0,302,0,Matches
126,Junior Diaz,ci CIV,DF,Brest,22-153,2003,7.2,360,56,188,160,16,8,360,2,2,100.0,0,0.0,197,921,517,4,4,1,4,0,229,3,Matches
127,Nouha Dicko,ml MLI,FW,Paris FC,33-223,1992,0.8,24,1,2,7,15,4,24,0,0,,0,,12,58,42,1,3,0,1,1,19,10,Matches
128,Bamba Dieng,sn SEN,"FW,MF",Lorient,25-275,2000,0.7,18,1,2,3,13,8,18,0,0,,0,,7,17,14,1,0,0,1,3,16,2,Matches
129,Eric Dier,eng ENG,DF,Monaco,31-342,1994,6.0,550,50,189,341,22,4,550,0,0,,0,,331,1559,945,2,5,0,2,0,429,5,Matches
130,Junior Dina Ebimbe,fr FRA,"FW,MF",Brest,25-032,2000,3.9,106,3,19,41,47,18,106,2,0,0.0,1,50.0,46,216,98,5,3,4,9,4,57,11,Matches
131,Sinaly Diomande,ci CIV,DF,Auxerre,24-258,2001,5.7,282,40,159,110,18,5,282,2,2,100.0,0,0.0,158,641,381,2,2,0,5,0,185,0,Matches
132,Sérigné Diop,sn SEN,FW,Brest,20-225,2005,0.1,5,0,0,3,2,1,5,1,1,100.0,0,0.0,2,4,3,0,0,0,0,1,2,0,Matches
133,Sofiane Diop,ma MAR,"MF,FW",Nice,25-197,2000,11.0,530,7,79,294,167,31,528,28,12,42.9,13,46.4,378,1935,886,20,10,3,22,20,405,56,Matches
134,Andy Diouf,fr FRA,MF,Lens,22-220,2003,1.0,53,0,6,25,23,5,53,5,3,60.0,2,40.0,36,202,105,3,3,1,3,2,36,4,Matches
135,Yehvann Diouf,sn SEN,GK,Nice,26-037,1999,16.0,581,504,576,5,0,0,581,1,1,100.0,0,0.0,387,1605,936,0,0,0,0,0,307,0,Matches
136,Assane Dioussé,sn SEN,MF,Auxerre,28-094,1997,2.0,141,6,23,89,31,1,141,1,0,0.0,1,100.0,86,466,210,2,3,0,2,2,92,1,Matches
137,Harouna Djibrin,cm CMR,FW,Angers,19-048,2006,1.5,63,4,13,23,30,12,63,7,2,28.6,5,71.4,37,366,203,9,5,5,3,1,36,8,Matches
138,Lohann Doucet,fr FRA,MF,Paris FC,23-100,2002,1.3,67,3,19,32,16,2,67,3,2,66.7,1,33.3,32,204,116,2,1,1,1,2,55,1,Matches
139,Fodé Doucouré,ml MLI,"MF,FW",Le Havre,24-323,2001,7.4,398,12,71,148,180,24,398,10,3,30.0,7,70.0,186,939,463,14,13,2,14,6,232,57,Matches
140,Désiré Doué,fr FRA,"FW,MF",Paris S-G,20-203,2005,4.0,315,3,24,102,194,31,315,28,7,25.0,20,71.4,195,1320,524,22,11,15,9,13,253,46,Matches
