Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Nathan Ngoy,BEL,DF,Lille,22-196,2003,11.7,844,71,362,431,52,14,844,5,3,60.0,2,40.0,563,2698,1497,4,9,0,6,0,612,2
Bernard Nguene,CMR,FW,Nice,19-141,2006,1.4,53,2,11,21,22,5,53,3,1,33.3,2,66.7,25,82,28,0,1,0,6,4,35,14
Moussa Niakhate,SEN,DF,Lyon,29-290,1996,15.2,1207,147,593,578,40,9,1207,5,3,60.0,2,40.0,781,4181,2507,18,7,0,10,1,859,4
Rasmus Nicolaisen,DEN,DF,Toulouse,28-282,1997,13.6,713,81,324,355,37,13,713,3,3,100.0,0,0.0,364,1331,644,1,1,0,6,0,412,4
Obed Nkambadio,FRA,GK,Paris FC,22-319,2003,11.0,513,396,507,6,0,0,513,0,0,,0,,272,1199,638,0,0,0,0,0,310,0
Rabby Nzingoula,FRA,"DF,MF",Strasbourg,20-028,2005,0.6,34,1,9,15,10,3,34,3,1,33.3,2,66.7,22,143,49,3,0,0,3,2,26,5
Matt O'Riley,DEN,MF,Marseille,25-032,2000,7.4,477,14,72,261,151,25,477,5,2,40.0,3,60.0,298,947,442,6,8,4,8,5,341,30
Noam Obougou Jacquet,FRA,FW,Le Havre,19-283,2006,0.3,6,0,0,2,4,1,6,1,1,100.0,0,0.0,7,26,12,1,1,1,4,1,7,4
Tuomas Ollila,FIN,DF,Paris FC,25-243,2000,3.0,172,4,57,74,43,2,172,4,2,50.0,2,50.0,76,441,211,5,6,0,4,3,107,15
Andrew Omobamidele,IRL,DF,Strasbourg,23-183,2002,4.9,471,69,267,194,10,5,471,0,0,,0,,327,1221,534,1,0,0,2,1,369,2
Fredrik Oppegard,NOR,DF,Auxerre,23-138,2002,6.2,333,22,97,131,110,4,333,6,3,50.0,3,50.0,167,799,461,12,8,2,9,3,190,43
Gabriel Osho,NGA,DF,Auxerre,27-131,1998,1.5,90,3,46,41,3,0,90,0,0,,0,,61,196,74,0,1,0,0,0,62,0
Ibrahim Osman,GHA,"MF,FW",Auxerre,21-024,2004,5.9,238,2,14,95,133,21,238,22,6,27.3,14,63.6,165,1065,474,21,14,11,23,12,187,44
Abdoul Ouattara,FRA,"DF,MF",Strasbourg,20-062,2005,9.4,456,19,98,238,123,19,456,13,3,23.1,10,76.9,270,1069,489,16,7,3,14,4,301,57
Kassoum Ouattara,FRA,"DF,FW",Monaco,21-070,2004,7.7,484,12,79,213,197,25,484,30,8,26.7,21,70.0,213,1127,507,21,9,7,23,11,276,76
Elisha Owusu,GHA,MF,Auxerre,28-046,1997,10.1,445,28,120,269,64,0,445,6,4,66.7,2,33.3,204,740,298,4,1,0,13,8,226,5
Berke Özer,TUR,GK,Lille,25-212,2000,14.0,555,355,546,9,0,0,555,0,0,,0,,372,1559,1043,0,0,0,1,0,363,0
Willian Pacho,ECU,DF,Paris S-G,24-068,2001,9.3,826,86,349,455,24,5,826,1,0,0.0,1,100.0,538,2118,1058,2,0,0,3,2,636,0
Kendry Páez,ECU,"MF,FW",Strasbourg,18-233,2007,4.6,246,2,27,117,102,22,246,18,6,33.3,12,66.7,147,928,423,16,7,7,6,9,173,35
Pablo Pagis,FRA,"MF,FW",Lorient,22-359,2002,7.9,367,9,58,175,139,24,366,19,8,42.1,10,52.6,213,1201,445,16,10,3,20,8,236,40
Igor Paixão,BRA,"FW,MF",Marseille,25-178,2000,9.6,479,10,49,162,273,36,479,38,13,34.2,23,60.5,354,2122,1116,30,27,15,23,11,362,104
Emerson Palmieri,ITA,DF,Marseille,31-142,1994,11.4,918,43,207,449,268,10,918,13,4,30.8,9,69.2,586,2812,1500,29,25,2,10,6,625,36
Joaquín Panichelli,ARG,"FW,MF",Strasbourg,23-077,2002,14.6,471,28,83,179,212,74,469,20,6,30.0,13,65.0,236,789,322,8,7,4,42,13,302,75
Benjamin Pavard,FRA,DF,Marseille,29-270,1996,10.4,812,52,270,465,80,9,812,0,0,,0,,599,2209,1111,9,13,0,0,0,647,12
Mike Penders,BEL,GK,Strasbourg,20-145,2005,15.0,730,427,708,22,0,0,730,0,0,,0,,516,2041,1112,0,0,0,1,0,523,0
Kojo Peprah Oppong,GHA,DF,Nice,21-202,2004,13.8,888,127,365,461,68,10,888,15,11,73.3,3,20.0,559,2963,1664,15,11,1,4,6,606,6
Romain Perraud,FRA,DF,Lille,28-092,1997,12.8,856,26,179,377,308,36,856,9,3,33.3,6,66.7,467,2024,1194,32,21,4,17,6,506,82
Prosper Peter,NGA,FW,Angers,18-136,2007,7.1,178,5,14,100,68,32,178,14,3,21.4,9,64.3,85,501,216,7,6,6,29,6,104,32
Damián Pizarro,CHI,FW,Le Havre,20-270,2005,0.3,5,0,0,4,1,0,5,0,0,,0,,3,14,5,0,0,0,1,0,5,0
Paul Pogba,FRA,MF,Monaco,32-283,1993,0.4,46,1,9,31,7,1,46,0,0,,0,,25,138,78,0,0,0,4,0,26,2
Kenny Quetant,FRA,MF,Le Havre,19-159,2006,0.1,2,0,1,0,1,1,2,1,1,100.0,0,0.0,2,7,1,0,0,0,0,0,1,1
Adrien Rabiot,FRA,MF,Marseille,30-264,1995,1.0,58,1,2,17,39,6,58,1,0,0.0,1,100.0,35,149,32,0,1,1,0,0,49,15
Uroš Radaković,SRB,"DF,MF",Nantes,31-267,1994,0.3,13,3,6,2,5,0,13,0,0,,0,,5,13,1,0,0,0,1,0,8,1
Ugo Raghouber,FRA,FW,Lille,22-163,2003,0.0,8,0,0,4,4,0,8,1,0,0.0,1,100.0,5,14,3,0,1,0,0,0,5,0
Gonçalo Ramos,POR,FW,Paris S-G,24-186,2001,8.8,276,3,22,112,144,49,275,14,8,57.1,6,42.9,141,559,244,7,5,4,19,5,204,37
Lilian Raolisoa,FRA,"FW,DF",Angers,25-190,2000,9.0,458,17,141,202,120,11,458,17,5,29.4,11,64.7,238,1400,788,29,18,6,27,9,296,41
Guillaume Restes,FRA,GK,Toulouse,20-287,2005,16.0,488,347,467,22,0,0,488,0,0,,0,,281,1367,808,0,0,0,0,0,238,0
Alexsandro Ribeiro,BRA,DF,Lille,26-136,1999,3.5,327,33,168,152,9,6,327,2,2,100.0,0,0.0,220,988,426,1,0,0,6,0,231,0
Fabian Rieder,SUI,MF,Rennes,23-310,2002,1.5,55,3,18,20,19,2,55,1,0,0.0,1,100.0,18,82,49,1,0,1,3,2,28,4
Robin Risser,FRA,GK,Lens,21-021,2004,16.0,546,450,542,4,0,0,546,0,0,,0,,304,1398,774,0,0,0,0,0,276,0
Ryan Rodin,FRA,FW,Auxerre,19-296,2006,0.1,3,0,0,2,1,0,3,0,0,,0,,2,1,0,0,0,0,0,0,3,1
Valentin Rongier,FRA,MF,Rennes,31-016,1994,14.5,1051,49,225,645,192,8,1051,17,11,64.7,6,35.3,486,2229,1079,13,12,2,20,10,743,18
Pablo Rosario,DOM,MF,Nice,28-350,1997,0.3,22,0,3,14,6,1,22,3,2,66.7,1,33.3,15,74,37,1,0,1,1,0,14,2
Lucas Rosier,FRA,FW,Rennes,18-286,2007,0.0,0,0,0,0,0,0,0,0,0,,0,,1,4,0,0,0,0,0,1,1,0
Anthony Rouault,FRA,DF,Rennes,24-208,2001,9.5,689,85,340,322,30,5,689,1,0,0.0,0,0.0,335,1769,1021,5,4,1,3,3,465,0
Jonathan Rowe,ENG,FW,Marseille,22-237,2003,0.7,45,0,0,12,33,4,45,2,0,0.0,1,50.0,30,125,62,1,3,0,4,0,35,10
Fabián Ruiz Peña,ESP,MF,Paris S-G,29-264,1996,6.8,704,9,97,412,199,18,704,5,0,0.0,5,100.0,414,1868,915,10,11,1,14,3,608,25
Gerónimo Rulli,ARG,GK,Marseille,33-217,1992,13.0,498,366,492,6,0,0,498,0,0,,0,,320,1407,852,0,0,0,0,0,248,0
Matvei Safonov,RUS,GK,Paris S-G,26-301,1999,2.0,60,48,60,0,0,0,60,0,0,,0,,35,130,70,0,0,0,0,0,42,0
Osame Sahraoui,MAR,"FW,MF",Lille,24-195,2001,4.9,308,2,20,119,171,23,308,32,14,43.8,15,46.9,228,1197,551,21,15,6,11,13,258,68
Wesley Saïd,FRA,MF,Lens,30-248,1995,12.1,474,13,80,253,148,39,473,19,10,52.6,9,47.4,262,1348,678,15,13,5,17,12,357,58
Mathis Saka,FRA,MF,Toulouse,19-094,2006,0.1,6,0,1,5,0,0,6,0,0,,0,,5,6,4,0,0,0,0,0,5,0
Ibrahim Salah,MAR,FW,Rennes,24-115,2001,0.4,25,1,2,14,9,1,25,0,0,,0,,9,39,9,0,0,0,0,2,20,3
Mohammed Salisu,GHA,DF,Monaco,26-250,1999,11.0,932,121,441,468,28,11,932,2,2,100.0,0,0.0,544,2731,1471,3,5,0,5,2,636,3
Mbwana Samatta,TAN,FW,Le Havre,33-000,1992,7.7,195,1,6,92,101,38,195,11,4,36.4,5,45.5,104,524,147,7,4,1,24,13,141,37
Mama Samba Baldé,GNB,FW,Brest,30-047,1995,6.9,230,5,28,81,126,40,230,19,5,26.3,12,63.2,142,874,426,19,9,7,18,11,151,43
Brice Samba,FRA,GK,Rennes,31-242,1994,16.0,701,495,692,9,0,0,701,0,0,,0,,404,2013,1124,0,0,0,0,0,379,0
Ibou Sané,SEN,"FW,MF",Metz,20-270,2005,4.2,157,5,24,79,58,9,157,9,1,11.1,7,77.8,110,743,358,9,5,2,11,6,120,37
Sadibou Sané,SEN,DF,Metz,21-196,2004,5.6,499,90,297,196,7,2,499,0,0,,0,,322,1696,797,1,1,0,5,0,366,0
Arouna Sangante,SEN,DF,Le Havre,23-255,2002,14.6,1003,120,447,537,21,11,1003,4,3,75.0,1,25.0,649,4265,2360,13,3,0,5,3,697,4
Mamadou Sangare,MLI,MF,Lens,23-180,2002,13.6,891,19,204,509,189,17,891,35,18,51.4,13,37.1,416,1797,823,12,16,3,30,17,576,30
Nhoa Sangui,FRA,DF,Paris FC,19-299,2006,4.1,263,11,74,123,66,2,263,6,1,16.7,4,66.7,117,604,382,10,5,0,4,1,171,21
Morgan Sanson,FRA,MF,Nice,31-127,1994,4.3,162,3,33,86,48,8,162,9,6,66.7,3,33.3,114,803,427,11,6,1,7,6,127,9
Tiago Santos,POR,DF,Lille,23-153,2002,1.3,78,2,15,36,29,2,78,3,0,0.0,3,100.0,51,382,217,8,4,1,6,3,53,10
Malang Sarr,FRA,DF,Lens,26-334,1999,15.0,1008,125,496,460,59,11,1008,3,2,66.7,1,33.3,522,2053,1143,7,7,0,6,1,627,2
Mamadou Sarr,SEN,DF,Strasbourg,20-116,2005,12.5,996,106,492,492,19,3,996,6,4,66.7,2,33.3,679,2856,1381,7,3,0,8,4,731,2
Martin Satriano,URU,FW,Lyon,24-306,2001,7.7,230,3,19,102,112,34,230,15,5,33.3,10,66.7,110,618,215,7,3,1,12,6,154,32
Mario Sauer,SVK,MF,Toulouse,21-222,2004,5.2,220,8,35,124,64,9,220,3,2,66.7,1,33.3,98,504,302,7,5,1,8,1,119,12
Alidu Seidu,GHA,DF,Rennes,25-202,2000,5.0,407,18,102,242,68,2,407,9,5,55.6,3,33.3,268,1604,819,11,8,0,6,7,266,16
Ayumu Seko,JPN,MF,Le Havre,25-199,2000,15.2,643,44,192,358,94,9,643,2,1,50.0,1,50.0,306,1350,522,2,9,0,13,1,376,10
Marvin Senaya,TOG,DF,Auxerre,24-329,2001,11.5,628,31,232,278,127,10,628,14,2,14.3,11,78.6,321,1464,676,17,9,2,11,3,342,23
Djibril Sidibé,FRA,"DF,MF",Toulouse,33-147,1992,11.1,535,32,162,249,133,14,533,8,5,62.5,3,37.5,264,1257,733,15,9,2,12,4,316,50
Francisco Sierralta,CHI,DF,Auxerre,28-231,1997,9.6,511,60,255,233,26,19,511,2,2,100.0,0,0.0,277,1112,412,1,1,0,3,0,319,2
Caio Henrique Oliveira Silva,BRA,DF,Monaco,28-145,1997,10.6,733,31,165,362,211,11,733,10,5,50.0,5,50.0,361,1715,979,17,15,1,7,5,441,48
Abdallah Sima,SEN,MF,Lens,24-189,2001,1.7,85,2,16,33,38,8,85,2,0,0.0,2,100.0,34,250,96,4,3,2,10,1,54,13
Moses Simon,NGA,"FW,MF",Paris FC,30-164,1995,12.7,450,5,52,150,256,44,450,35,13,37.1,21,60.0,288,2278,1298,61,25,21,29,32,337,121
Lassine Sinayoko,MLI,"FW,MF",Auxerre,26-015,1999,15.0,541,7,49,221,277,59,537,36,16,44.4,19,52.8,324,1646,701,21,15,5,34,28,393,105
Telli Siwe,FRA,DF,Auxerre,21-009,2004,2.5,97,14,48,44,7,1,97,4,1,25.0,3,75.0,52,162,57,2,1,0,2,2,53,0
Florian Sotoca,FRA,"MF,FW",Lens,35-059,1990,1.0,61,0,9,23,29,3,61,1,1,100.0,0,0.0,33,123,55,2,1,0,4,3,47,2
Sambou Soumano,SEN,FW,Lorient,24-354,2001,7.4,196,9,21,99,77,35,195,9,4,44.4,5,55.6,101,508,190,9,0,4,19,15,136,31
Issa Soumaré,SEN,"FW,MF",Le Havre,25-074,2000,16.0,574,24,72,232,279,58,571,35,13,37.1,19,54.3,335,2258,1019,42,20,14,47,27,428,107
Benjamin Stambouli,FRA,MF,Metz,35-132,1990,6.0,333,24,130,179,27,6,333,6,4,66.7,2,33.3,198,694,323,2,5,0,8,4,237,2
Pavel Šulc,CZE,"FW,MF",Lyon,24-359,2000,9.0,340,8,42,137,162,44,340,16,8,50.0,7,43.8,181,957,503,20,11,11,31,7,237,45
Lamine Sy,MTN,DF,Auxerre,23-135,2002,4.5,244,7,85,82,81,5,244,8,4,50.0,4,50.0,117,914,529,17,16,3,10,1,124,25
Fodé Sylla,FRA,MF,Lens,19-251,2006,0.7,51,5,20,30,2,0,51,1,0,0.0,1,100.0,25,91,34,0,0,0,0,0,30,0
Musa Al-Taamari,JOR,"DF,FW",Rennes,28-196,1997,10.1,431,5,65,135,239,45,431,35,9,25.7,25,71.4,255,1829,848,37,21,20,33,13,273,74
Nicolás Tagliafico,ARG,DF,Lyon,33-114,1992,8.9,553,30,163,301,94,13,553,6,2,33.3,4,66.7,300,1348,706,12,13,0,5,1,353,19
Montassar Talbi,TUN,DF,Lorient,27-211,1998,16.0,902,132,501,370,35,13,902,2,2,100.0,0,0.0,563,3166,1708,14,6,0,6,1,597,7
Tylel Tati,FRA,DF,Nantes,17-338,2008,14.7,844,154,507,329,12,2,844,7,5,71.4,2,28.6,574,2791,1587,9,3,0,5,2,602,0
Tanner Tessmann,USA,"MF,DF",Lyon,24-090,2001,11.5,759,52,209,436,123,26,759,11,4,36.4,6,54.5,453,2325,1100,7,11,0,14,8,540,16
Jordan Teze,NED,"MF,DF",Monaco,26-084,1999,12.8,865,34,191,478,204,5,865,5,1,20.0,4,80.0,413,1656,803,17,17,0,12,9,560,31
Florian Thauvin,FRA,MF,Lens,32-331,1993,13.8,841,1,87,345,422,80,839,63,28,44.4,34,54.0,501,2978,1437,60,31,26,45,34,653,120
Adrien Thomasson,FRA,MF,Lens,32-013,1993,14.9,949,34,215,454,283,52,949,23,7,30.4,14,60.9,392,1363,522,8,2,2,19,19,555,49
Cheikh Tidiane Sabaly,SEN,"FW,MF",Metz,26-294,1999,10.7,362,9,64,157,151,36,362,36,14,38.9,20,55.6,233,1549,813,29,16,6,22,21,247,46
Corentin Tolisso,FRA,MF,Lyon,31-142,1994,14.5,902,27,155,501,259,53,901,8,3,37.5,4,50.0,534,2508,1002,14,21,3,20,18,693,69
Abdoulaye Touré,GUI,MF,Le Havre,31-295,1994,8.2,415,19,81,222,116,13,414,11,3,27.3,6,54.5,261,1256,416,8,8,3,20,7,287,26
Alpha Touré,SEN,"MF,DF",Metz,19-332,2006,8.3,473,26,141,254,86,4,473,11,7,63.6,4,36.4,285,1662,638,11,10,1,10,6,302,15
Ousmane Toure,FRA,DF,Lille,20-308,2005,0.6,42,3,18,22,2,0,42,2,0,0.0,2,100.0,21,96,60,1,0,0,1,1,21,1
Lucas Tousart,FRA,MF,Brest,28-238,1997,3.2,155,10,54,76,26,4,155,2,1,50.0,1,50.0,61,271,120,3,2,1,3,3,74,1
Boubacar Traoré,MLI,MF,Metz,24-125,2001,10.1,536,24,193,294,59,9,536,14,10,71.4,4,28.6,295,1292,521,4,5,1,18,9,368,8
Hamari Traoré,MLI,DF,Paris FC,33-330,1992,7.6,526,37,202,232,96,6,526,1,0,0.0,1,100.0,230,875,394,8,6,1,7,1,312,23
Kevin Trapp,GER,GK,Paris FC,35-168,1990,5.0,249,205,248,1,0,0,249,0,0,,0,,138,590,335,0,0,0,1,0,139,0
Heorhii Tsitaishvili,GEO,"FW,DF",Metz,25-035,2000,11.2,455,15,114,149,196,26,455,33,14,42.4,16,48.5,293,1839,826,34,21,6,16,6,317,69
Matthieu Udol,FRA,DF,Lens,29-278,1996,15.9,948,48,311,381,265,34,948,27,9,33.3,16,59.3,463,2274,1207,34,22,6,12,10,609,67
Vanderson,BRA,DF,Monaco,24-185,2001,4.9,366,15,87,169,115,7,366,11,4,36.4,7,63.6,172,845,443,11,7,2,2,5,212,32
Charles Vanhoutte,BEL,MF,Nice,27-098,1998,10.4,674,44,180,387,110,7,674,10,5,50.0,5,50.0,349,1377,649,6,6,0,15,3,420,16
Robinio Vaz,FRA,FW,Marseille,18-309,2007,4.2,128,2,10,44,74,24,128,3,1,33.3,2,66.7,83,326,139,5,2,4,18,6,96,36
Calvin Verdonk,IDN,DF,Lille,28-241,1997,3.0,238,11,73,111,55,3,238,1,0,0.0,1,100.0,100,428,181,3,1,0,3,0,132,12
Arthur Vermeeren,BEL,MF,Marseille,20-319,2005,5.9,498,15,95,302,102,2,498,6,4,66.7,2,33.3,314,1022,454,7,6,1,10,3,383,10
Julián Vignolo,ARG,"MF,FW",Toulouse,19-016,2006,0.3,13,0,1,5,7,1,13,1,0,0.0,1,100.0,10,62,22,1,0,1,3,1,9,3
Vitinha,POR,MF,Paris S-G,25-313,2000,12.3,1650,19,211,1099,351,5,1650,13,8,61.5,4,30.8,1149,6763,3579,46,51,1,11,7,1410,16
Alexis Vossah,FRA,MF,Toulouse,17-287,2008,5.4,216,12,43,118,55,8,216,5,3,60.0,2,40.0,89,262,92,1,2,3,5,6,119,9
Timothy Weah,USA,"DF,FW",Marseille,25-304,2000,9.8,538,9,94,213,234,26,538,18,6,33.3,11,61.1,330,1823,874,26,22,9,10,4,371,94
Christopher Wooh,CMR,DF,Rennes,24-096,2001,0.7,27,6,15,12,0,0,27,1,1,100.0,0,0.0,12,40,25,0,0,0,1,0,18,0
Terry Yegbe,GHA,DF,Metz,24-332,2001,12.2,845,132,530,291,26,5,845,2,1,50.0,1,50.0,517,2113,1100,1,3,0,9,2,592,1
Bertuğ Yıldırım,TUR,FW,Rennes,23-164,2002,0.0,4,0,0,0,4,0,4,0,0,,0,,1,3,3,0,0,0,0,0,4,2
Darlin Yongwa,CMR,DF,Lorient,25-092,2000,8.8,552,45,209,248,99,12,552,15,6,40.0,7,46.7,322,1723,1080,22,14,7,15,8,349,20
Etienne Youte Kinkoue,FRA,"DF,MF",Le Havre,23-343,2002,3.6,201,39,120,78,4,1,201,0,0,,0,,97,585,370,2,0,0,1,0,116,0
Illia Zabarnyi,UKR,DF,Paris S-G,23-113,2002,12.3,1141,112,437,650,57,8,1141,3,2,66.7,1,33.3,747,3365,1760,10,5,0,7,2,896,9
Stephan Zagadou,FRA,DF,Le Havre,17-060,2008,0.7,38,3,16,18,4,0,38,0,0,,0,,23,103,36,0,0,0,2,0,24,1
Warren Zaïre-Emery,FRA,"MF,DF",Paris S-G,19-290,2006,13.9,1224,30,217,664,353,35,1224,30,17,56.7,12,40.0,778,4675,2248,46,30,8,19,18,974,61
Denis Zakaria,SUI,MF,Monaco,29-033,1996,5.9,304,17,63,201,46,6,304,5,3,60.0,2,40.0,159,765,353,8,6,3,7,4,215,7
Melvin Zinga,FRA,GK,Angers,23-282,2002,1.0,41,38,41,0,0,0,41,0,0,,0,,17,87,49,0,0,0,0,0,14,0
Luck Zogbé,CIV,"FW,DF",Brest,20-274,2005,0.0,3,2,3,0,0,0,3,0,0,,0,,1,1,1,0,0,0,0,0,0,0
Yanis Zouaoui,ALG,DF,Le Havre,31-166,1994,13.7,871,33,294,349,243,5,871,28,13,46.4,15,53.6,429,2381,1172,32,24,2,17,11,462,46
