Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
206,Álex Jiménez,es ESP,"DF,FW",Bournemouth,20-229,2005,13,9,799,8.9,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,36,38,37,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
207,Raúl Jiménez,mx MEX,FW,Fulham,34-232,1991,16,12,956,10.6,3,2,5,2,1,1,3,0,4.0,3.2,0.7,4.0,5,22,41,0.28,0.19,0.47,0.19,0.38,0.38,0.07,0.45,0.30,0.37,Matches
208,João Pedro,br BRA,"FW,MF",Chelsea,24-088,2001,17,16,1352,15.0,5,3,8,5,0,0,2,0,5.0,5.0,2.8,7.8,37,53,93,0.33,0.20,0.53,0.33,0.53,0.33,0.19,0.52,0.33,0.52,Matches
209,Joelinton,br BRA,MF,Newcastle Utd,29-131,1996,13,12,934,10.4,0,0,0,0,0,0,3,0,0.7,0.7,1.1,1.8,14,53,38,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18,Matches
210,John,br BRA,GK,Nott'ham Forest,29-313,1996,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
211,Brennan Johnson,wls WAL,FW,Tottenham,24-214,2001,15,6,604,6.7,2,0,2,2,0,0,2,0,1.0,1.0,0.4,1.4,16,12,39,0.30,0.00,0.30,0.30,0.30,0.15,0.06,0.21,0.15,0.21,Matches
212,Sam Johnstone,eng ENG,GK,Wolves,32-273,1993,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
213,Curtis Jones,eng ENG,MF,Liverpool,24-327,2001,15,6,733,8.1,0,0,0,0,0,0,1,0,0.5,0.5,0.6,1.0,25,87,24,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
214,Eli Junior Kroupi,fr FRA,"FW,MF",Bournemouth,19-183,2006,13,5,451,5.0,5,0,5,5,0,0,1,0,2.8,2.8,0.4,3.2,6,1,29,1.00,0.00,1.00,1.00,1.00,0.56,0.09,0.64,0.56,0.64,Matches
215,Hamed Junior Traorè,ci CIV,MF,Bournemouth,25-310,2000,1,0,17,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,5.29,5.29,0.00,5.29,0.00,1.10,1.10,0.00,1.10,Matches
