Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Bruno Guimarães,BRA,MF,Newcastle Utd,28-037,1997,15.4,981,43,179,501,312,21,980,28,10,35.7,15,53.6,644,2788,1332,18,15,4,26,21,736,38
Marc Guiu,ESP,FW,Sunderland,19-353,2006,0.2,8,0,2,2,4,2,8,0,0,,0,,2,2,1,0,0,0,0,0,4,1
Marc Guiu,ESP,FW,Chelsea,19-353,2006,2.6,57,3,3,24,31,12,57,6,1,16.7,3,50.0,28,143,64,2,1,1,9,1,41,13
Malo Gusto,FRA,"DF,MF",Chelsea,22-218,2003,10.5,711,23,170,361,189,15,711,11,7,63.6,4,36.4,402,1868,843,13,9,0,22,8,442,37
Joško Gvardiol,CRO,DF,Manchester City,23-334,2002,12.5,963,88,352,503,114,19,963,5,1,20.0,4,80.0,625,3519,2044,17,20,0,10,3,677,5
Viktor Gyökeres,SWE,FW,Arsenal,27-202,1998,11.3,256,8,12,88,158,71,254,20,4,20.0,14,70.0,136,706,253,11,6,10,39,11,183,64
Erling Haaland,NOR,FW,Manchester City,25-155,2000,16.2,356,30,50,138,170,107,354,18,6,33.3,9,50.0,170,730,467,26,10,17,22,9,250,50
Lewis Hall,ENG,DF,Newcastle Utd,21-106,2004,6.8,486,24,139,240,112,12,486,22,11,50.0,5,22.7,234,916,473,8,5,2,11,8,275,22
Jack Harrison,ENG,"FW,DF",Leeds United,29-033,1996,3.0,173,5,42,62,75,7,173,9,3,33.3,4,44.4,100,594,293,8,7,3,9,0,116,17
Quilindschy Hartman,NED,DF,Burnley,24-039,2001,14.9,837,59,278,372,193,18,837,10,3,30.0,6,60.0,388,1300,608,6,8,1,12,3,439,43
Jorrel Hato,NED,DF,Chelsea,19-291,2006,1.9,124,17,62,47,15,3,124,2,2,100.0,0,0.0,80,219,70,0,1,0,2,3,91,1
Kai Havertz,GER,FW,Arsenal,26-195,1999,0.3,16,0,2,5,10,1,16,4,1,25.0,1,25.0,11,75,21,1,1,1,1,1,12,2
Ayden Heaven,ENG,DF,Manchester Utd,19-092,2006,3.6,202,28,107,91,7,5,202,3,2,66.7,1,33.3,106,546,259,1,1,0,0,1,109,1
Jan Paul van Hecke,NED,DF,Brighton,25-198,2000,16.0,1382,120,565,728,97,20,1382,4,1,25.0,0,0.0,955,6619,4564,45,25,1,4,2,1034,5
Hwang Hee-chan,KOR,FW,Wolves,29-331,1996,6.5,248,9,34,110,107,13,248,15,4,26.7,7,46.7,138,799,328,12,6,2,19,2,164,39
Dean Henderson,ENG,GK,Crystal Palace,28-286,1997,17.0,634,506,622,12,0,0,634,1,1,100.0,0,0.0,370,1837,929,0,0,0,0,0,287,0
Jordan Henderson,ENG,MF,Brentford,35-189,1990,13.6,839,48,220,514,115,7,839,4,1,25.0,3,75.0,412,1897,833,6,9,1,11,5,569,16
Rico Henry,JAM,DF,Brentford,28-168,1997,5.0,282,17,108,117,65,7,282,17,10,58.8,7,41.2,138,795,410,15,9,3,15,2,154,24
Mads Hermansen,DEN,GK,West Ham,25-165,2000,4.0,163,122,162,1,0,0,163,0,0,,0,,110,565,258,0,0,0,0,0,99,0
Aaron Hickey,SCO,DF,Brentford,23-196,2002,4.6,253,11,93,116,46,7,253,6,0,0.0,5,83.3,104,514,200,2,2,0,7,4,136,11
James Hill,ENG,DF,Bournemouth,23-347,2002,3.4,192,12,65,102,27,5,192,0,0,,0,,74,276,136,3,1,0,3,0,93,8
Piero Hincapié,ECU,DF,Arsenal,23-348,2002,6.3,487,59,198,268,24,6,487,1,0,0.0,1,100.0,291,1439,787,7,2,0,7,1,335,5
Jack Hinshelwood,ENG,MF,Brighton,20-256,2005,4.6,243,14,66,128,52,6,243,2,1,50.0,1,50.0,157,868,472,7,3,1,2,2,168,5
Ki-Jana Hoever,NED,"DF,MF",Wolves,23-339,2002,4.7,266,19,64,120,87,3,266,9,5,55.6,3,33.3,113,452,247,9,10,1,3,3,134,23
Callum Hudson-Odoi,ENG,FW,Nott'ham Forest,25-046,2000,9.6,450,6,34,128,294,29,450,35,14,40.0,18,51.4,302,2351,1353,51,29,12,15,12,349,106
Will Hughes,ENG,MF,Crystal Palace,30-250,1995,6.1,280,12,67,140,74,11,280,6,4,66.7,2,33.3,119,441,227,4,6,1,2,5,151,6
Trai Hume,NIR,"DF,MF",Sunderland,23-280,2002,15.4,754,55,231,339,187,15,754,7,2,28.6,5,71.4,334,1371,770,16,13,1,12,4,388,39
Bashir Humphreys,ENG,DF,Burnley,22-283,2003,0.0,2,0,2,0,0,0,2,0,0,,0,,2,12,2,0,0,0,0,0,2,0
Omari Hutchinson,ENG,FW,Nott'ham Forest,22-054,2003,6.3,341,4,45,103,199,30,341,36,17,47.2,17,47.2,224,1818,889,34,22,11,14,10,220,56
Igor,BRA,DF,West Ham,27-319,1998,1.2,43,11,24,18,1,0,43,0,0,,0,,14,95,48,0,0,0,3,0,17,1
Tim Iroegbunam,ENG,MF,Everton,22-176,2003,6.5,273,14,63,154,62,3,273,10,2,20.0,7,70.0,140,635,305,5,6,0,8,7,149,13
Andy Irving,SCO,MF,West Ham,25-224,2000,1.8,129,2,21,74,36,1,129,1,0,0.0,1,100.0,55,305,98,2,3,0,2,2,65,2
Alexander Isak,SWE,FW,Liverpool,26-093,1999,5.6,128,5,11,47,71,21,128,6,1,16.7,5,83.3,65,257,154,6,3,3,13,4,86,24
Wilson Isidor,FRA,FW,Sunderland,25-118,2000,10.2,180,12,33,65,86,41,180,19,5,26.3,14,73.7,94,551,237,9,7,8,13,10,121,42
Alex Iwobi,NGA,"MF,FW",Fulham,29-234,1996,14.8,879,21,161,462,270,22,879,28,9,32.1,17,60.7,584,3359,1742,51,36,8,22,12,659,69
Daniel James,WAL,FW,Leeds United,28-043,1997,3.9,140,2,13,51,79,15,140,12,3,25.0,7,58.3,80,555,360,17,3,8,7,2,95,41
Reece James,ENG,"DF,MF",Chelsea,26-015,1999,12.4,1009,27,255,538,223,7,1009,20,6,30.0,8,40.0,577,2419,1205,17,12,2,11,11,647,26
Vitaly Janelt,GER,MF,Brentford,27-227,1998,4.5,304,11,65,161,79,10,304,2,0,0.0,2,100.0,134,526,220,2,5,0,2,3,170,5
Mathias Jensen,DEN,MF,Brentford,29-356,1996,6.1,341,11,55,196,93,11,341,11,7,63.6,4,36.4,162,625,265,4,4,1,10,11,205,15
Gabriel Jesus,BRA,FW,Arsenal,28-264,1997,0.4,27,0,1,10,16,3,27,4,1,25.0,1,25.0,16,125,91,4,2,1,2,3,21,2
Igor Jesus,BRA,FW,Nott'ham Forest,24-301,2001,9.2,303,11,30,121,158,54,303,14,3,21.4,10,71.4,162,629,223,7,7,3,33,9,221,44
Álex Jiménez,ESP,"DF,FW",Bournemouth,20-229,2005,8.9,481,24,130,215,144,14,481,20,11,55.0,7,35.0,275,1946,1135,36,19,8,15,7,289,37
Raúl Jiménez,MEX,FW,Fulham,34-232,1991,10.6,348,16,50,173,126,40,347,10,3,30.0,6,60.0,172,729,263,5,2,2,31,13,241,41
João Pedro,BRA,"FW,MF",Chelsea,24-088,2001,15.0,598,16,57,305,249,58,598,46,16,34.8,25,54.3,375,2002,980,37,25,12,44,32,463,93
Joelinton,BRA,MF,Newcastle Utd,29-131,1996,10.4,489,27,100,267,127,23,489,8,2,25.0,4,50.0,248,1063,525,14,5,2,11,8,322,38
John,BRA,GK,Nott'ham Forest,29-313,1996,2.0,69,56,69,0,0,0,69,0,0,,0,,47,192,126,0,0,0,0,0,44,0
Brennan Johnson,WAL,FW,Tottenham,24-214,2001,6.7,235,14,44,84,110,17,235,10,3,30.0,6,60.0,118,777,394,16,7,6,13,3,147,39
Sam Johnstone,ENG,GK,Wolves,32-273,1993,12.0,540,404,524,16,0,0,540,0,0,,0,,283,1612,1054,0,0,0,0,0,237,0
Curtis Jones,ENG,MF,Liverpool,24-327,2001,8.1,724,13,123,426,180,11,724,18,12,66.7,5,27.8,548,2523,1208,25,22,3,14,8,591,24
Eli Junior Kroupi,FRA,"FW,MF",Bournemouth,19-183,2006,5.0,184,9,27,69,91,31,184,6,4,66.7,1,16.7,96,342,141,6,3,3,15,7,113,29
Hamed Junior Traorè,CIV,MF,Bournemouth,25-310,2000,0.2,7,1,6,0,1,0,7,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,0,0
James Justin,ENG,DF,Leeds United,27-303,1998,1.9,110,12,51,43,17,2,110,5,0,0.0,2,40.0,50,176,66,0,2,0,2,1,57,3
Filip Jørgensen,DEN,GK,Chelsea,23-251,2002,0.9,37,30,36,1,0,0,37,0,0,,0,,23,101,42,0,0,0,0,0,24,0
Ferdi Kadioglu,TUR,"DF,FW",Brighton,26-077,1999,13.8,746,38,188,316,248,17,746,13,8,61.5,4,30.8,418,2717,1692,45,32,2,17,5,452,64
Sasa Kalajdzic,AUT,FW,Wolves,28-169,1997,0.2,10,0,0,6,4,1,10,1,0,0.0,1,100.0,3,6,0,0,0,0,0,1,6,2
Arnaud Kalimuendo,FRA,FW,Nott'ham Forest,23-337,2002,1.0,45,1,3,12,30,7,45,1,0,0.0,1,100.0,24,124,75,4,1,2,3,1,33,14
Daichi Kamada,JPN,MF,Crystal Palace,29-140,1996,12.9,616,16,128,342,158,24,616,18,8,44.4,7,38.9,326,1646,816,20,12,2,23,12,370,39
Boubacar Kamara,FRA,MF,Aston Villa,26-030,1999,12.9,773,55,202,445,131,7,773,27,12,44.4,12,44.4,453,2042,931,9,5,0,13,12,524,8
Mohamadou Kanté,FRA,"MF,FW",West Ham,20-094,2005,0.1,5,0,1,2,2,1,5,0,0,,0,,3,11,7,1,0,1,0,1,4,0
Michael Kayode,ITA,DF,Brentford,21-166,2004,16.4,911,65,286,376,261,15,911,56,29,51.8,18,32.1,391,2489,1235,32,23,3,20,14,428,71
Michael Keane,ENG,DF,Everton,32-346,1993,15.7,784,130,416,328,47,23,784,2,2,100.0,0,0.0,398,1522,749,4,5,1,7,1,459,4
Caoimhín Kelleher,IRL,GK,Brentford,27-030,1998,17.0,671,486,642,29,0,0,671,2,1,50.0,0,0.0,373,1626,932,0,0,0,0,0,367,0
Milos Kerkez,HUN,DF,Liverpool,22-046,2003,12.5,803,45,237,331,239,24,803,8,4,50.0,4,50.0,414,1706,908,20,24,1,18,2,501,71
Kevin,BRA,"FW,MF",Fulham,22-353,2003,5.6,306,6,50,110,155,31,306,50,26,52.0,21,42.0,165,1455,902,41,23,15,13,12,201,60
Abdukodir Khusanov,UZB,DF,Manchester City,21-297,2004,2.8,214,19,93,93,29,0,214,3,2,66.7,1,33.3,116,551,279,3,4,0,1,1,136,4
Max Kilman,ENG,DF,West Ham,28-214,1997,14.0,705,155,399,289,20,9,705,5,4,80.0,1,20.0,372,1938,1087,4,5,0,4,2,429,1
Joshua King,ENG,MF,Fulham,18-354,2007,9.4,323,9,49,163,121,31,323,24,10,41.7,10,41.7,204,1609,720,22,22,5,30,13,230,54
Justin Kluivert,NED,MF,Bournemouth,26-232,1999,7.9,362,4,27,157,183,21,362,22,9,40.9,11,50.0,217,1266,610,16,16,2,18,14,245,60
Joe Knight,ENG,MF,Brighton,20-093,2005,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Randal Kolo Muani,FRA,FW,Tottenham,27-018,1998,6.8,189,8,31,64,100,23,189,24,8,33.3,16,66.7,113,634,263,8,4,3,30,11,137,40
Ibrahima Konaté,FRA,DF,Liverpool,26-212,1999,15.8,1229,133,527,653,50,12,1229,5,3,60.0,1,20.0,743,3373,2069,16,15,0,8,4,816,1
Ezri Konsa,ENG,DF,Aston Villa,28-061,1997,15.7,1093,160,545,512,40,12,1093,8,4,50.0,4,50.0,704,3541,2057,7,2,0,9,2,810,4
Charalampos Kostoulas,GRE,"FW,MF",Brighton,18-207,2007,1.0,79,0,7,30,45,18,79,11,6,54.5,3,27.3,39,246,103,6,4,3,9,4,44,13
Mateo Kovačić,CRO,MF,Manchester City,31-231,1994,0.1,23,1,8,15,0,0,23,1,1,100.0,0,0.0,13,80,26,0,0,0,0,1,23,0
Emil Krafth,SWE,DF,Newcastle Utd,31-143,1994,0.5,32,0,9,13,10,0,32,1,0,0.0,1,100.0,17,29,5,0,0,0,0,1,19,5
Ladislav Krejčí,CZE,"DF,MF",Wolves,26-247,1999,11.7,732,81,317,350,71,21,732,1,0,0.0,1,100.0,426,2085,1090,9,10,0,5,4,495,8
Mohammed Kudus,GHA,"FW,MF",Tottenham,25-143,2000,14.9,723,7,82,247,415,50,723,100,49,49.0,45,45.0,429,2949,1274,54,28,16,52,45,482,122
Jonah Kusi-Asare,SWE,FW,Fulham,18-172,2007,0.3,15,0,0,6,10,4,15,0,0,,0,,8,42,28,1,1,0,1,0,8,3
Shea Lacey,ENG,DF,Manchester Utd,18-253,2007,0.1,3,0,0,0,3,1,3,1,1,100.0,0,0.0,2,8,0,0,0,0,1,1,1,1
Maxence Lacroix,FRA,DF,Crystal Palace,25-261,2000,17.0,950,172,556,359,37,22,950,5,2,40.0,3,60.0,510,2155,1011,3,2,0,10,4,571,7
Senne Lammens,BEL,GK,Manchester Utd,23-169,2002,11.0,406,333,401,4,2,1,406,0,0,,0,,242,1188,635,0,0,0,2,0,210,0
Jamaal Lascelles,ENG,DF,Newcastle Utd,32-042,1993,0.2,14,3,11,1,2,2,14,0,0,,0,,3,16,1,0,0,0,0,0,7,1
Josh Laurent,ENG,"DF,MF",Burnley,30-231,1995,7.8,309,32,110,145,56,8,309,3,0,0.0,3,100.0,161,630,354,9,7,1,5,3,168,14
Roméo Lavia,BEL,MF,Chelsea,21-351,2004,1.2,79,2,24,37,18,1,79,2,1,50.0,1,50.0,53,182,87,1,1,0,3,1,60,1
Enzo Le Fée,FRA,"MF,FW",Sunderland,25-323,2000,13.5,636,20,114,280,247,24,634,25,5,20.0,17,68.0,347,1541,680,24,16,5,32,12,393,69
Bernd Leno,GER,GK,Fulham,33-294,1992,17.0,724,629,719,5,0,0,724,0,0,,0,,477,1905,1035,0,0,0,0,0,425,0
Jefferson Lerma,COL,MF,Crystal Palace,31-059,1994,6.0,363,20,86,198,83,15,363,2,1,50.0,0,0.0,157,527,241,3,3,1,2,2,188,6
Rico Lewis,ENG,"DF,MF",Manchester City,21-032,2004,2.3,202,6,42,110,52,11,202,3,1,33.3,1,33.3,123,534,249,3,5,1,3,3,149,10
Keane Lewis-Potter,ENG,"FW,DF",Brentford,24-304,2001,7.2,263,13,85,96,86,18,263,11,3,27.3,7,63.6,140,757,399,15,9,8,8,10,154,37
Myles Lewis-Skelly,ENG,DF,Arsenal,19-088,2006,2.3,150,8,35,77,41,7,150,4,3,75.0,1,25.0,86,436,292,3,9,0,1,2,93,8
Matthijs de Ligt,NED,DF,Manchester Utd,26-133,1999,13.0,776,76,352,387,40,18,776,2,1,50.0,1,50.0,403,1546,675,3,4,0,6,1,451,7
Victor Lindelöf,SWE,"DF,MF",Aston Villa,31-159,1994,2.3,155,36,98,50,8,1,155,0,0,,0,,96,511,324,2,5,0,1,1,99,0
Valentino Livramento,ENG,DF,Newcastle Utd,23-041,2002,10.8,701,41,179,307,223,15,701,23,7,30.4,13,56.5,391,1789,914,19,18,4,18,7,407,66
Sean Longstaff,ENG,MF,Leeds United,28-054,1997,9.8,543,12,106,315,127,9,543,7,0,0.0,5,71.4,246,988,412,3,4,1,8,9,305,14
Fer López,ESP,MF,Wolves,21-213,2004,2.6,142,2,13,75,55,7,142,8,3,37.5,4,50.0,89,541,259,8,7,1,12,6,107,16
Lucas,BRA,DF,Burnley,24-274,2001,1.6,78,5,30,24,26,1,78,3,2,66.7,1,33.3,36,170,91,2,2,0,2,1,36,3
Florentino Luís,POR,MF,Burnley,26-126,1999,11.2,633,44,187,353,96,3,633,10,4,40.0,6,60.0,345,1193,551,5,2,0,8,6,400,7
Douglas Luiz,BRA,MF,Nott'ham Forest,27-228,1998,2.9,213,5,44,123,49,5,213,4,0,0.0,4,100.0,126,658,276,5,5,0,6,1,140,8
Saša Lukić,SRB,MF,Fulham,29-132,1996,9.6,471,35,104,240,133,14,471,4,1,25.0,1,25.0,232,1112,577,15,10,1,10,5,256,26
Ian Maatsen,NED,DF,Aston Villa,23-288,2002,5.9,431,29,149,155,132,19,431,20,12,60.0,5,25.0,244,1275,641,14,11,3,12,13,259,38
Alexis Mac Allister,ARG,MF,Liverpool,26-364,1998,12.2,723,22,110,414,205,22,723,13,4,30.8,9,69.2,460,1840,951,18,16,3,16,12,527,35
Noni Madueke,ENG,FW,Arsenal,23-288,2002,4.7,230,3,17,49,165,41,230,28,11,39.3,12,42.9,135,947,662,28,5,17,14,6,161,67
Gabriel Magalhães,BRA,DF,Arsenal,28-004,1997,11.0,831,103,339,424,69,15,831,2,1,50.0,1,50.0,484,2023,1213,6,11,0,5,0,606,1
Soungoutou Magassa,FRA,MF,West Ham,22-076,2003,5.9,307,24,100,159,48,2,307,5,2,40.0,3,60.0,127,582,279,3,1,0,5,2,164,6
Harry Maguire,ENG,DF,Manchester Utd,32-293,1993,3.8,193,23,85,93,15,8,193,0,0,,0,,96,516,196,2,0,0,2,2,117,2
Kobbie Mainoo,ENG,MF,Manchester Utd,20-248,2005,2.5,181,8,26,103,54,7,181,8,3,37.5,3,37.5,106,677,369,11,5,2,6,4,121,9
Donyell Malen,NED,"FW,MF",Aston Villa,26-348,1999,6.0,161,2,9,52,102,37,161,21,7,33.3,11,52.4,92,608,251,13,7,5,10,10,111,35
Giorgi Mamardashvili,GEO,GK,Liverpool,25-085,2000,5.0,221,163,216,5,0,0,221,0,0,,0,,144,577,331,0,0,0,1,0,123,0
Reinildo Mandava,MOZ,DF,Sunderland,31-336,1994,11.4,604,48,213,294,102,8,604,15,6,40.0,6,40.0,320,1599,765,18,19,2,11,7,342,25
Mateus Mane,POR,"MF,FW",Wolves,18-098,2007,1.1,64,1,7,17,40,5,64,12,4,33.3,5,41.7,42,216,123,5,1,1,7,4,44,13
Omar Marmoush,EGY,"FW,MF",Manchester City,26-319,1999,2.3,100,3,12,40,49,19,100,12,5,41.7,4,33.3,61,354,139,7,0,7,9,7,74,20
Callum Marshall,NIR,FW,West Ham,21-025,2004,0.7,12,0,1,7,5,1,12,2,1,50.0,1,50.0,4,31,12,0,0,0,3,2,4,0
Gabriel Martinelli,BRA,FW,Arsenal,24-188,2001,4.5,157,5,18,46,98,26,157,11,4,36.4,7,63.6,94,713,378,14,7,5,24,7,104,25
Emiliano Martínez,ARG,GK,Aston Villa,33-112,1992,13.0,567,456,559,8,0,0,567,0,0,,0,,363,1568,1020,0,0,0,0,0,310,0
Lisandro Martínez,ARG,"DF,MF",Manchester Utd,27-339,1998,1.1,97,8,39,55,5,0,97,3,2,66.7,1,33.3,68,269,125,1,0,0,1,0,66,0
Arthur Masuaku,COD,"DF,MF",Sunderland,32-046,1993,1.4,83,4,25,42,19,2,83,4,2,50.0,2,50.0,46,214,100,2,3,0,2,1,51,5
Pape Matar Sarr,SEN,MF,Tottenham,23-100,2002,7.9,419,24,97,226,100,14,419,10,4,40.0,5,50.0,224,1417,634,14,13,2,10,7,262,25
Jean-Philippe Mateta,FRA,FW,Crystal Palace,28-178,1997,15.3,382,33,48,173,167,59,379,17,9,52.9,8,47.1,194,856,394,12,12,9,37,23,260,67
Konstantinos Mavropanos,GRE,DF,West Ham,28-012,1997,9.6,550,102,299,234,19,16,550,0,0,,0,,271,1417,835,2,2,0,6,1,314,0
Eliezer Mayenda,ESP,FW,Sunderland,20-229,2005,2.9,48,2,9,20,23,8,48,7,3,42.9,4,57.1,27,194,92,3,4,2,5,9,33,8
Ezra Mayers,BRB,DF,West Ham,18-341,2007,0.4,18,0,10,5,3,1,18,0,0,,0,,9,23,2,0,0,0,0,0,8,3
Noussair Mazraoui,MAR,DF,Manchester Utd,28-039,1997,4.9,371,32,124,175,74,6,371,9,4,44.4,3,33.3,186,904,618,9,5,1,5,1,222,21
Bryan Mbeumo,CMR,MF,Manchester Utd,26-138,1999,15.6,744,5,55,284,415,74,744,38,12,31.6,22,57.9,421,2305,1140,41,31,17,53,18,519,145
James Mcatee,ENG,"MF,FW",Nott'ham Forest,23-066,2002,1.7,90,1,11,42,39,3,90,5,2,40.0,2,40.0,55,391,229,5,6,2,2,3,66,10
John McGinn,SCO,"FW,MF",Aston Villa,31-066,1994,14.6,664,24,110,314,246,20,664,29,9,31.0,12,41.4,378,1996,777,23,20,4,25,35,444,48
Dwight McNeil,ENG,"FW,MF",Everton,26-031,1999,1.9,83,5,10,46,29,2,83,4,0,0.0,4,100.0,50,256,107,2,5,0,6,2,57,10
Hannibal Mejbri,TUN,MF,Burnley,22-336,2003,4.5,218,3,17,110,96,7,218,15,8,53.3,4,26.7,124,675,402,12,10,2,11,11,138,15
Mikel Merino,ESP,"FW,MF",Arsenal,29-184,1996,8.5,373,21,64,185,130,23,373,11,4,36.4,6,54.5,201,755,319,10,8,2,16,14,249,30
Antoni Milambo,NED,MF,Brentford,20-264,2005,0.5,19,1,6,10,4,0,19,0,0,,0,,5,32,30,1,2,0,1,0,8,1
Nikola Milenković,SRB,DF,Nott'ham Forest,28-072,1997,17.0,991,137,506,441,46,15,991,1,1,100.0,0,0.0,547,2303,1256,5,5,0,6,1,642,3
Lewis Miley,ENG,"MF,DF",Newcastle Utd,19-236,2006,7.4,424,18,85,244,97,11,424,6,5,83.3,0,0.0,232,995,388,5,2,0,6,5,268,15
James Milner,ENG,MF,Brighton,39-353,1986,2.4,167,8,47,90,30,2,166,1,0,0.0,1,100.0,90,373,206,4,2,0,2,2,106,5
Veljko Milosavljević,SRB,DF,Bournemouth,18-178,2007,4.1,240,27,126,106,10,4,240,1,1,100.0,0,0.0,136,924,533,3,0,0,3,1,149,0
Tyrone Mings,ENG,DF,Aston Villa,32-285,1993,5.5,403,70,177,203,26,7,403,3,2,66.7,1,33.3,250,1377,748,1,5,0,1,1,260,3
Yankuba Minteh,GAM,FW,Brighton,21-154,2004,16.0,668,7,65,215,401,100,668,81,42,51.9,36,44.4,430,3252,1765,78,21,52,50,22,446,163
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,26-113,1999,16.9,907,62,309,367,244,25,907,27,6,22.2,15,55.6,397,2063,1155,33,23,3,34,14,437,99
Kaoru Mitoma,JPN,FW,Brighton,28-217,1997,6.2,240,8,24,73,143,21,240,26,9,34.6,15,57.7,155,861,515,18,11,4,13,10,159,53
Morato,BRA,DF,Nott'ham Forest,24-176,2001,7.9,576,107,318,248,15,2,576,3,3,100.0,0,0.0,320,1453,884,3,5,0,5,0,379,1
Cristhian Mosquera,ESP,DF,Arsenal,21-179,2004,4.8,365,19,155,190,22,4,365,1,0,0.0,1,100.0,247,1283,815,8,7,0,2,0,259,2
Yerson Mosquera,COL,DF,Wolves,24-235,2001,5.8,273,26,109,141,24,10,273,7,2,28.6,2,28.6,138,433,147,2,0,1,0,0,143,2
Mason Mount,ENG,MF,Manchester Utd,26-347,1999,8.2,382,4,36,192,162,32,382,14,5,35.7,7,50.0,217,942,405,13,9,7,12,11,269,46
Divine Mukasa,ENG,MF,Manchester City,18-123,2007,0.2,17,0,2,5,11,0,17,0,0,,0,,15,73,40,1,2,0,0,1,17,0
Nordi Mukiele,FRA,DF,Sunderland,28-052,1997,15.0,881,94,307,383,198,22,881,12,4,33.3,5,41.7,377,1787,962,8,8,2,16,6,390,35
Romaine Mundle,ENG,"FW,MF",Sunderland,22-243,2003,0.9,34,1,8,11,16,3,34,3,1,33.3,2,66.7,13,130,95,5,0,2,3,1,17,6
Marshall Munetsi,ZIM,"MF,FW",Wolves,29-184,1996,9.7,312,30,72,125,120,35,312,10,5,50.0,4,40.0,112,593,312,11,11,1,22,11,161,37
Rodrigo Muniz,BRA,FW,Fulham,24-233,2001,3.9,101,10,10,49,43,18,101,8,3,37.5,5,62.5,49,110,33,0,1,0,20,4,71,11
Daniel Muñoz,COL,"DF,MF",Crystal Palace,29-211,1996,14.0,675,44,219,257,206,42,675,11,1,9.1,8,72.7,271,1290,591,21,10,5,17,2,326,75
Murillo,BRA,DF,Nott'ham Forest,23-172,2002,10.2,650,96,318,305,33,5,650,6,4,66.7,2,33.3,349,1446,803,3,6,0,2,3,382,0
Jacob Murphy,ENG,FW,Newcastle Utd,30-302,1995,9.2,407,13,42,132,240,32,407,24,14,58.3,9,37.5,264,1474,655,23,13,8,14,7,306,103
Vitaliy Mykolenko,UKR,DF,Everton,26-208,1999,13.9,793,69,246,336,215,11,793,13,4,30.8,9,69.2,382,1484,778,16,18,1,9,5,405,48
David Møller Wolfe,NOR,"DF,MF",Wolves,23-244,2002,7.5,310,16,82,131,102,18,310,8,5,62.5,3,37.5,152,817,437,14,11,2,8,2,173,31
Iliman Ndiaye,SEN,FW,Everton,25-292,2000,14.9,665,24,103,253,330,51,664,75,34,45.3,35,46.7,409,2903,1381,53,31,16,46,32,421,97
Dan Ndoye,SUI,FW,Nott'ham Forest,25-059,2000,11.1,399,11,76,128,208,37,399,30,11,36.7,16,53.3,247,1947,970,42,18,15,33,15,279,95
Dan Neil,ENG,MF,Sunderland,24-010,2001,0.0,3,2,2,1,0,0,3,0,0,,0,,1,6,2,0,0,0,0,0,0,0
Reiss Nelson,ENG,FW,Brentford,26-013,1999,0.4,25,1,2,12,12,1,25,2,1,50.0,1,50.0,12,67,31,1,1,0,1,1,16,4
Pedro Neto,POR,FW,Chelsea,25-289,2000,14.7,682,6,53,222,423,52,682,63,25,39.7,30,47.6,448,3548,2016,71,38,19,34,13,487,121
Rio Ngumoha,ENG,"FW,MF",Liverpool,17-116,2008,0.5,31,0,1,4,26,5,31,6,4,66.7,2,33.3,22,173,112,6,1,3,4,2,25,15
Eddie Nketiah,ENG,"MF,FW",Crystal Palace,26-207,1999,4.3,173,7,31,81,63,23,173,15,4,26.7,11,73.3,103,680,336,14,8,5,21,9,110,21
Lukas Nmecha,GER,FW,Leeds United,27-009,1998,5.5,158,12,23,70,68,24,156,4,0,0.0,4,100.0,87,398,134,6,6,2,18,10,115,25
Matheus Nunes,POR,DF,Manchester City,27-118,1998,13.7,1231,63,322,615,311,13,1231,26,13,50.0,10,38.5,795,3638,1913,33,35,1,17,6,861,65
Ethan Nwaneri,ENG,MF,Arsenal,18-277,2007,1.9,116,2,12,66,42,6,116,8,3,37.5,5,62.5,71,592,311,7,8,0,2,2,83,6
Trey Nyoni,ENG,FW,Liverpool,18-176,2007,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Christian Nørgaard,DEN,MF,Arsenal,31-288,1994,0.2,14,4,7,5,2,0,14,0,0,,0,,3,16,7,0,0,0,0,0,3,0
Jake O'Brien,IRL,DF,Everton,24-222,2001,15.6,833,57,284,352,201,19,833,13,3,23.1,10,76.9,337,1252,590,11,14,0,13,11,417,32
Luke O'Nien,ENG,"MF,DF",Sunderland,31-032,1994,0.0,6,0,1,4,1,0,6,0,0,,0,,3,25,21,1,0,0,0,0,3,0
Matt O'Riley,DEN,MF,Brighton,25-032,2000,2.0,85,1,13,38,34,7,84,1,0,0.0,1,100.0,38,130,48,0,2,0,6,1,55,11
Wilson Odobert,FRA,"FW,MF",Tottenham,21-025,2004,5.8,254,7,29,82,145,22,254,27,14,51.9,11,40.7,157,1223,623,24,11,6,17,11,182,44
