Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 22_level_0_Ast,Unnamed: 23_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 26_level_0_KP,Unnamed: 27_level_0_1/3,Unnamed: 28_level_0_PPA,Unnamed: 29_level_0_CrsPA,Unnamed: 30_level_0_PrgP,Unnamed: 31_level_0_Matches
17,Henrique Almeida,br BRA,FW,América (MG),30,1991,16.6,250,344,72.7,3383,564,144,184,78.3,70,91,76.9,14,20,70.0,0,1.3,1.5,-1.3,10,23,10,1,37,Matches
18,Júnior Alonso,py PAR,DF,Atlético Mineiro,28,1993,28.9,1872,2141,87.4,36147,12775,636,691,92.0,986,1081,91.2,222,312,71.2,2,2.4,1.5,-0.4,11,125,13,2,147,Matches
19,Diego Alves,br BRA,GK,Flamengo,36,1985,4.7,97,103,94.2,2263,1607,28,28,100.0,39,39,100.0,28,34,82.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
20,Felipe Alves Raymundo,br BRA,GK,São Paulo,33,1988,17.0,407,556,73.2,10860,7337,83,83,100.0,199,203,98.0,122,265,46.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
21,Felipe Alves Raymundo,br BRA,GK,Juventude,33,1988,1.0,33,40,82.5,1076,801,2,2,100.0,14,14,100.0,16,23,69.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
22,Rodrigo Alves Soares,br BRA,DF,Juventude,29,1992,31.0,1360,1683,80.8,25757,9516,571,619,92.2,590,707,83.5,187,298,62.8,1,2.8,3.2,-1.8,30,121,30,22,154,Matches
23,Anderson,br BRA,GK,Ath Paranaense,23,1998,5.0,74,135,54.8,2883,2462,9,9,100.0,21,21,100.0,44,105,41.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
24,Thonny Anderson,br BRA,MF,Coritiba,24,1997,8.1,261,365,71.5,4201,1331,142,176,80.7,76,97,78.4,30,53,56.6,1,1.2,1.1,-0.2,15,37,16,4,55,Matches
25,André,br BRA,MF,Fluminense,20,2001,33.5,2268,2458,92.3,34408,10297,1269,1336,95.0,769,810,94.9,149,180,82.8,1,1.7,1.9,-0.7,28,219,11,3,200,Matches
26,André,br BRA,FW,Cuiabá,31,1990,8.1,112,165,67.9,1516,298,76,100,76.0,30,44,68.2,4,6,66.7,0,0.2,0.7,-0.2,5,8,0,0,10,Matches
27,Andrey,br BRA,MF,Avaí,19,2002,0.3,4,7,57.1,34,25,4,4,100.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
28,Ângelo,br BRA,"FW,MF",Santos,17,2004,17.0,348,522,66.7,5476,2106,171,216,79.2,149,200,74.5,20,53,37.7,7,3.9,3.8,+3.1,34,45,34,6,83,Matches
29,Brayan Angulo,ec ECU,"FW,MF",Santos,26,1995,5.3,85,117,72.6,1160,283,53,70,75.7,21,27,77.8,6,8,75.0,1,0.8,0.3,+0.2,5,8,0,0,9,Matches
30,Apodi,br BRA,"MF,FW",Goiás,35,1986,10.1,99,146,67.8,1396,512,57,70,81.4,32,51,62.7,4,10,40.0,1,0.4,0.4,+0.6,4,3,4,3,3,Matches
31,Guilherme Arana,br BRA,DF,Atlético Mineiro,24,1997,19.1,1300,1515,85.8,20781,6786,705,756,93.3,501,559,89.6,74,137,54.0,3,3.8,4.4,-0.8,35,122,31,18,141,Matches
32,Willian Arão,br BRA,"MF,DF",Flamengo,29,1992,10.2,519,587,88.4,10203,3885,169,186,90.9,280,303,92.4,63,83,75.9,0,0.4,0.8,-0.4,7,99,2,1,78,Matches
33,Michel Araujo,uy URU,"FW,MF",Fluminense,25,1996,0.9,70,85,82.4,938,184,43,44,97.7,19,28,67.9,2,4,50.0,3,0.8,0.7,+2.2,4,2,2,1,6,Matches
