Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
280,Igor Gomes,br BRA,"MF,FW",Atlético Mineiro,23,1999,15.3,861,15,138,408,330,30,861,43,30,69.8,10,23.3,518,2865,1188,32,27,5,46,16,600,83,Matches
281,Igor Gomes,br BRA,DF,Internacional,21,2001,16.3,1236,88,476,610,166,18,1236,46,29,63.0,11,23.9,724,4531,2748,36,29,3,19,12,800,40,Matches
282,Marlon Gomes,br BRA,"MF,FW",Vasco da Gama,19,2003,12.7,720,24,150,370,222,30,720,51,22,43.1,22,43.1,425,2622,1286,39,25,9,30,16,440,51,Matches
283,William Gomes,br BRA,FW,São Paulo,16,2006,0.8,35,0,7,14,16,2,35,4,0,0.0,4,100.0,17,164,108,3,1,0,2,3,15,7,Matches
284,Gustavo Gómez,py PAR,DF,Palmeiras,29,1993,30.7,1960,180,865,987,119,61,1960,6,5,83.3,1,16.7,1122,5142,2919,13,11,1,15,2,1301,19,Matches
285,Sebastián Gómez,co COL,MF,Coritiba,26,1996,15.9,711,18,148,432,138,14,711,19,4,21.1,14,73.7,412,1808,809,17,7,1,25,7,440,33,Matches
286,Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",América (MG),34,1988,8.0,276,4,27,96,158,42,274,23,9,39.1,13,56.5,154,682,273,6,5,6,22,8,181,49,Matches
287,Diego Gonçalves,br BRA,"FW,MF",Goiás,28,1994,4.0,185,10,34,73,80,14,185,17,8,47.1,8,47.1,109,524,207,6,4,2,17,4,119,26,Matches
288,Mateus Gonçalves Martins,br BRA,"MF,FW",América (MG),28,1994,0.7,40,0,3,16,23,4,40,7,2,28.6,2,28.6,29,294,150,6,4,3,2,4,26,11,Matches
289,Matheus Gonçalves,br BRA,"FW,MF",Flamengo,17,2005,0.2,23,0,0,7,16,0,23,2,1,50.0,1,50.0,18,95,52,1,1,0,1,0,20,4,Matches
