Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
310,Fernando Henrique,br BRA,MF,Cruzeiro,21,2001,1.5,46,44,2,1,0,0,0,0,1,0,0,0,38,0,1,Matches
311,Luis Henrique,br BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,624,602,20,2,0,12,24,16,2,1,0,0,487,2,18,Matches
312,Mateus Henrique,br BRA,DF,América (MG),20,2002,6.0,275,226,48,1,0,2,18,47,0,0,0,0,196,1,7,Matches
313,Paulo Henrique,br BRA,DF,Vasco da Gama,26,1996,9.5,482,380,101,6,0,2,36,95,0,0,0,0,353,1,15,Matches
314,Pedro Henrique,br BRA,DF,Ath Paranaense,27,1995,9.5,472,455,17,17,0,14,4,0,0,0,0,0,399,0,3,Matches
315,Pedro Henrique,br BRA,"DF,MF",Ath Paranaense,20,2002,4.0,200,167,31,4,0,0,6,27,0,0,0,0,155,2,3,Matches
316,Pedro Henrique,br BRA,"FW,MF",Internacional,32,1990,14.1,362,344,18,3,0,3,45,3,8,2,5,0,257,0,5,Matches
317,Breno Herculano,br BRA,"FW,MF",Goiás,23,1999,0.9,14,12,2,0,0,0,1,0,0,0,0,0,8,0,1,Matches
318,Hércules,br BRA,MF,Fortaleza,22,2000,8.6,313,309,2,2,0,9,14,0,0,0,0,0,256,2,6,Matches
319,Diego Hernández,uy URU,FW,Botafogo (RJ),22,2000,0.5,13,11,2,0,0,0,2,0,2,0,0,0,9,0,0,Matches
320,Nicolás Hernández,co COL,DF,Internacional,25,1998,14.4,781,744,37,20,1,4,5,16,0,0,0,0,681,0,4,Matches
321,Lucca Holanda,br BRA,FW,Internacional,19,2003,6.1,125,119,6,0,2,0,6,0,0,0,0,0,86,0,6,Matches
322,Hugo,br BRA,DF,Goiás,25,1997,15.8,737,567,165,19,2,7,46,141,5,1,4,0,517,5,19,Matches
323,Hugo,br BRA,DF,Botafogo (RJ),21,2001,15.5,788,609,177,20,1,2,64,136,21,3,18,0,607,2,13,Matches
324,Victor Hugo,br BRA,"MF,FW",Flamengo,18,2004,14.2,672,655,15,9,5,6,11,2,3,2,1,0,574,2,12,Matches
325,Vitor Hugo,br BRA,DF,Bahia,31,1991,23.7,1046,1007,37,26,1,5,0,2,0,0,0,0,896,2,9,Matches
326,Hulk,br BRA,FW,Atlético Mineiro,36,1986,32.7,1000,821,172,48,16,15,129,8,71,36,22,1,650,7,36,Matches
327,José Hurtado,ec ECU,DF,RB Bragantino,21,2001,18.0,993,770,221,13,1,0,88,207,1,0,0,0,745,2,18,Matches
328,Hyoran,br BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,298,255,42,6,4,4,50,4,32,20,11,0,202,1,12,Matches
329,Igor,br BRA,MF,Flamengo,19,2003,0.9,56,56,0,0,0,1,0,0,0,0,0,0,51,0,1,Matches
330,André Inácio,br BRA,FW,Flamengo,20,2002,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
331,Gabriel Inocêncio,br BRA,DF,Santos,28,1994,14.2,711,562,145,7,0,0,33,137,1,0,0,0,539,4,9,Matches
332,Isaac,br BRA,FW,Atlético Mineiro,18,2004,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
333,Isaac,br BRA,"MF,DF",Fluminense,18,2004,1.5,78,74,4,0,0,0,2,4,0,0,0,0,62,0,4,Matches
334,Juan Iturbe,py PAR,"FW,MF",Grêmio,29,1993,0.8,28,28,0,0,0,0,2,0,0,0,0,0,19,0,2,Matches
335,Zé Ivaldo,br BRA,DF,Ath Paranaense,25,1997,11.3,567,527,38,28,0,19,3,10,0,0,0,0,457,2,5,Matches
336,Ivonei,br BRA,MF,Santos,20,2002,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
337,Vítor Jacaré,br BRA,"DF,MF",Bahia,23,1999,9.8,469,379,88,14,1,5,55,67,7,3,2,0,333,2,14,Matches
338,Jadsom,br BRA,MF,RB Bragantino,21,2001,21.1,1128,1060,65,26,2,17,22,39,0,0,0,0,905,3,25,Matches
339,Jair,br BRA,MF,Vasco da Gama,28,1994,17.7,962,903,55,44,2,8,8,5,2,0,0,0,853,4,11,Matches
340,Jamerson,br BRA,"DF,FW",Coritiba,24,1998,21.0,923,723,200,12,0,3,61,182,6,5,1,0,706,0,25,Matches
341,Janderson,br BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,110,105,5,1,0,1,10,1,0,0,0,0,75,0,8,Matches
342,Jandrei,br BRA,GK,São Paulo,29,1993,5.0,239,180,58,8,0,1,0,0,0,0,0,0,178,1,0,Matches
343,Léo Jardim,br BRA,GK,Vasco da Gama,27,1995,38.0,953,573,376,61,0,0,0,0,0,0,0,0,693,4,0,Matches
344,Jemerson,br BRA,DF,Atlético Mineiro,30,1992,27.5,1535,1367,166,61,1,12,0,2,0,0,0,0,1363,2,7,Matches
345,Jesé,es ESP,MF,Coritiba,29,1993,1.1,34,34,0,0,0,0,3,0,0,0,0,0,27,0,0,Matches
346,Alexandre Jesus,br BRA,DF,Fluminense,21,2001,0.1,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,Matches
347,Jhon Jhon,br BRA,"MF,FW",Palmeiras,20,2002,9.9,300,281,18,4,3,5,26,1,13,11,0,0,224,1,11,Matches
348,Jhow,br BRA,DF,América (MG),19,2003,0.2,18,17,1,1,0,0,0,0,0,0,0,0,18,0,0,Matches
349,Joaquim,br BRA,DF,Santos,24,1998,30.3,1195,1142,44,33,0,13,7,11,0,0,0,0,861,9,18,Matches
350,John,br BRA,GK,Internacional,26,1996,9.0,221,126,93,23,0,0,0,0,0,0,0,0,156,2,0,Matches
