Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Unai Marrero,ESP,GK,Real Sociedad,21,2001,1.6,46,32,43,3,0,0,46,0,0,,0,,22,94,55,0,0,0,0,0,11,0
Roger Martí,ESP,FW,Cádiz,32,1991,15.1,503,7,33,263,216,53,503,10,3,30.0,6,60.0,309,1260,390,7,15,2,47,20,354,64
Iván Martín,ESP,MF,Girona,24,1999,30.3,1895,48,327,1060,533,58,1895,59,39,66.1,20,33.9,1267,8252,3837,84,62,13,64,41,1525,109
Jon Martin,ESP,DF,Real Sociedad,17,2006,0.3,10,2,9,1,0,0,10,0,0,,0,,1,2,1,0,0,0,0,0,4,0
Mario Martín,ESP,MF,Real Madrid,19,2004,0.2,25,2,9,13,4,0,25,0,0,,0,,12,64,18,0,0,0,2,0,15,1
Arnau Martinez,ESP,DF,Girona,20,2003,13.8,958,79,347,483,131,9,958,7,3,42.9,4,57.1,541,2924,1608,29,14,1,16,9,655,16
Iñigo Martínez,ESP,DF,Barcelona,32,1991,14.4,1241,91,456,729,63,13,1241,1,0,0.0,1,100.0,833,4930,3438,33,22,1,3,0,935,5
Marc Martínez,ESP,GK,Granada,33,1990,3.0,112,90,107,5,0,0,112,0,0,,0,,55,263,176,0,0,0,0,0,38,0
Marvin,ESP,"FW,DF",Las Palmas,23,2000,20.6,1011,26,174,416,433,50,1011,47,19,40.4,21,44.7,574,3530,1535,60,40,13,52,23,662,177
Omar Mascarell,EQG,MF,Mallorca,30,1993,17.5,936,58,254,616,74,7,936,10,8,80.0,1,10.0,444,2328,926,12,9,0,6,8,538,11
Jaime Mata,ESP,"FW,MF",Getafe,34,1988,19.9,731,32,109,255,370,72,731,15,8,53.3,7,46.7,370,1456,479,16,16,7,47,20,527,138
Luís Maximiano,POR,GK,Almería,24,1999,33.0,1355,1096,1336,19,0,0,1355,3,3,100.0,0,0.0,710,3504,2214,0,0,0,0,0,592,0
Borja Mayoral,ESP,FW,Getafe,26,1997,23.9,775,16,51,377,352,71,771,43,18,41.9,22,51.2,481,2206,912,27,29,11,69,28,588,100
Mamadou Mbaye,SEN,DF,Cádiz,25,1998,3.2,137,37,81,47,9,4,137,0,0,,0,,35,170,83,0,0,0,2,0,43,0
Hannibal Mejbri,TUN,MF,Sevilla,20,2003,1.2,68,0,12,28,28,4,68,5,3,60.0,1,20.0,38,247,96,1,4,0,6,6,50,6
Óscar Melendo,ESP,"MF,FW",Granada,25,1997,12.5,506,6,65,332,118,11,506,23,11,47.8,8,34.8,347,1941,794,21,19,0,22,9,383,33
Gonzalo Melero,ESP,"MF,FW",Almería,29,1994,12.3,580,20,94,357,133,28,580,18,7,38.9,10,55.6,335,1739,919,23,11,3,26,13,407,33
Memphis,NED,FW,Atlético Madrid,29,1994,9.9,407,1,28,180,206,64,407,37,18,48.6,16,43.2,243,1126,498,16,11,7,42,22,324,82
Houboulang Mendes,GNB,DF,Almería,25,1998,4.4,236,21,94,117,27,1,236,7,2,28.6,3,42.9,83,389,175,5,4,0,8,4,89,6
Tomás Mendes,ESP,MF,Alavés,18,2004,0.1,7,0,1,4,2,0,7,0,0,,0,,6,20,1,0,1,0,0,1,5,0
Brais Méndez,ESP,"MF,FW",Real Sociedad,26,1997,26.8,1559,36,162,851,562,63,1559,59,24,40.7,31,52.5,884,4030,1902,45,40,15,57,30,1113,121
Bruno Méndez,URU,DF,Granada,23,1999,14.8,797,67,341,376,88,13,797,7,6,85.7,1,14.3,351,1434,767,8,4,0,9,4,394,14
Diego Méndez,ESP,MF,Rayo Vallecano,19,2003,0.1,3,0,1,2,0,0,3,0,0,,0,,1,12,10,1,0,0,0,0,0,0
Ferland Mendy,FRA,DF,Real Madrid,28,1995,19.1,1409,44,387,687,345,17,1409,28,13,46.4,13,46.4,858,3474,1505,19,21,3,20,14,1026,96
Jorge Meré,ESP,DF,Cádiz,26,1997,7.5,298,42,148,143,9,3,298,1,1,100.0,0,0.0,115,423,237,2,2,0,0,1,137,0
Mikel Merino,ESP,MF,Real Sociedad,27,1996,27.6,1759,91,323,948,514,76,1759,41,24,58.5,13,31.7,892,3946,1722,26,39,5,61,42,1213,99
Omenuke Mfulu,COD,"MF,FW",Las Palmas,29,1994,0.9,77,10,30,39,8,0,77,1,1,100.0,0,0.0,41,144,70,1,1,0,2,0,50,0
Miguel,ESP,"FW,MF",Alavés,23,1999,0.7,22,0,1,12,9,3,22,0,0,,0,,9,42,25,1,0,1,2,4,14,3
Éder Militão,BRA,DF,Real Madrid,25,1998,5.5,376,61,204,155,20,3,376,1,0,0.0,0,0.0,244,1145,609,7,4,0,3,1,274,2
Luis Milla,ESP,MF,Getafe,28,1994,23.5,1484,30,196,981,330,10,1484,34,11,32.4,17,50.0,683,3575,1700,31,26,0,26,17,839,35
Marko Milovanović,SRB,"FW,MF",Almería,19,2003,3.4,102,5,13,56,34,13,102,4,1,25.0,2,50.0,51,177,59,2,1,1,6,4,66,13
Óscar Mingueza,ESP,"DF,MF",Celta Vigo,24,1999,33.3,2287,72,598,1012,701,43,2287,78,36,46.2,34,43.6,1313,6460,3490,74,76,9,31,26,1498,134
Ignasi Miquel,ESP,DF,Granada,30,1992,33.2,1889,262,1133,703,67,37,1889,16,8,50.0,7,43.8,1027,4460,2198,8,6,1,21,4,1146,8
Rafa Mir,ESP,"FW,MF",Sevilla,26,1997,4.3,136,2,11,61,67,20,136,6,2,33.3,3,50.0,73,349,147,3,2,3,9,3,93,16
Juan Miranda,ESP,DF,Betis,23,2000,20.6,1384,75,439,581,371,28,1384,19,7,36.8,8,42.1,654,2498,1316,35,24,3,22,5,789,95
Stefan Mitrović,SRB,DF,Getafe,33,1990,7.8,306,39,156,147,5,2,306,4,2,50.0,1,25.0,140,780,457,4,0,0,3,0,142,2
Luka Modrić,CRO,MF,Real Madrid,37,1985,18.8,1812,22,256,977,593,49,1812,45,21,46.7,17,37.8,1202,6071,2795,53,57,13,12,19,1427,85
Johan Mojica,COL,DF,Osasuna,30,1992,22.7,1426,60,342,604,495,29,1426,45,17,37.8,25,55.6,675,3865,1785,57,52,13,46,10,799,117
Alberto Moleiro,ESP,"FW,MF",Las Palmas,19,2003,20.0,977,8,109,441,453,59,977,116,57,49.1,54,46.6,681,4467,2389,86,67,24,60,27,773,184
Nahuel Molina,ARG,DF,Atlético Madrid,25,1998,20.6,1482,46,373,628,490,44,1482,29,16,55.2,13,44.8,817,3231,1779,47,43,8,35,13,953,170
Jon Moncayola,ESP,MF,Osasuna,25,1998,20.0,1182,22,211,644,329,13,1182,12,6,50.0,6,50.0,538,2237,998,14,10,2,20,13,759,46
César Montes,MEX,DF,Almería,26,1997,19.9,1156,148,650,468,43,23,1156,3,3,100.0,0,0.0,593,2990,1805,7,5,1,7,1,730,2
Álvaro Morata,ESP,FW,Atlético Madrid,30,1992,21.2,616,28,87,246,287,123,615,36,17,47.2,16,44.4,344,1587,693,22,13,17,40,31,432,88
Alberto Moreno,ESP,DF,Villarreal,31,1992,16.5,885,53,279,349,266,27,885,10,5,50.0,4,40.0,402,2042,1033,26,21,2,17,3,523,79
Gerard Moreno,ESP,FW,Villarreal,31,1992,24.6,1273,32,135,594,558,125,1270,84,43,51.2,36,42.9,768,4065,1591,48,41,23,49,53,1015,199
Jorge Moreno,ESP,DF,Osasuna,22,2001,0.2,14,5,9,4,1,0,14,0,0,,0,,2,7,0,0,0,0,0,0,4,0
Ilaix Moriba,GUI,"MF,FW",Getafe,20,2003,6.7,289,9,30,176,87,14,289,14,4,28.6,8,57.1,158,817,302,8,8,2,14,6,181,19
Manu Morlanes,ESP,MF,Mallorca,24,1999,17.9,965,29,177,589,212,22,965,29,21,72.4,7,24.1,524,2993,1437,29,31,4,17,17,618,31
Cristhian Mosquera,ESP,DF,Valencia,19,2004,34.2,1980,274,1105,841,46,15,1980,7,6,85.7,1,14.3,1111,5497,2731,14,6,3,15,4,1240,4
Yerson Mosquera,COL,DF,Villarreal,22,2001,13.7,885,142,497,324,67,21,885,10,4,40.0,4,40.0,438,2218,1116,8,8,2,5,4,535,12
Abdul Mumin,GHA,DF,Rayo Vallecano,25,1998,18.8,956,127,578,359,25,8,956,4,2,50.0,1,25.0,492,2318,989,6,2,0,7,3,558,4
Iker Muniain,ESP,"MF,FW",Athletic Club,30,1992,6.6,479,4,32,256,192,24,479,31,13,41.9,16,51.6,304,1446,659,18,13,4,16,11,367,50
Aihen Muñoz,ESP,DF,Real Sociedad,25,1997,12.5,838,44,244,418,181,6,838,19,10,52.6,7,36.8,372,2000,917,24,23,1,14,8,429,23
Iker Muñoz,ESP,MF,Osasuna,20,2002,20.6,1200,68,251,761,192,28,1200,19,5,26.3,9,47.4,597,2583,1114,17,14,3,21,4,749,23
Javier Muñoz,ESP,MF,Las Palmas,28,1995,29.3,1560,30,235,897,437,47,1560,35,14,40.0,19,54.3,836,3819,1571,33,28,4,41,24,1172,126
Vedat Muriqi,KVX,FW,Mallorca,29,1994,25.9,953,28,70,486,405,116,950,27,13,48.1,14,51.9,490,2153,617,20,16,8,82,34,748,134
Nacho,ESP,DF,Real Madrid,33,1990,19.4,1418,202,724,632,67,18,1418,6,2,33.3,3,50.0,821,3372,2023,13,10,1,7,0,1028,9
Matija Nastasić,SRB,DF,Mallorca,30,1993,25.1,1253,186,667,552,37,13,1253,0,0,,0,,578,2737,1467,11,3,0,5,2,687,4
Roberto Navarro,ESP,"MF,FW",Cádiz,21,2002,21.0,1040,14,144,437,491,48,1040,116,54,46.6,55,47.4,659,4823,2530,81,69,15,60,37,673,119
Jesús Navas,ESP,DF,Sevilla,37,1985,22.3,1453,58,374,596,489,17,1453,20,13,65.0,7,35.0,782,3869,2044,54,39,9,21,4,905,141
Álvaro Negredo,ESP,"FW,MF",Cádiz,37,1985,0.6,32,0,3,11,19,5,32,2,2,100.0,0,0.0,17,57,15,0,0,0,3,0,19,0
Carlos Neva,ESP,DF,Granada,27,1996,35.0,2001,112,795,912,310,9,2001,19,7,36.8,10,52.6,915,3728,1984,43,29,0,31,12,1022,98
Tanguy Nianzou,FRA,DF,Sevilla,21,2002,3.5,192,20,63,115,16,3,192,2,2,100.0,0,0.0,105,473,261,2,3,0,3,2,119,1
Saúl Ñíguez,ESP,MF,Atlético Madrid,28,1994,15.3,940,67,255,480,210,36,940,15,8,53.3,5,33.3,429,2054,908,21,17,1,27,14,596,43
Peru Nolaskoain,ESP,"DF,MF",Athletic Club,24,1998,0.1,10,0,6,5,0,0,10,0,0,,0,,4,19,1,0,0,0,0,0,5,0
Randy Nteka,ANG,"FW,MF",Rayo Vallecano,25,1997,6.4,284,13,34,122,131,36,283,17,7,41.2,8,47.1,156,784,404,12,7,6,18,20,199,35
Unai Núñez,ESP,DF,Celta Vigo,26,1997,31.1,2025,278,1049,886,102,39,2025,12,10,83.3,2,16.7,1086,5296,2799,10,10,2,31,5,1131,2
Ørjan Nyland,NOR,GK,Sevilla,32,1990,24.0,845,707,841,4,0,0,845,0,0,,0,,436,2466,1395,0,0,0,2,0,312,1
Jan Oblak,SVN,GK,Atlético Madrid,30,1993,38.0,1094,1014,1094,0,0,0,1094,1,1,100.0,0,0.0,557,2965,1789,0,0,0,1,1,425,0
Brian Ocampo,URU,"MF,FW",Cádiz,24,1999,2.8,179,1,20,76,90,6,179,20,10,50.0,8,40.0,123,1011,548,18,15,1,17,10,130,25
Lucas Ocampos,ARG,"FW,MF",Sevilla,29,1994,31.9,1718,30,224,657,872,125,1717,130,48,36.9,66,50.8,963,6343,2887,117,77,35,99,56,1171,265
Álvaro Odriozola,ESP,DF,Real Sociedad,27,1995,4.4,293,9,85,146,63,7,293,9,2,22.2,5,55.6,138,802,410,14,8,2,6,4,177,12
Aingeru Olabarrieta,ESP,FW,Athletic Club,17,2005,0.1,6,0,0,1,5,0,6,0,0,,0,,3,33,26,1,0,0,0,0,4,0
Olasagasti,ESP,MF,Real Sociedad,22,2000,4.0,225,8,41,109,78,15,225,10,7,70.0,3,30.0,109,451,214,8,4,4,7,6,132,12
Samu Omorodion,ESP,FW,Alavés,19,2004,21.3,600,18,38,289,282,107,600,57,22,38.6,33,57.9,344,1689,668,30,17,24,89,36,434,100
Samu Omorodion,ESP,FW,Granada,19,2004,0.9,24,0,0,14,10,5,24,0,0,,0,,14,50,7,0,0,0,2,0,17,3
Aimar Oroz,ESP,MF,Osasuna,21,2001,26.0,1298,17,157,651,516,62,1297,52,26,50.0,18,34.6,773,4229,2079,52,46,9,58,42,928,126
Eneko Ortiz,ESP,DF,Alavés,20,2003,0.2,4,0,0,2,2,0,4,0,0,,0,,2,22,17,1,1,0,0,0,2,1
Asier Osambela,ESP,MF,Osasuna,19,2004,0.1,9,0,1,4,4,2,9,0,0,,0,,3,6,0,0,0,0,1,1,6,1
Milutin Osmajić,MNE,MF,Cádiz,24,1999,0.1,5,0,0,0,5,2,5,0,0,,0,,2,10,1,0,0,0,0,0,5,0
Aiham Ousou,SYR,DF,Cádiz,23,2000,4.8,215,19,114,93,12,2,215,1,1,100.0,0,0.0,124,741,376,2,6,0,3,0,111,0
Jesús Owono,EQG,GK,Alavés,22,2001,4.0,130,95,127,3,0,0,130,0,0,,0,,64,369,279,0,0,0,0,0,41,0
Mikel Oyarzabal,ESP,"FW,MF",Real Sociedad,26,1997,24.0,728,13,83,335,317,79,726,29,10,34.5,16,55.2,376,1603,597,27,21,10,61,26,508,126
Cenk Özkacar,TUR,DF,Valencia,22,2000,17.8,1035,109,525,469,46,12,1035,8,3,37.5,4,50.0,532,2748,1574,17,8,0,4,3,617,5
Jon Pacheco,ESP,DF,Real Sociedad,22,2001,17.0,1311,133,607,679,28,10,1311,4,4,100.0,0,0.0,763,3837,2126,9,8,0,8,2,888,1
Isaac Palazón Camacho,ESP,"MF,FW",Rayo Vallecano,28,1994,31.0,1638,43,232,725,705,55,1636,87,35,40.2,45,51.7,875,4561,1717,40,54,7,93,65,1087,152
Joaquín Panichelli,ARG,"FW,MF",Alavés,20,2002,2.5,81,6,13,37,32,7,81,1,0,0.0,0,0.0,36,165,76,3,0,1,14,7,61,10
Sokratis Papastathopoulos,GRE,DF,Betis,35,1988,12.6,688,109,428,254,10,6,688,2,0,0.0,0,0.0,353,1426,726,1,0,0,3,0,442,1
Victor Parada,ESP,"FW,MF",Alavés,21,2002,0.0,2,0,0,2,0,0,2,0,0,,0,,1,0,0,0,0,0,1,0,1,0
Aitor Paredes,ESP,DF,Athletic Club,23,2000,30.0,1799,158,915,852,41,24,1799,3,2,66.7,1,33.3,1004,5116,2607,6,2,0,9,2,1167,1
Daniel Parejo,ESP,MF,Villarreal,34,1989,28.7,2021,87,538,1164,342,10,2018,30,19,63.3,9,30.0,1055,4476,1919,11,15,1,15,23,1471,28
Pascu,ESP,FW,Villarreal,20,2003,0.2,6,0,0,3,3,0,6,1,1,100.0,0,0.0,6,29,1,0,0,0,1,0,5,1
Gabriel Paulista,BRA,DF,Atlético Madrid,32,1990,4.5,319,47,201,116,3,3,319,0,0,,0,,187,1033,500,1,0,0,0,1,212,0
Gabriel Paulista,BRA,DF,Valencia,32,1990,15.5,963,137,533,415,18,8,963,1,0,0.0,1,100.0,563,2946,1619,2,3,0,2,1,615,2
Nicolás Paz,ARG,"MF,FW",Real Madrid,18,2004,0.3,32,0,2,17,13,0,32,2,0,0.0,2,100.0,21,167,125,3,3,0,0,0,21,2
Alfonso Pedraza,ESP,DF,Villarreal,27,1996,12.4,734,42,234,287,222,26,734,30,10,33.3,19,63.3,404,2815,1491,56,36,10,12,2,441,97
Pedri,ESP,"MF,FW",Barcelona,20,2002,16.4,1359,22,171,773,427,36,1359,38,16,42.1,20,52.6,823,4535,2333,41,42,7,31,15,1080,81
Adrià Pedrosa,ESP,DF,Sevilla,25,1998,19.5,1178,57,307,477,408,22,1178,38,12,31.6,18,47.4,575,2913,1475,46,38,9,35,23,667,109
Pejiño,ESP,FW,Las Palmas,27,1996,5.6,321,3,29,124,170,15,321,34,15,44.1,18,52.9,204,1363,511,17,15,4,17,13,241,66
Facundo Pellistri,URU,"MF,FW",Granada,21,2001,13.7,460,9,66,150,260,50,460,28,12,42.9,14,50.0,271,2127,1015,33,14,13,42,20,281,96
Iñaki Peña,ESP,GK,Barcelona,24,1999,10.0,314,279,313,1,0,0,314,0,0,,0,,187,792,437,0,0,0,0,0,165,0
Marcos Peña,ESP,MF,Almería,18,2005,4.9,274,15,104,162,11,1,274,1,0,0.0,1,100.0,103,443,140,0,2,0,3,3,158,0
Rubén Peña,ESP,"DF,FW",Osasuna,32,1991,23.2,1241,49,290,501,468,41,1241,73,35,47.9,33,45.2,608,3824,1843,62,43,9,45,33,670,147
Alberto Perea,ESP,"MF,FW",Granada,32,1990,0.0,8,0,1,3,4,0,8,1,0,0.0,0,0.0,7,24,10,0,0,0,0,0,6,1
Ayoze Pérez,ESP,FW,Betis,30,1993,25.5,1125,19,126,510,513,156,1125,112,50,44.6,54,48.2,700,4465,2436,90,51,41,70,51,799,175
Carles Pérez,ESP,"MF,DF",Celta Vigo,25,1998,8.6,393,9,55,147,200,25,393,37,14,37.8,18,48.6,264,1791,882,34,20,8,20,17,287,66
Francisco Perez,ESP,"MF,FW",Valencia,20,2002,22.8,856,16,144,362,374,43,856,101,40,39.6,47,46.5,578,3862,1719,59,29,17,72,42,599,145
Kike Pérez,ESP,"MF,FW",Rayo Vallecano,26,1997,9.3,510,14,76,285,155,15,510,33,9,27.3,19,57.6,296,1798,879,17,10,3,30,16,346,42
Máximo Perrone,ARG,MF,Las Palmas,20,2003,18.0,1492,54,457,901,144,8,1492,24,11,45.8,11,45.8,759,2885,1239,12,11,2,23,14,1141,22
Njegoš Petrović,SRB,"MF,FW",Granada,24,1999,1.7,108,6,20,59,31,1,108,5,3,60.0,2,40.0,67,340,163,3,1,0,5,0,69,3
Germán Pezzella,ARG,DF,Betis,32,1991,30.7,1779,240,1028,705,53,35,1779,6,3,50.0,3,50.0,974,4522,2271,5,7,0,19,4,1105,1
Kamil Piątkowski,POL,DF,Granada,23,2000,5.6,301,43,185,102,15,5,301,1,1,100.0,0,0.0,181,766,406,2,1,0,7,1,191,0
Yeremi Pino,ESP,"MF,FW",Villarreal,20,2002,5.3,261,8,57,83,126,22,261,17,9,52.9,6,35.3,156,787,333,11,5,8,16,9,166,49
Portu,ESP,FW,Getafe,31,1992,1.1,36,0,5,4,28,4,36,3,0,0.0,3,100.0,17,184,97,3,4,0,2,1,23,3
Portu,ESP,"MF,FW",Girona,31,1992,13.2,426,4,43,183,207,55,426,19,4,21.1,14,73.7,270,1533,809,32,30,10,23,15,314,96
José Pozo,ESP,MF,Rayo Vallecano,27,1996,0.2,16,0,2,9,5,0,16,0,0,,0,,11,47,19,0,1,0,4,0,12,2
Alejandro Pozo Pozo,ESP,"DF,MF",Almería,24,1999,10.8,708,28,186,340,184,11,708,14,1,7.1,12,85.7,353,1565,758,22,15,3,16,4,410,62
Beñat Prados,ESP,"MF,DF",Athletic Club,22,2001,16.1,990,30,156,614,233,14,990,19,12,63.2,6,31.6,536,2501,1229,23,21,1,19,19,613,30
Abdón Prats,ESP,"FW,MF",Mallorca,30,1992,14.1,376,16,34,171,181,43,376,18,8,44.4,10,55.6,183,830,285,9,9,5,41,10,266,49
Marc Pubill,ESP,DF,Almería,20,2003,20.9,1250,112,435,555,278,33,1250,65,33,50.8,23,35.4,580,3384,1864,59,42,7,33,14,645,85
Antonio Puertas,ESP,"MF,FW",Granada,31,1992,8.1,321,3,43,137,148,33,319,31,15,48.4,15,48.4,210,1179,476,18,18,7,24,11,218,46
Arnau Puigmal,ESP,"FW,DF",Almería,22,2001,2.8,122,2,20,56,48,2,122,7,2,28.6,4,57.1,76,437,210,4,3,0,7,2,78,17
Nemanja Radonjić,SRB,"MF,DF",Mallorca,27,1996,3.9,181,0,18,71,98,19,181,33,21,63.6,11,33.3,110,1035,589,23,8,13,13,5,128,43
Aleksandar Radovanović,SRB,DF,Almería,29,1993,6.3,279,68,177,100,3,2,279,1,0,0.0,1,100.0,110,401,142,0,0,0,2,0,152,1
Abdellah Raihani,MAR,FW,Atlético Madrid,19,2004,0.1,1,0,0,0,1,1,1,0,0,,0,,1,0,0,0,0,0,1,0,1,1
Antonio Raillo,ESP,DF,Mallorca,31,1991,24.4,1437,197,743,626,76,41,1437,2,1,50.0,1,50.0,691,4771,2963,24,11,1,10,7,762,4
Predrag Rajković,SRB,GK,Mallorca,27,1995,36.0,1325,1084,1304,22,0,0,1325,3,3,100.0,0,0.0,670,3958,2410,0,0,0,1,0,563,0
Ivan Rakitić,CRO,MF,Sevilla,35,1988,15.8,1251,19,169,685,412,23,1251,20,8,40.0,9,45.0,641,2999,1588,24,21,1,30,5,797,52
Largie Ramazani,BEL,"FW,MF",Almería,22,2001,17.3,578,11,90,251,263,59,578,74,31,41.9,38,51.4,381,3109,1775,59,41,27,45,33,396,104
Benito Ramírez,ESP,"FW,MF",Las Palmas,28,1995,4.3,245,6,32,106,112,10,245,11,2,18.2,9,81.8,150,963,471,13,8,5,10,3,168,46
Sandro Ramírez,ESP,FW,Las Palmas,28,1995,20.1,901,17,68,328,515,81,900,54,22,40.7,25,46.3,543,3118,1302,61,26,30,65,23,656,209
Chris Ramos,ESP,"FW,MF",Cádiz,26,1997,29.0,896,51,100,323,479,136,896,69,18,26.1,44,63.8,431,1951,701,31,24,21,95,53,645,102
Sergio Ramos,ESP,DF,Sevilla,37,1986,28.0,1870,289,1000,801,85,29,1870,11,6,54.5,3,27.3,994,5262,2701,11,10,3,13,6,1192,5
Raphinha,BRA,"FW,MF",Barcelona,26,1996,15.2,894,11,80,338,484,81,893,46,24,52.2,19,41.3,495,2884,1418,49,22,23,41,8,620,164
Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,25,1998,7.0,392,22,121,157,116,18,392,29,13,44.8,14,48.3,178,1299,729,28,19,8,14,7,219,25
Raúl,ESP,FW,Osasuna,22,2000,15.1,455,12,35,199,224,64,455,21,6,28.6,13,61.9,221,899,381,16,11,7,36,16,339,68
Abde Rebbach,ALG,"FW,MF",Alavés,24,1998,8.0,343,6,46,102,198,36,343,28,10,35.7,16,57.1,180,1419,763,34,15,18,28,12,196,78
Pepe Reina,ESP,GK,Villarreal,40,1982,2.0,73,69,73,0,0,0,73,0,0,,0,,47,274,156,0,0,0,0,0,39,0
Álex Remiro,ESP,GK,Real Sociedad,28,1995,36.4,1353,1103,1338,15,0,0,1353,0,0,,0,,783,3944,1947,0,0,0,2,0,726,0
Chadi Riad,MAR,DF,Betis,20,2003,24.0,1426,194,871,532,27,15,1426,0,0,,0,,831,3955,1926,4,7,0,9,2,937,1
Diego Rico,ESP,DF,Getafe,30,1993,28.2,1809,80,458,900,467,6,1809,33,11,33.3,20,60.6,758,3025,1419,28,36,1,33,20,840,79
Luis Rioja,ESP,"FW,MF",Alavés,29,1993,27.8,1123,24,150,382,619,62,1119,71,41,57.7,23,32.4,611,4030,2161,70,51,18,56,20,720,173
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,23,2000,17.0,918,20,172,302,457,85,918,64,24,37.5,38,59.4,586,3981,2241,87,54,28,47,16,619,166
Alberto Risco,ESP,MF,Getafe,17,2005,1.5,65,1,5,26,34,5,65,4,2,50.0,1,25.0,37,158,84,3,2,0,6,2,51,14
Mihailo Ristić,SRB,"DF,MF",Celta Vigo,27,1995,9.0,624,31,161,266,203,8,624,23,7,30.4,11,47.8,326,1911,1006,24,22,3,16,8,330,42
Gorka Rivera Alonso,ESP,DF,Getafe,18,2004,0.0,6,0,3,2,1,0,6,0,0,,0,,3,6,1,0,0,0,0,0,4,0
Sergi Roberto,ESP,"MF,DF",Barcelona,31,1992,9.6,737,10,112,448,179,28,737,6,3,50.0,1,16.7,395,2125,1028,13,18,4,22,7,563,33
Lucas Robertone,ARG,MF,Almería,26,1997,26.5,1675,72,405,975,316,17,1675,21,8,38.1,9,42.9,873,4221,2061,31,27,4,27,16,1041,37
Marc Roca,ESP,MF,Betis,26,1996,22.0,1403,53,333,858,229,23,1403,21,11,52.4,9,42.9,821,4146,2096,24,22,6,19,18,957,20
Sergio Rodelas,ESP,"FW,DF",Granada,18,2004,1.4,53,0,10,19,24,6,53,6,2,33.3,3,50.0,25,201,74,3,3,1,8,1,28,5
Rodri,ESP,"FW,MF",Betis,23,2000,11.7,711,3,98,325,299,43,711,57,24,42.1,24,42.1,496,3253,1607,49,30,14,28,18,564,116
Álvaro Rodríguez,URU,FW,Real Madrid,19,2004,0.0,3,1,2,1,0,0,3,2,2,100.0,0,0.0,1,28,0,0,1,0,1,1,2,0
Óscar Rodríguez Arnaiz,ESP,"MF,FW",Getafe,25,1998,10.7,595,7,56,287,259,30,595,31,14,45.2,16,51.6,320,1818,757,13,24,4,35,12,415,48
Damián Rodríguez,ESP,MF,Celta Vigo,20,2003,2.9,227,6,42,132,54,1,227,0,0,,0,,145,548,239,2,4,1,1,2,174,4
Dani Rodríguez,ESP,MF,Mallorca,35,1988,29.1,1316,29,178,636,524,44,1316,79,33,41.8,40,50.6,690,4223,1991,54,47,9,55,60,787,110
Guido Rodríguez,ARG,MF,Betis,29,1994,20.5,1259,70,360,747,156,19,1259,14,10,71.4,3,21.4,672,2647,1129,8,13,1,20,17,779,18
Kirian Rodríguez,ESP,MF,Las Palmas,27,1996,35.7,3337,59,712,2088,560,19,3337,37,26,70.3,9,24.3,2158,9111,4802,46,45,0,49,48,2719,78
Miguel Rodríguez,ESP,MF,Celta Vigo,20,2003,3.3,170,1,16,61,97,6,170,17,3,17.6,11,64.7,115,803,430,14,12,3,4,4,117,35
Rodrygo,BRA,FW,Real Madrid,22,2001,26.4,1352,3,50,414,905,206,1351,147,60,40.8,68,46.3,1002,7409,4344,159,106,84,72,30,1145,301
Carlos Romero,ESP,DF,Villarreal,21,2001,2.9,203,16,78,70,55,7,203,6,3,50.0,3,50.0,83,524,257,6,3,1,5,2,102,21
Isaac Romero,ESP,FW,Sevilla,23,2000,11.5,370,9,35,143,202,63,370,31,13,41.9,16,51.6,195,1216,657,31,12,14,42,9,248,64
Luka Romero,ARG,FW,Almería,18,2004,4.9,226,5,39,118,71,5,226,16,7,43.8,8,50.0,143,750,341,11,12,1,20,9,155,20
Oriol Romeu,ESP,MF,Barcelona,31,1991,10.4,922,27,148,615,161,4,922,5,4,80.0,1,20.0,539,2322,1245,12,25,0,9,8,701,4
Unai Ropero,ESP,MF,Alavés,21,2001,0.1,7,0,1,1,5,1,7,2,0,0.0,2,100.0,3,9,6,0,0,0,0,0,3,0
Vitor Roque,BRA,FW,Barcelona,18,2005,3.6,126,5,11,43,74,22,126,15,4,26.7,9,60.0,82,573,334,12,6,6,11,8,97,26
Antonio Rüdiger,GER,DF,Real Madrid,30,1993,30.1,2022,275,1000,964,65,25,2022,3,1,33.3,2,66.7,1337,6743,4149,17,10,1,4,2,1525,1
Javier Rueda Garcia,ESP,"MF,DF",Celta Vigo,21,2002,0.2,17,0,6,8,3,0,17,0,0,,0,,8,22,4,0,1,0,1,0,10,2
Aitor Ruibal,ESP,"DF,FW",Betis,27,1996,11.3,744,36,232,318,209,25,744,45,27,60.0,14,31.1,380,1932,1016,22,15,9,19,9,409,50
Sergio Ruiz,ESP,MF,Granada,28,1994,27.7,1578,81,486,927,199,26,1578,54,23,42.6,17,31.5,931,5100,2665,34,24,6,37,15,1046,23
