Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
169,Raúl Fernández,es ESP,GK,Granada,35,1988,3.1,107,73,32,15,0,0,0,0,0,0,0,0,69,2,0,Matches
170,Valery Fernández,es ESP,"MF,FW",Girona,23,1999,5.6,221,211,10,0,1,0,13,10,0,0,0,0,188,0,4,Matches
171,Fernando,es ESP,GK,Almería,33,1990,4.0,160,123,36,10,0,0,0,0,0,0,0,0,110,1,0,Matches
172,Fernando,br BRA,MF,Sevilla,36,1987,5.1,242,233,8,8,1,3,4,0,0,0,0,0,209,1,2,Matches
173,André Ferreira,pt POR,GK,Granada,27,1996,14.9,498,331,167,57,0,0,0,0,0,0,0,0,359,0,1,Matches
174,Rachad Fettal,ma MAR,FW,Almería,18,2005,0.2,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0,Matches
175,Pablo Fornals,es ESP,"FW,MF",Betis,27,1996,12.8,672,625,43,5,3,5,51,12,26,12,11,0,500,4,28,Matches
176,Héctor Fort,es ESP,DF,Barcelona,16,2006,3.5,230,203,27,6,0,2,6,21,0,0,0,0,200,0,2,Matches
177,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,30,1993,20.5,1042,791,245,22,1,4,42,223,0,0,0,0,766,6,43,Matches
178,Juan Foyth,ar ARG,DF,Villarreal,25,1998,11.8,690,579,109,15,1,5,18,94,0,0,0,0,565,2,16,Matches
179,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,26,1997,17.2,483,463,17,2,0,1,53,8,7,3,4,0,344,3,24,Matches
