Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
142,Mario Dominguez,es ESP,FW,Valencia,19,2004,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,Matches
143,Carlos Dotor,es ESP,MF,Celta Vigo,22,2001,7.9,2,0,0,14,10,0,9,4,7,0,0,0,49,5,8,38.5,Matches
144,Anastasios Douvikas,gr GRE,FW,Celta Vigo,23,1999,10.1,2,0,0,18,30,6,2,2,7,0,0,0,22,35,28,55.6,Matches
145,Artem Dovbyk,ua UKR,FW,Girona,26,1997,28.7,2,0,0,27,13,33,1,0,3,0,0,0,24,39,40,49.4,Matches
146,Domingos Duarte,pt POR,DF,Getafe,28,1995,10.1,5,2,1,8,8,0,1,8,4,0,0,0,45,14,10,58.3,Matches
147,Rubén Duarte,es ESP,DF,Alavés,27,1995,20.9,7,0,0,31,30,0,70,23,20,0,0,0,93,27,26,50.9,Matches
148,Hugo Duro,es ESP,FW,Valencia,23,1999,33.1,4,0,0,41,95,17,7,5,8,3,0,0,81,58,125,31.7,Matches
149,Aritz Elustondo,es ESP,DF,Real Sociedad,29,1994,9.0,2,0,0,9,10,0,1,7,7,0,0,0,38,29,13,69.0,Matches
150,Adri Embarba,es ESP,"FW,MF",Almería,31,1992,27.5,5,0,0,37,40,16,171,15,37,0,0,0,141,25,43,36.8,Matches
151,Youssef En-Nesyri,ma MAR,FW,Sevilla,26,1997,28.6,4,0,0,21,22,22,4,7,7,0,0,0,43,68,91,42.8,Matches
152,Gonzalo Escalante,ar ARG,MF,Cádiz,30,1993,18.9,2,1,0,31,14,2,5,26,24,0,0,0,91,31,30,50.8,Matches
153,Aarón Escandell,es ESP,GK,Las Palmas,27,1995,1.7,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
154,Alfonso Espino,uy URU,DF,Rayo Vallecano,31,1992,27.9,9,0,0,45,41,0,50,40,45,0,1,1,171,13,26,33.3,Matches
155,Bernardo Espinosa,co COL,DF,Girona,34,1989,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0,Matches
156,Karl Etta Eyong,cm CMR,FW,Cádiz,19,2003,0.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,Matches
157,Abde Ezzalzouli,ma MAR,"FW,MF",Barcelona,21,2001,0.8,0,0,0,1,3,0,7,0,1,0,0,0,2,1,2,33.3,Matches
158,Abde Ezzalzouli,ma MAR,FW,Betis,21,2001,9.6,1,0,0,9,16,4,33,5,14,0,0,0,44,23,23,50.0,Matches
159,Radamel Falcao,co COL,"FW,DF",Rayo Vallecano,37,1986,4.5,4,0,0,15,10,6,1,3,5,0,0,0,20,14,24,36.8,Matches
160,Fali,es ESP,DF,Cádiz,29,1993,28.3,12,0,0,23,19,0,10,27,26,0,0,0,127,39,39,50.0,Matches
161,Ansu Fati,es ESP,"MF,FW",Barcelona,20,2002,0.6,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0,Matches
