Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Ramon Hendriks,NED,DF,Stuttgart,23,2001,12.8,839,67,338,418,86,11,839,9,5,55.6,4,44.4,418,2028,761,8,5,2,6,4,499,22
Paul Hennrich,GER,MF,Hoffenheim,19,2005,0.1,6,0,2,0,4,0,6,2,0,0.0,1,50.0,3,27,10,1,0,0,1,0,2,0
Benjamin Henrichs,GER,DF,RB Leipzig,27,1997,10.4,606,42,189,269,154,8,606,13,9,69.2,4,30.8,290,1285,438,9,7,0,9,6,345,55
Mario Hermoso,ESP,DF,Leverkusen,29,1995,3.3,288,28,84,165,39,6,288,5,3,60.0,2,40.0,147,495,265,2,8,0,3,1,183,3
Piero Hincapié,ECU,DF,Leverkusen,22,2002,29.7,2456,214,824,1288,350,48,2456,17,5,29.4,10,58.8,1366,7178,4318,52,48,6,19,5,1705,72
Adam Hložek,CZE,"FW,MF",Hoffenheim,22,2002,20.8,761,20,73,334,367,114,761,64,33,51.6,27,42.2,429,2621,1336,54,31,19,51,37,552,102
Nicolas Höfler,GER,MF,Freiburg,34,1990,8.8,482,37,134,284,68,4,482,4,4,100.0,0,0.0,199,862,191,1,3,1,10,10,267,3
Jonas Hofmann,GER,"MF,DF",Leverkusen,32,1992,4.0,218,4,24,87,108,16,218,4,2,50.0,2,50.0,121,660,323,10,7,3,5,2,178,29
Philipp Hofmann,GER,FW,Bochum,31,1993,25.3,938,40,88,548,307,100,938,20,10,50.0,10,50.0,486,1632,456,8,15,2,55,32,731,112
Lucas Höler,GER,"FW,MF",Freiburg,30,1994,20.7,854,40,132,382,352,89,853,34,18,52.9,13,38.2,395,1593,673,21,12,7,52,24,571,122
Benedict Hollerbach,GER,"FW,MF",Union Berlin,23,2001,28.2,1112,19,125,446,567,138,1112,115,42,36.5,62,53.9,710,5462,2582,103,68,52,111,94,781,214
Lewis Holtby,GER,MF,Holstein Kiel,33,1990,13.8,847,43,252,429,171,14,847,15,7,46.7,7,46.7,372,1569,698,14,10,1,15,8,485,34
Gerrit Holtmann,PHI,"DF,FW",Bochum,29,1995,12.6,571,23,111,188,281,28,571,20,6,30.0,13,65.0,336,2370,1163,50,29,9,33,10,353,97
Franck Honorat,FRA,FW,Gladbach,27,1996,16.0,762,30,127,260,389,60,762,32,12,37.5,19,59.4,373,2613,1549,63,35,26,22,12,456,124
Mathias Honsak,AUT,"FW,DF",Heidenheim,27,1996,13.1,646,39,162,288,205,33,646,23,9,39.1,13,56.5,338,2014,987,37,28,9,38,12,376,58
Timo Horn,GER,GK,Bochum,31,1993,13.0,535,379,525,10,0,0,535,0,0,,0,,285,1421,807,0,0,0,1,0,254,0
Lukáš Hrádecký,FIN,GK,Leverkusen,34,1989,29.0,962,782,952,11,0,0,962,0,0,,0,,538,2925,1638,0,0,0,0,0,504,0
Robin Hranáč,CZE,DF,Hoffenheim,24,2000,2.4,170,14,64,104,3,1,170,0,0,,0,,107,466,248,2,2,0,1,0,118,0
Hong Hyunseok,KOR,MF,Mainz 05,25,1999,5.9,292,6,35,149,114,16,292,10,4,40.0,4,40.0,142,727,419,10,9,2,11,12,186,31
Oscar Højlund,DEN,MF,Eint Frankfurt,19,2005,8.0,497,10,125,292,83,11,497,11,8,72.7,3,27.3,291,1352,625,17,8,5,18,11,338,9
Arijon Ibrahimović,GER,FW,Bayern Munich,18,2005,0.0,3,0,2,1,0,0,3,1,1,100.0,0,0.0,3,20,5,0,0,0,0,0,3,0
Andrej Ilic,SRB,FW,Union Berlin,24,2000,10.4,302,10,32,139,135,45,301,7,1,14.3,6,85.7,151,560,167,5,6,4,32,9,209,59
Jackson Irvine,AUS,MF,St. Pauli,31,1993,29.0,1286,77,330,689,283,75,1286,23,9,39.1,13,56.5,464,1781,897,19,18,5,42,13,710,58
Ko Itakura,JPN,DF,Gladbach,27,1997,31.0,2170,326,1187,916,80,32,2170,23,12,52.2,10,43.5,1326,6644,3528,23,17,0,9,8,1513,5
Hiroki Ito,JPN,DF,Bayern Munich,25,1999,2.8,245,11,65,129,52,5,245,3,1,33.3,2,66.7,126,556,240,3,6,1,3,1,175,6
Marko Ivezić,SRB,DF,Holstein Kiel,22,2001,18.4,1176,175,683,468,34,14,1176,7,4,57.1,2,28.6,596,2644,1282,3,7,0,17,7,746,9
Lee Jae-sung,KOR,MF,Mainz 05,31,1992,29.4,1385,43,220,644,535,124,1385,30,11,36.7,16,53.3,699,2368,928,28,23,10,73,27,938,165
Kristijan Jakić,CRO,MF,Augsburg,27,1997,25.6,1361,74,322,790,263,34,1361,29,14,48.3,13,44.8,703,2978,1324,24,13,3,39,21,828,49
Luca Jaquez,SUI,DF,Stuttgart,21,2003,2.8,227,10,82,133,13,1,227,0,0,,0,,166,1091,621,5,2,0,1,0,182,0
Dominik Javorček,SVK,"DF,MF",Holstein Kiel,21,2002,4.3,221,30,104,60,57,2,221,5,4,80.0,1,20.0,91,460,249,7,2,0,5,1,113,23
Finn Jeltsch,GER,DF,Stuttgart,18,2006,8.7,727,46,234,461,34,2,727,3,2,66.7,1,33.3,476,3112,1472,8,11,1,10,1,525,5
Fredrik Jensen,FIN,MF,Augsburg,26,1997,8.5,318,17,44,122,156,24,318,13,7,53.8,6,46.2,190,901,390,16,8,3,16,10,224,58
Moritz Jenz,GER,DF,Mainz 05,25,1999,17.8,1098,161,565,500,36,20,1098,5,2,40.0,2,40.0,510,2205,958,1,2,1,7,0,592,3
Carl Johansson,SWE,DF,Holstein Kiel,30,1994,6.3,396,92,265,120,15,11,396,0,0,,0,,155,493,189,0,0,0,2,0,218,0
Anthony Jung,GER,DF,Werder Bremen,32,1991,21.1,1695,231,901,733,72,1,1695,9,7,77.8,1,11.1,1044,4729,2322,20,20,0,13,2,1165,6
Josip Juranović,CRO,"DF,MF",Union Berlin,28,1995,12.9,709,41,212,287,222,7,709,24,11,45.8,8,33.3,307,1569,797,19,12,3,12,3,320,45
David Jurásek,CZE,DF,Hoffenheim,23,2000,6.9,499,16,132,194,176,9,499,12,3,25.0,8,66.7,238,1299,599,17,21,1,6,5,310,42
Yusuf Kabadayı,GER,"FW,MF",Augsburg,20,2004,0.8,42,0,2,16,25,2,42,6,2,33.3,3,50.0,29,246,73,2,4,0,6,0,30,8
Almugera Kabar,GER,DF,Dortmund,18,2006,1.5,114,0,27,68,20,1,114,2,1,50.0,0,0.0,71,285,101,5,3,0,0,3,78,2
Issa Kaboré,BFA,"DF,FW",Werder Bremen,23,2001,3.4,253,12,57,95,109,16,253,21,7,33.3,13,61.9,128,898,440,15,12,5,9,2,137,35
Pavel Kadeřábek,CZE,DF,Hoffenheim,32,1992,17.5,1016,52,255,415,348,31,1016,8,5,62.5,3,37.5,456,1808,872,15,19,1,6,3,605,86
Jakub Kamiński,POL,"DF,MF",Wolfsburg,22,2002,12.6,603,31,114,237,264,36,603,22,8,36.4,13,59.1,301,1914,1112,41,25,16,20,11,311,69
Kevin Kampl,SVN,MF,RB Leipzig,33,1990,17.7,1316,37,245,802,279,13,1316,19,13,68.4,6,31.6,793,4017,2024,21,34,3,13,12,957,32
Harry Kane,ENG,FW,Bayern Munich,31,1993,26.5,917,20,77,333,511,162,908,53,23,43.4,29,54.7,513,2260,954,29,19,21,41,22,716,143
Atakan Karazor,TUR,MF,Stuttgart,27,1996,29.1,2124,86,417,1361,359,27,2124,21,12,57.1,4,19.0,1112,4676,1987,19,33,1,30,16,1426,33
Mikkel Kaufmann,DEN,FW,Heidenheim,23,2001,4.1,139,6,19,71,51,12,139,7,2,28.6,3,42.9,77,367,171,4,6,4,11,2,99,21
Yannik Keitel,GER,MF,Stuttgart,24,2000,3.0,225,7,50,143,35,4,225,1,1,100.0,0,0.0,105,405,182,2,0,1,2,1,164,3
Andu Kelati,GER,"MF,DF",Holstein Kiel,21,2002,3.2,159,4,30,90,43,9,159,4,3,75.0,1,25.0,88,310,129,3,0,0,8,4,106,11
Thomas Keller,GER,"DF,MF",Heidenheim,24,1999,1.6,115,11,53,56,6,0,115,0,0,,0,,51,203,101,0,2,0,2,0,71,0
Aljoscha Kemlein,GER,MF,Union Berlin,19,2004,10.2,549,16,117,331,105,18,549,9,6,66.7,3,33.3,260,952,437,5,5,1,11,1,329,19
Luca Kerber,GER,"MF,DF",Heidenheim,22,2002,8.7,364,33,131,173,62,11,364,5,1,20.0,3,60.0,175,676,255,1,0,1,12,4,199,12
Rani Khedira,GER,MF,Union Berlin,30,1994,30.3,1246,81,337,710,207,30,1246,11,5,45.5,6,54.5,506,2097,738,12,10,2,24,10,617,34
Joshua Kimmich,GER,MF,Bayern Munich,29,1995,31.6,3867,72,540,2328,1017,19,3867,22,12,54.5,9,40.9,2399,11970,5197,51,83,1,21,7,3047,77
Tim Kleindienst,GER,FW,Gladbach,28,1995,30.4,1149,74,145,613,403,137,1147,37,14,37.8,23,62.2,545,2407,1024,45,21,24,82,42,797,145
Lukas Klostermann,GER,DF,RB Leipzig,28,1996,20.4,1472,161,608,751,118,13,1472,5,4,80.0,1,20.0,752,3051,1573,16,14,1,9,0,988,26
Ansgar Knauff,GER,"MF,DF",Eint Frankfurt,22,2002,17.7,775,20,141,310,336,75,775,56,26,46.4,25,44.6,435,2574,1526,53,35,19,47,17,477,146
Magnus Knudsen,NOR,MF,Holstein Kiel,23,2001,20.6,987,60,332,548,113,9,987,16,9,56.3,7,43.8,488,2507,1221,16,10,2,26,10,613,25
Gregor Kobel,SUI,GK,Dortmund,26,1997,32.0,1312,992,1300,12,0,0,1312,2,2,100.0,0,0.0,831,4028,2240,0,0,0,0,1,776,0
Robin Koch,GER,DF,Eint Frankfurt,28,1996,28.7,2148,399,1075,1019,60,29,2148,3,1,33.3,2,66.7,1244,5204,2780,9,6,0,12,3,1397,4
Derrick Köhn,GHA,"DF,FW",Werder Bremen,25,1999,14.9,908,34,232,360,325,31,908,41,15,36.6,21,51.2,549,2550,1333,36,24,7,23,12,587,122
Dominik Kohr,GER,"DF,MF",Mainz 05,30,1994,25.5,1693,220,814,744,143,22,1693,9,5,55.6,4,44.4,835,3853,1745,26,20,4,20,7,998,31
Marco Komenda,CRO,DF,Holstein Kiel,27,1996,14.5,905,109,462,390,54,11,905,1,1,100.0,0,0.0,440,1831,1096,13,8,1,3,0,596,16
Mert Kömür,GER,MF,Augsburg,19,2005,7.3,313,8,43,123,151,17,313,22,12,54.5,7,31.8,185,1047,550,18,17,4,22,23,217,46
Kacper Koscierski,GER,DF,Bochum,17,2007,0.1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Henri Koudossou,GER,DF,Augsburg,24,1999,8.3,469,32,134,189,148,12,469,17,8,47.1,8,47.1,220,1208,577,19,12,4,14,2,240,48
Konstantinos Koulierakis,GRE,DF,Wolfsburg,20,2003,27.4,1886,283,957,839,97,30,1886,12,7,58.3,5,41.7,1049,5137,2681,20,17,0,18,2,1205,8
Matej Kovar,CZE,GK,Leverkusen,24,2000,5.0,155,134,155,0,0,0,155,0,0,,0,,99,489,214,0,0,0,0,0,84,0
Andrej Kramarić,CRO,"MF,FW",Hoffenheim,33,1991,30.7,1554,11,176,715,676,131,1551,47,20,42.6,22,46.8,938,5047,2534,75,55,22,46,38,1153,202
Frans Krätzig,GER,"DF,MF",Heidenheim,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57
Frans Krätzig,GER,DF,Stuttgart,21,2003,0.6,48,4,12,22,14,0,48,0,0,,0,,30,85,39,0,0,0,1,0,33,2
Tom Krauß,GER,MF,Bochum,23,2001,12.0,768,23,157,450,171,8,768,23,12,52.2,11,47.8,430,2192,1021,16,20,1,23,7,461,20
Rasmus Kristensen,DEN,DF,Eint Frankfurt,27,1997,27.9,1955,125,590,870,509,61,1955,49,22,44.9,24,49.0,1084,4560,2320,51,36,9,37,15,1218,162
Lukas Kübler,GER,DF,Freiburg,31,1992,20.5,1268,75,370,650,258,26,1268,9,0,0.0,7,77.8,519,2373,1091,24,17,3,12,7,681,49
Jonah Kusi-Asare,SWE,FW,Bayern Munich,17,2007,0.0,3,0,0,1,2,1,3,0,0,,0,,1,2,2,0,0,0,0,0,2,0
Moritz-Broni Kwarteng,GHA,"MF,FW",Bochum,26,1998,1.9,104,1,12,48,45,3,104,7,6,85.7,1,14.3,63,303,128,4,1,1,6,2,77,16
Nediljko Labrović,CRO,GK,Augsburg,24,1999,15.0,546,451,537,9,0,0,546,0,0,,0,,306,1571,923,0,0,0,0,0,238,0
Konrad Laimer,AUT,DF,Bayern Munich,27,1997,18.9,1421,39,232,685,508,66,1421,30,17,56.7,12,40.0,816,4335,2759,87,60,18,35,23,1014,113
Stefan Lainer,AUT,DF,Gladbach,31,1992,8.4,565,33,196,239,132,6,565,10,5,50.0,5,50.0,288,1620,867,25,20,2,7,7,323,32
Hugo Larsson,SWE,MF,Eint Frankfurt,20,2004,26.6,1478,79,425,797,265,26,1478,19,12,63.2,7,36.8,803,3137,1382,16,20,4,23,11,1006,33
Diogo Leite,POR,DF,Union Berlin,25,1999,28.3,1803,205,792,842,183,36,1803,15,10,66.7,4,26.7,853,3583,1896,20,18,0,18,7,959,16
Maxim Leitsch,GER,DF,Mainz 05,26,1998,7.5,473,63,214,224,35,13,473,1,0,0.0,0,0.0,173,759,329,4,5,0,8,3,240,5
Jamie Leweling,GER,"MF,FW",Stuttgart,23,2001,18.5,801,18,97,306,418,67,801,82,41,50.0,33,40.2,540,4272,1883,55,40,17,42,38,598,164
Philipp Lienhart,AUT,DF,Freiburg,28,1996,30.8,2520,237,1182,1223,124,19,2520,10,4,40.0,5,50.0,1444,8922,4885,44,19,1,10,2,1712,9
Marin Ljubicic,CRO,"FW,MF",Union Berlin,22,2002,3.1,90,6,15,36,39,11,90,3,1,33.3,1,33.3,52,202,71,1,0,0,6,1,59,19
Anthony Losilla,FRA,MF,Bochum,38,1986,12.6,547,37,149,313,89,2,547,5,1,20.0,4,80.0,223,810,326,3,3,1,10,7,284,11
Yannik Lührs,GER,DF,Dortmund,20,2003,1.4,176,11,89,84,4,0,176,0,0,,0,,131,536,147,2,0,0,0,1,140,1
Castello Lukeba,FRA,DF,RB Leipzig,21,2002,17.5,1445,125,557,772,132,14,1445,32,20,62.5,8,25.0,806,3545,1925,18,21,2,20,11,993,23
Senne Lynen,BEL,MF,Werder Bremen,25,1999,30.4,1717,122,526,974,229,13,1717,28,12,42.9,13,46.4,849,3002,1129,9,14,3,35,15,959,28
Shuto Machino,JPN,"FW,MF",Holstein Kiel,24,1999,21.7,899,33,139,389,377,63,897,18,10,55.6,6,33.3,449,1976,945,30,17,13,44,20,581,108
Arne Maier,GER,MF,Augsburg,25,1999,10.4,699,16,103,327,275,21,699,16,7,43.8,9,56.3,390,1740,823,19,18,5,21,9,451,56
Patrick Mainka,GER,DF,Heidenheim,29,1994,34.0,2136,286,1205,825,123,43,2136,11,6,54.5,3,27.3,1171,6249,3395,21,21,1,16,8,1257,12
Lovro Majer,CRO,MF,Wolfsburg,26,1998,3.4,175,4,25,72,80,10,174,10,5,50.0,3,30.0,111,603,266,8,4,2,5,7,122,10
Jordy Makengo,FRA,DF,Freiburg,22,2001,8.3,393,23,127,161,109,3,393,12,4,33.3,7,58.3,203,1130,382,9,7,1,11,5,228,35
Jarzinho Malanga,GER,DF,Stuttgart,18,2006,0.0,3,0,0,0,3,0,3,0,0,,0,,1,0,0,0,0,0,1,0,3,2
Julián Malatini,ARG,DF,Werder Bremen,23,2001,5.0,363,25,156,160,48,4,363,3,2,66.7,1,33.3,224,1103,521,8,8,0,3,1,245,4
Donyell Malen,NED,"FW,MF",Dortmund,25,1999,6.8,278,3,23,84,175,46,278,32,11,34.4,19,59.4,187,911,439,23,9,17,16,9,214,75
Lennard Maloney,USA,MF,Heidenheim,24,1999,8.4,378,38,183,174,23,5,378,4,1,25.0,3,75.0,147,492,206,1,1,0,11,1,161,0
Lennard Maloney,USA,MF,Mainz 05,24,1999,0.3,28,3,9,17,2,0,28,0,0,,0,,5,25,14,1,0,0,1,1,6,0
Johan Manzambi,SUI,"FW,MF",Freiburg,18,2005,3.7,209,7,36,104,72,14,209,10,6,60.0,2,20.0,118,592,237,7,5,1,7,9,129,12
Omar Marmoush,EGY,FW,Eint Frankfurt,25,1999,16.1,671,1,40,230,421,109,669,101,46,45.5,46,45.5,442,3318,1810,73,53,45,66,37,483,125
Giorgos Masouras,GRE,"FW,MF",Bochum,30,1994,11.7,403,7,54,156,202,53,403,14,5,35.7,9,64.3,220,1064,507,26,7,13,28,6,260,82
Erhan Mašović,SRB,DF,Bochum,25,1998,10.1,539,75,276,244,21,11,539,1,0,0.0,1,100.0,290,1123,513,1,1,0,5,3,323,4
Igor Matanovic,CRO,FW,Eint Frankfurt,21,2003,3.5,133,8,17,73,44,17,133,5,3,60.0,2,40.0,78,363,118,2,3,2,21,9,103,19
Chrislain Matsima,FRA,DF,Augsburg,22,2002,28.3,1669,229,700,846,138,24,1669,12,7,58.3,4,33.3,910,3558,1731,14,18,2,20,9,989,13
Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,19,2005,10.2,475,8,79,208,199,33,475,30,17,56.7,12,40.0,267,1692,796,24,14,10,19,17,293,93
Maurides,BRA,FW,St. Pauli,30,1994,0.0,2,0,0,0,2,0,2,0,0,,0,,1,1,0,0,0,0,0,0,2,0
Jakov Medić,CRO,DF,Bochum,25,1998,17.8,975,167,552,383,42,22,975,3,2,66.7,1,33.3,498,2209,947,2,0,0,7,3,544,3
Connor Metcalfe,AUS,"MF,FW",St. Pauli,24,1999,4.0,156,10,38,69,52,4,156,6,3,50.0,1,16.7,58,296,165,6,5,2,5,0,80,11
Karol Mets,EST,DF,St. Pauli,31,1993,10.0,736,99,360,346,32,8,736,1,0,0.0,1,100.0,343,1424,736,5,6,0,4,0,466,2
Alexander Meyer,GER,GK,Dortmund,33,1991,2.0,87,64,86,1,0,0,87,0,0,,0,,51,295,130,0,0,0,0,0,42,0
Florian Micheler,AUT,MF,Hoffenheim,19,2005,0.4,12,0,2,6,4,0,12,1,1,100.0,0,0.0,11,48,28,1,1,0,0,0,10,1
Enzo Millot,FRA,"MF,FW",Stuttgart,22,2002,20.5,1397,9,180,760,470,75,1396,67,31,46.3,35,52.2,848,4659,1826,44,34,12,46,36,1067,123
Kim Min-jae,KOR,DF,Bayern Munich,27,1996,25.4,2764,161,911,1762,101,14,2764,5,3,60.0,2,40.0,1644,6867,3311,16,23,1,14,5,2098,5
Maximilian Mittelstädt,GER,DF,Stuttgart,27,1997,27.4,2385,106,525,1225,646,32,2385,38,21,55.3,14,36.8,1251,6049,2909,62,52,2,24,8,1541,155
Koji Miyoshi,JPN,"FW,MF",Bochum,27,1997,5.2,201,3,31,90,85,21,201,14,5,35.7,9,64.3,120,684,303,11,6,3,14,5,124,23
Max Moerstedt,GER,FW,Hoffenheim,18,2006,5.0,159,6,15,62,85,31,159,4,1,25.0,3,75.0,84,310,128,6,2,3,13,11,125,36
David Mokwa,FRA,"DF,FW",Hoffenheim,20,2004,0.2,11,0,2,4,5,2,11,1,1,100.0,0,0.0,5,29,9,0,0,0,2,2,5,0
Steve Mounié,BEN,"FW,MF",Augsburg,29,1994,3.9,164,5,14,58,92,36,164,4,1,25.0,3,75.0,86,349,152,8,5,3,12,5,129,27
Nordi Mukiele,FRA,DF,Leverkusen,26,1997,10.0,725,27,184,407,141,22,725,17,9,52.9,7,41.2,363,1750,992,20,14,6,10,3,441,28
Florian Müller,GER,GK,Freiburg,26,1997,8.4,337,258,332,5,0,0,337,0,0,,0,,190,1027,552,0,0,0,0,0,164,0
Kevin Müller,GER,GK,Heidenheim,33,1991,32.7,1393,1157,1372,21,0,0,1393,0,0,,0,,779,3495,1897,0,0,0,2,0,690,0
Marius Müller,GER,GK,Wolfsburg,31,1993,5.3,231,171,228,3,0,0,231,0,0,,0,,147,695,400,0,0,0,0,0,122,0
Thomas Müller,GER,"MF,FW",Bayern Munich,34,1989,13.6,763,13,46,274,443,103,763,17,8,47.1,8,47.1,386,1527,828,24,19,7,24,20,619,143
Jamal Musiala,GER,MF,Bayern Munich,21,2003,20.0,1278,7,94,565,636,163,1278,141,72,51.1,59,41.8,792,4412,2300,71,48,36,67,33,1031,156
Florent Muslija,KVX,"FW,MF",Freiburg,26,1998,1.9,121,3,17,42,62,3,121,7,4,57.1,2,28.6,83,435,191,5,7,2,7,1,86,14
Phillipp Mwene,AUT,DF,Mainz 05,30,1994,29.0,1555,68,356,628,586,49,1555,50,22,44.0,25,50.0,775,4375,1993,62,49,12,47,26,893,144
Joakim Mæhle,DEN,DF,Wolfsburg,27,1997,24.3,1464,65,442,639,395,43,1464,60,19,31.7,38,63.3,791,4166,2155,59,42,6,37,8,844,117
Nathan N'Goumou,CMR,FW,Gladbach,24,2000,9.2,386,13,68,132,192,55,386,27,9,33.3,12,44.4,215,1456,851,30,18,16,12,11,258,85
Stanley N'Soki,FRA,DF,Hoffenheim,25,1999,14.5,1005,110,480,486,50,4,1005,16,11,68.8,3,18.8,529,2262,1033,10,8,0,16,5,615,6
Nikolas Nartey,DEN,MF,Stuttgart,24,2000,0.2,9,3,6,1,2,0,9,0,0,,0,,3,17,3,0,0,0,0,0,2,0
Paul Nebel,GER,MF,Mainz 05,21,2002,26.1,1516,29,182,635,717,73,1516,64,25,39.1,36,56.3,894,4572,1820,67,45,19,67,43,1079,219
Kosta Nedeljković,SRB,DF,RB Leipzig,18,2005,5.3,283,16,66,116,102,5,283,4,1,25.0,2,50.0,120,670,346,10,7,1,4,1,170,27
Ivan Nekić,CRO,DF,Holstein Kiel,23,2000,0.8,50,3,29,21,0,0,50,1,0,0.0,1,100.0,19,44,10,0,0,0,1,1,35,0
David Nemeth,AUT,DF,St. Pauli,23,2001,23.7,1338,158,666,622,58,10,1338,9,4,44.4,5,55.6,697,3670,1853,14,9,0,12,3,833,5
Luca Netz,GER,DF,Gladbach,21,2003,10.8,666,44,241,257,172,17,666,21,6,28.6,14,66.7,288,1198,668,16,11,3,14,10,387,55
Manuel Neuer,GER,GK,Bayern Munich,38,1986,22.0,956,553,900,58,0,0,956,1,1,100.0,0,0.0,638,3260,1880,0,0,0,0,0,697,0
Florian Neuhaus,GER,MF,Gladbach,27,1997,4.2,292,11,68,176,52,9,292,9,5,55.6,4,44.4,159,871,530,10,10,1,9,1,193,8
Moritz Nicolas,GER,GK,Gladbach,26,1997,18.2,838,692,835,3,0,0,838,0,0,,0,,575,2773,1548,0,0,0,0,0,508,0
Julian Niehues,GER,MF,Heidenheim,23,2001,1.7,106,11,36,60,10,2,106,2,1,50.0,1,50.0,43,154,79,0,0,0,2,1,67,3
Justin Njinmah,GER,"FW,MF",Werder Bremen,23,2000,10.6,349,2,17,124,213,58,349,27,11,40.7,14,51.9,230,1424,711,33,16,12,23,7,264,103
Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,23,2000,4.2,295,16,93,133,77,8,295,16,7,43.8,7,43.8,178,977,539,17,14,1,7,4,175,21
Felix Nmecha,GER,MF,Dortmund,23,2000,16.8,1083,54,217,651,228,19,1083,26,17,65.4,4,15.4,632,3273,1437,21,21,4,19,14,782,27
Lukas Nmecha,GER,"FW,MF",Wolfsburg,25,1998,5.2,183,7,17,79,89,24,183,8,4,50.0,3,37.5,109,470,173,8,4,3,14,3,139,32
Arnaud Nordin,FRA,"DF,MF",Mainz 05,26,1998,0.9,68,3,9,20,39,7,68,5,1,20.0,3,60.0,34,213,58,3,1,3,5,3,42,15
Alexander Nübel,GER,GK,Stuttgart,27,1996,34.0,1377,1113,1366,13,0,0,1377,1,1,100.0,0,0.0,823,3832,2255,0,0,0,1,0,805,0
Antonio Nusa,NOR,"MF,DF",RB Leipzig,19,2005,17.3,802,19,137,316,362,54,802,86,39,45.3,39,45.3,480,3164,1634,57,36,26,38,31,557,123
David Odogu,GER,DF,Wolfsburg,18,2006,2.2,143,20,78,62,3,3,143,0,0,,0,,78,412,177,1,0,0,1,0,79,0
Tim Oermann,GER,DF,Bochum,20,2003,24.6,1172,93,443,631,107,2,1172,14,6,42.9,7,50.0,605,2826,1203,15,14,3,24,9,639,16
Ifechukwu Ogbus,SUI,DF,Freiburg,18,2005,0.2,15,1,7,4,4,0,15,0,0,,0,,4,8,2,0,0,0,1,0,3,0
Finn Ole Becker,GER,MF,Hoffenheim,24,2000,7.4,461,21,118,274,75,2,461,14,6,42.9,6,42.9,256,1010,469,3,7,0,9,8,300,7
Michael Olise,FRA,"FW,MF",Bayern Munich,22,2001,25.9,1957,18,107,665,1208,148,1957,151,72,47.7,60,39.7,1305,7418,3808,119,69,46,59,29,1556,381
Jonas Omlin,SUI,GK,Gladbach,30,1994,10.9,544,465,542,2,0,0,544,1,1,100.0,0,0.0,353,1469,782,0,0,0,0,0,327,0
Karim Onisiwo,AUT,"MF,FW",Mainz 05,32,1992,1.2,45,1,5,16,24,5,45,2,1,50.0,1,50.0,23,104,18,1,0,0,5,2,28,8
Frank Onyeka,NGA,MF,Augsburg,26,1998,28.7,1339,60,244,766,354,37,1339,54,18,33.3,26,48.1,754,4272,1921,46,40,8,49,34,815,71
Loïs Openda,BEL,"FW,MF",RB Leipzig,24,2000,27.3,904,12,54,368,492,158,903,74,22,29.7,37,50.0,521,2988,1477,58,26,37,82,27,718,229
Gift Orban,NGA,FW,Hoffenheim,22,2002,7.6,208,1,20,92,96,22,208,11,4,36.4,7,63.6,108,436,163,8,6,3,14,5,123,35
Willi Orban,HUN,DF,RB Leipzig,31,1992,24.7,2101,268,954,1061,97,45,2101,4,3,75.0,0,0.0,1083,5180,2827,15,6,2,15,4,1320,8
Ivan Ordets,UKR,DF,Bochum,32,1992,20.7,1156,170,632,463,63,48,1156,1,1,100.0,0,0.0,510,2061,689,2,2,0,6,0,578,4
Patrick Osterhage,GER,MF,Freiburg,24,2000,25.2,1259,45,282,723,261,35,1259,27,11,40.7,12,44.4,636,3236,1416,26,18,4,26,20,800,50
Assan Ouedraogo,GER,MF,RB Leipzig,18,2006,0.6,30,0,5,15,12,4,30,3,0,0.0,3,100.0,23,193,70,2,0,3,2,6,26,2
Salih Özcan,TUR,MF,Wolfsburg,26,1998,3.9,252,8,37,164,52,3,252,6,4,66.7,2,33.3,128,611,268,6,5,0,5,1,142,5
Salih Özcan,TUR,MF,Dortmund,26,1998,4.3,307,13,76,172,60,7,307,2,2,100.0,0,0.0,127,540,226,4,6,2,4,1,161,4
Exequiel Palacios,ARG,MF,Leverkusen,25,1998,12.8,1144,19,140,659,348,12,1144,12,8,66.7,4,33.3,660,2279,969,15,17,1,17,20,901,40
João Palhinha,POR,MF,Bayern Munich,29,1995,7.5,631,18,94,419,120,13,631,4,2,50.0,2,50.0,330,1107,383,3,3,1,6,7,499,7
Mats Pannewig,GER,MF,Bochum,19,2004,3.0,182,10,51,89,47,10,182,3,1,33.3,2,66.7,97,397,176,3,3,1,11,8,103,16
Kevin Paredes,USA,DF,Wolfsburg,21,2003,1.4,64,3,20,22,23,5,64,3,0,0.0,3,100.0,39,210,86,1,1,0,2,1,48,12
Felix Passlack,GER,"DF,MF",Bochum,26,1998,25.9,1290,78,341,530,428,48,1290,31,12,38.7,17,54.8,588,2916,1278,43,32,12,24,12,658,118
