Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Roberto Férnandez,ESP,FW,Espanyol,23-173,2002,13.5,349,19,31,160,160,52,348,13,2,15.4,9,69.2,166,719,267,10,9,5,32,15,233,51
Toni Fernández,ESP,FW,Barcelona,17-161,2008,0.5,11,0,0,4,8,2,11,0,0,,0,,6,17,4,0,1,0,1,0,10,2
Junior Firpo,DOM,DF,Betis,29-123,1996,5.1,355,6,100,153,103,14,355,6,3,50.0,2,33.3,191,690,320,7,9,3,6,3,221,28
Álex Forés,ESP,FW,Oviedo,24-255,2001,2.1,55,0,5,19,31,12,55,3,2,66.7,1,33.3,28,105,57,4,0,3,7,0,32,9
Pablo Fornals,ESP,MF,Betis,29-304,1996,15.4,1059,16,153,565,349,34,1059,23,11,47.8,12,52.2,616,2951,1537,25,17,8,16,18,764,78
Héctor Fort,ESP,DF,Elche,19-143,2006,3.6,196,4,43,73,82,11,196,16,8,50.0,8,50.0,116,776,428,18,8,5,5,5,126,30
Dimitri Foulquier,FRA,DF,Valencia,32-275,1993,8.2,524,26,191,260,81,6,524,9,5,55.6,4,44.4,273,1314,639,6,4,0,10,1,309,15
Juan Foyth,ARG,DF,Villarreal,27-345,1998,8.0,527,94,280,235,17,2,527,4,3,75.0,1,25.0,307,1421,894,2,5,0,3,0,351,0
Alejandro Francés,ESP,DF,Girona,23-144,2002,4.5,312,25,153,130,33,1,312,4,3,75.0,1,25.0,196,1012,611,8,3,1,1,1,212,5
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,28-306,1997,12.3,343,15,45,116,187,56,343,28,12,42.9,14,50.0,202,1285,638,33,13,14,34,11,235,78
Javi Galán,ESP,DF,Atlético Madrid,31-034,1994,1.5,89,3,28,36,27,6,89,6,2,33.3,2,33.3,51,386,212,5,0,2,2,2,57,9
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,32-139,1993,11.5,687,18,115,430,149,4,687,29,20,69.0,6,20.7,381,1779,801,10,13,1,19,9,452,17
Conor Gallagher,ENG,MF,Atlético Madrid,25-320,2000,7.0,448,16,77,241,134,25,448,17,3,17.6,12,70.6,249,1070,455,19,6,7,19,9,314,31
Facundo Garcés,MAS,DF,Alavés,26-109,1999,6.0,291,43,158,123,10,5,291,0,0,,0,,132,503,185,0,0,0,4,0,152,1
Álvaro García,ESP,"FW,MF",Rayo Vallecano,33-057,1992,12.8,484,21,73,158,256,58,484,7,2,28.6,5,71.4,216,892,429,18,7,7,21,3,305,107
Eric García,ESP,"DF,MF",Barcelona,24-348,2001,15.3,1345,55,364,735,252,27,1345,7,2,28.6,3,42.9,690,2956,1473,14,16,2,9,5,1007,30
Fran Garcia,ESP,DF,Real Madrid,26-131,1999,4.6,278,3,55,107,118,9,278,4,1,25.0,3,75.0,165,753,399,10,6,4,5,3,195,52
Gonzalo García,ESP,"FW,MF",Real Madrid,21-274,2004,2.0,78,3,12,29,38,10,78,2,1,50.0,1,50.0,41,137,38,0,1,0,7,2,54,6
Joan García,ESP,GK,Barcelona,24-233,2001,12.0,424,327,422,2,0,0,424,1,1,100.0,0,0.0,257,1126,563,0,0,0,0,0,227,0
Pablo Garcia,ESP,FW,Betis,19-193,2006,3.3,140,0,24,54,64,15,140,18,5,27.8,10,55.6,100,782,356,12,9,4,13,5,97,29
Rubén García,ESP,"FW,MF",Osasuna,32-162,1993,8.8,472,13,69,211,196,16,472,16,4,25.0,9,56.3,260,1164,397,10,9,4,15,10,300,42
Víctor García,ESP,"DF,MF",Levante,28-098,1997,3.9,212,8,58,88,70,7,212,16,8,50.0,8,50.0,116,845,373,11,9,3,9,3,116,19
Gavi,ESP,"MF,DF",Barcelona,21-140,2004,0.7,74,0,7,47,20,1,74,1,0,0.0,1,100.0,51,208,112,1,4,0,1,0,57,3
Paulo Gazzaniga,ARG,GK,Girona,33-355,1992,15.5,646,578,641,5,0,0,646,1,0,0.0,1,100.0,438,1830,1020,0,0,0,1,0,372,0
Mourad El Ghezouani,MAR,FW,Elche,27-210,1998,0.6,23,0,5,15,3,1,23,0,0,,0,,8,10,0,0,0,0,2,0,17,4
Bryan Gil,ESP,"FW,MF",Girona,24-315,2001,7.8,341,8,66,114,166,27,341,44,15,34.1,27,61.4,233,1786,729,36,15,10,17,21,249,64
Moi Gómez,ESP,MF,Osasuna,31-183,1994,9.0,665,4,90,434,148,5,665,15,4,26.7,7,46.7,429,2430,931,11,19,1,5,4,485,19
Sergio Gómez,ESP,DF,Real Sociedad,25-110,2000,13.2,1035,33,260,539,249,13,1035,8,4,50.0,4,50.0,526,2034,1066,18,21,2,16,3,583,61
Unai Gómez,ESP,"FW,MF",Athletic Club,22-212,2003,3.5,141,1,18,58,67,11,141,7,1,14.3,4,57.1,71,280,129,4,2,2,7,4,91,18
Valentín Gómez,ARG,DF,Betis,22-180,2003,9.3,580,47,254,253,75,16,580,7,6,85.7,1,14.3,289,1235,688,8,4,1,8,2,330,22
Nicolás González,ARG,"MF,DF",Atlético Madrid,27-261,1998,10.3,512,23,87,216,215,38,512,34,14,41.2,17,50.0,286,1398,707,22,20,7,19,16,360,72
Urko González,ESP,MF,Espanyol,24-278,2001,9.9,413,32,106,254,61,6,413,7,3,42.9,2,28.6,187,918,414,5,6,3,17,11,228,7
Urko González,ESP,MF,Real Sociedad,24-278,2001,0.1,6,2,2,4,0,0,6,0,0,,0,,2,7,6,0,0,0,0,0,3,0
Andoni Gorosabel,ESP,DF,Athletic Club,29-141,1996,4.6,301,11,79,138,85,6,301,7,2,28.6,4,57.1,133,560,353,10,6,0,9,3,155,34
Jon Gorrotxategi,ESP,MF,Real Sociedad,23-324,2002,14.6,887,48,198,573,130,3,887,8,3,37.5,3,37.5,493,2516,1278,14,21,0,12,10,556,11
Mikel Goti,ESP,MF,Real Sociedad,23-214,2002,0.8,49,2,9,16,24,4,49,3,2,66.7,1,33.3,25,114,43,2,1,0,2,2,30,7
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,34-277,1991,7.5,471,11,40,207,230,35,471,10,3,30.0,5,50.0,252,1037,451,9,11,5,18,2,352,58
Nemanja Gudelj,SRB,"MF,DF",Sevilla,34-037,1991,9.9,526,46,203,273,52,6,526,9,4,44.4,5,55.6,270,1195,572,4,3,1,7,6,330,2
Gonçalo Guedes,POR,"MF,FW",Real Sociedad,29-024,1996,9.4,401,4,28,157,219,28,401,24,13,54.2,8,33.3,248,1300,623,24,11,10,16,12,294,89
Javier Guerra,ESP,MF,Valencia,22-356,2003,10.5,613,29,151,329,140,24,613,28,11,39.3,14,50.0,335,1785,916,19,13,6,20,16,414,25
Daniel Guerrero,ESP,MF,Betis,20-150,2005,0.0,3,0,0,2,1,0,3,2,1,50.0,1,50.0,3,9,8,0,1,0,0,0,2,1
Ander Guevara,ESP,MF,Alavés,28-169,1997,3.9,261,24,81,151,30,2,261,8,4,50.0,3,37.5,115,566,196,2,2,0,4,6,154,5
Pape Gueye,SEN,MF,Villarreal,26-333,1999,8.6,526,19,125,260,146,16,526,13,4,30.8,5,38.5,324,1269,695,12,15,2,13,6,387,18
Arda Güler,TUR,MF,Real Madrid,20-301,2005,12.6,929,24,107,408,423,35,929,25,13,52.0,9,36.0,541,2527,1138,24,21,6,16,7,687,53
Gerard Gumbau,ESP,MF,Rayo Vallecano,31-005,1994,2.8,158,9,27,83,51,3,158,5,4,80.0,1,20.0,84,338,161,6,2,1,3,3,101,7
Jon Guridi,ESP,"MF,FW",Alavés,30-298,1995,4.3,211,4,23,114,75,14,211,9,4,44.4,4,44.4,120,671,302,9,7,5,10,1,150,16
Gorka Guruzeta,ESP,FW,Athletic Club,29-102,1996,10.9,376,13,31,161,184,70,376,17,4,23.5,13,76.5,164,525,206,4,6,2,39,7,252,58
Dávid Hancko,SVK,DF,Atlético Madrid,28-010,1997,16.0,1010,83,364,479,169,31,1010,11,4,36.4,5,45.5,570,2933,1920,28,21,2,10,4,701,47
Haissem Hassan,FRA,"FW,MF",Oviedo,23-318,2002,10.1,403,12,54,177,187,31,403,61,33,54.1,23,37.7,286,3765,1957,67,35,17,26,6,292,56
Jorge Herrando,ESP,DF,Osasuna,24-298,2001,6.5,303,40,178,117,11,5,303,1,1,100.0,0,0.0,142,605,253,1,2,0,4,0,158,2
Sergio Herrera,ESP,GK,Osasuna,32-201,1993,17.0,609,476,590,19,1,1,609,0,0,,0,,293,1690,982,0,0,0,3,0,221,0
Yangel Herrera,VEN,MF,Girona,27-343,1998,1.2,61,6,18,29,14,0,61,2,1,50.0,1,50.0,41,160,75,2,3,0,2,0,41,3
Yangel Herrera,VEN,MF,Real Sociedad,27-343,1998,1.0,38,4,7,26,6,2,38,1,0,0.0,0,0.0,18,115,47,3,0,0,0,0,23,2
Omar El Hilali,MAR,DF,Espanyol,22-102,2003,13.9,866,54,327,429,118,5,866,2,1,50.0,1,50.0,418,1780,942,13,9,0,8,3,454,22
Ali Houary,MAR,MF,Elche,20-140,2005,1.4,71,1,6,47,18,0,71,4,1,25.0,2,50.0,45,270,133,2,1,0,5,4,50,0
Dean Huijsen,ESP,DF,Real Madrid,20-253,2005,10.7,906,72,278,541,87,18,906,1,1,100.0,0,0.0,556,2900,1778,13,10,2,2,0,654,6
Pablo Ibáñez,ESP,MF,Alavés,27-094,1998,10.9,671,22,107,375,195,23,671,44,17,38.6,25,56.8,366,1964,792,25,17,3,21,22,448,44
Stanis Idumbo,BEL,MF,Sevilla,20-177,2005,0.5,18,1,7,3,8,2,18,1,0,0.0,1,100.0,9,93,63,4,2,1,1,0,11,2
Iglesias,ESP,DF,Getafe,27-173,1998,15.2,795,48,255,350,201,14,795,34,13,38.2,16,47.1,292,1317,605,12,6,3,28,7,333,23
Borja Iglesias,ESP,FW,Celta Vigo,32-340,1993,10.3,328,12,34,183,115,36,327,15,9,60.0,6,40.0,170,626,223,8,1,3,32,11,246,44
Luka Ilić,SRB,"MF,FW",Oviedo,26-174,1999,6.0,230,12,50,123,58,7,230,10,1,10.0,8,80.0,117,477,159,3,3,2,10,7,140,16
Isco,ESP,MF,Betis,33-246,1992,0.3,27,0,1,12,14,2,27,1,0,0.0,0,0.0,14,98,55,2,1,0,1,0,18,1
Urko Izeta,ESP,"MF,FW",Athletic Club,26-085,1999,0.6,40,0,2,14,25,4,40,2,1,50.0,1,50.0,19,134,58,4,3,0,5,1,23,5
Jairo Izquierdo,ESP,"MF,DF",Elche,32-062,1993,0.3,17,0,4,6,7,0,17,0,0,,0,,13,63,23,1,0,0,0,1,13,3
Adnan Januzaj,BEL,"FW,MF",Sevilla,30-321,1995,2.1,115,3,11,46,60,5,115,9,3,33.3,4,44.4,77,521,260,11,6,2,11,3,88,13
Mikel Jauregizar,ESP,MF,Athletic Club,22-040,2003,17.3,985,24,150,602,240,13,985,15,4,26.7,8,53.3,512,2030,931,10,16,1,27,17,623,29
David Jiménez,ESP,DF,Real Madrid,21-284,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Jofre,ESP,"MF,FW",Espanyol,24-189,2001,3.9,126,8,21,55,55,9,126,13,4,30.8,7,53.8,83,748,471,20,8,5,12,3,78,24
Frenkie de Jong,NED,MF,Barcelona,28-225,1997,10.6,965,18,151,565,260,18,965,5,2,40.0,2,40.0,584,3747,2110,31,20,3,6,8,775,21
Joan Jordán,ESP,MF,Sevilla,31-170,1994,0.2,28,1,7,16,6,0,28,0,0,,0,,10,31,22,1,0,0,1,0,16,1
Josan,ESP,"DF,MF",Elche,36-020,1989,3.4,190,3,25,44,122,12,190,4,1,25.0,3,75.0,117,618,293,13,4,5,4,1,139,43
Mateo Joseph,ESP,"FW,MF",Mallorca,22-065,2003,11.7,344,12,60,135,157,33,344,26,9,34.6,13,50.0,190,1029,434,15,12,5,34,19,215,52
Juanmi,ESP,"FW,DF",Getafe,32-217,1993,1.0,32,0,1,14,17,8,32,0,0,,0,,13,29,1,0,0,0,4,0,19,5
Luiz Lúcio Reis Júnior,BRA,GK,Villarreal,24-343,2001,13.0,365,309,361,4,0,0,365,0,0,,0,,222,967,558,0,0,0,0,0,177,0
Vinicius Júnior,BRA,"FW,MF",Real Madrid,25-164,2000,14.7,838,2,56,207,598,154,836,112,43,38.4,59,52.7,580,4956,2785,116,42,87,43,20,678,215
Ferran Jutglà,ESP,"FW,MF",Celta Vigo,26-325,1999,8.1,274,8,33,114,130,28,274,22,5,22.7,13,59.1,173,834,398,16,14,6,15,8,222,66
Abu Kamara,ENG,"MF,FW",Getafe,22-155,2003,2.2,104,1,8,39,61,10,104,10,2,20.0,5,50.0,55,430,228,9,4,4,7,5,71,16
Jon Karrikaburu,ESP,"FW,MF",Real Sociedad,23-095,2002,1.5,40,0,2,17,22,13,40,1,0,0.0,1,100.0,28,94,21,1,1,1,9,0,32,9
Kiké,ESP,FW,Espanyol,36-028,1989,7.2,266,10,22,106,140,50,265,13,5,38.5,8,61.5,121,550,137,8,4,7,25,14,180,45
Koke,ESP,MF,Atlético Madrid,33-349,1992,13.1,1087,34,238,668,188,8,1087,5,1,20.0,4,80.0,659,2543,1251,3,10,0,6,9,857,12
Luca Koleosho,ITA,"MF,FW",Espanyol,21-099,2004,0.7,50,0,8,21,24,1,50,7,4,57.1,3,42.9,26,270,65,3,2,0,6,1,30,7
Jules Koundé,FRA,DF,Barcelona,27-041,1998,13.8,1219,43,310,628,286,41,1219,19,10,52.6,8,42.1,683,2697,1385,21,12,3,16,14,877,59
Lancinet Kourouma,GUI,MF,Girona,21-268,2004,0.4,9,0,5,3,1,0,9,0,0,,0,,2,8,0,0,0,0,0,0,4,0
Goduine Koyalipou,CTA,FW,Levante,25-311,2000,2.7,93,9,16,30,47,11,93,15,9,60.0,6,40.0,47,239,99,2,4,2,4,11,61,13
Vladyslav Krapyvtsov,UKR,GK,Girona,20-181,2005,1.5,51,41,51,0,0,0,51,0,0,,0,,27,157,88,0,0,0,0,0,21,0
Ladislav Krejčí,CZE,DF,Girona,26-247,1999,2.0,119,13,63,53,3,1,119,0,0,,0,,82,374,209,0,1,0,1,0,87,0
Takefusa Kubo,JPN,"MF,FW",Real Sociedad,24-202,2001,10.4,487,10,47,202,243,51,487,48,19,39.6,19,39.6,328,2342,1368,51,28,20,27,9,374,91
Marash Kumbulla,ALB,DF,Mallorca,25-318,2000,2.7,176,27,95,73,8,2,176,1,0,0.0,0,0.0,96,352,155,3,1,0,2,1,118,1
Adrián de la Fuente,ESP,DF,Levante,26-300,1999,10.6,590,99,312,241,40,11,589,2,2,100.0,0,0.0,320,1309,606,5,5,0,7,1,346,8
Yoel Lago,ESP,DF,Celta Vigo,21-273,2004,3.7,243,40,111,128,4,3,243,1,1,100.0,0,0.0,144,623,367,0,0,0,1,0,184,0
Aymeric Laporte,ESP,DF,Athletic Club,31-210,1994,9.5,644,90,318,306,22,7,644,1,1,100.0,0,0.0,344,1804,1217,8,7,0,5,1,397,0
Toni Lato,ESP,DF,Mallorca,28-032,1997,1.8,89,3,21,45,23,1,89,1,1,100.0,0,0.0,44,169,79,2,2,0,3,2,54,13
Robin Le Normand,ESP,DF,Atlético Madrid,29-042,1996,10.5,656,65,338,306,13,4,656,3,0,0.0,2,66.7,397,1923,1090,3,2,0,7,0,480,0
Florian Lejeune,FRA,DF,Rayo Vallecano,34-217,1991,16.9,1192,157,649,504,52,13,1192,4,3,75.0,1,25.0,694,3117,1844,6,10,0,8,4,809,1
Youssef Lekhedim,ESP,DF,Alavés,20-077,2005,7.4,465,23,126,202,139,11,465,14,4,28.6,10,71.4,205,778,373,10,7,3,11,5,258,41
Iñigo Lekue,ESP,DF,Athletic Club,32-233,1993,3.9,262,13,83,120,60,3,262,9,3,33.3,6,66.7,125,754,458,9,5,1,2,5,134,16
Thomas Lemar,FRA,"MF,FW",Girona,30-041,1995,3.0,199,3,33,85,83,4,199,8,3,37.5,4,50.0,139,797,334,7,10,0,6,10,146,22
Clément Lenglet,FRA,DF,Atlético Madrid,30-189,1995,8.1,557,65,255,277,27,7,557,2,2,100.0,0,0.0,378,2125,1582,7,3,0,2,1,420,0
Robert Lewandowski,POL,FW,Barcelona,37-124,1988,7.5,224,5,19,72,134,52,221,12,6,50.0,5,41.7,123,457,138,6,3,5,18,15,169,42
Adrián Liso,ESP,"FW,MF",Getafe,20-265,2005,12.3,353,4,38,133,188,32,353,27,8,29.6,16,59.3,178,921,327,11,9,5,48,20,224,66
Javier Llabrés,ESP,"FW,MF",Mallorca,23-103,2002,1.4,55,1,10,13,33,3,55,5,1,20.0,4,80.0,36,179,47,1,2,0,3,2,41,19
Diego Llorente,ESP,DF,Betis,32-129,1993,0.9,59,8,39,19,1,1,59,0,0,,0,,34,151,93,0,0,0,0,0,37,0
Marcos Llorente,ESP,DF,Atlético Madrid,30-327,1995,13.0,1020,42,314,456,261,30,1020,15,9,60.0,6,40.0,594,3054,1542,41,35,13,10,2,687,77
Giovani Lo Celso,ARG,MF,Betis,29-258,1996,9.8,689,7,80,331,286,23,689,22,8,36.4,11,50.0,402,1956,864,14,14,4,23,12,517,34
David López,ESP,DF,Mallorca,22-323,2003,0.7,29,5,22,7,0,0,29,0,0,,0,,12,40,7,0,0,0,0,0,13,0
David López,ESP,DF,Girona,36-075,1989,2.2,185,22,92,91,2,1,185,1,1,100.0,0,0.0,128,869,614,4,0,0,1,0,129,0
Diego López,ESP,"FW,MF",Valencia,23-224,2002,12.6,449,13,51,201,202,38,449,24,5,20.8,12,50.0,244,1631,776,28,20,3,20,10,313,66
Fermin López,ESP,"MF,FW",Barcelona,22-226,2003,7.2,432,3,44,174,219,33,432,25,15,60.0,10,40.0,240,1253,661,16,14,7,14,10,338,47
Javi López,ESP,DF,Oviedo,23-273,2002,4.2,240,10,94,107,42,3,240,8,2,25.0,6,75.0,140,643,320,5,2,0,9,2,149,23
Pau López,ESP,GK,Betis,31-010,1994,7.0,235,201,233,2,0,0,235,0,0,,0,,143,438,178,0,0,0,0,0,114,0
Unai López,ESP,MF,Rayo Vallecano,30-054,1995,10.5,784,22,185,463,147,8,784,9,7,77.8,2,22.2,412,1826,833,10,8,2,12,7,558,14
Iker Losada,ESP,"MF,FW",Levante,24-144,2001,0.9,42,0,5,19,18,1,42,3,1,33.3,1,33.3,28,87,30,0,0,0,1,0,27,6
Pol Lozano,ESP,MF,Espanyol,26-078,1999,12.9,577,21,110,370,100,1,577,5,0,0.0,4,80.0,318,1297,589,7,8,0,9,7,389,3
Sergio Lozano,ESP,MF,Levante,26-274,1999,0.1,12,1,6,3,3,0,12,2,0,0.0,2,100.0,5,7,4,0,0,0,0,0,6,1
Oier Luengo,ESP,DF,Oviedo,28-042,1997,1.5,62,7,48,13,1,1,62,0,0,,0,,39,132,57,0,0,0,0,0,47,0
José Luis Gayà,ESP,DF,Valencia,30-212,1995,12.2,657,47,208,261,191,14,657,14,5,35.7,7,50.0,305,1608,851,25,15,2,4,3,384,77
José Luis Morales,ESP,"MF,FW",Levante,38-153,1987,3.1,143,5,26,52,68,12,142,14,9,64.3,4,28.6,78,358,173,7,3,5,9,5,90,20
Dodi Lukebakio,BEL,"FW,MF",Sevilla,28-090,1997,2.0,103,0,2,51,51,8,103,4,1,25.0,2,50.0,71,386,161,4,5,3,10,2,90,18
Carlos Macià,ESP,MF,Villarreal,17-113,2008,0.6,39,2,5,26,9,2,39,1,1,100.0,0,0.0,23,110,47,1,2,1,2,0,29,0
Pablo Maffeo,ESP,DF,Mallorca,28-164,1997,12.3,641,59,252,263,137,2,641,27,17,63.0,9,33.3,299,1495,675,10,18,1,15,6,306,36
Aitor Mañas,ESP,FW,Alavés,22-352,2003,0.2,5,0,0,3,2,0,5,1,0,0.0,1,100.0,4,18,11,0,0,0,0,1,4,3
Marcão,BRA,DF,Sevilla,29-201,1996,10.4,589,71,320,246,25,17,589,2,1,50.0,0,0.0,355,2062,1199,11,6,0,6,0,389,0
José María Giménez,URU,DF,Atlético Madrid,30-337,1995,6.0,419,48,207,202,13,9,419,1,0,0.0,1,100.0,222,733,445,0,0,0,1,0,272,0
Mariano,DOM,FW,Alavés,32-144,1993,3.1,72,3,5,22,45,6,72,2,1,50.0,1,50.0,33,188,107,2,3,1,11,5,52,11
Arkaitz Mariezkurrena,ESP,FW,Real Sociedad,20-262,2005,0.0,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Rafa Marín,ESP,DF,Villarreal,23-218,2002,11.9,798,124,410,354,36,13,798,0,0,,0,,462,1847,1110,7,4,0,5,0,534,0
Pablo Marín,ESP,MF,Real Sociedad,22-173,2003,7.4,307,13,47,150,111,11,307,23,9,39.1,13,56.5,184,827,438,14,17,2,16,10,212,24
Gerard Martín,ESP,DF,Barcelona,23-356,2002,10.1,959,57,312,511,142,6,959,8,4,50.0,3,37.5,539,2639,1420,14,19,1,6,1,668,38
Iván Martín,ESP,MF,Girona,26-312,1999,13.3,809,33,216,459,143,4,809,26,14,53.8,11,42.3,530,2800,1149,20,19,1,17,18,590,29
Jon Martin,ESP,DF,Real Sociedad,19-244,2006,9.0,595,61,257,323,16,8,595,3,2,66.7,1,33.3,392,2399,1340,8,6,0,5,3,402,0
Mario Martín,ESP,"MF,FW",Getafe,21-293,2004,11.7,475,19,92,243,146,21,475,23,8,34.8,13,56.5,235,1235,488,16,10,2,21,18,315,43
Arnau Martinez,ESP,"DF,MF",Girona,22-242,2003,11.2,788,77,366,316,113,21,788,10,6,60.0,4,40.0,415,1942,1025,16,11,5,8,7,482,29
Joaquín Martínez Gauna,ESP,DF,Sevilla,22-167,2003,2.3,124,4,31,45,49,9,124,3,2,66.7,1,33.3,63,448,302,10,8,2,4,0,74,15
Pablo Martínez,ESP,"MF,FW",Levante,27-304,1998,6.6,292,23,71,137,88,11,292,12,6,50.0,6,50.0,137,745,411,10,8,4,5,8,160,17
Ramón Martínez,ESP,DF,Sevilla,23-062,2002,1.1,70,7,39,31,0,0,70,0,0,,0,,52,183,86,1,0,0,1,1,53,0
Toni Martínez,ESP,FW,Alavés,28-176,1997,11.2,361,17,42,179,142,41,361,19,7,36.8,7,36.8,168,593,216,8,5,3,23,13,261,44
Omar Mascarell,EQG,MF,Mallorca,32-324,1993,7.1,344,34,110,207,32,2,344,4,2,50.0,1,25.0,168,822,255,6,2,1,8,0,188,2
Franco Mastantuono,ARG,"FW,DF",Real Madrid,18-131,2007,6.1,419,1,24,171,229,29,419,38,13,34.2,20,52.6,266,1640,497,8,9,4,24,13,326,69
Alan Matturro,URU,DF,Levante,21-073,2004,2.0,153,18,90,59,8,1,153,2,0,0.0,2,100.0,102,511,254,3,1,0,2,2,99,0
Borja Mayoral,ESP,FW,Getafe,28-262,1997,11.6,341,9,23,165,154,27,340,11,6,54.5,3,27.3,176,635,170,3,3,1,23,18,266,36
Kylian Mbappé,FRA,FW,Real Madrid,27-003,1998,17.4,837,0,15,247,586,137,831,98,51,52.0,38,38.8,539,3543,2020,73,52,37,36,22,695,167
Brais Méndez,ESP,MF,Real Sociedad,28-350,1997,11.1,714,4,58,426,236,23,714,29,13,44.8,15,51.7,428,1726,712,19,13,6,33,10,513,64
Rodrigo Mendoza,ESP,"MF,FW",Elche,20-283,2005,7.2,427,7,48,226,160,17,427,22,12,54.5,10,45.5,259,1298,596,17,15,5,19,14,327,40
Batista Mendy,FRA,MF,Sevilla,25-345,2000,10.7,496,23,150,287,61,9,496,11,6,54.5,3,27.3,269,1226,525,11,4,1,13,12,306,7
Nobel Mendy,FRA,DF,Rayo Vallecano,21-111,2004,8.2,532,100,328,192,13,6,532,3,2,66.7,1,33.3,284,1131,523,0,1,0,4,3,316,2
Georges Mikautadze,GEO,FW,Villarreal,25-053,2000,6.5,181,1,17,63,105,41,181,20,8,40.0,11,55.0,103,592,273,11,3,10,19,7,134,39
Éder Militão,BRA,DF,Real Madrid,27-339,1998,11.1,809,94,308,442,59,25,809,5,1,20.0,2,40.0,463,2193,1170,5,3,2,8,1,559,3
Luis Milla,ESP,MF,Getafe,31-077,1994,15.5,880,27,137,503,252,5,880,21,9,42.9,11,52.4,342,1698,768,15,16,1,9,12,446,24
Pere Milla,ESP,"FW,MF",Espanyol,33-091,1992,11.8,475,10,65,213,202,44,475,11,5,45.5,5,45.5,224,1052,540,19,13,2,26,15,305,51
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,26-224,1999,9.5,757,24,192,310,259,13,757,14,7,50.0,6,42.9,407,1631,876,12,17,3,11,5,522,49
Bojan Miovski,MKD,FW,Girona,26-182,1999,0.5,4,0,0,2,2,1,4,1,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0
Rafa Mir,ESP,"FW,MF",Elche,28-188,1997,13.7,446,10,50,183,217,50,445,17,5,29.4,12,70.6,254,1148,455,15,15,9,23,18,362,71
Johan Mojica,COL,DF,Mallorca,33-124,1992,14.6,1000,66,334,423,249,8,1000,26,10,38.5,13,50.0,496,2218,968,27,24,3,26,19,524,56
Alberto Moleiro,ESP,"MF,FW",Villarreal,22-084,2003,11.1,420,6,54,205,171,37,420,33,17,51.5,13,39.4,267,1571,950,35,20,7,26,13,301,61
Nahuel Molina,ARG,DF,Atlético Madrid,27-261,1998,6.0,434,22,148,189,97,4,434,10,4,40.0,6,60.0,196,927,554,11,7,1,8,2,240,24
Jon Moncayola,ESP,"MF,DF",Osasuna,27-224,1998,16.5,1032,31,229,531,283,8,1032,10,5,50.0,4,40.0,530,2055,1066,16,28,2,18,6,623,44
Diego Morcillo,ESP,"FW,MF",Alavés,22-188,2003,0.1,7,0,0,3,4,3,7,0,0,,0,,3,6,3,0,0,0,1,0,5,2
Álex Moreno,ESP,DF,Girona,32-198,1993,15.5,844,78,299,327,230,20,844,36,16,44.4,19,52.8,438,2837,1642,52,28,9,24,6,462,71
Gerard Moreno,ESP,FW,Villarreal,33-260,1992,4.9,245,5,22,120,109,24,244,15,8,53.3,6,40.0,158,826,395,13,12,1,10,3,190,26
Matias Moreno,ARG,DF,Levante,22-090,2003,9.5,472,79,244,206,27,10,472,5,1,20.0,2,40.0,252,1487,914,11,5,0,2,1,286,1
Mateu Morey,ESP,DF,Mallorca,25-296,2000,5.0,231,16,72,95,66,4,231,6,4,66.7,2,33.3,111,495,205,4,5,0,8,2,121,17
Ilaix Moriba,GUI,MF,Celta Vigo,22-338,2003,11.8,619,27,127,339,157,20,619,16,4,25.0,11,68.8,327,1414,610,11,12,3,19,11,448,38
Manu Morlanes,ESP,MF,Mallorca,26-345,1999,9.3,504,31,121,311,84,10,504,6,4,66.7,2,33.3,266,1385,799,11,14,3,9,6,309,14
Santiago Mouriño,URU,DF,Villarreal,23-313,2002,9.8,681,48,275,327,86,10,681,8,7,87.5,1,12.5,352,1647,868,12,9,6,10,3,379,3
Aihen Muñoz,ESP,DF,Real Sociedad,28-129,1997,5.2,289,15,95,121,75,3,289,7,1,14.3,6,85.7,133,503,228,6,2,1,7,2,156,19
Iker Muñoz,ESP,MF,Osasuna,23-048,2002,3.1,155,7,27,106,24,0,155,3,2,66.7,1,33.3,82,410,211,2,3,0,2,2,92,5
Javier Muñoz,ESP,"MF,FW",Getafe,30-298,1995,2.4,101,2,13,53,35,6,101,2,1,50.0,1,50.0,53,208,71,4,2,1,4,2,68,9
Víctor Muñoz,ESP,"FW,MF",Osasuna,22-163,2003,13.5,508,9,50,202,276,48,508,85,33,38.8,44,51.8,342,3000,1526,51,42,23,41,31,366,91
