Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,34-277,1991,7.5,6,3,2,2,2,2,8,25.0,6,10,1,9,1,7,7,1
Nemanja Gudelj,SRB,"MF,DF",Sevilla,34-037,1991,9.9,16,11,6,8,2,10,19,52.6,9,10,6,4,5,21,38,0
Gonçalo Guedes,POR,"MF,FW",Real Sociedad,29-024,1996,9.4,10,7,4,3,3,4,14,28.6,10,7,0,7,2,12,3,0
Javier Guerra,ESP,MF,Valencia,22-356,2003,10.5,11,6,5,4,2,5,10,50.0,5,9,3,6,9,20,14,0
Daniel Guerrero,ESP,MF,Betis,20-150,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ander Guevara,ESP,MF,Alavés,28-169,1997,3.9,4,1,4,0,0,3,11,27.3,8,6,1,5,5,9,18,1
Pape Gueye,SEN,MF,Villarreal,26-333,1999,8.6,11,7,3,8,0,6,8,75.0,2,11,4,7,11,22,15,2
Arda Güler,TUR,MF,Real Madrid,20-301,2005,12.6,24,16,3,14,7,7,17,41.2,10,6,0,6,6,30,8,2
Gerard Gumbau,ESP,MF,Rayo Vallecano,31-005,1994,2.8,6,4,0,5,1,1,3,33.3,2,3,1,2,1,7,8,0
Jon Guridi,ESP,"MF,FW",Alavés,30-298,1995,4.3,5,3,1,3,1,0,6,0.0,6,4,0,4,1,6,4,0
Gorka Guruzeta,ESP,FW,Athletic Club,29-102,1996,10.9,7,2,1,4,2,1,6,16.7,5,16,0,16,3,10,10,0
Dávid Hancko,SVK,DF,Atlético Madrid,28-010,1997,16.0,29,19,18,7,4,17,29,58.6,12,12,5,7,13,42,52,1
Haissem Hassan,FRA,"FW,MF",Oviedo,23-318,2002,10.1,14,9,7,5,2,7,20,35.0,13,5,0,5,2,16,6,1
Jorge Herrando,ESP,DF,Osasuna,24-298,2001,6.5,16,8,11,4,1,6,10,60.0,4,7,5,2,7,23,44,0
Sergio Herrera,ESP,GK,Osasuna,32-201,1993,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,2
Yangel Herrera,VEN,MF,Girona,27-343,1998,1.2,2,1,2,0,0,0,1,0.0,1,1,0,1,1,3,7,1
Yangel Herrera,VEN,MF,Real Sociedad,27-343,1998,1.0,3,2,1,2,0,2,3,66.7,1,2,0,2,0,3,2,0
Omar El Hilali,MAR,DF,Espanyol,22-102,2003,13.9,35,27,21,10,4,26,40,65.0,14,12,4,8,17,52,47,1
Ali Houary,MAR,MF,Elche,20-140,2005,1.4,4,2,2,2,0,1,3,33.3,2,1,0,1,1,5,1,0
Dean Huijsen,ESP,DF,Real Madrid,20-253,2005,10.7,17,8,9,8,0,10,13,76.9,3,15,9,6,8,25,62,2
Pablo Ibáñez,ESP,MF,Alavés,27-094,1998,10.9,23,14,8,13,2,9,22,40.9,13,13,5,8,11,34,20,1
Stanis Idumbo,BEL,MF,Sevilla,20-177,2005,0.5,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Iglesias,ESP,DF,Getafe,27-173,1998,15.2,45,28,24,16,5,26,43,60.5,17,18,4,14,7,52,67,2
Borja Iglesias,ESP,FW,Celta Vigo,32-340,1993,10.3,4,3,1,2,1,3,4,75.0,1,6,3,3,0,4,10,0
Luka Ilić,SRB,"MF,FW",Oviedo,26-174,1999,6.0,9,4,3,6,0,8,20,40.0,12,10,3,7,4,13,7,0
Isco,ESP,MF,Betis,33-246,1992,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Urko Izeta,ESP,"MF,FW",Athletic Club,26-085,1999,0.6,1,0,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0
Jairo Izquierdo,ESP,"MF,DF",Elche,32-062,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adnan Januzaj,BEL,"FW,MF",Sevilla,30-321,1995,2.1,2,1,0,0,2,2,2,100.0,0,0,0,0,1,3,1,0
Mikel Jauregizar,ESP,MF,Athletic Club,22-040,2003,17.3,38,27,9,24,5,20,48,41.7,28,13,1,12,29,67,17,3
David Jiménez,ESP,DF,Real Madrid,21-284,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jofre,ESP,"MF,FW",Espanyol,24-189,2001,3.9,6,4,2,2,2,2,4,50.0,2,2,0,2,2,8,6,0
Frenkie de Jong,NED,MF,Barcelona,28-225,1997,10.6,29,13,11,13,5,17,23,73.9,6,3,2,1,13,42,9,0
Joan Jordán,ESP,MF,Sevilla,31-170,1994,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Josan,ESP,"DF,MF",Elche,36-020,1989,3.4,4,3,3,0,1,3,4,75.0,1,2,0,2,1,5,2,0
Mateo Joseph,ESP,"FW,MF",Mallorca,22-065,2003,11.7,16,11,7,7,2,5,14,35.7,9,16,3,13,7,23,12,0
Juanmi,ESP,"FW,DF",Getafe,32-217,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luiz Lúcio Reis Júnior,BRA,GK,Villarreal,24-343,2001,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,1
Vinicius Júnior,BRA,"FW,MF",Real Madrid,25-164,2000,14.7,19,11,8,6,5,6,15,40.0,9,15,0,15,1,20,2,0
Ferran Jutglà,ESP,"FW,MF",Celta Vigo,26-325,1999,8.1,5,2,1,3,1,0,2,0.0,2,4,1,3,2,7,7,0
Abu Kamara,ENG,"MF,FW",Getafe,22-155,2003,2.2,4,2,2,1,1,3,5,60.0,2,5,1,4,2,6,0,0
Jon Karrikaburu,ESP,"FW,MF",Real Sociedad,23-095,2002,1.5,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0
Kiké,ESP,FW,Espanyol,36-028,1989,7.2,5,3,0,4,1,3,8,37.5,5,7,1,6,2,7,10,0
Koke,ESP,MF,Atlético Madrid,33-349,1992,13.1,27,14,11,10,6,11,29,37.9,18,11,1,10,10,37,16,0
Luca Koleosho,ITA,"MF,FW",Espanyol,21-099,2004,0.7,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,0
Jules Koundé,FRA,DF,Barcelona,27-041,1998,13.8,28,15,7,16,5,9,20,45.0,11,14,7,7,14,42,36,2
Lancinet Kourouma,GUI,MF,Girona,21-268,2004,0.4,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
Goduine Koyalipou,CTA,FW,Levante,25-311,2000,2.7,4,3,3,0,1,2,3,66.7,1,1,0,1,1,5,4,0
Vladyslav Krapyvtsov,UKR,GK,Girona,20-181,2005,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Ladislav Krejčí,CZE,DF,Girona,26-247,1999,2.0,2,0,1,1,0,1,2,50.0,1,4,1,3,1,3,1,0
Takefusa Kubo,JPN,"MF,FW",Real Sociedad,24-202,2001,10.4,17,10,12,2,3,7,12,58.3,5,8,0,8,4,21,8,0
Marash Kumbulla,ALB,DF,Mallorca,25-318,2000,2.7,3,1,1,1,1,3,4,75.0,1,2,1,1,1,4,7,0
Adrián de la Fuente,ESP,DF,Levante,26-300,1999,10.6,11,5,9,2,0,6,9,66.7,3,14,8,6,15,26,70,0
Yoel Lago,ESP,DF,Celta Vigo,21-273,2004,3.7,7,3,3,4,0,4,6,66.7,2,4,4,0,3,10,24,1
Aymeric Laporte,ESP,DF,Athletic Club,31-210,1994,9.5,8,5,5,3,0,6,11,54.5,5,15,11,4,11,19,60,0
Toni Lato,ESP,DF,Mallorca,28-032,1997,1.8,3,3,1,1,1,0,1,0.0,1,4,1,3,2,5,4,0
Robin Le Normand,ESP,DF,Atlético Madrid,29-042,1996,10.5,16,9,12,3,1,9,15,60.0,6,9,3,6,5,21,50,1
Florian Lejeune,FRA,DF,Rayo Vallecano,34-217,1991,16.9,31,15,20,10,1,17,30,56.7,13,22,15,7,17,48,85,1
Youssef Lekhedim,ESP,DF,Alavés,20-077,2005,7.4,10,5,8,0,2,4,9,44.4,5,6,1,5,6,16,20,0
Iñigo Lekue,ESP,DF,Athletic Club,32-233,1993,3.9,12,8,8,4,0,10,13,76.9,3,3,0,3,2,14,15,1
Thomas Lemar,FRA,"MF,FW",Girona,30-041,1995,3.0,8,4,3,1,4,1,5,20.0,4,1,1,0,0,8,0,0
Clément Lenglet,FRA,DF,Atlético Madrid,30-189,1995,8.1,5,3,4,1,0,4,7,57.1,3,9,5,4,11,16,30,0
Robert Lewandowski,POL,FW,Barcelona,37-124,1988,7.5,3,1,0,2,1,0,5,0.0,5,4,0,4,1,4,5,0
Adrián Liso,ESP,"FW,MF",Getafe,20-265,2005,12.3,12,10,2,5,5,6,14,42.9,8,15,1,14,2,14,2,0
Javier Llabrés,ESP,"FW,MF",Mallorca,23-103,2002,1.4,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,1,0
Diego Llorente,ESP,DF,Betis,32-129,1993,0.9,2,1,2,0,0,2,2,100.0,0,2,0,2,1,3,5,0
Marcos Llorente,ESP,DF,Atlético Madrid,30-327,1995,13.0,31,20,22,6,3,17,25,68.0,8,9,1,8,7,38,32,0
Giovani Lo Celso,ARG,MF,Betis,29-258,1996,9.8,12,8,6,3,3,5,15,33.3,10,5,0,5,4,16,4,0
David López,ESP,DF,Mallorca,22-323,2003,0.7,0,0,0,0,0,0,0,,0,1,1,0,1,1,7,0
David López,ESP,DF,Girona,36-075,1989,2.2,2,1,2,0,0,1,1,100.0,0,2,1,1,0,2,4,2
Diego López,ESP,"FW,MF",Valencia,23-224,2002,12.6,10,7,4,5,1,3,9,33.3,6,5,2,3,7,17,9,1
Fermin López,ESP,"MF,FW",Barcelona,22-226,2003,7.2,16,9,1,10,5,8,17,47.1,9,6,0,6,2,18,2,1
Javi López,ESP,DF,Oviedo,23-273,2002,4.2,8,4,4,3,1,4,5,80.0,1,1,0,1,3,11,10,0
Pau López,ESP,GK,Betis,31-010,1994,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
Unai López,ESP,MF,Rayo Vallecano,30-054,1995,10.5,19,11,8,10,1,10,22,45.5,12,4,2,2,12,31,9,2
Iker Losada,ESP,"MF,FW",Levante,24-144,2001,0.9,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,0,0
Pol Lozano,ESP,MF,Espanyol,26-078,1999,12.9,17,7,7,9,1,7,26,26.9,19,7,1,6,11,28,16,0
Sergio Lozano,ESP,MF,Levante,26-274,1999,0.1,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
Oier Luengo,ESP,DF,Oviedo,28-042,1997,1.5,5,4,5,0,0,3,3,100.0,0,2,1,1,1,6,3,0
José Luis Gayà,ESP,DF,Valencia,30-212,1995,12.2,28,13,18,8,2,20,29,69.0,9,12,4,8,9,37,39,2
José Luis Morales,ESP,"MF,FW",Levante,38-153,1987,3.1,5,2,4,1,0,4,5,80.0,1,0,0,0,3,8,2,0
Dodi Lukebakio,BEL,"FW,MF",Sevilla,28-090,1997,2.0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0
Carlos Macià,ESP,MF,Villarreal,17-113,2008,0.6,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Pablo Maffeo,ESP,DF,Mallorca,28-164,1997,12.3,30,14,22,8,0,17,27,63.0,10,20,11,9,16,46,55,0
Aitor Mañas,ESP,FW,Alavés,22-352,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marcão,BRA,DF,Sevilla,29-201,1996,10.4,13,5,6,6,1,7,12,58.3,5,12,5,7,5,18,60,3
José María Giménez,URU,DF,Atlético Madrid,30-337,1995,6.0,8,4,4,4,0,6,11,54.5,5,6,5,1,6,14,29,1
Mariano,DOM,FW,Alavés,32-144,1993,3.1,3,1,1,1,1,1,1,100.0,0,1,1,0,0,3,2,0
Arkaitz Mariezkurrena,ESP,FW,Real Sociedad,20-262,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Rafa Marín,ESP,DF,Villarreal,23-218,2002,11.9,21,13,15,5,1,18,26,69.2,8,12,9,3,12,33,69,2
Pablo Marín,ESP,MF,Real Sociedad,22-173,2003,7.4,10,8,4,5,1,3,9,33.3,6,1,1,0,2,12,7,0
Gerard Martín,ESP,DF,Barcelona,23-356,2002,10.1,25,17,15,9,1,17,22,77.3,5,10,1,9,13,38,41,0
Iván Martín,ESP,MF,Girona,26-312,1999,13.3,31,21,15,14,2,11,21,52.4,10,6,1,5,9,40,17,1
Jon Martin,ESP,DF,Real Sociedad,19-244,2006,9.0,9,6,3,6,0,3,4,75.0,1,14,11,3,13,22,44,0
Mario Martín,ESP,"MF,FW",Getafe,21-293,2004,11.7,23,18,9,12,2,10,29,34.5,19,21,1,20,4,27,12,1
Arnau Martinez,ESP,"DF,MF",Girona,22-242,2003,11.2,29,15,18,7,4,17,28,60.7,11,14,5,9,20,49,52,1
Joaquín Martínez Gauna,ESP,DF,Sevilla,22-167,2003,2.3,4,2,4,0,0,2,6,33.3,4,2,0,2,0,4,2,0
Pablo Martínez,ESP,"MF,FW",Levante,27-304,1998,6.6,8,4,1,6,1,3,7,42.9,4,10,5,5,7,15,16,0
Ramón Martínez,ESP,DF,Sevilla,23-062,2002,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0
Toni Martínez,ESP,FW,Alavés,28-176,1997,11.2,7,3,2,2,3,0,4,0.0,4,6,1,5,3,10,14,0
Omar Mascarell,EQG,MF,Mallorca,32-324,1993,7.1,13,6,4,8,1,6,10,60.0,4,16,7,9,9,22,26,1
Franco Mastantuono,ARG,"FW,DF",Real Madrid,18-131,2007,6.1,12,8,3,4,5,7,19,36.8,12,9,0,9,0,12,1,1
Alan Matturro,URU,DF,Levante,21-073,2004,2.0,5,2,4,1,0,5,5,100.0,0,2,2,0,1,6,15,0
Borja Mayoral,ESP,FW,Getafe,28-262,1997,11.6,5,4,0,4,1,3,7,42.9,4,7,2,5,5,10,5,0
Kylian Mbappé,FRA,FW,Real Madrid,27-003,1998,17.4,2,1,1,1,0,0,5,0.0,5,3,0,3,2,4,0,0
Brais Méndez,ESP,MF,Real Sociedad,28-350,1997,11.1,17,9,7,9,1,5,9,55.6,4,9,1,8,4,21,5,0
Rodrigo Mendoza,ESP,"MF,FW",Elche,20-283,2005,7.2,9,6,3,5,1,2,6,33.3,4,4,0,4,3,12,1,0
Batista Mendy,FRA,MF,Sevilla,25-345,2000,10.7,21,14,6,14,1,9,18,50.0,9,11,3,8,8,29,19,3
Nobel Mendy,FRA,DF,Rayo Vallecano,21-111,2004,8.2,9,2,9,0,0,6,10,60.0,4,20,9,11,9,18,55,1
Georges Mikautadze,GEO,FW,Villarreal,25-053,2000,6.5,1,0,1,0,0,0,1,0.0,1,5,0,5,1,2,2,0
Éder Militão,BRA,DF,Real Madrid,27-339,1998,11.1,20,14,11,5,4,14,16,87.5,2,18,10,8,10,30,47,1
Luis Milla,ESP,MF,Getafe,31-077,1994,15.5,22,14,8,9,5,12,25,48.0,13,21,4,17,16,38,19,1
Pere Milla,ESP,"FW,MF",Espanyol,33-091,1992,11.8,23,13,9,7,7,8,24,33.3,16,15,3,12,11,34,8,0
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,26-224,1999,9.5,20,9,11,6,3,14,30,46.7,16,12,1,11,2,22,16,1
Bojan Miovski,MKD,FW,Girona,26-182,1999,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rafa Mir,ESP,"FW,MF",Elche,28-188,1997,13.7,8,4,4,4,0,5,11,45.5,6,6,1,5,5,13,13,1
Johan Mojica,COL,DF,Mallorca,33-124,1992,14.6,34,19,25,9,0,20,27,74.1,7,12,2,10,8,42,52,1
Alberto Moleiro,ESP,"MF,FW",Villarreal,22-084,2003,11.1,9,7,0,6,3,7,25,28.0,18,15,3,12,3,12,5,1
Nahuel Molina,ARG,DF,Atlético Madrid,27-261,1998,6.0,15,9,8,7,0,8,21,38.1,13,8,2,6,5,20,16,1
Jon Moncayola,ESP,"MF,DF",Osasuna,27-224,1998,16.5,27,15,17,7,3,18,44,40.9,26,22,3,19,12,39,30,0
Diego Morcillo,ESP,"FW,MF",Alavés,22-188,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Álex Moreno,ESP,DF,Girona,32-198,1993,15.5,17,10,11,5,1,9,23,39.1,14,13,7,6,15,32,67,1
Gerard Moreno,ESP,FW,Villarreal,33-260,1992,4.9,6,3,1,5,0,3,5,60.0,2,5,1,4,2,8,4,0
Matias Moreno,ARG,DF,Levante,22-090,2003,9.5,11,7,9,2,0,7,9,77.8,2,16,9,7,16,27,56,0
Mateu Morey,ESP,DF,Mallorca,25-296,2000,5.0,12,6,7,4,1,5,13,38.5,8,6,0,6,6,18,12,1
Ilaix Moriba,GUI,MF,Celta Vigo,22-338,2003,11.8,46,20,20,18,8,21,33,63.6,12,15,2,13,11,57,17,3
Manu Morlanes,ESP,MF,Mallorca,26-345,1999,9.3,26,12,9,14,3,8,22,36.4,14,9,1,8,9,35,14,0
Santiago Mouriño,URU,DF,Villarreal,23-313,2002,9.8,43,30,26,15,2,30,51,58.8,21,13,4,9,13,56,40,2
Aihen Muñoz,ESP,DF,Real Sociedad,28-129,1997,5.2,17,10,5,8,4,13,25,52.0,12,4,0,4,4,21,22,0
Iker Muñoz,ESP,MF,Osasuna,23-048,2002,3.1,6,3,2,4,0,3,7,42.9,4,1,1,0,2,8,5,0
Javier Muñoz,ESP,"MF,FW",Getafe,30-298,1995,2.4,3,2,0,3,0,2,3,66.7,1,1,0,1,1,4,4,0
Víctor Muñoz,ESP,"FW,MF",Osasuna,22-163,2003,13.5,11,8,5,4,2,4,14,28.6,10,9,0,9,2,13,13,0
Vedat Muriqi,KVX,FW,Mallorca,31-243,1994,14.1,1,1,0,1,0,1,4,25.0,3,4,1,3,1,2,30,0
Juan Musso,ARG,GK,Atlético Madrid,31-231,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Natan,BRA,DF,Betis,24-320,2001,16.4,13,6,8,4,1,6,13,46.2,7,15,8,7,20,33,141,1
Pau Navarro,ESP,DF,Villarreal,20-242,2005,5.6,25,11,11,10,4,18,29,62.1,11,11,6,5,3,28,20,1
Roberto Navarro,ESP,"FW,MF",Athletic Club,23-255,2002,6.0,4,3,1,3,0,1,2,50.0,1,6,1,5,3,7,7,0
Martim Neto,POR,MF,Elche,22-343,2003,7.8,11,6,6,5,0,2,12,16.7,10,7,1,6,1,12,8,0
Yvan Neyou,CMR,MF,Getafe,28-354,1997,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Tanguy Nianzou,FRA,DF,Sevilla,23-199,2002,3.4,10,5,9,1,0,5,5,100.0,0,3,1,2,0,10,27,0
Randy Nteka,ANG,FW,Rayo Vallecano,28-017,1997,0.5,2,2,1,0,1,0,0,,0,1,0,1,0,2,2,0
Álvaro Núñez,ESP,DF,Elche,25-169,2000,16.6,22,15,10,10,2,11,20,55.0,9,11,6,5,16,38,30,0
Ørjan Nyland,NOR,GK,Sevilla,35-104,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Allan Nyom,CMR,"DF,FW",Getafe,37-227,1988,2.0,5,4,1,4,0,2,3,66.7,1,0,0,0,1,6,7,0
Jan Oblak,SVN,GK,Atlético Madrid,32-350,1993,17.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,7,0
Álvaro Odriozola,ESP,DF,Real Sociedad,30-009,1995,0.6,3,1,3,0,0,2,2,100.0,0,2,2,0,0,3,2,0
Olasagasti,ESP,MF,Levante,25-129,2000,5.0,12,5,6,3,3,9,17,52.9,8,8,2,6,5,17,11,0
Dani Olmo,ESP,MF,Barcelona,27-230,1998,9.3,19,13,7,7,5,7,11,63.6,4,7,0,7,5,24,6,1
Tani Oluwaseyi,CAN,FW,Villarreal,25-222,2000,5.2,4,3,0,0,4,3,6,50.0,3,5,1,4,0,4,3,1
Aimar Oroz,ESP,"MF,FW",Osasuna,24-026,2001,8.6,16,10,6,8,2,5,9,55.6,4,8,1,7,4,20,8,0
Ángel Ortíz,ESP,DF,Betis,21-151,2004,2.3,6,3,4,2,0,5,8,62.5,3,2,0,2,3,9,11,0
Asier Osambela,ESP,"DF,MF",Osasuna,21-318,2004,2.4,3,1,2,1,0,2,3,66.7,1,4,1,3,4,7,11,0
Azzedine Ounahi,MAR,"MF,FW",Girona,25-248,2000,8.7,11,6,7,2,2,5,17,29.4,12,8,0,8,12,23,6,0
Mikel Oyarzabal,ESP,FW,Real Sociedad,28-246,1997,13.6,7,5,2,2,3,2,11,18.2,9,7,1,6,0,7,11,0
Jon Pacheco,ESP,DF,Alavés,24-349,2001,9.7,20,11,15,5,0,14,18,77.8,4,9,6,3,9,29,55,0
Isaac Palazón Camacho,ESP,"MF,FW",Rayo Vallecano,30-361,1994,13.1,6,3,3,3,0,6,16,37.5,10,21,4,17,0,6,11,1
Diego Pampín,ESP,DF,Levante,25-283,2000,1.3,4,2,3,1,0,4,5,80.0,1,0,0,0,3,7,7,0
Victor Parada,ESP,DF,Alavés,23-263,2002,9.4,10,4,3,6,1,7,12,58.3,5,7,2,5,4,14,32,0
Aitor Paredes,ESP,DF,Athletic Club,25-238,2000,10.1,15,8,6,9,0,9,12,75.0,3,8,4,4,16,31,41,0
Daniel Parejo,ESP,MF,Villarreal,36-251,1989,5.6,9,7,5,4,0,5,7,71.4,2,7,4,3,5,14,7,2
Thomas Partey,GHA,MF,Villarreal,32-193,1993,7.0,11,3,3,5,3,4,9,44.4,5,10,2,8,11,22,10,0
Alfonso Pedraza,ESP,"DF,MF",Villarreal,29-258,1996,6.9,16,13,7,7,2,8,11,72.7,3,7,2,5,6,22,15,2
Pedri,ESP,MF,Barcelona,23-028,2002,12.2,24,14,6,11,7,12,28,42.9,16,27,1,26,10,34,11,1
Adrià Pedrosa,ESP,DF,Elche,27-224,1998,5.4,16,7,10,4,2,9,14,64.3,5,8,1,7,7,23,21,1
Adrià Pedrosa,ESP,DF,Sevilla,27-224,1998,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0
Iñaki Peña,ESP,GK,Elche,26-296,1999,11.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,10,2
Nicolas Pépé,CIV,"FW,MF",Villarreal,30-208,1995,10.4,16,11,4,9,3,5,12,41.7,7,6,0,6,7,23,9,0
Peque,ESP,MF,Sevilla,23-080,2002,5.9,5,3,0,5,0,1,3,33.3,2,7,0,7,0,5,3,0
Ayoze Pérez,ESP,FW,Villarreal,32-147,1993,4.5,9,3,2,4,3,3,6,50.0,3,1,0,1,1,10,4,0
Francisco Perez,ESP,"FW,MF",Rayo Vallecano,23-105,2002,7.3,9,7,3,5,1,6,13,46.2,7,11,0,11,2,11,3,0
Léo Pétrot,FRA,DF,Elche,28-252,1997,5.4,13,6,7,4,2,7,9,77.8,2,6,1,5,4,17,22,0
Charles Pickel,COD,"MF,FW",Espanyol,28-222,1997,3.8,7,2,3,3,1,2,5,40.0,3,5,2,3,3,10,9,0
Lander Pinillos,ESP,MF,Alavés,22-078,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yeremi Pino,ESP,"MF,FW",Villarreal,23-064,2002,1.8,2,1,0,2,0,0,2,0.0,2,2,1,1,2,4,2,0
Portu,ESP,"FW,MF",Girona,33-216,1992,5.3,4,1,4,0,0,1,3,33.3,2,4,1,3,2,6,0,0
Beñat Prados,ESP,MF,Athletic Club,24-318,2001,0.9,3,2,0,1,2,1,2,50.0,1,3,0,3,2,5,0,0
Abdón Prats,ESP,FW,Mallorca,33-016,1992,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Javi Puado,ESP,"FW,MF",Espanyol,27-212,1998,7.3,4,2,2,0,2,0,5,0.0,5,5,1,4,3,7,3,0
Marc Pubill,ESP,DF,Atlético Madrid,22-186,2003,4.3,8,6,6,2,0,4,5,80.0,1,13,9,4,9,17,24,0
Dani Raba,ESP,"FW,MF",Valencia,30-055,1995,2.8,7,4,1,5,1,3,4,75.0,1,5,0,5,4,11,1,0
Ionuț Radu,ROU,GK,Celta Vigo,28-209,1997,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1
Antonio Raillo,ESP,DF,Mallorca,34-076,1991,17.0,17,8,14,3,0,6,9,66.7,3,31,22,9,13,30,89,0
Largie Ramazani,BEL,"FW,MF",Valencia,24-299,2001,1.6,3,3,0,3,0,1,2,50.0,1,0,0,0,0,3,0,0
Raphinha,BRA,"FW,MF",Barcelona,29-009,1996,7.8,6,1,2,3,1,2,7,28.6,5,5,0,5,0,6,7,0
Marcus Rashford,ENG,FW,Barcelona,28-053,1997,11.8,7,7,3,4,0,4,7,57.1,3,7,1,6,1,8,11,0
Giacomo Raspadori,ITA,"FW,MF",Atlético Madrid,25-308,2000,2.4,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,2,0
Andrei Ratiu,ROU,DF,Rayo Vallecano,27-186,1998,16.0,33,19,13,13,7,15,25,60.0,10,13,2,11,22,55,52,0
Raúl,ESP,FW,Osasuna,25-050,2000,6.6,9,7,1,4,4,6,7,85.7,1,2,1,1,5,14,7,0
Abde Rebbach,ALG,MF,Alavés,27-134,1998,8.0,19,8,9,6,4,8,17,47.1,9,8,0,8,7,26,8,0
Federico Redondo,ARG,MF,Elche,22-339,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0
Alejandro Rego,ESP,MF,Athletic Club,22-195,2003,4.5,17,9,5,11,1,6,7,85.7,1,7,2,5,7,24,2,0
Alberto Reina,ESP,MF,Oviedo,28-105,1997,8.7,17,7,7,8,2,7,13,53.8,6,4,0,4,6,23,9,3
Vitor Reis,BRA,DF,Girona,19-345,2006,14.9,18,11,11,7,0,11,15,73.3,4,29,24,5,14,32,97,2
Álex Remiro,ESP,GK,Real Sociedad,30-274,1995,17.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,10,1
Oriol Rey,ESP,MF,Levante,27-301,1998,8.3,15,8,8,5,2,9,14,64.3,5,11,2,9,6,21,22,1
Diego Rico,ESP,DF,Getafe,32-303,1993,14.0,34,21,16,15,3,23,42,54.8,19,13,2,11,23,57,40,1
Clemens Riedel,GER,DF,Espanyol,22-157,2003,5.8,12,7,5,5,2,5,6,83.3,1,5,3,2,4,16,39,0
Hugo Rincón,ESP,"DF,MF",Girona,22-330,2003,8.5,16,12,14,1,1,9,15,60.0,6,10,3,7,4,20,22,1
Luis Rioja,ESP,"MF,FW",Valencia,32-068,1993,12.0,15,10,8,3,4,6,17,35.3,11,9,0,9,8,23,11,0
Rodrigo Riquelme,ESP,"FW,MF",Betis,25-265,2000,5.9,8,4,2,2,4,5,16,31.3,11,4,0,4,3,11,6,0
Mihailo Ristić,SRB,"DF,MF",Celta Vigo,30-053,1995,2.8,1,0,1,0,0,1,4,25.0,3,2,2,0,2,3,7,0
Joel Roca,ESP,"FW,MF",Girona,20-199,2005,8.3,11,7,6,4,1,6,11,54.5,5,3,1,2,1,12,8,1
Marc Roca,ESP,MF,Betis,29-027,1996,8.3,19,16,7,10,2,6,13,46.2,7,7,3,4,7,26,14,0
Álvaro Rodríguez,URU,FW,Elche,21-162,2004,8.4,2,1,0,1,1,1,3,33.3,2,6,0,6,1,3,9,0
