Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
115,Copete,es ESP,DF,Valencia,26-074,1999,12.8,19,10,10,9,0,11,12,91.7,1,19,11,8,14,33,71,2,Matches
116,Thierry Correia,pt POR,DF,Valencia,26-289,1999,9.6,17,11,14,1,2,12,16,75.0,4,11,0,11,11,28,24,0,Matches
117,Coba da Costa,es ESP,"MF,FW",Getafe,23-150,2002,3.5,9,5,2,5,2,5,11,45.5,6,5,0,5,1,10,2,0,Matches
118,Samu Costa,pt POR,MF,Mallorca,25-026,2000,11.6,22,11,11,7,4,9,25,36.0,16,18,6,12,10,32,47,2,Matches
119,David Costas,es ESP,DF,Oviedo,30-272,1995,10.9,18,13,16,1,1,5,8,62.5,3,10,9,1,12,30,61,0,Matches
120,Thibaut Courtois,be BEL,GK,Real Madrid,33-226,1992,18.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,8,0,Matches
121,Juan Cruz Armada,es ESP,DF,Osasuna,33-148,1992,6.4,4,3,3,1,0,2,4,50.0,2,6,4,2,3,7,21,0,Matches
122,Pau Cubarsí,es ESP,DF,Barcelona,18-335,2007,13.4,17,13,8,8,1,6,13,46.2,7,9,6,3,11,28,52,1,Matches
123,Cucho,co COL,FW,Betis,26-247,1999,16.4,17,10,4,8,5,2,6,33.3,4,12,2,10,3,20,21,1,Matches
124,Pablo Cuñat,es ESP,GK,Levante,23-239,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
125,Arnaut Danjuma,nl NED,"FW,MF",Valencia,28-326,1997,11.9,8,7,3,3,2,3,8,37.5,5,6,1,5,0,8,4,0,Matches
126,Sergi Darder,es ESP,"MF,FW",Mallorca,32-001,1993,13.6,12,5,5,5,2,5,12,41.7,7,6,4,2,13,25,7,0,Matches
127,Davinchi,es ESP,DF,Getafe,18-068,2007,4.8,14,9,9,3,2,10,12,83.3,2,6,1,5,3,17,23,1,Matches
128,Leander Dendoncker,be BEL,MF,Oviedo,30-252,1995,14.3,36,25,20,15,1,17,34,50.0,17,22,7,15,11,47,32,2,Matches
129,Nelson Deossa,co COL,MF,Betis,25-320,2000,4.0,7,3,3,4,0,3,5,60.0,2,5,0,5,2,9,7,1,Matches
130,Bambo Diaby,sn SEN,DF,Elche,28-006,1997,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,Matches
131,Mouctar Diakhaby,gn GUI,DF,Valencia,29-004,1996,5.0,8,6,8,0,0,4,4,100.0,0,4,2,2,6,14,40,0,Matches
132,Grady Diangana,cd COD,"MF,FW",Elche,27-248,1998,3.3,3,1,1,2,0,3,4,75.0,1,11,2,9,1,4,6,1,Matches
133,Moussa Diarra,ml MLI,DF,Alavés,25-043,2000,2.4,6,2,4,2,0,3,7,42.9,4,5,0,5,1,7,7,0,Matches
134,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,26-142,1999,3.5,6,3,0,1,5,2,2,100.0,0,1,0,1,1,7,2,0,Matches
