Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
130,Grégoire Coudert,fr FRA,GK,Brest,25,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
131,Lasso Coulibaly,ci CIV,"FW,MF",Auxerre,21,2002,0.5,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
132,Mamadou Coulibaly,fr FRA,MF,Monaco,20,2004,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
133,Soumaïla Coulibaly,fr FRA,DF,Brest,20,2003,4.9,4,2,2,2,0,1,1,100.0,0,7,2,5,5,9,26,0,Matches
134,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,23,2001,16.5,32,24,13,15,4,14,33,42.4,19,18,2,16,11,43,3,1,Matches
135,Marius Courcoul,fr FRA,"MF,DF",Angers,17,2007,3.4,5,2,3,2,0,2,5,40.0,3,4,0,4,5,10,9,0,Matches
136,Nicolas Cozza,fr FRA,"DF,MF",Nantes,25,1999,22.8,59,41,35,18,6,31,47,66.0,16,25,10,15,25,84,69,0,Matches
137,Charlie Cresswell,eng ENG,DF,Toulouse,21,2002,28.8,35,23,19,15,1,28,46,60.9,18,44,28,16,28,63,191,3,Matches
138,Kévin Danois,fr FRA,MF,Auxerre,20,2004,16.2,49,30,20,22,7,20,46,43.5,26,17,3,14,20,69,20,0,Matches
139,Kevin Danso,at AUT,DF,Lens,25,1998,12.0,19,7,12,5,2,12,16,75.0,4,25,19,6,20,39,62,1,Matches
140,Dante,br BRA,DF,Nice,40,1983,21.8,32,15,17,13,2,15,29,51.7,14,29,14,15,34,66,74,1,Matches
141,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,,,0.9,2,0,1,1,0,1,2,50.0,1,0,0,0,3,5,2,0,Matches
142,Mohamed Daramy,dk DEN,FW,Reims,22,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
143,Jonathan David,ca CAN,FW,Lille,24,2000,28.4,24,8,3,12,9,9,21,42.9,12,13,2,11,7,31,10,1,Matches
144,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,23,2001,30.9,22,14,9,7,6,15,49,30.6,34,20,0,20,14,36,14,0,Matches
145,Théo De Percin,mq MTQ,GK,Auxerre,23,2001,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,Matches
146,Thibault De Smet,be BEL,DF,Reims,26,1998,2.1,6,4,5,1,0,4,4,100.0,0,5,3,2,4,10,12,0,Matches
147,Amar Dedić,ba BIH,DF,Marseille,21,2002,3.5,5,4,2,2,1,3,10,30.0,7,0,0,0,3,8,12,1,Matches
148,Romain Del Castillo,fr FRA,FW,Brest,28,1996,14.0,31,22,9,13,9,19,32,59.4,13,16,0,16,6,37,5,0,Matches
149,Thomas Delaine,fr FRA,DF,Strasbourg,32,1992,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0,Matches
150,Andy Delort,dz ALG,FW,Montpellier,32,1991,6.7,4,3,1,2,1,1,2,50.0,1,3,1,2,0,4,3,0,Matches
151,Ousmane Dembélé,fr FRA,FW,Paris S-G,27,1997,19.2,11,5,0,7,4,4,12,33.3,8,3,0,3,9,20,2,1,Matches
152,Rémy Descamps,fr FRA,GK,Lyon,28,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
153,Arthur Desmas,fr FRA,GK,Le Havre,30,1994,18.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,Matches
154,Mamadou Diakhon,fr FRA,"FW,MF",Reims,18,2005,9.5,12,8,4,3,5,9,18,50.0,9,5,1,4,4,16,5,0,Matches
155,Bafodé Diakité,fr FRA,DF,Lille,23,2001,30.7,31,18,17,11,3,18,26,69.2,8,30,17,13,27,58,99,5,Matches
156,Oumar Diakité,ci CIV,FW,Reims,20,2003,18.1,20,13,7,8,5,9,19,47.4,10,13,2,11,3,23,9,0,Matches
157,Habib Diarra,sn SEN,"MF,FW",Strasbourg,20,2004,26.1,22,13,6,13,3,8,20,40.0,12,22,6,16,13,35,46,3,Matches
158,Krépin Diatta,sn SEN,"DF,FW",Monaco,25,1999,5.6,18,12,13,2,3,14,24,58.3,10,5,1,4,9,27,12,2,Matches
159,Kandet Diawara,gn GUI,FW,Le Havre,24,2000,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
160,Mahamadou Diawara,fr FRA,MF,Le Havre,19,2005,6.5,20,12,10,8,2,8,13,61.5,5,13,6,7,13,33,11,1,Matches
161,Mahamadou Diawara,fr FRA,MF,Lyon,19,2005,0.2,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0,Matches
162,Bamba Dieng,sn SEN,FW,Angers,24,2000,5.9,4,1,1,2,1,0,2,0.0,2,2,0,2,0,4,3,0,Matches
163,Kembo Diliwidi,fr FRA,DF,Lens,18,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
164,Sinaly Diomande,ci CIV,DF,Auxerre,23,2001,21.6,39,19,20,18,1,28,40,70.0,12,37,18,19,30,69,100,2,Matches
165,Lois Diony,fr FRA,FW,Angers,31,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
166,Sérigné Diop,sn SEN,FW,Brest,19,2005,0.0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
167,Sofiane Diop,ma MAR,"MF,FW",Nice,24,2000,11.8,23,16,16,3,4,9,22,40.9,13,19,2,17,17,40,7,1,Matches
168,Andy Diouf,fr FRA,MF,Lens,21,2003,24.7,37,26,10,22,5,16,40,40.0,24,24,1,23,15,52,18,2,Matches
169,Yehvann Diouf,sn SEN,GK,Reims,24,1999,34.0,2,1,2,0,0,1,3,33.3,2,0,0,0,1,3,22,4,Matches
170,Assane Dioussé,sn SEN,MF,Auxerre,26,1997,7.4,15,7,9,5,1,5,14,35.7,9,6,2,4,12,27,15,0,Matches
171,Álex Domínguez,es ESP,GK,Toulouse,26,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
