Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Dante,BRA,DF,Nice,40.0,1983.0,21.8,1267,1432,88.5,21977,9017,565,598,94.5,598,632,94.6,88,165,53.3,0,0.2,0.5,-0.2,4,90,8,0,96
Pape Daouda Diongue,SEN,"MF,FW",Strasbourg,,,0.9,47,57,82.5,697,106,23,27,85.2,14,16,87.5,4,6,66.7,0,0.2,0.0,-0.2,1,3,0,0,2
Mohamed Daramy,DEN,FW,Reims,22.0,2002.0,0.2,4,4,100.0,40,16,4,4,100.0,0,0,,0,0,,0,0.1,0.2,-0.1,1,0,0,0,0
Jonathan David,CAN,FW,Lille,24.0,2000.0,28.4,563,686,82.1,7502,1225,340,393,86.5,170,193,88.1,17,23,73.9,5,4.4,3.2,0.6,36,29,26,0,65
Zuriko Davitashvili,GEO,"FW,MF",Saint-Étienne,23.0,2001.0,30.9,737,938,78.6,10639,2497,426,485,87.8,238,297,80.1,36,83,43.4,8,4.7,5.5,3.3,50,38,23,4,73
Théo De Percin,MTQ,GK,Auxerre,23.0,2001.0,2.0,31,58,53.4,1059,852,3,3,100.0,9,10,90.0,19,44,43.2,0,0.0,0.0,0.0,0,1,0,0,0
Thibault De Smet,BEL,DF,Reims,26.0,1998.0,2.1,105,116,90.5,1934,575,40,44,90.9,58,58,100.0,7,11,63.6,0,0.0,0.0,0.0,0,11,0,0,9
Amar Dedić,BIH,DF,Marseille,21.0,2002.0,3.5,189,224,84.4,2657,515,109,116,94.0,65,81,80.2,6,9,66.7,1,0.9,0.8,0.1,4,5,2,0,16
Romain Del Castillo,FRA,FW,Brest,28.0,1996.0,14.0,480,688,69.8,8019,2803,240,299,80.3,162,213,76.1,56,120,46.7,4,3.4,4.1,0.6,37,44,26,11,61
Thomas Delaine,FRA,DF,Strasbourg,32.0,1992.0,0.1,0,4,0.0,0,0,0,0,,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Andy Delort,ALG,FW,Montpellier,32.0,1991.0,6.7,54,110,49.1,650,179,30,51,58.8,14,31,45.2,2,7,28.6,0,0.9,0.5,-0.9,7,5,2,2,6
Ousmane Dembélé,FRA,FW,Paris S-G,27.0,1997.0,19.2,844,1068,79.0,13453,3685,450,530,84.9,296,357,82.9,72,105,68.6,6,8.2,7.2,-2.2,63,93,55,3,137
Rémy Descamps,FRA,GK,Lyon,28.0,1996.0,1.0,27,30,90.0,635,351,7,7,100.0,12,12,100.0,8,11,72.7,0,0.0,0.0,0.0,0,0,0,0,0
Arthur Desmas,FRA,GK,Le Havre,30.0,1994.0,18.0,411,522,78.7,10272,6469,83,83,100.0,228,231,98.7,99,205,48.3,0,0.0,0.0,0.0,1,7,0,0,0
Mamadou Diakhon,FRA,"FW,MF",Reims,18.0,2005.0,9.5,198,257,77.0,3478,420,82,102,80.4,96,116,82.8,17,22,77.3,1,1.1,0.6,-0.1,13,5,6,3,17
Bafodé Diakité,FRA,DF,Lille,23.0,2001.0,30.7,2086,2239,93.2,38535,12423,706,746,94.6,1216,1255,96.9,145,196,74.0,1,0.2,0.8,0.8,3,141,0,0,90
Oumar Diakité,CIV,FW,Reims,20.0,2003.0,18.1,291,354,82.2,4122,691,155,183,84.7,100,115,87.0,11,13,84.6,1,1.1,1.2,-0.1,11,22,12,2,44
Habib Diarra,SEN,"MF,FW",Strasbourg,20.0,2004.0,26.1,812,978,83.0,13413,2876,381,431,88.4,371,427,86.9,41,67,61.2,5,4.5,4.3,0.5,27,64,27,12,116
Krépin Diatta,SEN,"DF,FW",Monaco,25.0,1999.0,5.6,240,314,76.4,3683,1198,129,149,86.6,89,117,76.1,14,28,50.0,0,0.8,0.9,-0.8,4,16,6,2,21
Kandet Diawara,GUI,FW,Le Havre,24.0,2000.0,0.0,1,2,50.0,6,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Mahamadou Diawara,FRA,MF,Le Havre,19.0,2005.0,6.5,193,233,82.8,3436,571,80,91,87.9,91,98,92.9,16,22,72.7,1,0.4,0.3,0.6,7,15,1,0,16
Mahamadou Diawara,FRA,MF,Lyon,19.0,2005.0,0.2,6,7,85.7,117,60,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Bamba Dieng,SEN,FW,Angers,24.0,2000.0,5.9,80,103,77.7,931,140,52,60,86.7,20,30,66.7,0,2,0.0,0,0.0,0.2,0.0,1,2,3,1,7
Kembo Diliwidi,FRA,DF,Lens,18.0,2006.0,0.0,2,3,66.7,36,22,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1
Sinaly Diomande,CIV,DF,Auxerre,23.0,2001.0,21.6,813,961,84.6,15073,6116,301,340,88.5,428,461,92.8,75,126,59.5,2,0.6,0.3,1.4,4,52,1,0,72
Lois Diony,FRA,FW,Angers,31.0,1992.0,0.2,1,4,25.0,9,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Sérigné Diop,SEN,FW,Brest,19.0,2005.0,0.0,2,2,100.0,20,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Sofiane Diop,MAR,"MF,FW",Nice,24.0,2000.0,11.8,436,565,77.2,6822,2216,243,294,82.7,149,182,81.9,27,54,50.0,4,2.9,2.8,1.1,24,47,19,1,64
Andy Diouf,FRA,MF,Lens,21.0,2003.0,24.7,849,1068,79.5,11438,2865,522,597,87.4,250,301,83.1,34,69,49.3,2,2.8,3.3,-0.8,33,60,31,3,116
Yehvann Diouf,SEN,GK,Reims,24.0,1999.0,34.0,848,1219,69.6,23052,16792,159,161,98.8,417,429,97.2,268,617,43.4,0,0.0,0.0,0.0,0,12,0,0,1
Assane Dioussé,SEN,MF,Auxerre,26.0,1997.0,7.4,320,357,89.6,5872,1510,149,161,92.5,115,126,91.3,48,55,87.3,0,0.2,0.1,-0.2,2,21,0,0,33
Álex Domínguez,ESP,GK,Toulouse,26.0,1998.0,0.2,8,11,72.7,255,195,2,2,100.0,2,2,100.0,3,6,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,25.0,1999.0,23.2,552,632,87.3,12174,7092,118,118,100.0,332,336,98.8,101,177,57.1,0,0.0,0.0,0.0,0,3,0,0,0
Sékou Doucoure,FRA,DF,Nantes,19.0,2005.0,0.1,4,5,80.0,90,54,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Désiré Doué,FRA,"FW,MF",Paris S-G,19.0,2005.0,19.2,933,1133,82.3,13916,3351,518,570,90.9,330,399,82.7,48,88,54.5,6,7.8,5.7,-1.8,55,83,51,16,139
Guela Doué,CIV,DF,Strasbourg,21.0,2002.0,30.2,1688,2023,83.4,29943,12563,689,739,93.2,879,1015,86.6,102,216,47.2,2,0.7,1.1,1.3,11,153,14,6,173
Douglas,BRA,MF,Nantes,27.0,1997.0,25.6,1029,1190,86.5,17476,5382,465,514,90.5,451,496,90.9,80,110,72.7,2,1.5,1.2,0.5,15,108,12,1,125
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,21.0,2003.0,29.3,1494,1685,88.7,25372,7657,638,680,93.8,755,821,92.0,79,133,59.4,1,1.1,0.5,-0.1,11,101,1,0,116
Kamory Doumbia,MLI,"MF,FW",Brest,21.0,2003.0,14.7,561,697,80.5,9267,2216,269,293,91.8,220,266,82.7,48,92,52.2,2,1.2,1.8,0.8,26,56,9,1,72
Amidou Doumbouya,FRA,DF,Nice,16.0,2007.0,0.5,19,25,76.0,252,66,13,14,92.9,6,9,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Jean-Kevin Duverne,HAI,DF,Nantes,27.0,1997.0,6.0,238,304,78.3,3826,1571,123,141,87.2,96,112,85.7,17,37,45.9,0,0.1,0.1,-0.1,1,22,2,2,22
Stefan Džodić,SRB,"DF,MF",Montpellier,19.0,2005.0,2.7,158,176,89.8,2852,874,63,71,88.7,83,86,96.5,10,16,62.5,0,0.0,0.0,0.0,0,13,0,0,10
Aron Dønnum,NOR,"DF,MF",Toulouse,26.0,1998.0,29.9,880,1213,72.5,16244,5509,412,476,86.6,340,446,76.2,118,216,54.6,2,4.6,5.6,-2.6,45,73,50,14,126
Noah Edjouma,FRA,"MF,FW",Toulouse,18.0,2005.0,1.9,36,52,69.2,414,159,20,24,83.3,11,15,73.3,0,3,0.0,0,0.1,0.1,-0.1,1,2,2,1,7
Jacques Ekomie,GAB,"DF,FW",Angers,20.0,2003.0,7.7,183,260,70.4,2542,1089,112,129,86.8,57,79,72.2,8,26,30.8,0,0.0,0.1,0.0,0,10,3,0,20
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,22.0,2002.0,28.6,1405,1593,88.2,23713,7436,674,725,93.0,588,639,92.0,113,173,65.3,0,1.0,1.6,-1.0,16,144,19,0,146
Meschak Elia,COD,FW,Nantes,26.0,1997.0,1.9,35,62,56.5,500,203,22,29,75.9,10,20,50.0,2,6,33.3,0,0.2,0.2,-0.2,3,3,0,0,5
Breel Embolo,SUI,"FW,MF",Monaco,27.0,1997.0,20.5,299,432,69.2,4346,1127,172,240,71.7,98,121,81.0,17,29,58.6,4,5.6,3.6,-1.6,32,22,23,0,55
Emanuel Emegha,NED,FW,Strasbourg,21.0,2003.0,25.5,273,340,80.3,3373,347,174,214,81.3,71,78,91.0,5,7,71.4,3,2.4,0.7,0.6,18,4,4,0,14
Romain Faivre,FRA,"MF,FW",Brest,26.0,1998.0,10.0,311,379,82.1,4587,1209,184,208,88.5,98,118,83.1,17,29,58.6,2,1.9,1.8,0.1,10,34,8,1,44
Khalil Fayad,FRA,"MF,FW",Montpellier,20.0,2004.0,11.4,426,514,82.9,7173,1757,205,226,90.7,169,196,86.2,38,60,63.3,0,0.3,0.6,-0.3,7,35,5,2,50
Luiz Felipe,ITA,DF,Marseille,27.0,1997.0,1.4,58,66,87.9,915,310,28,29,96.6,27,31,87.1,1,2,50.0,0,0.0,0.0,0.0,0,5,0,0,4
Zinedine Ferhat,ALG,"FW,MF",Angers,31.0,1993.0,9.4,303,451,67.2,5059,1644,153,187,81.8,101,149,67.8,35,76,46.1,0,2.4,2.1,-2.4,17,24,13,3,40
Edimilson Fernandes,SUI,"MF,DF",Brest,28.0,1996.0,12.3,486,572,85.0,8960,2318,203,223,91.0,221,247,89.5,54,81,66.7,1,0.6,0.6,0.4,8,40,3,0,40
Matias Fernandez-Pardo,BEL,"FW,MF",Lille,19.0,2005.0,11.8,224,307,73.0,3456,733,117,146,80.1,85,103,82.5,13,25,52.0,2,2.8,1.9,-0.8,16,10,11,0,26
Jordan Ferri,FRA,MF,Montpellier,32.0,1992.0,19.7,1119,1267,88.3,19942,5049,474,515,92.0,505,546,92.5,110,156,70.5,2,0.9,1.3,1.1,13,119,11,4,137
Karol Fila,POL,MF,Strasbourg,26.0,1998.0,0.1,2,4,50.0,18,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Malick Fofana,BEL,FW,Lyon,19.0,2005.0,17.7,494,638,77.4,6737,1373,323,367,88.0,135,175,77.1,17,37,45.9,4,3.7,4.4,0.3,25,20,32,13,45
Rayan Fofana,FRA,"FW,MF",Lens,18.0,2006.0,0.3,5,8,62.5,59,0,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Seko Fofana,CIV,MF,Rennes,29.0,1995.0,9.4,499,552,90.4,7498,1759,281,301,93.4,181,194,93.3,20,26,76.9,1,1.2,1.0,-0.2,13,38,13,2,72
Yahia Fofana,CIV,GK,Angers,23.0,2000.0,33.0,697,1014,68.7,20260,14214,93,93,100.0,361,367,98.4,242,550,44.0,0,0.1,0.0,-0.1,1,11,0,0,0
Lamine Fomba,FRA,MF,Saint-Étienne,26.0,1998.0,2.4,121,145,83.4,2006,615,62,69,89.9,46,54,85.2,10,15,66.7,0,0.3,0.1,-0.3,1,14,2,0,18
Przemysław Frankowski,POL,DF,Lens,29.0,1995.0,15.4,875,1092,80.1,13489,5466,479,543,88.2,319,374,85.3,48,96,50.0,2,2.5,2.9,-0.5,20,90,36,10,117
Angelo Fulgini,FRA,"MF,FW",Lens,27.0,1996.0,11.6,509,652,78.1,7393,1993,283,325,87.1,157,196,80.1,34,70,48.6,1,3.8,3.8,-2.8,28,31,27,8,69
Kyogo Furuhashi,JPN,FW,Rennes,29.0,1995.0,1.4,3,11,27.3,43,0,1,7,14.3,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Gauthier Gallon,FRA,GK,Rennes,31.0,1993.0,0.5,16,19,84.2,277,175,7,7,100.0,7,7,100.0,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,0
Ignatius Ganago,CMR,"FW,MF",Nantes,25.0,1999.0,2.7,59,77,76.6,859,169,32,39,82.1,25,30,83.3,1,3,33.3,0,0.3,0.1,-0.3,5,2,1,1,9
Ulisses Garcia,SUI,DF,Marseille,28.0,1996.0,10.3,535,632,84.7,8376,2370,276,306,90.2,215,251,85.7,29,39,74.4,2,1.4,1.2,0.6,8,40,10,5,53
Jean-Philippe Gbamin,CIV,MF,Nantes,28.0,1995.0,2.4,90,115,78.3,1338,427,53,66,80.3,30,34,88.2,4,8,50.0,0,0.0,0.0,0.0,0,11,1,0,12
Mory Gbane,CIV,"DF,MF",Reims,23.0,2000.0,12.5,447,524,85.3,7917,2675,185,208,88.9,212,234,90.6,42,68,61.8,1,0.6,0.8,0.4,7,37,2,0,35
Yann Gboho,FRA,"MF,FW",Toulouse,23.0,2001.0,25.9,478,644,74.2,6718,2050,280,334,83.8,154,195,79.0,19,32,59.4,4,3.5,4.1,0.5,30,53,28,0,103
Denis Genreau,AUS,MF,Toulouse,25.0,1999.0,2.5,105,127,82.7,1588,460,57,62,91.9,35,40,87.5,7,14,50.0,0,0.5,0.7,-0.5,5,7,7,0,13
Aleksandr Golovin,RUS,"MF,FW",Monaco,28.0,1996.0,12.8,523,678,77.1,8301,3070,281,337,83.4,170,207,82.1,54,92,58.7,0,2.4,3.2,-2.4,24,77,31,3,112
André Gomes,POR,MF,Lille,31.0,1993.0,14.2,861,963,89.4,14106,3490,435,461,94.4,337,368,91.6,62,92,67.4,0,0.7,1.7,-0.7,10,96,15,1,101
Angel Gomes,ENG,MF,Lille,23.0,2000.0,8.2,295,364,81.0,4789,1376,142,166,85.5,119,136,87.5,21,33,63.6,1,2.1,1.6,-1.1,14,32,14,3,49
Carlos Gómez,COL,"MF,DF",Rennes,21.0,2002.0,4.2,84,115,73.0,1181,285,52,60,86.7,26,40,65.0,4,10,40.0,0,0.2,0.2,-0.2,5,2,4,2,9
Mathieu Gorgelin,FRA,GK,Le Havre,33.0,1990.0,16.0,417,536,77.8,11316,7296,75,76,98.7,210,213,98.6,131,244,53.7,0,0.0,0.0,0.0,0,3,0,0,0
Amine Gouiri,ALG,"FW,MF",Marseille,24.0,2000.0,11.6,284,351,80.9,3844,846,182,194,93.8,53,66,80.3,22,51,43.1,3,3.6,2.5,-0.6,26,8,8,0,20
Amine Gouiri,ALG,"MF,FW",Rennes,24.0,2000.0,11.5,277,354,78.2,3878,899,164,188,87.2,75,96,78.1,17,28,60.7,2,0.4,0.8,1.6,8,21,9,0,46
Jonathan Gradit,FRA,DF,Lens,31.0,1992.0,23.5,1133,1332,85.1,20473,8262,429,476,90.1,610,670,91.0,83,160,51.9,0,0.7,0.9,-0.7,11,109,10,2,127
Samuel Grandsir,FRA,"MF,FW",Le Havre,27.0,1996.0,0.9,20,32,62.5,357,133,10,14,71.4,8,12,66.7,2,5,40.0,0,0.6,0.3,-0.6,3,8,2,1,6
Mason Greenwood,ENG,"FW,MF",Marseille,22.0,2001.0,31.2,1089,1389,78.4,18128,4250,555,646,85.9,395,475,83.2,104,186,55.9,5,5.7,7.8,-0.7,47,78,70,14,157
Albert Grønbaek,DEN,"MF,FW",Rennes,23.0,2001.0,9.0,155,247,62.8,2371,825,93,118,78.8,43,67,64.2,13,34,38.2,1,1.0,0.9,0.0,19,9,13,0,30
Gabriel Gudmundsson,SWE,DF,Lille,25.0,1999.0,19.8,866,1055,82.1,13909,3879,449,514,87.4,349,403,86.6,52,92,56.5,0,1.4,2.0,-1.4,16,60,18,10,91
Axel Gueguin,FRA,FW,Montpellier,19.0,2005.0,0.3,5,6,83.3,75,34,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1
Evann Guessand,CIV,"FW,MF",Nice,23.0,2001.0,28.5,421,574,73.3,5792,1599,257,322,79.8,141,183,77.0,10,19,52.6,8,5.4,5.3,2.6,32,46,27,4,79
Bahereba Guirassy,FRA,"FW,MF",Nantes,17.0,2006.0,3.9,85,120,70.8,1143,279,56,70,80.0,21,25,84.0,5,12,41.7,0,0.1,0.2,-0.1,2,5,1,0,6
Massadio Haïdara,MLI,DF,Brest,31.0,1992.0,18.6,693,882,78.6,10603,4219,369,406,90.9,271,338,80.2,33,87,37.9,0,0.5,0.8,-0.5,8,53,11,4,77
Achraf Hakimi,MAR,DF,Paris S-G,25.0,1998.0,23.0,1898,2140,88.7,26053,7482,1187,1266,93.8,573,644,89.0,63,96,65.6,6,6.2,5.3,-0.2,50,138,37,9,183
Florent Hanin,ALG,DF,Angers,34.0,1990.0,29.7,1282,1654,77.5,20970,8837,694,770,90.1,451,594,75.9,113,214,52.8,2,1.9,2.5,0.1,25,93,37,21,99
Amine Harit,MAR,MF,Marseille,27.0,1997.0,5.8,213,255,83.5,2938,865,127,136,93.4,70,79,88.6,7,17,41.2,4,2.4,1.5,1.6,19,18,8,0,35
Hans Hateboer,NED,DF,Rennes,30.0,1994.0,18.7,962,1128,85.3,16725,5848,394,426,92.5,476,534,89.1,71,109,65.1,0,1.5,1.4,-1.5,15,75,12,6,92
Kjetil Haug,NOR,GK,Toulouse,26.0,1998.0,5.5,82,130,63.1,2380,1676,11,11,100.0,41,42,97.6,30,77,39.0,0,0.0,0.0,0.0,0,3,0,0,0
Luis Henrique,BRA,"DF,FW",Marseille,22.0,2001.0,29.0,1156,1427,81.0,17828,5190,640,728,87.9,420,505,83.2,70,123,56.9,7,4.2,5.0,2.8,53,95,47,20,143
Lucas Hernández,FRA,DF,Paris S-G,28.0,1996.0,9.7,832,907,91.7,14282,4851,315,329,95.7,477,500,95.4,28,53,52.8,0,0.1,0.2,-0.1,1,55,1,0,50
Ki-Jana Hoever,NED,DF,Auxerre,22.0,2002.0,23.6,768,1084,70.8,13172,5159,374,451,82.9,316,441,71.7,69,128,53.9,2,2.7,1.7,-0.7,24,66,28,14,79
Cédric Hountondji,BEN,DF,Angers,30.0,1994.0,3.0,85,100,85.0,1652,391,25,30,83.3,53,57,93.0,6,12,50.0,0,0.0,0.0,0.0,0,3,0,0,1
Ilyes Housni,FRA,"FW,MF",Le Havre,19.0,2005.0,2.6,38,64,59.4,498,91,23,32,71.9,11,18,61.1,0,1,0.0,0,0.2,0.4,-0.2,2,1,0,0,4
Pierre Højbjerg,DEN,MF,Marseille,28.0,1995.0,29.6,2674,2895,92.4,41468,12509,1386,1461,94.9,1095,1152,95.1,111,165,67.3,4,3.9,4.4,0.1,43,231,29,0,263
Hafiz Ibrahim,NGA,FW,Reims,18.0,2005.0,4.3,30,50,60.0,369,79,18,31,58.1,8,12,66.7,0,0,,1,0.6,0.1,0.4,4,1,0,0,2
George Ilenikhena,NGA,FW,Monaco,17.0,2006.0,8.0,87,121,71.9,1117,192,57,78,73.1,21,22,95.5,3,3,100.0,2,1.4,0.5,0.6,9,3,3,0,10
Rareş Ilie,ROU,MF,Nice,21.0,2003.0,0.1,8,10,80.0,160,84,4,5,80.0,2,2,100.0,2,2,100.0,0,0.4,0.2,-0.4,4,1,2,0,3
Ismaily,BRA,DF,Lille,34.0,1990.0,10.0,552,632,87.3,8555,2786,288,312,92.3,232,256,90.6,24,42,57.1,1,1.0,1.3,0.0,5,45,9,4,54
Yanis Issoufou,FRA,"MF,FW",Montpellier,17.0,2006.0,0.9,10,20,50.0,131,32,7,10,70.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0.0,0,0,1,0,2
Junya Ito,JPN,"FW,MF",Reims,31.0,1993.0,29.9,811,1214,66.8,12385,4724,443,532,83.3,247,375,65.9,75,191,39.3,3,7.1,9.1,-4.1,82,69,67,28,133
Jérémy Jacquet,FRA,DF,Rennes,19.0,2005.0,10.3,424,508,83.5,8419,3020,120,145,82.8,253,286,88.5,47,59,79.7,1,0.8,0.7,0.2,4,49,1,0,40
Ismail Jakobs,SEN,DF,Monaco,24.0,1999.0,2.0,85,105,81.0,1245,497,49,55,89.1,22,30,73.3,8,11,72.7,0,0.2,0.2,-0.2,4,7,5,3,6
Jordan James,WAL,MF,Rennes,20.0,2004.0,13.1,483,574,84.1,8380,2504,225,259,86.9,193,213,90.6,51,75,68.0,1,1.9,1.7,-0.9,24,55,12,2,67
Malcolm Jeng,SWE,DF,Reims,19.0,2005.0,1.2,35,41,85.4,531,230,19,20,95.0,15,17,88.2,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,3
John Joe,IRL,MF,Reims,20.0,2003.0,6.1,165,223,74.0,2681,557,78,93,83.9,72,84,85.7,8,22,36.4,0,0.0,0.2,0.0,1,12,2,0,14
Karl-Johan Johnsson,SWE,GK,Strasbourg,34.0,1990.0,3.0,107,129,82.9,2158,1272,32,32,100.0,63,65,96.9,12,32,37.5,0,0.0,0.0,0.0,0,0,0,0,0
Paul Joly,FRA,DF,Auxerre,24.0,2000.0,11.2,424,617,68.7,7496,2740,196,240,81.7,170,230,73.9,48,108,44.4,1,1.3,1.5,-0.3,16,38,18,8,51
Jota,POR,"FW,MF",Rennes,25.0,1999.0,3.7,95,132,72.0,1498,360,45,53,84.9,39,51,76.5,5,13,38.5,0,0.3,0.4,-0.3,5,10,6,2,16
Antoine Joujou,FRA,"MF,FW",Le Havre,21.0,2003.0,10.5,169,261,64.8,2486,687,93,128,72.7,53,84,63.1,12,23,52.2,2,3.0,2.9,-1.0,15,8,15,10,18
Jubal,BRA,DF,Auxerre,30.0,1993.0,29.3,918,1057,86.8,18586,5601,270,290,93.1,541,573,94.4,102,176,58.0,0,0.9,0.8,-0.9,6,34,7,0,33
Abdulai Juma Bah,SLE,DF,Lens,18.0,2006.0,7.6,353,378,93.4,6078,1813,145,159,91.2,183,189,96.8,22,23,95.7,0,0.2,0.2,-0.2,2,7,0,0,9
Hamed Junior Traorè,CIV,MF,Auxerre,24.0,2000.0,23.3,474,640,74.1,7145,2293,263,297,88.6,145,198,73.2,37,80,46.3,2,2.7,2.8,-0.7,27,53,27,5,99
Yaya Kader Fofana,MLI,"MF,FW",Reims,20.0,2004.0,7.0,177,232,76.3,2512,795,113,134,84.3,44,63,69.8,12,19,63.2,1,1.7,1.0,-0.7,7,14,10,1,22
Tino Kadewere,ZIM,"MF,FW",Nantes,28.0,1996.0,5.7,130,173,75.1,1947,547,67,85,78.8,52,64,81.3,5,7,71.4,2,1.0,0.5,1.0,8,7,3,0,19
Arnaud Kalimuendo,FRA,"FW,MF",Rennes,22.0,2002.0,28.6,477,605,78.8,7080,1245,254,305,83.3,150,179,83.8,33,40,82.5,3,2.0,2.1,1.0,19,36,14,1,72
Justin-Noël Kalumba,FRA,"FW,MF",Angers,19.0,2004.0,0.3,9,11,81.8,108,2,6,7,85.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Warren Kamanzi,NOR,"DF,MF",Toulouse,23.0,2000.0,11.4,399,481,83.0,5867,1419,215,238,90.3,158,182,86.8,13,23,56.5,1,1.0,0.5,0.0,12,27,8,0,33
Glen Kamara,FIN,MF,Rennes,28.0,1995.0,7.4,372,412,90.3,5500,1464,213,234,91.0,130,136,95.6,19,20,95.0,1,0.2,0.7,0.8,5,34,8,0,34
Noham Kamara,FRA,DF,Paris S-G,17.0,2007.0,0.8,74,79,93.7,1308,459,26,28,92.9,41,41,100.0,5,6,83.3,0,0.0,0.0,0.0,0,8,0,0,5
Nordine Kandil,FRA,MF,Strasbourg,22.0,2001.0,0.1,3,6,50.0,51,6,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Lee Kang-in,KOR,"FW,MF",Paris S-G,23.0,2001.0,18.5,1110,1268,87.5,17230,4215,617,655,94.2,352,393,89.6,97,148,65.5,6,5.6,6.4,0.4,56,103,43,7,143
Yassine Kechta,MAR,"MF,FW",Le Havre,22.0,2002.0,23.3,599,756,79.2,10281,3000,289,328,88.1,239,284,84.2,58,97,59.8,0,1.2,1.4,-1.2,15,60,18,5,97
Thilo Kehrer,GER,DF,Monaco,27.0,1996.0,26.5,1622,1804,89.9,29814,12429,585,623,93.9,894,954,93.7,124,193,64.2,0,0.3,0.5,-0.3,5,125,1,0,139
Reda Khadra,GER,"MF,FW",Reims,23.0,2001.0,0.9,22,30,73.3,338,98,13,13,100.0,9,12,75.0,0,4,0.0,0,0.0,0.0,0.0,1,1,1,0,4
Wahbi Khazri,TUN,"FW,MF",Montpellier,33.0,1991.0,12.4,229,337,68.0,3894,1196,123,152,80.9,62,93,66.7,32,61,52.5,1,2.2,1.8,-1.2,18,27,8,5,33
Abdukodir Khusanov,UZB,DF,Lens,20.0,2004.0,10.8,483,548,88.1,8942,3769,174,188,92.6,255,276,92.4,43,64,67.2,0,0.3,0.2,-0.3,2,39,4,1,43
Presnel Kimpembe,FRA,DF,Paris S-G,28.0,1995.0,0.3,18,18,100.0,334,114,4,4,100.0,11,11,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Joshua King,NOR,"FW,MF",Toulouse,32.0,1992.0,18.6,253,358,70.7,3233,592,163,212,76.9,68,90,75.6,6,16,37.5,3,2.0,1.6,1.0,17,13,10,1,29
Cédric Kipré,CIV,DF,Reims,27.0,1996.0,24.3,1148,1292,88.9,21071,7534,427,453,94.3,615,666,92.3,89,142,62.7,1,1.3,1.4,-0.3,10,86,10,4,77
Hervé Koffi,BFA,GK,Lens,27.0,1996.0,5.0,98,135,72.6,2631,1938,20,21,95.2,45,46,97.8,33,67,49.3,0,0.0,0.0,0.0,0,4,0,0,0
Philipp Köhn,SUI,GK,Monaco,26.0,1998.0,19.0,414,546,75.8,10461,7297,76,76,100.0,221,228,96.9,116,241,48.1,0,0.0,0.0,0.0,0,2,0,0,0
Koka,EGY,FW,Le Havre,31.0,1993.0,9.5,132,169,78.1,2080,292,64,79,81.0,44,56,78.6,12,16,75.0,1,0.6,0.7,0.4,5,8,2,0,12
Randal Kolo Muani,FRA,FW,Paris S-G,25.0,1998.0,4.0,57,78,73.1,755,123,37,50,74.0,14,17,82.4,2,3,66.7,1,0.9,0.6,0.1,5,0,3,0,5
Geoffrey Kondogbia,CTA,"DF,MF",Marseille,31.0,1993.0,22.4,1668,1803,92.5,26671,8282,803,840,95.6,778,809,96.2,56,103,54.4,0,0.2,1.1,-0.2,5,120,13,2,105
Abdoul Koné,FRA,DF,Reims,19.0,2005.0,1.5,44,65,67.7,881,175,17,20,85.0,21,27,77.8,6,11,54.5,0,0.0,0.0,0.0,0,1,0,0,3
Amadou Koné,MLI,MF,Reims,19.0,2005.0,14.4,518,602,86.0,8977,2485,232,267,86.9,224,246,91.1,44,61,72.1,0,0.3,0.5,-0.3,8,53,8,0,68
