Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Khalil Fayad,FRA,"MF,FW",Montpellier,20.0,2004.0,11.4,19,1.66,15,1,0,1,2,0,1,0.09,1,0,0,0,0,0
Luiz Felipe,ITA,DF,Marseille,27.0,1997.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Zinedine Ferhat,ALG,"FW,MF",Angers,31.0,1993.0,9.4,32,3.39,20,10,1,1,0,0,1,0.11,1,0,0,0,0,0
Edimilson Fernandes,SUI,"MF,DF",Brest,28.0,1996.0,12.3,16,1.3,11,1,0,1,2,1,1,0.08,1,0,0,0,0,0
Matias Fernandez-Pardo,BEL,"FW,MF",Lille,19.0,2005.0,11.8,30,2.54,17,7,2,1,1,2,6,0.51,3,0,1,0,1,1
Jordan Ferri,FRA,MF,Montpellier,32.0,1992.0,19.7,47,2.39,40,0,0,2,4,1,5,0.25,4,0,0,1,0,0
Karol Fila,POL,MF,Strasbourg,26.0,1998.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Malick Fofana,BEL,FW,Lyon,19.0,2005.0,17.7,55,3.12,41,0,6,3,5,0,11,0.62,8,0,2,1,0,0
Rayan Fofana,FRA,"FW,MF",Lens,18.0,2006.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Seko Fofana,CIV,MF,Rennes,29.0,1995.0,9.4,32,3.41,27,0,1,3,1,0,2,0.21,1,0,1,0,0,0
Yahia Fofana,CIV,GK,Angers,23.0,2000.0,33.0,4,0.12,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Lamine Fomba,FRA,MF,Saint-Étienne,26.0,1998.0,2.4,4,1.66,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Przemysław Frankowski,POL,DF,Lens,29.0,1995.0,15.4,46,2.99,38,6,0,1,1,0,5,0.32,5,0,0,0,0,0
Angelo Fulgini,FRA,"MF,FW",Lens,27.0,1996.0,11.6,54,4.65,42,9,0,2,1,0,2,0.17,2,0,0,0,0,0
Kyogo Furuhashi,JPN,FW,Rennes,29.0,1995.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gauthier Gallon,FRA,GK,Rennes,31.0,1993.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ignatius Ganago,CMR,"FW,MF",Nantes,25.0,1999.0,2.7,7,2.62,5,0,1,1,0,0,1,0.37,1,0,0,0,0,0
Ulisses Garcia,SUI,DF,Marseille,28.0,1996.0,10.3,20,1.93,15,0,2,0,2,1,7,0.68,5,0,1,0,1,0
Jean-Philippe Gbamin,CIV,MF,Nantes,28.0,1995.0,2.4,4,1.67,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Mory Gbane,CIV,"DF,MF",Reims,23.0,2000.0,12.5,18,1.44,16,1,0,0,1,0,1,0.08,1,0,0,0,0,0
Yann Gboho,FRA,"MF,FW",Toulouse,23.0,2001.0,25.9,87,3.36,63,0,12,5,6,1,7,0.27,5,0,0,2,0,0
Denis Genreau,AUS,MF,Toulouse,25.0,1999.0,2.5,8,3.24,6,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Aleksandr Golovin,RUS,"MF,FW",Monaco,28.0,1996.0,12.8,48,3.74,36,3,4,4,1,0,1,0.08,1,0,0,0,0,0
André Gomes,POR,MF,Lille,31.0,1993.0,14.2,26,1.83,24,0,2,0,0,0,1,0.07,1,0,0,0,0,0
Angel Gomes,ENG,MF,Lille,23.0,2000.0,8.2,28,3.42,24,2,0,0,2,0,3,0.37,3,0,0,0,0,0
Carlos Gómez,COL,"MF,DF",Rennes,21.0,2002.0,4.2,12,2.83,10,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Mathieu Gorgelin,FRA,GK,Le Havre,33.0,1990.0,16.0,2,0.12,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Amine Gouiri,ALG,"FW,MF",Marseille,24.0,2000.0,11.6,56,4.81,24,18,3,10,1,0,7,0.6,3,1,1,2,0,0
Amine Gouiri,ALG,"MF,FW",Rennes,24.0,2000.0,11.5,29,2.52,21,1,5,2,0,0,4,0.35,3,0,1,0,0,0
Jonathan Gradit,FRA,DF,Lens,31.0,1992.0,23.5,25,1.07,23,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Samuel Grandsir,FRA,"MF,FW",Le Havre,27.0,1996.0,0.9,4,4.29,2,1,0,0,0,1,0,0.0,0,0,0,0,0,0
Mason Greenwood,ENG,"FW,MF",Marseille,22.0,2001.0,31.2,123,3.95,78,13,12,12,7,1,19,0.61,15,0,1,2,1,0
Albert Grønbaek,DEN,"MF,FW",Rennes,23.0,2001.0,9.0,29,3.21,17,5,3,2,2,0,5,0.55,1,1,2,0,1,0
Gabriel Gudmundsson,SWE,DF,Lille,25.0,1999.0,19.8,30,1.51,23,2,1,2,2,0,0,0.0,0,0,0,0,0,0
Axel Gueguin,FRA,FW,Montpellier,19.0,2005.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Evann Guessand,CIV,"FW,MF",Nice,23.0,2001.0,28.5,91,3.19,56,0,16,7,8,4,17,0.6,10,0,3,2,1,1
Bahereba Guirassy,FRA,"FW,MF",Nantes,17.0,2006.0,3.9,10,2.59,7,0,2,0,1,0,2,0.52,0,0,2,0,0,0
Massadio Haïdara,MLI,DF,Brest,31.0,1992.0,18.6,31,1.66,18,1,2,1,7,2,1,0.05,1,0,0,0,0,0
Achraf Hakimi,MAR,DF,Paris S-G,25.0,1998.0,23.0,104,4.53,91,3,4,1,3,2,11,0.48,10,0,1,0,0,0
Florent Hanin,ALG,DF,Angers,34.0,1990.0,29.7,60,2.02,48,6,0,1,3,2,9,0.3,9,0,0,0,0,0
Amine Harit,MAR,MF,Marseille,27.0,1997.0,5.8,33,5.72,27,2,1,0,2,1,8,1.39,7,0,0,0,1,0
Hans Hateboer,NED,DF,Rennes,30.0,1994.0,18.7,30,1.6,28,1,0,1,0,0,2,0.11,2,0,0,0,0,0
Kjetil Haug,NOR,GK,Toulouse,26.0,1998.0,5.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Luis Henrique,BRA,"DF,FW",Marseille,22.0,2001.0,29.0,105,3.62,87,6,7,4,0,1,15,0.52,15,0,0,0,0,0
Lucas Hernández,FRA,DF,Paris S-G,28.0,1996.0,9.7,11,1.13,9,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Ki-Jana Hoever,NED,DF,Auxerre,22.0,2002.0,23.6,49,2.08,44,1,3,0,1,0,4,0.17,4,0,0,0,0,0
Cédric Hountondji,BEN,DF,Angers,30.0,1994.0,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ilyes Housni,FRA,"FW,MF",Le Havre,19.0,2005.0,2.6,6,2.34,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0
Pierre Højbjerg,DEN,MF,Marseille,28.0,1995.0,29.6,100,3.38,80,11,0,4,2,3,10,0.34,8,1,0,0,0,1
Hafiz Ibrahim,NGA,FW,Reims,18.0,2005.0,4.3,4,0.92,4,0,0,0,0,0,1,0.23,1,0,0,0,0,0
George Ilenikhena,NGA,FW,Monaco,17.0,2006.0,8.0,17,2.14,11,0,2,2,2,0,3,0.38,2,0,0,0,1,0
Rareş Ilie,ROU,MF,Nice,21.0,2003.0,0.1,7,48.46,2,2,3,0,0,0,0,0.0,0,0,0,0,0,0
Ismaily,BRA,DF,Lille,34.0,1990.0,10.0,24,2.39,18,1,1,4,0,0,1,0.1,0,0,0,1,0,0
Yanis Issoufou,FRA,"MF,FW",Montpellier,17.0,2006.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Junya Ito,JPN,"FW,MF",Reims,31.0,1993.0,29.9,129,4.32,82,31,9,5,1,1,9,0.3,7,1,0,1,0,0
Jérémy Jacquet,FRA,DF,Rennes,19.0,2005.0,10.3,9,0.87,9,0,0,0,0,0,1,0.1,1,0,0,0,0,0
Ismail Jakobs,SEN,DF,Monaco,24.0,1999.0,2.0,8,4.0,6,2,0,0,0,0,1,0.5,1,0,0,0,0,0
Jordan James,WAL,MF,Rennes,20.0,2004.0,13.1,44,3.36,26,11,2,4,1,0,6,0.46,5,0,0,1,0,0
Malcolm Jeng,SWE,DF,Reims,19.0,2005.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
John Joe,IRL,MF,Reims,20.0,2003.0,6.1,9,1.48,6,0,0,1,1,1,0,0.0,0,0,0,0,0,0
Karl-Johan Johnsson,SWE,GK,Strasbourg,34.0,1990.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Paul Joly,FRA,DF,Auxerre,24.0,2000.0,11.2,32,2.85,27,2,1,1,1,0,3,0.27,2,1,0,0,0,0
Jota,POR,"FW,MF",Rennes,25.0,1999.0,3.7,7,1.89,6,0,1,0,0,0,1,0.27,1,0,0,0,0,0
Antoine Joujou,FRA,"MF,FW",Le Havre,21.0,2003.0,10.5,37,3.53,23,0,7,4,2,1,3,0.29,2,0,1,0,0,0
Jubal,BRA,DF,Auxerre,30.0,1993.0,29.3,15,0.51,9,1,0,2,1,2,1,0.03,0,0,0,0,1,0
Abdulai Juma Bah,SLE,DF,Lens,18.0,2006.0,7.6,7,0.92,6,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Hamed Junior Traorè,CIV,MF,Auxerre,24.0,2000.0,23.3,71,3.05,46,3,5,10,6,1,7,0.3,3,0,2,1,1,0
Yaya Kader Fofana,MLI,"MF,FW",Reims,20.0,2004.0,7.0,22,3.12,16,0,4,0,1,1,5,0.71,3,0,2,0,0,0
Tino Kadewere,ZIM,"MF,FW",Nantes,28.0,1996.0,5.7,19,3.34,14,1,0,2,0,2,2,0.35,2,0,0,0,0,0
Arnaud Kalimuendo,FRA,"FW,MF",Rennes,22.0,2002.0,28.6,49,1.71,37,0,3,6,2,1,6,0.21,4,0,0,2,0,0
Justin-Noël Kalumba,FRA,"FW,MF",Angers,19.0,2004.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Warren Kamanzi,NOR,"DF,MF",Toulouse,23.0,2000.0,11.4,23,2.02,18,0,3,0,2,0,3,0.26,2,0,1,0,0,0
Glen Kamara,FIN,MF,Rennes,28.0,1995.0,7.4,20,2.72,19,0,0,0,0,1,2,0.27,2,0,0,0,0,0
Noham Kamara,FRA,DF,Paris S-G,17.0,2007.0,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nordine Kandil,FRA,MF,Strasbourg,22.0,2001.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lee Kang-in,KOR,"FW,MF",Paris S-G,23.0,2001.0,18.5,97,5.26,70,21,3,3,0,0,6,0.33,5,1,0,0,0,0
Yassine Kechta,MAR,"MF,FW",Le Havre,22.0,2002.0,23.3,48,2.06,27,2,3,3,10,3,4,0.17,1,0,1,0,2,0
Thilo Kehrer,GER,DF,Monaco,27.0,1996.0,26.5,26,0.98,22,2,0,2,0,0,3,0.11,2,0,0,1,0,0
Reda Khadra,GER,"MF,FW",Reims,23.0,2001.0,0.9,2,2.25,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Wahbi Khazri,TUN,"FW,MF",Montpellier,33.0,1991.0,12.4,39,3.27,23,5,3,3,4,1,2,0.17,1,0,1,0,0,0
Abdukodir Khusanov,UZB,DF,Lens,20.0,2004.0,10.8,11,1.02,9,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Presnel Kimpembe,FRA,DF,Paris S-G,28.0,1995.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joshua King,NOR,"FW,MF",Toulouse,32.0,1992.0,18.6,31,1.67,21,0,3,3,2,2,4,0.22,3,0,0,0,1,0
Cédric Kipré,CIV,DF,Reims,27.0,1996.0,24.3,31,1.27,27,1,1,1,0,1,3,0.12,3,0,0,0,0,0
Hervé Koffi,BFA,GK,Lens,27.0,1996.0,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Philipp Köhn,SUI,GK,Monaco,26.0,1998.0,19.0,4,0.21,2,2,0,0,0,0,1,0.05,1,0,0,0,0,0
Koka,EGY,FW,Le Havre,31.0,1993.0,9.5,11,1.16,8,0,0,2,0,1,3,0.32,2,0,0,1,0,0
Randal Kolo Muani,FRA,FW,Paris S-G,25.0,1998.0,4.0,13,3.27,7,0,1,3,1,1,3,0.75,1,0,0,1,1,0
Geoffrey Kondogbia,CTA,"DF,MF",Marseille,31.0,1993.0,22.4,24,1.07,20,0,1,2,0,1,0,0.0,0,0,0,0,0,0
Abdoul Koné,FRA,DF,Reims,19.0,2005.0,1.5,1,0.68,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Amadou Koné,MLI,MF,Reims,19.0,2005.0,14.4,28,1.95,19,1,2,2,1,3,2,0.14,1,0,0,1,0,0
Ismaël Koné,CAN,"MF,FW",Marseille,22.0,2002.0,4.0,6,1.5,3,1,0,1,1,0,0,0.0,0,0,0,0,0,0
Ismaël Koné,CAN,MF,Rennes,22.0,2002.0,5.2,10,1.92,10,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Emmanuel Koum Mbondo,FRA,DF,Marseille,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Boubakar Kouyaté,MLI,DF,Montpellier,27.0,1997.0,8.4,3,0.41,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Goduine Koyalipou,CTA,FW,Lens,24.0,2000.0,9.8,26,2.64,12,0,4,9,1,0,1,0.1,1,0,0,0,0,0
Sael Kumbedi,FRA,DF,Lyon,19.0,2005.0,10.6,15,1.42,13,0,0,1,1,0,4,0.38,4,0,0,0,0,0
Daler Kuzyaev,RUS,MF,Le Havre,31.0,1993.0,6.3,4,0.63,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Khvicha Kvaratskhelia,GEO,FW,Paris S-G,23.0,2001.0,10.2,60,5.89,39,3,9,3,3,3,8,0.79,5,0,2,1,0,0
Rémy Labeau Lascary,GLP,"FW,MF",Lens,21.0,2003.0,7.1,20,2.83,10,0,7,2,1,0,5,0.71,2,0,3,0,0,0
Gaëtan Laborde,FRA,FW,Nice,30.0,1994.0,20.3,63,3.1,48,0,4,9,2,0,7,0.34,6,0,0,0,1,0
Alexandre Lacazette,FRA,FW,Lyon,33.0,1991.0,22.8,56,2.46,41,0,4,7,3,1,5,0.22,2,0,0,3,0,0
Younes Lachaab,FRA,"MF,FW",Lille,19.0,2005.0,0.1,2,20.0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Alban Lafont,CIV,GK,Nantes,25.0,1999.0,12.0,2,0.17,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Kenny Lala,MAD,DF,Brest,32.0,1991.0,29.8,80,2.68,56,19,1,3,0,1,6,0.2,3,1,0,2,0,0
Mohamed Lamine Bayo,GUI,FW,Lille,26.0,1998.0,3.4,12,3.51,7,0,1,3,0,1,2,0.58,0,0,0,1,0,1
Gautier Larsonneur,FRA,GK,Saint-Étienne,27.0,1997.0,34.0,3,0.09,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0
Julien Le Cardinal,FRA,DF,Brest,26.0,1997.0,15.3,14,0.91,11,1,0,0,1,1,2,0.13,1,0,0,0,0,1
Jérémy Le Douaron,FRA,FW,Brest,26.0,1998.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Benjamin Lecomte,FRA,GK,Montpellier,33.0,1991.0,30.0,10,0.34,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Pierre Lees-Melou,FRA,MF,Brest,31.0,1993.0,17.0,52,3.07,44,1,0,4,3,0,4,0.24,3,0,0,1,0,0
Jordan Lefort,FRA,DF,Angers,30.0,1993.0,34.0,26,0.76,23,0,0,1,1,1,1,0.03,1,0,0,0,0,0
Félix Lemaréchal,FRA,"MF,FW",Strasbourg,20.0,2003.0,19.8,56,2.83,48,3,3,2,0,0,6,0.3,6,0,0,0,0,0
Donovan Léon,GUF,GK,Auxerre,31.0,1992.0,32.0,12,0.37,9,3,0,0,0,0,2,0.06,0,2,0,0,0,0
Esteban Lepaul,FRA,FW,Angers,24.0,2000.0,18.1,22,1.22,11,0,2,7,2,0,1,0.06,1,0,0,0,0,0
Johann Lepenant,FRA,MF,Nantes,21.0,2002.0,22.8,37,1.63,32,0,2,1,1,1,6,0.26,5,0,1,0,0,0
Louis Leroux,FRA,"MF,DF",Nantes,18.0,2006.0,9.1,30,3.31,22,0,3,1,1,3,3,0.33,3,0,0,0,0,0
Pol Lirola,ESP,DF,Marseille,26.0,1997.0,7.6,16,2.12,13,2,0,1,0,0,2,0.26,2,0,0,0,0,0
Gautier Lloris,FRA,DF,Le Havre,29.0,1995.0,30.8,21,0.68,17,0,0,4,0,0,3,0.1,2,0,0,1,0,0
Bradley Locko,FRA,DF,Brest,22.0,2002.0,1.1,1,0.93,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Elysée Logbo,FRA,FW,Le Havre,20.0,2004.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anthony Lopes,POR,GK,Nantes,33.0,1990.0,17.4,1,0.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Lotomba,SUI,"MF,DF",Nice,25.0,1998.0,0.4,2,5.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tom Louchet,FRA,"DF,MF",Nice,21.0,2003.0,8.6,31,3.6,21,2,1,5,0,2,1,0.12,0,1,0,0,0,0
Milos Lukovic,SRB,"FW,MF",Strasbourg,18.0,2005.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Othmane Maamma,MAR,"FW,MF",Montpellier,18.0,2005.0,4.0,4,1.33,2,0,1,0,1,0,1,0.33,1,0,0,0,0,0
Deiver Machado,COL,"DF,MF",Lens,30.0,1993.0,20.1,45,2.24,28,4,3,7,1,2,8,0.4,6,0,1,1,0,0
Lanroy Machine,FRA,FW,Angers,18.0,2005.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yvann Macon,FRA,DF,Saint-Étienne,25.0,1998.0,8.8,10,1.29,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Eros Maddy,NED,DF,Auxerre,23.0,2001.0,0.2,1,6.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Soungoutou Magassa,FRA,MF,Monaco,20.0,2003.0,11.4,19,1.67,19,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Hugo Magnetti,FRA,MF,Brest,26.0,1998.0,25.8,28,1.08,24,2,0,1,1,0,4,0.15,3,0,0,0,1,0
Frank Magri,CMR,"FW,MF",Toulouse,24.0,1999.0,16.8,29,1.72,14,0,2,6,7,0,3,0.18,1,0,1,0,1,0
Ainsley Maitland-Niles,ENG,DF,Lyon,26.0,1997.0,22.1,55,2.49,47,1,1,5,0,1,6,0.27,6,0,0,0,0,0
Radosław Majecki,POL,GK,Monaco,24.0,1999.0,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hamidou Makalou,MLI,"FW,MF",Brest,18.0,2006.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nikola Maksimović,SRB,DF,Montpellier,32.0,1991.0,6.5,8,1.24,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Aaron Malouda,FRA,FW,Lille,18.0,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hianga Mananga Mbock,FRA,MF,Brest,24.0,1999.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Steve Mandanda,FRA,GK,Rennes,39.0,1985.0,16.5,4,0.24,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Aïssa Mandi,ALG,DF,Lille,32.0,1991.0,19.3,23,1.19,20,2,0,1,0,0,2,0.1,1,1,0,0,0,0
Orel Mangala,BEL,MF,Lyon,26.0,1998.0,0.7,3,4.03,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sekou Mara,FRA,"FW,MF",Strasbourg,22.0,2002.0,8.5,10,1.17,5,0,2,3,0,0,2,0.23,0,0,0,2,0,0
Marquinhos,BRA,DF,Paris S-G,30.0,1994.0,19.2,31,1.62,28,0,1,0,0,2,1,0.05,0,0,0,0,0,1
Ange Martial Tia,MLI,"MF,DF",Reims,17.0,2006.0,1.9,4,2.11,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonas Martin,FRA,MF,Brest,34.0,1990.0,5.5,8,1.45,8,0,0,0,0,0,2,0.36,2,0,0,0,0,0
Han-Noah Massengo,FRA,MF,Auxerre,23.0,2001.0,11.6,12,1.03,9,0,0,0,2,1,1,0.09,0,0,0,0,0,1
Clinton Mata,ANG,DF,Lyon,31.0,1992.0,26.3,25,0.95,22,1,1,0,1,0,6,0.23,5,0,1,0,0,0
Eliot Matazo,BEL,MF,Monaco,22.0,2002.0,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nemanja Matić,SRB,MF,Lyon,35.0,1988.0,22.3,49,2.2,48,0,0,1,0,0,4,0.18,4,0,0,0,0,0
Rudy Matondo,FRA,MF,Auxerre,16.0,2008.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Azor Matusiwa,NED,MF,Rennes,26.0,1998.0,23.1,46,1.99,38,2,0,2,2,2,6,0.26,4,0,0,1,0,1
Neal Maupay,FRA,FW,Marseille,27.0,1996.0,11.6,22,1.9,20,0,2,0,0,0,5,0.43,5,0,0,0,0,0
Christian Mawissa,FRA,DF,Monaco,19.0,2005.0,16.7,7,0.42,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Senny Mayulu,FRA,MF,Paris S-G,18.0,2006.0,9.0,38,4.23,28,0,0,5,2,3,6,0.67,6,0,0,0,0,0
Ethan Mbappé,FRA,"MF,FW",Lille,17.0,2006.0,2.5,19,7.74,10,4,1,3,0,1,2,0.81,0,0,0,2,0,0
Ibrahim Mbaye,SEN,"FW,MF",Paris S-G,16.0,2008.0,3.8,8,2.12,6,0,1,0,0,1,2,0.53,2,0,0,0,0,0
Mark McKenzie,USA,DF,Toulouse,25.0,1999.0,27.7,14,0.5,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0
Facundo Medina,ARG,DF,Lens,25.0,1999.0,28.3,68,2.41,62,1,1,3,0,1,3,0.11,3,0,0,0,0,0
Henrik Meister,DEN,FW,Rennes,20.0,2003.0,0.7,3,4.29,3,0,0,0,0,0,1,1.43,1,0,0,0,0,0
Bamo Meïté,CIV,DF,Montpellier,22.0,2001.0,4.7,2,0.42,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bamo Meïté,CIV,DF,Marseille,22.0,2001.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mohamed Meité,FRA,FW,Rennes,16.0,2007.0,6.0,13,2.17,11,0,0,1,1,0,1,0.17,1,0,0,0,0,0
Farid El Melali,ALG,FW,Angers,27.0,1997.0,21.0,67,3.18,29,19,6,4,7,2,11,0.52,3,2,1,0,3,2
Nuno Mendes,POR,DF,Paris S-G,22.0,2002.0,18.6,72,3.87,53,6,5,4,3,1,6,0.32,5,1,0,0,0,0
Antoine Mendy,SEN,DF,Nice,20.0,2004.0,9.2,13,1.42,10,0,1,1,1,0,2,0.22,2,0,0,0,0,0
Nampalys Mendy,SEN,MF,Lens,32.0,1992.0,6.5,11,1.68,8,0,0,1,1,1,2,0.31,1,0,0,0,0,1
Gideon Mensah,GHA,DF,Auxerre,26.0,1998.0,25.3,51,2.01,47,2,0,0,0,2,5,0.2,5,0,0,0,0,0
Quentin Merlin,FRA,DF,Marseille,22.0,2002.0,17.7,59,3.34,43,9,1,5,1,0,9,0.51,7,0,0,2,0,0
Rafik Messali,FRA,DF,Toulouse,21.0,2003.0,5.1,16,3.16,16,0,0,0,0,0,2,0.39,2,0,0,0,0,0
Thomas Meunier,BEL,DF,Lille,32.0,1991.0,21.4,37,1.73,32,0,1,3,1,0,7,0.33,4,0,1,2,0,0
Lucas Michal,FRA,"FW,MF",Monaco,19.0,2005.0,1.3,7,5.38,6,0,0,0,0,1,1,0.77,1,0,0,0,0,0
Georges Mikautadze,GEO,FW,Lyon,23.0,2000.0,16.1,49,3.05,39,0,3,4,3,0,12,0.75,8,0,2,0,2,0
Igor Miladinović,SRB,"FW,MF",Saint-Étienne,21.0,2003.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Takumi Minamino,JPN,"MF,FW",Monaco,29.0,1995.0,24.8,80,3.23,67,0,6,6,0,1,7,0.28,5,0,1,1,0,0
Lucas Mincarelli,FRA,DF,Montpellier,20.0,2004.0,7.9,6,0.75,4,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Terem Moffi,NGA,FW,Nice,25.0,1999.0,0.6,5,7.63,1,0,1,3,0,0,2,3.05,0,0,1,1,0,0
Mostafa Mohamed,EGY,FW,Nantes,26.0,1997.0,13.9,17,1.22,9,0,4,3,1,0,2,0.14,0,0,1,0,1,0
Florent Mollet,FRA,"MF,FW",Nantes,32.0,1991.0,2.7,10,3.7,5,3,0,1,0,1,0,0.0,0,0,0,0,0,0
Diego Moreira,BEL,"DF,MF",Strasbourg,19.0,2004.0,28.5,67,2.35,44,5,10,4,2,2,10,0.35,7,0,1,0,1,1
Gabriel Moscardo,BRA,"MF,DF",Reims,18.0,2005.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yael Mouanga,FRA,DF,Montpellier,19.0,2005.0,10.5,6,0.57,4,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Aimen Moueffek,FRA,MF,Saint-Étienne,23.0,2001.0,11.5,21,1.82,17,0,3,1,0,0,3,0.26,3,0,0,0,0,0
Youssoufa Moukoko,GER,"FW,MF",Nice,19.0,2004.0,2.3,6,2.62,5,0,0,1,0,0,1,0.44,1,0,0,0,0,0
Louis Mouton,FRA,MF,Saint-Étienne,22.0,2002.0,11.6,28,2.41,22,3,2,0,0,1,2,0.17,2,0,0,0,0,0
Ngal'Ayel Mukau,COD,MF,Lille,19.0,2004.0,13.2,20,1.51,19,0,0,1,0,0,1,0.08,1,0,0,0,0,0
Marshall Munetsi,ZIM,MF,Reims,28.0,1996.0,18.8,41,2.18,31,0,2,3,4,1,4,0.21,3,0,0,1,0,0
Almoatasem Al Musrati,LBY,MF,Monaco,28.0,1996.0,4.3,15,3.51,12,0,1,2,0,0,1,0.23,1,0,0,0,0,0
Junior Mwanga,FRA,MF,Le Havre,21.0,2003.0,10.6,24,2.27,17,4,0,3,0,0,5,0.47,4,0,0,1,0,0
Junior Mwanga,FRA,MF,Strasbourg,21.0,2003.0,3.3,2,0.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Loïc N'Gatta,FRA,DF,Auxerre,20.0,2003.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Djylian N'Guessan,FRA,FW,Saint-Étienne,15.0,2008.0,2.0,3,1.49,3,0,0,0,0,0,1,0.5,1,0,0,0,0,0
