Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
118,Pedro Chirivella,es ESP,MF,Nantes,27,1997,26.1,6,0,0,25,16,0,19,19,29,0,0,0,116,10,14,41.7,Matches
119,Joris Chotard,fr FRA,MF,Montpellier,22,2001,21.0,5,0,0,16,10,1,30,19,27,0,1,0,90,16,11,59.3,Matches
120,Djaoui Cissé,fr FRA,MF,Rennes,20,2004,12.5,4,0,0,25,14,0,3,13,18,0,0,0,78,4,13,23.5,Matches
121,Yoann Cissé,fr FRA,MF,Auxerre,19,2004,0.1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,,Matches
122,Jonathan Clauss,fr FRA,"DF,MF",Nice,31,1992,25.6,7,0,0,26,12,1,190,48,35,1,0,0,114,16,11,59.3,Matches
123,Marcus Coco,fr FRA,DF,Nantes,28,1996,10.6,3,2,0,30,17,0,28,11,21,0,0,0,42,17,13,56.7,Matches
124,Alois Confais,fr FRA,MF,Le Havre,27,1996,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,Matches
125,Francis Coquelin,fr FRA,MF,Nantes,33,1991,2.5,1,0,0,7,1,0,0,6,5,0,0,0,8,3,0,100.0,Matches
126,Derek Cornelius,ca CAN,DF,Marseille,26,1997,15.8,9,2,2,25,14,0,4,14,17,0,1,0,67,32,13,71.1,Matches
127,Pierre Cornud,fr FRA,DF,Saint-Étienne,27,1996,6.4,2,0,0,10,3,1,14,9,10,0,1,0,33,3,4,42.9,Matches
128,David Costa,pt POR,"MF,FW",Lens,23,2001,3.9,0,1,0,3,4,0,15,1,0,1,0,0,10,0,2,0.0,Matches
129,Logan Costa,cv CPV,DF,Toulouse,23,2001,1.0,0,0,0,0,0,0,1,2,1,0,0,0,4,4,2,66.7,Matches
130,Grégoire Coudert,fr FRA,GK,Brest,25,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
131,Lasso Coulibaly,ci CIV,"FW,MF",Auxerre,21,2002,0.5,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,0.0,Matches
132,Mamadou Coulibaly,fr FRA,MF,Monaco,20,2004,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,Matches
133,Soumaïla Coulibaly,fr FRA,DF,Brest,20,2003,4.9,1,0,0,12,1,0,0,5,2,1,0,0,19,8,6,57.1,Matches
134,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,23,2001,16.5,4,2,1,45,21,3,21,11,24,0,1,0,70,19,23,45.2,Matches
135,Marius Courcoul,fr FRA,"MF,DF",Angers,17,2007,3.4,0,0,0,4,2,0,4,5,2,0,1,0,12,4,1,80.0,Matches
