Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
82,Montrell Culbreath,de GER,MF,Leverkusen,18-116,2007,0.2,1,1,1,100.0,6.43,6.43,1.00,1.00,10.4,0,0,0,0.6,0.6,0.60,+0.4,+0.4,Matches
83,Adam Daghim,dk DEN,FW,Wolfsburg,20-086,2005,6.1,2,9,3,33.3,1.48,0.49,0.22,0.67,16.7,0,0,0,0.7,0.7,0.08,+1.3,+1.3,Matches
84,Finn Dahmen,de GER,GK,Augsburg,27-271,1998,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Mahmoud Dahoud,de GER,MF,Eint Frankfurt,29-356,1996,4.3,1,12,1,8.3,2.81,0.23,0.08,1.00,23.4,2,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
86,David Daiber,pt POR,MF,Bayern Munich,18-347,2007,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
87,Ameen Al-Dakhil,be BEL,DF,Stuttgart,23-292,2002,4.0,0,1,0,0.0,0.25,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
88,Muhammed Damar,de GER,"FW,MF",Hoffenheim,21-258,2004,2.5,0,9,5,55.6,3.57,1.98,0.00,0.00,19.6,1,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
89,Bence Dárdai,hu HUN,MF,Wolfsburg,19-333,2006,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
90,Aiman Dardari,lu LUX,MF,Augsburg,20-277,2005,0.4,0,1,0,0.0,2.65,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
91,Alphonso Davies,ca CAN,DF,Bayern Munich,25-051,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
92,Ermedin Demirović,ba BIH,FW,Stuttgart,27-273,1998,5.5,3,9,3,33.3,1.65,0.55,0.22,0.67,12.2,0,1,1,2.2,1.4,0.16,+0.8,+0.6,Matches
93,Rav van den Berg,nl NED,DF,Köln,21-169,2004,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
94,Luis Díaz,co COL,FW,Bayern Munich,28-344,1997,12.9,8,43,17,39.5,3.33,1.32,0.19,0.47,15.1,0,0,0,7.6,7.6,0.18,+0.4,+0.4,Matches
95,Kevin Diks,id IDN,DF,Gladbach,29-078,1996,13.8,2,8,3,37.5,0.58,0.22,0.00,0.00,16.2,0,2,2,2.3,0.8,0.10,-0.3,-0.8,Matches
96,Eren Dinkçi,de GER,"MF,FW",Freiburg,24-010,2001,2.8,0,4,0,0.0,1.45,0.00,0.00,,20.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
97,Yan Diomandé,ci CIV,FW,RB Leipzig,19-039,2006,9.9,6,23,13,56.5,2.33,1.32,0.26,0.46,15.9,0,0,0,3.2,3.2,0.14,+2.8,+2.8,Matches
98,Ritsu Doan,jp JPN,"FW,MF",Eint Frankfurt,27-190,1998,13.6,4,26,8,30.8,1.91,0.59,0.15,0.50,17.7,1,0,0,2.4,2.4,0.09,+1.6,+1.6,Matches
99,Danilho Doekhi,nl NED,DF,Union Berlin,27-176,1998,15.0,4,23,4,17.4,1.53,0.27,0.17,1.00,9.7,0,0,0,2.5,2.5,0.11,+1.5,+1.5,Matches
100,Jean-Luc Dompé,fr FRA,"FW,MF",Hamburger SV,30-133,1995,9.1,2,19,9,47.4,2.09,0.99,0.11,0.22,19.3,2,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
101,Niklas Dorsch,de GER,MF,Heidenheim,27-342,1998,10.0,0,11,2,18.2,1.10,0.20,0.00,0.00,23.8,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
102,Adam Dźwigała,pl POL,DF,St. Pauli,30-089,1995,6.5,1,2,1,50.0,0.31,0.15,0.50,1.00,13.8,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
103,Claudio Echeverri,ar ARG,"MF,DF",Leverkusen,19-355,2006,1.5,0,1,0,0.0,0.67,0.00,0.00,,11.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
104,Maximilian Eggestein,de GER,MF,Freiburg,29-015,1996,15.0,2,21,5,23.8,1.40,0.33,0.10,0.40,16.1,0,0,0,2.3,2.3,0.11,-0.3,-0.3,Matches
105,Daniel Elfadli,ly LBY,DF,Hamburger SV,28-261,1997,9.2,0,2,1,50.0,0.22,0.11,0.00,0.00,18.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
106,Nico Elvedi,ch SUI,DF,Gladbach,29-084,1996,15.0,0,4,0,0.0,0.27,0.00,0.00,,11.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
107,Yannik Engelhardt,de GER,MF,Gladbach,24-319,2001,11.8,1,8,3,37.5,0.68,0.25,0.13,0.33,16.9,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
108,Christian Eriksen,dk DEN,"MF,FW",Wolfsburg,33-312,1992,8.6,0,12,4,33.3,1.40,0.47,0.00,0.00,23.6,1,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
109,Samuel Essende,cd COD,FW,Augsburg,27-334,1998,3.6,1,12,3,25.0,3.31,0.83,0.08,0.33,15.5,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches
110,Robin Fellhauer,de GER,"DF,MF",Augsburg,27-336,1998,13.4,1,16,3,18.8,1.19,0.22,0.06,0.33,16.0,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
111,Ezequiél Fernández,ar ARG,MF,Leverkusen,23-151,2002,3.7,0,4,0,0.0,1.09,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
112,Max Finkgräfe,de GER,DF,RB Leipzig,21-271,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
113,Kilian Fischer,de GER,DF,Wolfsburg,25-072,2000,6.7,0,2,0,0.0,0.30,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
114,Mark Flekken,nl NED,GK,Leverkusen,32-193,1993,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Jonas Föhrenbach,de GER,DF,Heidenheim,29-331,1996,14.6,1,3,1,33.3,0.21,0.07,0.33,1.00,16.8,0,0,0,0.4,0.4,0.16,+0.6,+0.6,Matches
116,Oscar Fraulo,dk DEN,"MF,DF",Gladbach,22-017,2003,0.5,1,1,1,100.0,2.09,2.09,1.00,1.00,6.3,0,0,0,0.4,0.4,0.36,+0.6,+0.6,Matches
117,Marco Friedl,at AUT,DF,Werder Bremen,27-282,1998,13.5,1,5,1,20.0,0.37,0.07,0.20,1.00,19.0,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Matches
118,Marvin Friedrich,de GER,DF,Gladbach,30-010,1995,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Chris Führich,de GER,"FW,MF",Stuttgart,27-348,1998,4.8,2,12,7,58.3,2.49,1.45,0.17,0.29,21.6,0,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
120,Joel Fujita,jp JPN,MF,St. Pauli,23-310,2002,14.8,0,11,1,9.1,0.74,0.07,0.00,0.00,24.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
121,Aleix García,es ESP,MF,Leverkusen,28-178,1997,13.7,0,14,1,7.1,1.02,0.07,0.00,0.00,24.8,3,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
122,Jusuf Gazibegović,ba BIH,DF,Köln,25-287,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Valentin Gendrey,fr FRA,"DF,MF",Hoffenheim,25-185,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
124,Yannick Gerhardt,de GER,MF,Wolfsburg,31-285,1994,4.6,0,3,0,0.0,0.65,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
125,Ismaël Gharbi,tn TUN,MF,Augsburg,21-257,2004,0.7,0,2,0,0.0,2.86,0.00,0.00,,18.0,1,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
126,Dimitris Giannoulis,gr GRE,"DF,MF",Augsburg,30-067,1995,10.0,2,6,4,66.7,0.60,0.40,0.33,0.50,18.8,0,0,0,0.9,0.9,0.14,+1.1,+1.1,Matches
127,Benedikt Gimber,de GER,"DF,MF",Heidenheim,28-307,1997,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
128,Matthias Ginter,de GER,DF,Freiburg,31-338,1994,15.0,0,9,3,33.3,0.60,0.20,0.00,0.00,10.2,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
129,Robert Glatzel,de GER,"FW,MF",Hamburger SV,31-349,1994,1.3,1,7,3,42.9,5.25,2.25,0.14,0.33,14.9,0,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches
130,Serge Gnabry,de GER,"MF,FW",Bayern Munich,30-162,1995,7.2,4,24,8,33.3,3.33,1.11,0.17,0.50,17.9,0,0,0,2.9,2.9,0.12,+1.1,+1.1,Matches
131,Giorgi Gocholeishvili,ge GEO,MF,Hamburger SV,24-312,2001,7.4,0,12,2,16.7,1.63,0.27,0.00,0.00,19.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
