Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Ragnar Ache,GER,FW,Köln,27-148,1998,6.0,71,113,62.8,1010,229,42,66,63.6,26,32,81.3,2,3,66.7,3,1.2,0.4,1.8,10,8,3,0,11
Junior Adamu,AUT,FW,Freiburg,24-200,2001,5.0,49,85,57.6,642,110,29,41,70.7,15,27,55.6,1,2,50.0,1,1.2,0.2,-0.2,4,1,2,1,4
Karim Adeyemi,GER,"MF,FW",Dortmund,23-339,2002,8.2,139,196,70.9,1903,401,83,101,82.2,46,61,75.4,3,9,33.3,1,1.6,1.8,-0.6,9,8,5,1,19
Oladapo Afolayan,ENG,"MF,FW",St. Pauli,27-314,1998,1.7,50,75,66.7,858,159,28,32,87.5,16,23,69.6,5,12,41.7,0,0.1,0.2,-0.1,2,5,2,1,7
Felix Agu,NGA,DF,Werder Bremen,26-087,1999,5.4,198,248,79.8,3254,661,96,111,86.5,83,94,88.3,12,27,44.4,0,0.4,0.4,-0.4,5,8,3,2,12
Kevin Akpoguma,NGA,DF,Hoffenheim,30-248,1995,0.3,5,9,55.6,91,37,2,3,66.7,3,6,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Skelly Alvero,FRA,DF,Werder Bremen,23-233,2002,0.4,23,24,95.8,447,103,8,8,100.0,14,14,100.0,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,2
Aurele Amenda,SUI,DF,Eint Frankfurt,22-145,2003,2.7,179,204,87.7,3339,1069,77,80,96.3,83,88,94.3,18,33,54.5,0,0.0,0.1,0.0,0,11,1,0,7
Nadiem Amiri,GER,MF,Mainz 05,29-057,1996,12.5,555,736,75.4,10211,3943,248,284,87.3,222,261,85.1,74,151,49.0,1,2.0,3.4,-1.0,27,79,34,2,98
Mohamed Amoura,ALG,FW,Wolfsburg,25-228,2000,10.4,163,236,69.1,2520,320,83,112,74.1,60,77,77.9,11,19,57.9,2,2.3,1.0,-0.3,18,6,7,2,16
Robert Andrich,GER,"DF,MF",Leverkusen,31-092,1994,11.6,693,773,89.7,11593,3107,329,354,92.9,305,331,92.1,47,68,69.1,0,0.3,0.9,-0.3,5,61,7,2,46
Ilyas Ansah,GER,"MF,FW",Union Berlin,21-045,2004,12.1,139,183,76.0,1858,396,90,100,90.0,37,49,75.5,6,12,50.0,1,1.1,0.7,-0.1,9,9,7,2,21
Aaron Anselmino,ARG,DF,Dortmund,20-238,2005,3.8,180,205,87.8,3091,956,73,80,91.3,101,111,91.0,6,8,75.0,0,0.0,0.1,0.0,0,20,1,0,19
Waldemar Anton,GER,DF,Dortmund,29-156,1996,13.0,881,981,89.8,16732,5428,258,270,95.6,565,597,94.6,48,89,53.9,0,0.1,0.5,-0.1,3,72,6,2,69
Maximilian Arnold,GER,MF,Wolfsburg,31-210,1994,14.0,562,703,79.9,11446,3576,189,209,90.4,267,306,87.3,96,168,57.1,3,2.7,3.3,0.3,24,45,9,2,51
Arthur,BRA,DF,Leverkusen,22-281,2003,6.4,210,262,80.2,3192,802,118,133,88.7,76,90,84.4,10,21,47.6,3,1.0,1.1,2.0,7,11,8,3,20
Fisnik Asllani,KVX,"FW,MF",Hoffenheim,23-137,2002,10.7,176,262,67.2,2326,707,120,159,75.5,42,65,64.6,5,12,41.7,2,1.9,1.3,0.1,19,15,16,2,30
Lorenz Assignon,TOG,DF,Stuttgart,25-184,2000,5.6,225,286,78.7,3150,1010,135,157,86.0,80,103,77.7,3,12,25.0,0,0.6,0.7,-0.6,3,14,3,1,15
Noah Atubolu,GER,GK,Freiburg,23-212,2002,15.0,452,646,70.0,13881,10256,64,65,98.5,204,206,99.0,182,371,49.1,0,0.2,0.4,-0.2,1,23,2,0,3
Leon Avdullahu,KVX,MF,Hoffenheim,21-303,2004,14.4,760,867,87.7,13452,4426,340,377,90.2,336,362,92.8,73,97,75.3,1,0.7,0.8,0.3,9,78,7,1,72
Mio Backhaus,GER,GK,Werder Bremen,21-251,2004,13.0,388,463,83.8,9257,5732,80,80,100.0,227,229,99.1,80,151,53.0,0,0.0,0.0,0.0,0,4,0,0,0
Loïc Bade,FRA,DF,Leverkusen,25-256,2000,11.6,891,963,92.5,15007,5703,399,416,95.9,442,470,94.0,45,67,67.2,0,0.1,0.4,-0.1,2,70,0,0,34
Johan Bakayoko,BEL,FW,RB Leipzig,22-247,2003,7.4,194,241,80.5,2476,348,124,138,89.9,41,59,69.5,9,17,52.9,0,0.7,1.0,-0.7,8,5,8,2,15
Ridle Baku,GER,DF,RB Leipzig,27-259,1998,12.0,722,853,84.6,12943,4777,295,318,92.8,348,390,89.2,68,103,66.0,2,2.5,2.6,-0.5,19,45,13,1,83
Fabio Baldé,POR,"FW,MF",Hamburger SV,20-156,2005,2.8,48,76,63.2,697,110,30,38,78.9,15,25,60.0,1,7,14.3,1,0.4,0.2,0.6,4,1,2,2,1
Noahkai Banks,USA,DF,Augsburg,19-022,2006,9.9,393,441,89.1,7607,2156,129,144,89.6,213,227,93.8,48,61,78.7,0,0.1,0.2,-0.1,2,41,4,0,39
Ezechiel Banzuzi,NED,MF,RB Leipzig,20-310,2005,3.7,130,161,80.7,1790,497,82,96,85.4,41,51,80.4,4,7,57.1,1,0.2,0.2,0.8,4,8,1,0,12
Michy Batshuayi,BEL,FW,Eint Frankfurt,32-082,1993,1.5,28,38,73.7,438,81,16,22,72.7,10,13,76.9,2,2,100.0,0,0.1,0.2,-0.1,2,3,2,0,2
Daniel Batz,GER,GK,Mainz 05,34-345,1991,3.0,69,99,69.7,1951,1405,17,17,100.0,30,30,100.0,22,52,42.3,0,0.0,0.0,0.0,0,3,0,0,0
Elias Baum,GER,DF,Eint Frankfurt,20-058,2005,0.1,6,10,60.0,57,14,5,6,83.3,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Oliver Baumann,GER,GK,Hoffenheim,35-204,1990,15.0,451,616,73.2,11827,8604,106,106,100.0,228,228,100.0,115,278,41.4,0,0.0,0.1,0.0,0,22,1,0,1
Christoph Baumgartner,AUT,MF,RB Leipzig,26-144,1999,13.3,321,443,72.5,4821,1332,168,209,80.4,106,138,76.8,23,45,51.1,6,2.0,2.0,4.0,22,31,13,0,45
Ihlas Bebou,TOG,FW,Hoffenheim,31-244,1994,1.2,23,28,82.1,340,63,12,14,85.7,10,10,100.0,1,1,100.0,0,0.7,0.7,-0.7,2,2,1,0,3
Adrian Beck,GER,"MF,FW",Heidenheim,28-197,1997,5.8,196,233,84.1,3289,569,98,111,88.3,78,89,87.6,17,21,81.0,0,0.5,0.7,-0.5,8,12,8,1,22
Maximilian Beier,GER,"MF,FW",Dortmund,23-067,2002,7.8,166,236,70.3,2295,541,97,127,76.4,59,74,79.7,3,10,30.0,2,1.1,1.9,0.9,8,6,11,1,15
Stefan Bell,GER,DF,Mainz 05,34-121,1991,5.4,135,197,68.5,2725,1071,46,56,82.1,70,91,76.9,18,44,40.9,1,0.5,0.5,0.5,4,12,1,0,11
Jobe Bellingham,ENG,MF,Dortmund,20-091,2005,5.4,274,318,86.2,4768,1246,114,137,83.2,139,151,92.1,19,25,76.0,0,0.2,0.5,-0.2,3,36,4,0,46
Jeanuël Belocian,FRA,DF,Leverkusen,20-309,2005,2.7,166,183,90.7,2796,879,70,75,93.3,83,89,93.3,10,15,66.7,0,0.1,0.2,-0.1,1,22,1,0,16
Eliesse Ben Seghir,MAR,MF,Leverkusen,20-310,2005,2.2,97,118,82.2,1284,240,65,74,87.8,24,30,80.0,3,7,42.9,0,0.9,0.9,-0.9,5,7,2,1,7
Ramy Bensebaini,ALG,DF,Dortmund,30-251,1995,9.5,647,731,88.5,12122,3797,224,232,96.6,363,396,91.7,58,91,63.7,0,0.2,1.4,-0.2,5,86,21,2,100
Bernardo,BRA,DF,Hoffenheim,30-223,1995,13.7,616,787,78.3,9662,4183,310,351,88.3,251,303,82.8,35,82,42.7,0,0.3,0.4,-0.3,6,58,8,2,83
