Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Kian Fitz-Jim,NED,"MF,DF",Ajax,19,2003,0.2,22,1,2,14,6,0,22,0,0,,0,,18,64,20,0,1,0,0,0,18,3
Ryan Flamingo,NED,"DF,MF",Vitesse,19,2002,29.8,1773,177,669,893,220,61,1773,25,10,40.0,13,52.0,865,4186,2274,18,20,1,24,16,1001,22
Josh Flint,ENG,DF,Volendam,21,2000,7.8,391,51,183,180,30,5,391,6,3,50.0,2,33.3,162,707,355,2,6,1,3,2,195,6
Fodé Fofana,NED,FW,PSV Eindhoven,19,2002,0.2,6,0,0,4,2,1,6,2,1,50.0,1,50.0,3,30,23,1,0,0,0,1,5,2
José Fontán,ESP,DF,Go Ahead Eag,22,2000,12.3,736,96,358,281,102,8,736,4,3,75.0,1,25.0,362,1843,1148,18,9,0,4,2,418,17
Navarone Foor,NED,"MF,FW",Cambuur,30,1992,13.8,722,14,108,295,321,36,722,45,20,44.4,20,44.4,404,2336,998,33,16,8,29,14,449,98
Juriën Gaari,CUW,DF,RKC Waalwijk,28,1993,32.4,2000,306,1073,810,139,12,2000,26,13,50.0,10,38.5,1154,7186,3885,37,23,2,24,16,1169,27
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,12.5,702,9,41,209,462,79,700,62,26,41.9,25,40.3,413,2753,1335,53,31,30,39,18,476,147
Stijn van Gassel,NED,GK,Excelsior,25,1996,33.7,1376,1252,1372,4,0,0,1376,2,2,100.0,0,0.0,761,4014,2589,0,0,0,1,0,610,0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,28.6,2257,106,568,1380,321,33,2257,33,17,51.5,10,30.3,1516,8342,4900,64,40,5,22,15,1669,48
Liam van Gelderen,SUR,"DF,MF",Groningen,21,2001,11.9,728,55,220,340,178,16,728,32,17,53.1,14,43.8,345,2068,931,18,17,5,29,6,355,53
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,13.1,661,5,56,238,372,67,661,55,23,41.8,28,50.9,374,2329,1124,41,25,16,35,14,507,138
Santiago Giménez,MEX,FW,Feyenoord,21,2001,21.4,574,4,20,193,371,172,574,58,14,24.1,39,67.2,364,1926,774,31,18,24,75,28,448,129
Marco van Ginkel,NED,MF,Vitesse,29,1992,11.9,580,21,67,328,188,29,580,10,3,30.0,6,60.0,298,1185,415,9,13,1,18,6,405,32
Marco van Ginkel,NED,DF,PSV Eindhoven,29,1992,0.1,3,0,1,0,2,1,3,0,0,,0,,1,3,0,0,0,0,0,0,1,1
Paul Gladon,NED,"FW,MF",Fortuna Sittard,30,1992,15.4,571,26,59,278,235,85,570,15,2,13.3,11,73.3,258,891,268,13,9,8,39,15,423,81
Mika Godts,BEL,FW,Ajax,17,2005,0.2,22,0,1,3,18,6,22,1,0,0.0,1,100.0,18,251,160,8,2,3,0,0,19,7
Wouter Goes,NED,DF,AZ Alkmaar,18,2004,7.3,540,44,250,283,9,5,540,6,5,83.3,0,0.0,360,2362,1676,8,3,0,5,2,401,0
Kenzo Goudmijn,NED,MF,Excelsior,20,2001,31.2,1416,30,232,749,461,60,1416,95,47,49.5,39,41.1,878,5293,2344,62,44,14,69,39,947,152
Florian Grillitsch,AUT,"MF,DF",Ajax,26,1995,4.7,523,16,108,328,89,4,523,3,0,0.0,3,100.0,332,1590,644,6,9,0,4,2,383,13
Metehan Güçlü,TUR,FW,Emmen,23,1999,0.1,6,0,0,2,4,1,6,1,0,0.0,0,0.0,4,7,5,0,0,0,1,0,5,2
Rodrigo Guth,BRA,DF,Fortuna Sittard,21,2000,33.4,1892,408,1224,614,66,25,1892,5,5,100.0,0,0.0,1038,6340,3533,16,9,0,16,3,1095,11
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,16.2,1177,39,251,786,148,19,1177,7,4,57.1,2,28.6,607,2618,1017,12,14,1,16,7,732,8
Jonathan de Guzmán,NED,MF,Sparta R'dam,34,1987,15.5,883,38,238,518,136,7,883,14,6,42.9,6,42.9,456,2267,1119,18,9,3,27,11,540,13
Tomáš Hájek,CZE,"DF,FW",Vitesse,30,1991,1.9,123,15,58,61,7,3,123,0,0,,0,,64,274,137,0,2,1,2,0,64,0
Rami Al Hajj,SWE,"MF,FW",Heerenveen,20,2001,7.6,474,6,53,202,222,28,474,36,18,50.0,15,41.7,298,1658,640,15,17,4,25,14,351,54
Tibor Halilović,CRO,MF,Heerenveen,27,1995,7.6,466,10,84,243,143,13,466,15,8,53.3,7,46.7,276,1606,654,13,18,3,15,9,322,22
Dávid Hancko,SVK,DF,Feyenoord,24,1997,30.5,2615,228,1015,1368,255,66,2615,19,13,68.4,5,26.3,1697,9450,6326,63,40,3,29,8,1818,44
Jeff Hardeveld,NED,DF,Emmen,27,1995,3.9,264,22,95,102,69,7,264,2,1,50.0,1,50.0,101,517,280,7,6,1,1,2,156,19
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,18.5,1375,41,312,731,345,37,1375,21,5,23.8,14,66.7,759,3196,1742,35,34,4,19,8,818,91
Jorrel Hato,NED,DF,Ajax,16,2006,6.8,607,39,218,313,87,4,607,15,11,73.3,4,26.7,408,2116,1253,19,12,1,8,7,437,15
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,25,1997,30.9,2253,184,951,1064,252,27,2253,12,5,41.7,4,33.3,1375,6838,4090,43,30,3,22,5,1516,53
Thom Haye,IDN,MF,Heerenveen,27,1995,30.2,2333,78,494,1347,525,10,2333,57,17,29.8,32,56.1,1248,6957,3783,62,64,4,33,21,1409,40
Thorgan Hazard,BEL,"FW,MF",PSV Eindhoven,29,1993,2.7,176,8,35,56,87,13,176,9,7,77.8,1,11.1,97,595,360,10,2,3,4,5,114,24
Ramon Hendriks,NED,DF,Utrecht,21,2001,3.3,205,23,99,71,37,6,205,2,2,100.0,0,0.0,99,525,276,5,1,2,2,1,103,11
Sam Hendriks,NED,MF,Cambuur,27,1995,0.1,6,0,2,2,2,0,6,0,0,,0,,3,11,0,0,0,0,4,0,2,1
Michaël Heylen,BEL,"DF,MF",Emmen,28,1994,3.7,245,37,130,103,12,3,245,0,0,,0,,130,760,438,3,1,0,2,3,144,3
Mees Hilgers,IDN,DF,Twente,21,2001,22.6,1597,150,645,883,83,16,1597,16,11,68.8,5,31.3,1016,7151,4395,48,29,2,17,6,1050,13
Mees Hoedemakers,NED,MF,Cambuur,24,1998,24.0,1481,81,374,874,245,18,1481,22,13,59.1,8,36.4,774,4045,1953,44,26,4,38,11,847,40
Danny Hoesen,NED,FW,Emmen,31,1991,1.2,18,2,3,8,7,3,18,1,0,0.0,1,100.0,11,32,9,0,2,0,1,1,12,5
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,2.3,211,5,43,108,62,12,211,12,7,58.3,5,41.7,114,504,336,7,2,0,4,1,134,21
Elias Hoff Melkersen,NOR,FW,Sparta R'dam,19,2002,0.1,7,0,1,4,2,0,7,1,1,100.0,0,0.0,5,66,43,1,2,0,0,1,7,1
Sydney van Hooijdonk,NED,FW,Heerenveen,22,2000,28.9,848,24,62,437,354,125,847,24,10,41.7,14,58.3,426,1558,480,16,15,11,51,22,650,130
Siebe Horemans,BEL,DF,Excelsior,24,1998,32.4,2027,178,796,830,426,51,2027,48,32,66.7,13,27.1,890,4526,2418,45,33,5,30,12,1003,109
Jeroen Houwen,NED,GK,Vitesse,26,1996,2.2,81,60,81,0,0,0,81,0,0,,0,,50,310,203,0,0,0,0,0,40,0
Johan Hove,NOR,MF,Groningen,21,2000,16.3,896,29,167,486,253,28,896,17,16,94.1,1,5.9,376,1819,732,11,14,1,12,3,474,57
Daan Huisman,NED,MF,Vitesse,20,2002,0.4,15,1,5,6,4,0,15,1,0,0.0,1,100.0,10,41,8,0,0,0,0,0,13,1
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,15.9,1101,10,71,362,679,105,1101,86,39,45.3,33,38.4,733,5111,2900,126,69,50,37,25,791,246
Jay Idzes,IDN,"DF,MF",Go Ahead Eag,22,2000,31.7,1856,310,1013,756,98,41,1856,7,5,71.4,2,28.6,929,4198,2394,8,9,0,14,1,1089,8
Daleho Irandust,SYR,"FW,MF",Groningen,24,1998,8.3,366,12,59,147,165,39,366,35,21,60.0,14,40.0,231,1709,731,22,18,14,25,19,241,46
Nicolas Isimat-Mirin,FRA,DF,Vitesse,30,1991,12.7,764,104,389,359,22,13,764,2,2,100.0,0,0.0,425,2619,1627,12,3,1,8,4,467,2
Jamie Jacobs,NED,MF,Cambuur,24,1997,16.7,711,29,143,329,246,59,711,21,11,52.4,10,47.6,334,1479,771,22,11,6,33,19,397,70
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,13.6,895,16,66,344,500,55,895,54,28,51.9,22,40.7,552,3174,1778,57,37,10,26,18,625,166
Dean James,IDN,DF,Volendam,22,2000,4.8,232,22,88,88,63,4,232,9,1,11.1,7,77.8,105,654,385,10,6,0,8,7,102,17
Roel Janssen,NED,DF,Fortuna Sittard,32,1990,0.7,42,8,32,8,2,0,42,0,0,,0,,13,30,8,0,0,0,1,0,12,0
Victor Jensen,DEN,"FW,MF",Utrecht,22,2000,5.4,296,6,49,158,90,16,296,9,5,55.6,2,22.2,179,947,455,11,11,2,15,9,208,33
Bjørn Johnsen,NOR,FW,Cambuur,30,1991,9.7,298,25,34,152,114,40,297,8,4,50.0,4,50.0,134,336,114,3,2,1,38,5,208,40
Darius Johnson,GRN,"FW,MF",Volendam,22,2000,0.1,8,0,1,0,7,2,8,1,1,100.0,0,0.0,6,64,40,2,1,0,0,1,7,0
Miliano Jonathans,IDN,"FW,MF",Vitesse,18,2004,1.5,102,0,10,36,57,10,102,6,3,50.0,2,33.3,72,528,244,6,8,1,2,4,75,25
Fedde de Jong,NED,DF,AZ Alkmaar,19,2003,0.8,51,2,17,23,12,2,51,2,2,100.0,0,0.0,33,224,70,2,1,0,1,2,33,4
Luuk de Jong,NED,FW,PSV Eindhoven,31,1990,19.4,727,27,62,313,356,124,725,13,5,38.5,8,61.5,338,1076,319,6,11,5,54,30,572,117
Patrick Joosten,NED,FW,Groningen,26,1996,0.3,8,0,1,4,3,0,8,0,0,,0,,6,29,3,0,0,0,1,3,5,0
Florian Jozefzoon,SUR,"FW,MF",RKC Waalwijk,31,1991,10.4,383,1,38,125,227,59,383,40,16,40.0,21,52.5,230,1864,1117,41,29,14,32,10,267,80
Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,23,1999,3.0,206,13,51,94,65,6,206,9,5,55.6,3,33.3,128,584,330,8,5,2,1,4,125,13
Daniël van Kaam,NED,MF,Cambuur,22,2000,25.6,979,52,213,590,192,21,979,51,33,64.7,13,25.5,605,4057,1951,49,40,6,38,34,647,64
Ibrahim El Kadiri,NED,"FW,MF",Volendam,20,2002,8.5,388,10,57,113,228,41,388,32,14,43.8,17,53.1,245,2071,1005,33,16,14,22,22,248,91
Rami Kaib,TUN,"DF,FW",Heerenveen,25,1997,6.5,487,32,152,165,174,13,487,19,4,21.1,13,68.4,233,1313,496,16,11,1,18,6,261,48
Yahya Kalley,SWE,"DF,MF",Groningen,21,2001,1.4,78,6,35,27,18,0,78,5,3,60.0,2,40.0,22,207,123,3,1,1,4,2,27,3
Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,19,2003,2.0,67,1,6,26,36,8,67,8,2,25.0,5,62.5,39,175,101,3,1,1,7,5,49,16
Jesper Karlsson,SWE,FW,AZ Alkmaar,24,1998,19.7,913,16,88,317,520,73,911,36,15,41.7,17,47.2,575,3426,1481,49,37,24,30,22,645,231
Souffian El Karouani,MAR,DF,NEC Nijmegen,21,2000,32.1,1923,110,556,818,584,51,1923,85,32,37.6,47,55.3,1005,5880,3470,96,62,18,39,32,1072,215
Neraysho Kasanwirjo,NED,"DF,MF",Groningen,20,2002,13.7,846,78,351,359,147,3,846,25,9,36.0,8,32.0,413,2646,1222,27,24,2,19,13,443,33
Neraysho Kasanwirjo,NED,DF,Feyenoord,20,2002,1.6,143,7,44,82,18,4,143,1,0,0.0,0,0.0,86,406,194,2,0,1,0,4,100,4
Fabian de Keijzer,NED,GK,Utrecht,22,2000,2.0,51,46,51,0,0,0,51,0,0,,0,,22,149,106,0,0,0,0,0,13,0
Milos Kerkez,HUN,DF,AZ Alkmaar,18,2003,29.7,1903,86,504,807,611,70,1903,52,31,59.6,13,25.0,982,5481,2962,85,54,12,50,12,1131,196
Reda Kharchouch,NED,FW,Excelsior,26,1995,13.7,516,21,37,227,255,62,515,13,5,38.5,7,53.8,256,1251,440,20,15,13,50,28,371,72
Maikel Kieftenbeld,NED,MF,Emmen,32,1990,1.0,57,2,16,39,2,1,57,1,0,0.0,1,100.0,21,99,53,2,0,0,3,2,34,2
Joshua Kitolano,NOR,MF,Sparta R'dam,20,2001,29.5,1190,79,289,636,281,54,1190,45,24,53.3,18,40.0,593,2773,1324,29,26,6,51,22,640,60
Mathias Kjølø,NOR,MF,Twente,21,2001,11.2,668,25,130,368,176,9,668,9,1,11.1,3,33.3,375,1315,501,9,11,2,12,10,432,18
Davy Klaassen,NED,MF,Ajax,29,1993,22.7,1058,34,165,478,421,95,1058,10,5,50.0,5,50.0,501,1834,556,8,8,2,20,17,676,66
Sean Klaiber,SUR,DF,Utrecht,28,1994,24.8,1915,116,631,846,453,45,1915,44,22,50.0,20,45.5,901,4688,2194,42,35,4,46,17,1046,105
Flip Klomp,NED,MF,Volendam,20,2001,0.1,8,1,2,5,1,0,8,0,0,,0,,2,4,0,0,0,0,0,0,2,0
Ruben Kluivert,NED,DF,Utrecht,21,2001,4.8,389,55,204,180,6,2,389,1,1,100.0,0,0.0,229,1053,491,0,2,0,7,0,258,2
Mats Köhlert,GER,DF,Heerenveen,24,1998,29.9,2026,65,586,805,660,30,2026,73,34,46.6,32,43.8,1090,6696,3869,98,73,9,34,13,1231,175
Orkun Kökçü,TUR,MF,Feyenoord,21,2000,30.0,2839,42,356,1598,918,53,2837,60,30,50.0,22,36.7,1822,9357,4726,91,77,10,58,44,2057,104
Peer Koopmeiners,NED,"MF,FW",AZ Alkmaar,22,2000,1.1,79,6,18,43,19,2,79,1,0,0.0,1,100.0,40,112,38,0,1,0,0,2,45,4
Peer Koopmeiners,NED,MF,Excelsior,22,2000,16.1,804,72,252,435,130,12,804,11,7,63.6,3,27.3,399,1661,688,9,12,2,19,18,401,28
Kacper Kozłowski,POL,"MF,FW",Vitesse,18,2003,23.2,1099,20,183,493,443,83,1099,124,48,38.7,67,54.0,671,4009,1961,57,28,15,70,38,729,129
Joris Kramer,NED,DF,NEC Nijmegen,25,1996,12.9,807,104,427,351,32,14,807,3,2,66.7,1,33.3,451,2510,1098,3,2,1,2,2,510,3
Michiel Kramer,NED,FW,RKC Waalwijk,33,1988,22.2,655,22,67,326,265,75,653,10,4,40.0,3,30.0,327,844,273,4,2,4,30,11,487,85
Florian Krüger,GER,"FW,MF",Groningen,23,1999,12.4,404,12,54,168,188,40,404,11,2,18.2,8,72.7,202,1287,741,29,23,8,21,11,266,69
Mohammed Kudus,GHA,"FW,MF",Ajax,21,2000,19.9,965,14,85,407,508,125,965,146,91,62.3,43,29.5,699,4806,2066,66,45,23,61,64,738,148
Roy Kuijpers,NED,"FW,MF",RKC Waalwijk,22,2000,4.2,213,1,8,70,137,19,213,22,9,40.9,11,50.0,152,1011,486,20,11,9,10,5,165,76
Bas Kuipers,NED,DF,Go Ahead Eag,27,1994,21.2,1212,84,381,420,416,50,1212,27,9,33.3,17,63.0,516,2405,1283,39,26,10,25,14,594,108
Zakaria Labyad,MAR,"FW,MF",Utrecht,29,1993,2.8,116,1,13,61,43,6,116,0,0,,0,,59,152,59,1,4,0,6,5,80,13
Mayckel Lahdo,SWE,FW,AZ Alkmaar,19,2002,6.2,344,3,42,97,213,38,344,39,22,56.4,15,38.5,239,1814,810,27,12,11,31,11,255,84
Lazaros Lamprou,GRE,"FW,MF",Excelsior,24,1997,16.4,681,21,96,281,319,53,681,54,24,44.4,21,38.9,385,2828,1300,41,35,13,50,18,422,112
Maurilio de Lannoy,NED,DF,Emmen,18,2003,0.2,20,1,4,5,11,2,20,2,1,50.0,1,50.0,7,27,9,0,0,0,1,0,9,5
Terry Lartey Sanniez,NED,"DF,FW",NEC Nijmegen,25,1996,1.7,102,15,52,47,3,1,102,0,0,,0,,68,286,154,1,0,0,1,0,64,0
Tobias Lauritsen,NOR,FW,Sparta R'dam,24,1997,32.8,1058,40,70,490,505,172,1058,38,15,39.5,17,44.7,397,1480,671,24,15,8,57,28,805,133
Barry Lauwers,NED,GK,Volendam,22,1999,1.0,37,35,37,0,0,0,37,0,0,,0,,18,97,53,0,0,0,0,0,11,0
Richy Ledezma,USA,MF,PSV Eindhoven,21,2000,1.5,112,5,17,72,25,0,112,4,3,75.0,0,0.0,68,387,177,3,3,0,1,1,86,1
Peter Leeuwenburgh,NED,GK,Groningen,28,1994,7.5,309,267,309,0,0,0,309,0,0,,0,,154,724,413,0,0,0,0,0,121,0
Julian Lelieveld,NED,DF,RKC Waalwijk,24,1997,29.2,1702,134,603,663,446,51,1702,20,11,55.0,7,35.0,781,3142,1679,28,29,7,25,13,939,117
Isac Lidberg,SWE,FW,Go Ahead Eag,23,1998,30.7,1045,39,79,424,548,147,1045,55,22,40.0,26,47.3,540,2731,948,41,24,17,98,45,777,214
Evert Linthorst,NED,MF,Go Ahead Eag,22,2000,16.1,899,61,226,485,197,22,899,14,4,28.6,6,42.9,416,2002,934,16,17,1,11,5,520,32
Enric Llansana,NED,MF,Go Ahead Eag,21,2001,12.5,708,34,193,379,143,8,708,17,11,64.7,5,29.4,318,1450,730,18,7,3,11,11,380,21
Julen Lobete,ESP,"FW,MF",RKC Waalwijk,21,2000,14.8,623,7,46,266,324,87,623,74,28,37.8,39,52.7,406,2428,927,31,25,16,69,37,485,127
Chris Lokesa,BEL,MF,RKC Waalwijk,17,2004,0.1,8,0,0,6,2,0,8,0,0,,0,,6,24,0,0,0,0,0,0,7,1
Jason Lokilo,BEL,FW,Sparta R'dam,23,1998,3.0,138,4,21,51,68,12,138,11,1,9.1,6,54.5,99,690,233,10,6,5,13,11,99,29
Marcos López,PER,DF,Feyenoord,22,1999,8.9,666,39,183,335,154,18,666,8,3,37.5,4,50.0,354,1784,825,14,14,2,10,7,379,47
Albert Lottin,FRA,MF,Utrecht,20,2001,0.2,17,0,4,6,8,1,17,5,2,40.0,3,60.0,9,65,38,0,0,0,2,2,7,1
Dano Lourens,NED,MF,Sparta R'dam,18,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Lorenzo Lucca,ITA,"FW,MF",Ajax,21,2000,1.7,87,0,3,19,65,32,87,2,0,0.0,2,100.0,46,138,55,2,0,2,11,5,75,25
Ramon Lundqvist,SWE,MF,Groningen,25,1997,3.8,150,7,28,64,61,12,150,7,2,28.6,4,57.1,65,287,100,3,6,0,11,4,78,14
Thierry Lutonda,BEL,DF,RKC Waalwijk,21,2000,27.8,1566,84,594,606,384,46,1566,111,51,45.9,51,45.9,788,4148,1951,48,28,16,59,50,843,135
Arnaud Luzayadio,FRA,FW,Emmen,23,1999,0.5,20,0,3,5,12,1,20,0,0,,0,,8,49,15,2,0,0,3,0,12,3
Isak Määttä,NOR,"DF,FW",Groningen,20,2001,29.9,1589,85,470,681,464,47,1589,85,39,45.9,39,45.9,779,5324,3088,78,55,13,51,32,835,117
Calvin Mac-Intosch,SUR,DF,Cambuur,32,1989,7.6,475,50,235,234,14,5,475,5,3,60.0,1,20.0,266,1365,796,2,2,0,4,2,286,1
Noni Madueke,ENG,"FW,MF",PSV Eindhoven,20,2002,3.1,184,1,18,45,125,37,184,28,11,39.3,11,39.3,136,1213,799,36,15,18,11,3,143,59
Naoki Maeda,JPN,FW,Utrecht,27,1994,2.9,134,8,19,36,79,11,134,10,3,30.0,5,50.0,65,485,214,9,5,4,8,2,94,37
Lisandro Magallán,ARG,DF,Ajax,28,1993,0.2,14,3,9,4,1,1,14,0,0,,0,,4,9,1,0,0,0,0,0,5,0
Mimoun Mahi,MAR,"MF,FW",Utrecht,28,1994,0.4,11,0,0,3,8,2,11,3,0,0.0,3,100.0,8,36,14,1,0,0,0,0,8,3
Mimoun Mahi,MAR,"FW,MF",Cambuur,28,1994,5.9,284,19,52,121,118,20,284,28,10,35.7,12,42.9,179,1267,619,23,11,10,12,13,184,53
Felix Mambimbi,SUI,"FW,MF",Cambuur,21,2001,3.3,136,6,23,48,67,11,136,12,1,8.3,10,83.3,93,542,280,12,7,6,13,9,97,29
Million Manhoef,NED,"FW,MF",Vitesse,20,2002,25.8,1187,15,104,403,706,114,1187,146,51,34.9,81,55.5,772,5996,2917,100,72,47,100,58,809,244
Elvis Manu,NED,FW,Groningen,28,1993,6.8,248,10,24,87,140,37,248,24,11,45.8,9,37.5,166,1119,567,21,15,14,25,19,178,55
Jahnoah Markelo,SUR,"MF,FW",Go Ahead Eag,19,2003,1.1,60,0,9,16,38,5,60,9,3,33.3,4,44.4,42,436,157,7,3,2,3,2,46,13
Nathan Markelo,CUW,"DF,MF",Excelsior,23,1999,4.1,230,39,111,86,35,1,230,5,1,20.0,2,40.0,116,631,328,6,6,0,8,1,111,6
Pedro David Rosendo Marques,POR,"FW,MF",NEC Nijmegen,24,1998,9.1,333,12,29,144,164,53,333,14,4,28.6,10,71.4,169,642,273,7,6,6,36,13,234,59
Iván Márquez,ESP,DF,NEC Nijmegen,28,1994,30.4,1888,321,1121,716,60,47,1888,3,3,100.0,0,0.0,1058,4876,2073,10,1,0,8,0,1216,4
Bruno Martins Indi,NED,DF,AZ Alkmaar,30,1992,3.5,298,21,100,170,28,4,298,0,0,,0,,199,996,680,8,8,0,0,0,220,0
Federico Mattiello,ITA,"DF,MF",Go Ahead Eag,27,1995,1.1,93,4,27,29,41,3,93,8,3,37.5,4,50.0,40,307,145,6,5,1,4,1,42,8
Magnus Mattsson,DEN,"FW,MF",NEC Nijmegen,23,1999,20.0,910,23,167,420,335,71,910,91,40,44.0,40,44.0,580,3057,1408,38,33,15,44,32,639,120
Robin Maulun,FRA,"MF,FW",Cambuur,25,1996,3.9,262,2,32,131,104,3,262,9,6,66.7,2,22.2,156,883,387,12,12,0,7,2,174,24
Philipp Max,GER,DF,PSV Eindhoven,28,1993,11.3,726,19,172,339,221,16,726,8,2,25.0,4,50.0,411,2134,1242,37,26,5,6,3,461,84
Xavier Mbuyamba,NED,DF,Volendam,20,2001,27.8,1568,213,742,750,90,42,1568,14,9,64.3,5,35.7,729,3576,1962,16,6,0,14,7,820,3
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,19,2003,2.0,71,2,3,28,41,12,71,4,2,50.0,1,25.0,37,128,31,1,1,1,5,1,53,15
Aaron Meijers,NED,DF,Sparta R'dam,34,1987,3.3,268,13,87,110,72,2,268,6,2,33.3,1,16.7,142,810,342,9,7,0,1,2,151,18
Rick Meissen,NED,DF,Sparta R'dam,20,2002,0.5,25,3,15,10,1,1,25,1,0,0.0,1,100.0,13,84,61,1,0,0,0,0,14,0
Rui Mendes,GER,"FW,MF",Emmen,22,1999,15.7,473,5,66,157,259,76,473,47,11,23.4,34,72.3,263,1764,1120,45,25,20,34,15,304,89
Ahmed El Messaoudi,MAR,"MF,FW",Emmen,26,1995,15.6,792,28,145,411,254,36,792,54,30,55.6,18,33.3,508,3033,1452,34,28,2,41,31,573,52
Melle Meulensteen,NED,"MF,DF",Vitesse,23,1999,30.0,1952,151,703,1057,216,34,1952,36,21,58.3,11,30.6,1009,5132,2861,38,27,1,25,18,1203,19
Daryl van Mieghem,NED,"FW,MF",Volendam,32,1989,20.9,851,19,131,375,360,43,851,35,15,42.9,14,40.0,471,2819,1361,38,32,9,37,23,530,118
Djordje Mihailovic,USA,"MF,FW",AZ Alkmaar,23,1998,6.0,302,7,44,144,120,24,302,7,3,42.9,4,57.1,157,888,372,12,8,6,23,5,188,36
Sven Mijnans,NED,"MF,FW",Sparta R'dam,22,2000,16.4,874,29,163,398,318,48,874,23,10,43.5,9,39.1,476,2126,733,18,22,0,45,15,571,90
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,22,2000,12.9,725,12,103,345,284,47,725,22,16,72.7,6,27.3,377,1402,505,10,9,3,22,22,493,81
Antoni Milambo,NED,MF,Feyenoord,17,2005,0.2,17,0,2,10,5,1,17,1,0,0.0,1,100.0,10,46,24,0,0,0,1,0,12,1
Brett Minnema,NED,GK,Cambuur,20,2002,1.0,41,39,41,0,0,0,41,0,0,,0,,16,84,43,0,0,0,0,0,17,0
Damon Mirani,NED,"DF,MF",Volendam,26,1996,29.0,1618,219,701,805,117,28,1618,1,0,0.0,0,0.0,730,3741,2053,17,7,0,11,10,888,13
Virgil Misidjan,SUR,FW,Twente,29,1993,24.4,1349,7,114,402,853,124,1349,147,56,38.1,71,48.3,988,7915,4290,161,89,58,82,62,1076,309
Xavier Mous,NED,GK,Heerenveen,26,1995,16.0,555,511,554,1,0,0,555,0,0,,0,,306,1523,840,0,1,1,0,0,249,0
Robert Mühren,NED,"FW,MF",Volendam,33,1989,19.0,549,29,66,222,263,98,549,15,5,33.3,9,60.0,220,960,361,15,6,13,28,12,358,93
Hans Mulder,NED,"MF,DF",RKC Waalwijk,35,1987,0.3,6,2,4,0,2,0,6,0,0,,0,,3,16,6,0,0,0,0,0,1,0
Jeremy van Mullem,NED,MF,Sparta R'dam,23,1999,10.5,483,46,171,256,62,1,483,8,3,37.5,5,62.5,215,1049,435,6,6,0,13,4,230,6
Derry Murkin,ENG,DF,Volendam,23,1999,31.8,1945,135,634,855,499,59,1945,78,37,47.4,36,46.2,882,6272,3364,99,73,29,46,20,908,150
Anthony Musaba,NED,FW,NEC Nijmegen,21,2000,3.7,167,3,21,57,94,22,167,31,14,45.2,16,51.6,123,1250,712,25,14,13,11,9,128,36
Nordin Musampa,NED,DF,Groningen,20,2001,5.6,293,38,135,114,47,4,293,8,1,12.5,6,75.0,125,581,232,2,2,0,5,2,129,5
Phillipp Mwene,AUT,DF,PSV Eindhoven,28,1994,18.8,1285,40,350,569,374,28,1285,21,8,38.1,11,52.4,653,3581,1571,41,24,6,25,6,745,100
Younes Namli,DEN,"MF,FW",Sparta R'dam,28,1994,16.1,877,14,119,472,295,24,877,45,21,46.7,20,44.4,595,3705,1639,44,39,8,30,24,652,76
Gerrit Nauber,GER,DF,Go Ahead Eag,30,1992,12.5,689,128,373,280,40,14,689,1,1,100.0,0,0.0,349,1699,1023,3,3,0,3,1,384,6
Noah Naujoks,NED,"MF,FW",Excelsior,20,2002,4.4,168,9,36,75,60,10,168,13,6,46.2,5,38.5,77,432,200,7,3,1,11,6,83,19
Noah Naujoks,NED,"FW,MF",Feyenoord,20,2002,0.2,6,0,0,4,2,0,6,1,0,0.0,1,100.0,3,17,1,0,0,0,1,2,4,2
Ximo Navarro,ESP,DF,Fortuna Sittard,32,1990,13.4,766,127,473,265,33,9,766,6,3,50.0,1,16.7,417,2263,1189,13,4,0,8,1,458,4
Imran Nazih,MAR,MF,Volendam,16,2006,0.6,37,1,9,17,12,3,37,1,1,100.0,0,0.0,19,96,70,3,3,0,4,1,21,3
Cyril Ngonge,BEL,FW,Groningen,22,2000,7.3,297,8,47,114,142,29,297,29,19,65.5,10,34.5,172,1272,670,23,11,10,20,14,196,53
