Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Peer Koopmeiners,NED,"MF,DF",AZ Alkmaar,25-233,2000.0,10.6,31,19,15,11,5,14,27,51.9,13,16,8,8,8,39,31,0
Koen Kostons,NED,FW,Zwolle,26-096,1999.0,15.7,11,6,5,5,1,4,9,44.4,5,12,1,11,3,14,11,0
Devon Koswal,NED,DF,Telstar,22-124,2003.0,10.9,16,11,10,5,1,12,17,70.6,5,14,9,5,4,20,55,2
Matej Kovar,CZE,GK,PSV Eindhoven,25-220,2000.0,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12,4
Thijs Kraaijeveld,NED,"DF,MF",Feyenoord,18-234,2007.0,0.7,2,2,2,0,0,2,2,100.0,0,1,1,0,0,2,4,0
Joris Kramer,NED,DF,Go Ahead Eag,29-143,1996.0,17.0,10,5,1,6,3,5,11,45.5,6,26,20,6,18,28,115,1
Bas Kuipers,NED,DF,Twente,31-128,1994.0,1.3,4,3,1,3,0,2,2,100.0,0,3,2,1,2,6,6,0
Luka Kulenović,BIH,FW,Heracles Almelo,26-085,1999.0,9.2,4,3,0,3,1,2,9,22.2,7,5,0,5,3,7,11,0
Brandley Kuwas,CUW,"FW,MF",Volendam,33-095,1992.0,12.1,12,7,6,5,1,6,17,35.3,11,12,2,10,3,15,10,1
Dave Kwakman,NED,"MF,DF",AZ Alkmaar,21-138,2004.0,1.2,6,3,3,3,0,1,5,20.0,4,1,0,1,1,7,5,0
Sam de Laat,NED,DF,NEC Nijmegen,19-194,2006.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Samir Lagsir,NED,"FW,MF",Zwolle,22-217,2003.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam Lammers,NED,FW,Twente,28-237,1997.0,3.3,2,1,2,0,0,2,3,66.7,1,3,1,2,0,2,1,0
Kostas Lamprou,GRE,GK,NAC Breda,34-096,1991.0,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1
Tygo Land,NED,"MF,FW",Groningen,19-346,2006.0,2.6,9,6,1,3,5,6,8,75.0,2,1,0,1,3,12,2,0
Tygo Land,NED,MF,PSV Eindhoven,19-346,2006.0,0.1,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Cyle Larin,CAN,"FW,MF",Feyenoord,30-250,1995.0,1.4,5,3,3,1,1,2,2,100.0,0,1,1,0,0,5,2,0
Tobias Lauritsen,NOR,FW,Sparta R'dam,28-115,1997.0,17.0,11,9,3,4,4,3,12,25.0,9,8,2,6,5,16,27,0
Noé Lebreton,FRA,"MF,DF",NEC Nijmegen,21-304,2004.0,1.6,2,0,0,2,0,1,2,50.0,1,2,0,2,2,4,2,0
Adil Lechkar,NED,"DF,MF",Telstar,24-112,2001.0,2.0,7,5,4,3,0,3,6,50.0,3,3,1,2,4,11,10,0
Clint Leemans,NED,MF,NAC Breda,30-099,1995.0,4.7,9,4,5,3,1,3,5,60.0,2,4,1,3,4,13,6,0
Yannick Leliendal,SUR,DF,Volendam,23-244,2002.0,16.5,41,21,33,5,3,19,37,51.4,18,21,5,16,24,65,66,2
Stav Lemkin,ISR,DF,Twente,22-265,2003.0,5.9,3,3,0,2,1,1,2,50.0,1,8,5,3,2,5,29,1
Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,24-223,2001.0,13.5,9,5,7,2,0,6,15,40.0,9,5,2,3,4,13,17,0
Dimitris Limnios,GRE,"FW,DF",Fortuna Sittard,27-210,1998.0,12.4,18,7,5,11,2,6,17,35.3,11,6,2,4,4,22,22,0
Marcus Linday,SWE,MF,Heerenveen,22-204,2003.0,10.3,35,18,12,19,4,16,25,64.0,9,13,2,11,6,41,17,0
Bryan Linssen,NED,"FW,MF",NEC Nijmegen,35-076,1990.0,12.8,20,17,4,9,7,8,19,42.1,11,11,1,10,6,26,10,0
Evert Linthorst,NED,MF,Go Ahead Eag,25-295,2000.0,9.3,7,4,2,3,2,4,9,44.4,5,9,5,4,11,18,22,1
Justin Lonwijk,SUR,"MF,FW",Fortuna Sittard,26-002,1999.0,10.0,21,15,9,9,3,11,23,47.8,12,18,2,16,11,32,18,0
Jordan Lotomba,SUI,DF,Feyenoord,27-085,1998.0,5.8,9,3,3,5,1,7,10,70.0,3,5,2,3,6,15,18,1
Sayfallah Ltaief,TUN,"FW,MF",Sparta R'dam,25-245,2000.0,5.6,12,4,7,4,1,7,14,50.0,7,6,0,6,2,14,3,0
Boyd Lucassen,NED,"DF,MF",NAC Breda,27-175,1998.0,9.7,12,10,5,5,2,7,16,43.8,9,14,5,9,6,18,37,0
Younes Jaber el Maftahi,NED,FW,Sparta R'dam,18-073,2007.0,0.4,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0
Enes Mahmutovic,LUX,DF,NAC Breda,28-215,1997.0,4.1,0,0,0,0,0,0,1,0.0,1,2,2,0,4,4,32,1
Dion Malone,SUR,DF,Telstar,36-313,1989.0,2.2,2,1,2,0,0,1,1,100.0,0,4,2,2,4,6,12,1
Dennis Man,ROU,FW,PSV Eindhoven,27-119,1998.0,8.2,7,6,3,3,1,3,11,27.3,8,9,1,8,2,9,6,0
Richonell Margaret,SUR,FW,Go Ahead Eag,25-107,2000.0,8.6,17,6,7,8,2,4,12,33.3,8,5,0,5,6,23,5,0
Iván Márquez,ESP,DF,Fortuna Sittard,31-197,1994.0,15.1,20,12,17,3,0,12,14,85.7,2,22,16,6,14,34,127,1
Nolan Martens,BEL,DF,Excelsior,21-169,2004.0,4.5,10,8,6,3,1,6,10,60.0,4,8,4,4,2,12,20,0
Bruno Martins Indi,NED,DF,Sparta R'dam,33-318,1992.0,12.0,8,7,4,4,0,1,2,50.0,1,18,12,6,14,22,86,0
Dylan Mbayo,BEL,"FW,MF",Zwolle,24-073,2001.0,5.8,1,0,1,0,0,0,4,0.0,4,4,0,4,1,2,2,0
Xavier Mbuyamba,NED,"DF,MF",Volendam,23-357,2001.0,7.4,15,7,13,2,0,7,14,50.0,7,15,11,4,6,21,48,0
James McConnell,ENG,MF,Ajax,21-101,2004.0,1.2,5,2,3,1,1,2,2,100.0,0,3,2,1,1,6,5,1
Mexx Meerdink,NED,FW,AZ Alkmaar,22-152,2003.0,6.2,3,1,0,3,0,2,4,50.0,2,3,0,3,0,3,5,1
Ringo Meerveld,NED,"MF,FW",Heerenveen,25-002,2000.0,11.1,10,7,4,5,1,3,9,33.3,6,14,0,14,5,15,5,0
Aaron Meijers,NED,"DF,FW",Volendam,38-056,1987.0,1.7,4,2,2,0,2,2,5,40.0,3,3,0,3,0,4,3,0
Rick Meissen,NED,DF,Excelsior,23-302,2002.0,13.1,11,6,8,1,2,4,9,44.4,5,23,17,6,21,32,71,0
Houboulang Mendes,GNB,"DF,FW",Fortuna Sittard,27-233,1998.0,1.0,3,2,2,1,0,2,3,66.7,1,0,0,0,0,3,6,0
Rui Mendes,GER,FW,Groningen,26-043,1999.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tyrique Mercera,CUW,DF,Groningen,22-004,2003.0,5.0,10,3,7,2,1,5,6,83.3,1,3,3,0,5,15,14,0
Dylan Mertens,NED,MF,Telstar,30-156,1995.0,4.7,19,9,6,10,3,3,5,60.0,2,9,3,6,2,21,6,0
Ivan Mesík,SVK,DF,Heracles Almelo,24-205,2001.0,15.9,25,18,17,8,0,12,16,75.0,4,20,11,9,10,35,97,1
Melle Meulensteen,NED,"MF,DF",Go Ahead Eag,26-172,1999.0,14.5,24,15,12,12,0,12,26,46.2,14,21,10,11,25,49,52,1
Edouard Michut,FRA,MF,Fortuna Sittard,22-294,2003.0,7.8,16,13,3,10,3,5,10,50.0,5,8,3,5,18,34,11,0
Stijn Middendorp,,MF,Excelsior,,,2.2,5,4,3,2,0,3,5,60.0,2,5,1,4,3,8,8,0
Sven Mijnans,NED,MF,AZ Alkmaar,25-289,2000.0,14.4,16,10,2,12,2,4,16,25.0,12,22,5,17,12,28,22,1
David Min,NED,"FW,MF",Utrecht,26-183,1999.0,8.1,4,1,0,3,1,1,3,33.3,2,10,2,8,3,7,8,0
Damon Mirani,NED,DF,Heracles Almelo,29-224,1996.0,16.8,16,9,12,4,0,7,13,53.8,6,27,20,7,17,33,127,2
Virgil Misidjan,SUR,"DF,FW",NEC Nijmegen,32-152,1993.0,5.2,5,3,1,2,2,3,5,60.0,2,2,0,2,1,6,2,0
Shunsuke Mito,JPN,FW,Sparta R'dam,23-086,2002.0,6.2,7,1,4,3,0,2,7,28.6,5,5,1,4,2,9,5,0
Stefan Mitrović,SRB,FW,Excelsior,23-130,2002.0,2.9,2,1,1,1,0,1,2,50.0,1,2,0,2,2,4,2,0
Jorthy Mokio,BEL,"MF,DF",Ajax,17-297,2008.0,3.4,10,5,4,3,3,6,10,60.0,4,5,2,3,3,13,14,1
Jamiro Monteiro,CPV,MF,Zwolle,32-030,1993.0,10.7,33,19,18,12,3,15,27,55.6,12,17,3,14,9,42,6,0
Raúl Moro,ESP,FW,Ajax,23-018,2002.0,6.2,6,2,1,5,0,3,9,33.3,6,2,0,2,4,10,2,1
Robert Mühren,NED,"MF,FW",Volendam,36-219,1989.0,4.7,4,3,1,2,1,2,8,25.0,6,2,1,1,2,6,6,0
Derry Murkin,ENG,"DF,FW",Utrecht,26-149,1999.0,2.9,4,0,3,0,1,1,2,50.0,1,1,0,1,0,4,10,0
Chris Nadje,FRA,MF,Excelsior,24-131,2001.0,1.9,3,1,1,2,0,2,3,66.7,1,2,2,0,2,5,3,0
Pharrel Nana Yaw Yiadom Nash,NED,MF,Ajax,17-319,2008.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mohamed Nassoh,NED,"MF,FW",NAC Breda,22-331,2003.0,12.7,22,15,11,7,4,6,19,31.6,13,11,0,11,7,29,7,1
Gerrit Nauber,GER,DF,Go Ahead Eag,33-254,1992.0,8.9,4,3,2,2,0,0,2,0.0,2,14,13,1,5,9,51,1
Noah Naujoks,NED,MF,Excelsior,23-235,2002.0,10.4,25,12,6,13,6,12,26,46.2,14,14,3,11,15,40,17,0
Darko Nejašmić,CRO,MF,NEC Nijmegen,26-332,1999.0,10.8,29,18,8,14,7,14,28,50.0,14,26,8,18,9,38,43,0
Bart Nieuwkoop,NED,DF,Feyenoord,29-291,1996.0,5.1,17,13,5,9,3,12,16,75.0,4,6,1,5,7,24,29,1
Ruud Nijstad,NED,DF,Twente,17-340,2008.0,5.5,2,1,2,0,0,1,1,100.0,0,5,2,3,3,5,23,0
Kristian Nökkvi Hlynsson,ISL,MF,Twente,21-334,2004.0,13.8,19,15,6,12,1,8,15,53.3,7,8,3,5,6,25,7,0
Andries Noppert,NED,GK,Heerenveen,31-260,1994.0,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1
Tyrese Noslin,CUW,DF,Telstar,23-103,2002.0,14.9,36,26,20,15,1,26,44,59.1,18,27,8,19,21,57,57,2
Nigel Nwankwo,NED,"DF,MF",Telstar,27-141,1998.0,0.7,2,1,0,2,0,2,4,50.0,2,2,1,1,0,2,1,0
Armando Obispo,CUW,DF,PSV Eindhoven,26-293,1999.0,2.5,1,0,0,1,0,1,1,100.0,0,1,0,1,2,3,14,0
Denis Odoi,GHA,DF,NAC Breda,37-210,1988.0,3.5,5,2,1,3,1,2,4,50.0,2,2,0,2,5,10,15,0
Aurelio Oehlers,NED,FW,Volendam,21-321,2004.0,10.5,5,3,3,1,1,2,6,33.3,4,5,0,5,3,8,9,0
Kayne van Oevelen,NED,GK,Volendam,22-137,2003.0,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,2
Guus Offerhaus,NED,"DF,MF",Telstar,24-354,2001.0,17.0,20,8,14,4,2,10,19,52.6,9,23,15,8,13,33,89,4
Koki Ogawa,JPN,FW,NEC Nijmegen,28-137,1997.0,10.5,11,8,0,7,4,3,3,100.0,0,4,1,3,2,13,8,1
Neville Ogidi Nwankwo,NED,DF,Telstar,23-076,2002.0,7.0,13,5,5,6,2,2,5,40.0,3,7,3,4,11,24,45,1
Noah Ohio,NED,FW,Utrecht,22-341,2003.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Fredrik Oldrup Jensen,NOR,"DF,MF",NAC Breda,32-219,1993.0,3.1,2,2,2,0,0,1,2,50.0,1,1,1,0,6,8,11,0
Lucas Oliveira Rosa,BRA,DF,Ajax,25-264,2000.0,9.8,18,11,11,6,1,13,19,68.4,6,15,11,4,16,34,46,1
Basar Onal,TUR,"DF,FW",NEC Nijmegen,21-170,2004.0,10.2,15,11,5,5,5,7,18,38.9,11,5,1,4,7,22,6,0
Thijs Oosting,NED,MF,Zwolle,25-235,2000.0,14.3,23,15,11,11,1,9,36,25.0,27,9,2,7,13,36,37,0
Sami Ouaissa,NED,"DF,FW",NEC Nijmegen,21-082,2004.0,15.6,17,11,6,8,3,8,23,34.8,15,7,0,7,7,24,16,0
Ayoub Ouarghi,NED,MF,Feyenoord,17-321,2008.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Rojendro Oudsten,SUR,"DF,MF",Telstar,18-041,2007.0,0.9,3,2,0,3,0,1,1,100.0,0,0,0,0,0,3,3,0
Ayoub Oufkir,NED,"FW,MF",Sparta R'dam,19-353,2006.0,7.9,8,6,4,1,3,3,13,23.1,10,7,2,5,3,11,9,0
Walid Ould-Chikh,MAR,"MF,FW",Heracles Almelo,26-047,1999.0,7.2,15,12,7,7,1,10,14,71.4,4,9,1,8,6,21,11,1
Thomas Ouwejan,NED,DF,NEC Nijmegen,29-084,1996.0,4.9,10,6,3,5,2,4,5,80.0,1,4,3,1,3,13,11,0
Joris van Overeem,NED,"MF,DF",Heerenveen,31-205,1994.0,17.0,30,20,12,13,5,17,29,58.6,12,15,3,12,19,49,46,2
Tyrone Owusu,NED,MF,Telstar,26-293,1999.0,12.1,17,10,7,7,3,7,12,58.3,5,10,4,6,9,26,6,1
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,21-174,2004.0,13.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,3
Troy Parrott,IRL,FW,AZ Alkmaar,23-322,2002.0,9.7,10,4,4,4,2,3,11,27.3,8,8,1,7,2,12,5,0
Remko Pasveer,NED,GK,Ajax,42-045,1983.0,4.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,2
Weslley Patati,BRA,FW,AZ Alkmaar,22-083,2003.0,9.0,17,11,5,8,4,6,20,30.0,14,12,1,11,1,18,6,0
Raul Paula,GER,"FW,MF",NAC Breda,21-332,2004.0,3.5,4,3,0,3,1,3,7,42.9,4,2,0,2,1,5,2,0
Deron Payne,TRI,DF,Volendam,23-089,2002.0,10.1,30,20,16,6,8,17,21,81.0,4,17,7,10,9,39,26,0
Marvin Peersman,BEL,DF,Groningen,34-316,1991.0,16.5,21,16,9,11,1,15,25,60.0,10,8,3,5,14,35,53,0
Guilherme Peixoto,POR,DF,Twente,19-212,2006.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Alexandre Penetra,POR,DF,AZ Alkmaar,24-105,2001.0,16.0,18,13,13,4,1,14,19,73.7,5,17,12,5,11,29,93,0
Ricardo Pepi,USA,FW,PSV Eindhoven,22-348,2003.0,7.7,1,0,1,0,0,0,2,0.0,2,8,1,7,1,2,7,1
Brayann Pereira,FRA,DF,NEC Nijmegen,22-216,2003.0,7.4,18,13,10,6,2,11,16,68.8,5,9,3,6,7,25,27,2
Ivan Perišić,CRO,FW,PSV Eindhoven,36-324,1989.0,12.0,18,12,11,5,2,13,30,43.3,17,15,0,15,12,30,18,0
Kristoffer Peterson,SWE,"FW,MF",Fortuna Sittard,31-025,1994.0,10.2,8,2,5,1,2,4,14,28.6,10,7,0,7,3,11,8,0
Hristiyan Petrov,BUL,DF,Heerenveen,23-182,2002.0,2.2,3,2,1,2,0,1,1,100.0,0,3,1,2,2,5,13,0
Oscar Pettersson,SWE,"FW,MF",Go Ahead Eag,25-325,2000.0,1.8,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,1,0
Ivo Pinto,POR,DF,Fortuna Sittard,35-350,1990.0,12.3,21,14,14,4,3,11,22,50.0,11,12,3,9,5,26,33,0
Marko Pjaca,CRO,FW,Twente,30-231,1995.0,6.2,9,4,6,1,2,4,5,80.0,1,3,0,3,8,17,9,0
Alex Plat,NED,MF,Volendam,27-322,1998.0,2.5,3,3,3,0,0,1,3,33.3,2,3,1,2,5,8,4,0
Alassane Pléa,FRA,FW,PSV Eindhoven,32-288,1993.0,1.2,2,2,1,1,0,2,3,66.7,1,2,1,1,1,3,1,0
Jan Plug,NED,DF,Feyenoord,20-265,2005.0,1.3,3,3,3,0,0,1,3,33.3,2,3,0,3,4,7,2,0
Ernest Poku,NED,FW,AZ Alkmaar,21-329,2004.0,0.8,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Wouter Prins,NED,DF,Groningen,21-320,2004.0,2.3,9,3,6,1,2,6,9,66.7,3,4,2,2,3,12,7,0
Dirk Proper,NED,MF,NEC Nijmegen,23-302,2002.0,8.5,14,10,7,5,2,6,11,54.5,5,5,0,5,6,20,14,0
Robin Pröpper,NED,DF,Twente,32-091,1993.0,15.1,25,14,19,5,1,15,23,65.2,8,21,14,7,13,38,86,1
Teo Quintero,VEN,DF,Sparta R'dam,26-296,1999.0,11.4,26,13,13,10,3,15,21,71.4,6,30,17,13,13,39,77,1
Calvin Raatsie,NED,GK,Excelsior,23-317,2002.0,2.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
Givairo Read,NED,DF,Feyenoord,19-204,2006.0,7.7,14,6,7,7,0,8,14,57.1,6,10,1,9,9,23,20,0
Daan van Reeuwijk,,DF,NAC Breda,,,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Youri Regeer,NED,"MF,DF",Ajax,22-127,2003.0,9.6,31,18,19,10,2,18,22,81.8,4,22,5,17,15,46,40,0
Gyan de Regt,NED,FW,Excelsior,23-131,2002.0,14.8,14,9,4,6,4,6,19,31.6,13,13,2,11,3,17,18,0
Eliano Reijnders,IDN,FW,Zwolle,25-061,2000.0,0.5,2,2,1,0,1,0,1,0.0,1,0,0,0,0,2,0,0
Jeff Reine-Adélaïde,FRA,MF,Heracles Almelo,27-340,1998.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gabriel Reiziger,NED,MF,Zwolle,20-074,2005.0,0.7,1,1,0,1,0,1,1,100.0,0,2,0,2,3,4,0,0
Marco Rente,GER,DF,Groningen,28-301,1997.0,11.9,21,15,12,7,2,13,25,52.0,12,11,1,10,15,36,49,0
Stije Resink,NED,MF,Groningen,22-209,2003.0,17.0,41,25,16,16,9,27,44,61.4,17,32,7,25,18,59,31,1
Pepijn Reulen,NED,"FW,DF",NAC Breda,17-205,2008.0,1.1,3,2,0,2,1,1,2,50.0,1,2,0,2,0,3,1,0
Jermaine Rijssel,SUR,FW,Heerenveen,20-273,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maxence Rivera,FRA,FW,Heerenveen,23-207,2002.0,13.0,22,7,7,9,6,7,18,38.9,11,12,0,12,6,28,6,0
Miguel Rodríguez,ESP,"FW,MF",Utrecht,22-238,2003.0,11.9,20,13,4,6,10,9,31,29.0,22,20,0,20,13,33,9,0
Bart van Rooij,NED,DF,Twente,24-211,2001.0,16.7,37,23,17,14,6,19,33,57.6,14,22,6,16,7,44,58,1
Kaj de Rooij,NED,"FW,MF",Zwolle,25-028,2000.0,15.4,16,6,6,6,4,5,11,45.5,6,13,0,13,4,20,8,0
Nils Rossen,NED,MF,Telstar,20-144,2005.0,16.6,14,7,8,5,1,8,17,47.1,9,16,10,6,17,31,30,0
Daan Rots,NED,"FW,MF",Twente,24-151,2001.0,11.9,28,17,12,10,6,19,41,46.3,22,18,1,17,4,32,9,0
Mats Rots,NED,DF,Twente,19-287,2006.0,15.8,35,20,24,8,3,27,47,57.4,20,13,3,10,17,52,35,2
Dylan Ruward,NED,FW,Zwolle,20-336,2005.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Ibrahim Sadiq,GHA,FW,AZ Alkmaar,25-230,2000.0,4.5,3,3,2,1,0,1,5,20.0,4,4,1,3,2,5,7,0
Ismael Saibari,MAR,MF,PSV Eindhoven,24-329,2001.0,14.0,24,14,9,11,4,10,19,52.6,9,22,1,21,7,31,6,3
Yassir Salah Rahmouni,NED,MF,Go Ahead Eag,19-193,2006.0,8.1,18,10,7,8,3,4,5,80.0,1,6,4,2,2,20,22,0
Anass Salah-Eddine,MAR,DF,PSV Eindhoven,23-339,2002.0,9.4,24,20,12,10,2,15,19,78.9,4,3,0,3,8,32,17,2
Shurandy Sambo,CUW,DF,Sparta R'dam,24-126,2001.0,12.6,29,20,16,9,4,15,30,50.0,15,18,6,12,9,38,60,1
Philippe Sandler,NED,DF,NEC Nijmegen,28-316,1997.0,9.4,9,6,5,4,0,5,7,71.4,2,5,2,3,10,19,43,1
Kodai Sano,JPN,"MF,DF",NEC Nijmegen,22-089,2003.0,17.0,45,31,18,20,7,31,49,63.3,18,26,5,21,19,64,53,2
Ayoni Santos,NED,MF,Sparta R'dam,20-158,2005.0,3.2,15,8,0,10,5,7,12,58.3,5,6,0,6,2,17,5,0
Antonio Satriano,ITA,MF,Heracles Almelo,22-054,2003.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leo Sauer,SVK,FW,Feyenoord,20-007,2005.0,11.1,10,4,5,2,3,6,17,35.3,11,6,0,6,2,12,13,0
Yousri Sbai,NED,DF,NEC Nijmegen,21-137,2004.0,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Jasper Schendelaar,NED,GK,Zwolle,25-112,2000.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tristan Schenkhuizen,NED,MF,Fortuna Sittard,21-164,2004.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sem Scheperman,NED,MF,Heracles Almelo,23-182,2002.0,6.1,22,11,7,11,4,5,10,50.0,5,19,14,5,3,25,23,0
Jerdy Schouten,NED,"DF,MF",PSV Eindhoven,28-345,1997.0,16.3,24,15,16,6,2,8,14,57.1,6,22,7,15,31,55,44,2
Lewis Schouten,NED,"MF,DF",Excelsior,21-322,2004.0,1.6,2,2,1,1,0,0,3,0.0,3,3,0,3,1,3,5,0
Jorg Schreuders,NED,"FW,MF",Groningen,21-105,2004.0,15.0,24,18,9,10,5,16,24,66.7,8,15,0,15,6,30,8,0
Jelani Seedorf,,FW,Sparta R'dam,,,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Václav Sejk,CZE,FW,Heerenveen,23-219,2002.0,5.2,7,4,1,4,2,1,4,25.0,3,4,0,4,1,8,4,0
Mats Seuntjens,NED,"MF,FW",Groningen,33-250,1992.0,1.7,2,0,1,0,1,0,6,0.0,6,1,0,1,0,2,1,0
Kento Shiogai,JPN,FW,NEC Nijmegen,20-272,2005.0,4.1,3,2,0,3,0,2,3,66.7,1,2,1,1,0,3,0,0
Shola Shoretire,ENG,"FW,MF",Zwolle,21-324,2004.0,9.2,12,7,7,4,1,8,12,66.7,4,11,2,9,10,22,12,0
Kaj Sierhuis,NED,"FW,MF",Fortuna Sittard,27-240,1998.0,8.6,4,2,1,3,0,2,4,50.0,2,7,1,6,3,7,7,0
Oskar Siira Sivertsen,NOR,"FW,MF",Go Ahead Eag,21-311,2004.0,2.5,4,3,2,2,0,0,2,0.0,2,2,0,2,1,5,1,0
Kiliann Sildillia,FRA,DF,PSV Eindhoven,23-221,2002.0,3.5,6,3,3,3,0,2,2,100.0,0,6,2,4,1,7,9,0
Matej Sin,CZE,"FW,MF",AZ Alkmaar,21-204,2004.0,2.6,3,3,1,1,1,2,4,50.0,2,3,2,1,2,5,6,1
Aymen Sliti,NED,"FW,MF",Feyenoord,19-274,2006.0,3.2,2,0,1,1,0,0,5,0.0,5,3,0,3,0,2,4,0
Jaden Slory,NED,FW,Feyenoord,20-228,2005.0,2.0,5,4,2,1,2,3,5,60.0,2,3,0,3,3,8,2,0
Gijs Smal,NED,DF,Feyenoord,28-114,1997.0,7.9,16,13,7,6,3,11,13,84.6,2,5,4,1,9,25,21,0
Levi Smans,NED,MF,Heerenveen,21-273,2004.0,0.6,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Kees Smit,NED,MF,AZ Alkmaar,19-337,2006.0,14.5,17,11,7,5,5,12,23,52.2,11,13,3,10,8,25,10,2
Milan Smit,NED,FW,Go Ahead Eag,22-313,2003.0,13.3,2,1,0,2,0,0,6,0.0,6,9,6,3,1,3,12,0
Moussa Soumano,FRA,"FW,MF",NAC Breda,20-167,2005.0,1.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Kamal Sowah,GHA,"FW,MF",NAC Breda,25-348,2000.0,16.6,30,16,12,12,6,10,21,47.6,11,18,1,17,15,45,14,0
Casper Staring,NED,MF,NAC Breda,24-325,2001.0,0.2,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
Sem Steijn,NED,MF,Feyenoord,24-036,2001.0,9.5,6,3,1,5,0,2,11,18.2,9,4,0,4,1,7,5,0
Sean Steur,NED,MF,Ajax,17-346,2008.0,1.4,4,3,2,0,2,3,4,75.0,1,3,0,3,1,5,1,0
Finn Stokkers,NED,"FW,MF",Go Ahead Eag,29-249,1996.0,1.8,0,0,0,0,0,0,0,,0,3,0,3,0,0,1,0
Mathis Suray,BEL,FW,Go Ahead Eag,24-150,2001.0,14.8,14,13,7,6,1,5,19,26.3,14,12,6,6,7,21,12,1
Josip Šutalo,CRO,DF,Ajax,25-298,2000.0,6.9,5,3,2,3,0,3,5,60.0,2,6,4,2,15,20,37,1
Juho Talvitie,FIN,"FW,DF",NAC Breda,20-278,2005.0,12.1,20,11,8,7,5,10,22,45.5,12,6,1,5,7,27,16,1
Oussama Targhalline,MAR,MF,Feyenoord,23-217,2002.0,9.6,33,20,11,15,7,13,19,68.4,6,10,2,8,17,50,15,1
Kenneth Taylor,NED,MF,Ajax,23-221,2002.0,14.2,16,10,5,10,1,9,16,56.3,7,7,2,5,16,32,6,0
Mike te Wierik,NED,DF,Heracles Almelo,33-198,1992.0,7.9,19,14,9,8,2,8,10,80.0,2,7,3,4,8,27,27,0
Kay Tejan,NED,"FW,MF",Telstar,28-323,1997.0,5.6,5,4,2,2,1,0,6,0.0,6,2,1,1,2,7,8,0
Casper Tengstedt,DEN,"FW,MF",Feyenoord,25-205,2000.0,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ryan Thomas,NZL,MF,Zwolle,31-003,1994.0,14.0,31,19,17,12,2,10,26,38.5,16,32,8,24,33,64,66,3
Mathijs Tielemans,NED,MF,Excelsior,23-241,2002.0,1.5,1,0,0,0,1,0,1,0.0,1,3,0,3,2,3,3,0
Jop Tijink,NED,DF,Heracles Almelo,20-327,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Guus Til,NED,"FW,MF",PSV Eindhoven,28-001,1997.0,13.9,17,6,4,8,5,7,11,63.6,4,11,1,10,0,17,18,0
Quinten Timber,NED,MF,Feyenoord,24-189,2001.0,13.4,32,15,10,20,2,11,17,64.7,6,19,4,15,16,48,14,1
