Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Sébastien Haller,CIV,FW,Utrecht,31-184,1994.0,7.5,139,207,67.1,1624,255,96,130,73.8,26,41,63.4,4,5,80.0,1,0.7,0.5,0.3,10,5,2,0,7
Mo Hamdaoui,NED,"MF,DF",Telstar,32-196,1993.0,0.7,20,27,74.1,334,47,11,11,100.0,7,8,87.5,2,7,28.6,0,0.1,0.1,-0.1,1,1,1,0,2
Noa El Hamdaoui,,MF,Excelsior,,,0.2,4,4,100.0,60,6,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2
Jeff Hardeveld,NED,DF,Telstar,30-299,1995.0,16.1,557,820,67.9,10546,4261,237,274,86.5,238,327,72.8,74,179,41.3,3,4.1,4.9,-1.1,31,52,24,14,60
Lennard Hartjes,NED,MF,Excelsior,22-260,2003.0,2.5,115,125,92.0,2104,353,39,41,95.1,67,71,94.4,9,11,81.8,0,0.0,0.0,0.0,0,4,0,0,6
Stan Henderikx,NED,DF,Excelsior,22-168,2003.0,4.6,198,235,84.3,4079,1085,54,58,93.1,121,130,93.1,22,41,53.7,0,0.0,0.1,0.0,0,22,4,1,23
Lucas Vennegoor of Hesselink,NED,FW,Twente,19-284,2006.0,0.6,8,15,53.3,116,11,2,6,33.3,5,7,71.4,0,0,,0,0.3,0.2,-0.3,2,0,0,0,0
Soufiane Hetli,NED,"FW,MF",Telstar,24-207,2001.0,11.3,175,229,76.4,2851,667,88,100,88.0,68,88,77.3,14,20,70.0,0,0.4,0.8,-0.4,7,12,9,1,33
Rio Hillen,NED,DF,NAC Breda,22-293,2003.0,14.3,681,784,86.9,12255,4744,263,287,91.6,341,369,92.4,62,97,63.9,0,0.1,0.3,-0.1,1,54,2,0,50
Mark Hoekstra,NED,"MF,FW",Groningen,19-316,2006.0,0.4,8,11,72.7,141,31,3,4,75.0,4,4,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1
Tijmen Holla,,GK,Excelsior,,,0.7,28,43,65.1,1157,928,0,0,,13,13,100.0,15,30,50.0,0,0.1,0.0,-0.1,1,6,0,0,0
Lewis Holtby,GER,"MF,FW",NAC Breda,35-096,1990.0,11.9,393,520,75.6,6341,1852,211,245,86.1,127,160,79.4,40,77,51.9,3,1.9,2.6,1.1,19,33,11,0,40
Sydney van Hooijdonk,NED,FW,NAC Breda,25-320,2000.0,11.6,156,238,65.5,2124,199,94,124,75.8,47,72,65.3,3,7,42.9,0,0.6,1.1,-0.6,9,8,0,0,7
Nikolai Hopland,NOR,DF,Heerenveen,21-152,2004.0,4.5,244,269,90.7,4585,1388,91,96,94.8,128,137,93.4,20,28,71.4,0,0.1,0.1,-0.1,1,22,1,0,23
Siebe Horemans,BEL,DF,Utrecht,27-204,1998.0,15.6,643,818,78.6,12314,5062,259,290,89.3,288,358,80.4,87,138,63.0,1,1.8,1.8,-0.8,16,47,16,14,54
Jizz Hornkamp,NED,FW,Heracles Almelo,27-291,1998.0,12.3,144,228,63.2,2297,453,65,104,62.5,56,79,70.9,10,14,71.4,1,1.2,1.6,-0.2,14,8,8,2,18
Ajdin Hrustic,AUS,MF,Heracles Almelo,29-171,1996.0,14.1,519,703,73.8,9689,3044,214,239,89.5,207,264,78.4,74,157,47.1,6,4.7,4.4,1.3,32,48,14,7,57
Justin Hubner,IDN,DF,Fortuna Sittard,22-100,2003.0,4.5,203,255,79.6,3782,1237,81,91,89.0,101,114,88.6,19,45,42.2,0,0.4,0.2,-0.4,4,16,3,1,17
Joël Ideho,NED,"FW,MF",Volendam,22-159,2003.0,5.8,98,168,58.3,1752,526,42,61,68.9,43,63,68.3,12,32,37.5,1,0.3,0.8,0.7,3,7,7,2,16
Younes Taha El Idrissi,MAR,"MF,FW",Groningen,23-026,2002.0,15.3,301,483,62.3,5793,1883,135,174,77.6,106,164,64.6,51,105,48.6,3,5.0,3.6,-2.0,36,21,26,9,47
Mohammed Ihattaren,NED,"FW,MF",Fortuna Sittard,23-314,2002.0,11.8,396,557,71.1,6810,2473,196,221,88.7,126,177,71.2,53,101,52.5,5,3.5,3.7,1.5,33,42,25,6,67
Hwang In-beom,KOR,MF,Feyenoord,29-094,1996.0,2.8,121,169,71.6,1916,628,59,72,81.9,46,58,79.3,11,25,44.0,1,0.4,1.1,0.6,4,13,3,1,15
Zidane Iqbal,IRQ,MF,Utrecht,22-240,2003.0,2.8,165,184,89.7,3098,790,53,62,85.5,93,96,96.9,17,23,73.9,0,0.0,0.4,0.0,1,24,4,0,31
Ko Itakura,JPN,DF,Ajax,28-330,1997.0,9.8,558,612,91.2,9591,2961,234,242,96.7,291,310,93.9,25,47,53.2,0,0.1,0.5,-0.1,1,35,1,0,32
Dean James,IDN,DF,Go Ahead Eag,25-237,2000.0,12.5,411,567,72.5,7396,1992,183,197,92.9,176,219,80.4,44,115,38.3,1,2.1,1.9,-1.1,15,16,10,6,25
Dies Janse,NED,DF,Groningen,19-340,2006.0,15.0,755,866,87.2,14249,5059,272,294,92.5,401,436,92.0,74,120,61.7,0,0.7,1.2,-0.7,4,52,5,0,71
Timo Jansink,NED,GK,Heracles Almelo,22-282,2003.0,9.0,207,329,62.9,6732,5567,39,39,100.0,82,83,98.8,86,207,41.5,0,0.0,0.0,0.0,1,16,0,0,0
Simon Janssen,NED,DF,Excelsior,25-089,2000.0,1.4,33,47,70.2,595,242,15,16,93.8,12,16,75.0,5,12,41.7,0,0.4,0.7,-0.4,3,3,0,0,1
Vitezslav Jaros,CZE,GK,Ajax,24-153,2001.0,13.0,457,584,78.3,11435,7894,98,98,100.0,245,248,98.8,114,236,48.3,0,0.0,0.0,0.0,0,9,0,0,0
Malcolm Jeng,SWE,DF,Feyenoord,20-289,2005.0,0.5,43,49,87.8,796,221,14,14,100.0,27,31,87.1,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,1
Isak Jensen,DEN,FW,AZ Alkmaar,22-000,2003.0,9.2,274,346,79.2,4324,1191,150,174,86.2,91,106,85.8,23,35,65.7,1,1.5,1.8,-0.5,17,16,25,8,46
Victor Jensen,DEN,"MF,FW",Utrecht,25-318,2000.0,5.3,107,130,82.3,1711,336,53,59,89.8,39,46,84.8,9,10,90.0,0,0.5,0.8,-0.5,7,11,4,0,17
Miliano Jonathans,IDN,"FW,MF",Utrecht,21-262,2004.0,3.0,70,103,68.0,1137,286,34,40,85.0,26,40,65.0,6,14,42.9,1,0.4,0.6,0.6,5,6,2,1,13
Tika de Jonge,NED,MF,Groningen,22-287,2003.0,14.5,444,579,76.7,7849,1856,185,228,81.1,222,256,86.7,32,70,45.7,0,1.3,1.2,-1.3,11,54,10,3,62
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,26-231,1999.0,11.1,698,791,88.2,11515,3066,344,371,92.7,275,306,89.9,59,75,78.7,5,2.9,2.4,2.1,22,58,18,6,69
Hidde Jurjus,NED,GK,Groningen,31-317,1994.0,3.0,71,115,61.7,1940,1474,24,24,100.0,24,24,100.0,23,67,34.3,0,0.0,0.0,0.0,0,5,0,0,0
Youssef El Kachati,NED,"FW,MF",NEC Nijmegen,26-023,1999.0,3.1,41,68,60.3,643,207,20,29,69.0,14,23,60.9,4,7,57.1,1,0.5,1.1,0.5,5,4,2,1,9
Jochem van de Kamp,NED,"MF,DF",Telstar,22-051,2003.0,13.1,310,411,75.4,5311,1614,140,171,81.9,138,171,80.7,25,38,65.8,1,2.2,1.5,-1.2,24,35,23,7,59
Ahmetcan Kaplan,TUR,DF,NEC Nijmegen,22-341,2003.0,11.8,561,661,84.9,10318,3401,198,221,89.6,309,343,90.1,44,73,60.3,0,0.2,0.2,-0.2,7,35,1,0,40
Souffian El Karouani,MAR,DF,Utrecht,25-065,2000.0,16.0,626,913,68.6,12529,5195,237,268,88.4,276,382,72.3,104,223,46.6,9,5.3,4.6,3.7,52,40,28,18,60
Denso Kasius,NED,DF,AZ Alkmaar,23-078,2002.0,10.8,410,537,76.4,7367,2617,190,221,86.0,169,203,83.3,47,81,58.0,1,3.1,2.5,-2.1,20,18,13,8,17
Fabian de Keijzer,NED,GK,Heracles Almelo,25-227,2000.0,8.0,185,336,55.1,6586,5566,44,45,97.8,53,57,93.0,87,231,37.7,0,0.0,0.1,0.0,0,22,1,0,0
Boy Kemper,NED,DF,NAC Breda,26-185,1999.0,16.8,594,851,69.8,10539,4480,284,325,87.4,237,352,67.3,62,127,48.8,2,2.3,2.2,-0.3,20,55,21,10,76
Marko Kerkez,SRB,"FW,MF",Fortuna Sittard,25-180,2000.0,0.1,1,4,25.0,11,0,1,4,25.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Sam Kersten,NED,DF,Heerenveen,27-327,1998.0,12.4,582,659,88.3,10751,3452,210,222,94.6,309,338,91.4,52,81,64.2,0,0.5,0.2,-0.5,5,45,2,0,52
Joshua Kitolano,NOR,MF,Sparta R'dam,24-142,2001.0,13.6,294,373,78.8,4681,1482,149,184,81.0,113,138,81.9,21,31,67.7,2,1.5,1.3,0.5,19,42,10,1,42
Mathias Kjølø,NOR,MF,Twente,24-179,2001.0,2.4,78,100,78.0,1306,350,41,47,87.2,27,33,81.8,10,17,58.8,0,0.1,0.3,-0.1,2,13,2,1,11
Davy Klaassen,NED,MF,Ajax,32-305,1993.0,10.2,303,372,81.5,4494,1229,159,175,90.9,119,140,85.0,10,22,45.5,1,0.6,1.1,0.4,8,31,5,1,36
Bernt Klaverboer,NED,GK,Heerenveen,20-088,2005.0,13.0,295,501,58.9,8567,6906,62,62,100.0,132,136,97.1,101,300,33.7,0,0.0,0.0,0.0,1,12,0,0,0
Mike Kleijn,NED,DF,Sparta R'dam,20-317,2005.0,3.1,109,136,80.1,1934,620,46,53,86.8,58,68,85.3,5,9,55.6,0,0.0,0.1,0.0,0,5,1,0,9
Ronald Koeman Jr.,NED,GK,Telstar,30-214,1995.0,17.0,535,794,67.4,17240,13790,50,51,98.0,247,252,98.0,238,484,49.2,0,0.0,0.1,0.0,0,36,0,0,1
Ozan Kökcü,AZE,"FW,MF",Volendam,27-127,1998.0,8.3,236,293,80.5,4031,1222,110,122,90.2,93,110,84.5,24,42,57.1,2,1.3,1.9,0.7,17,16,7,4,35
Don-Angelo Konadu,NED,"FW,DF",Ajax,19-234,2006.0,0.7,7,10,70.0,78,9,5,8,62.5,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0
Terence Kongolo,NED,DF,NAC Breda,31-312,1994.0,2.1,42,58,72.4,762,272,15,20,75.0,26,31,83.9,1,6,16.7,0,0.0,0.0,0.0,0,1,0,0,2
Peer Koopmeiners,NED,"MF,DF",AZ Alkmaar,25-233,2000.0,10.6,383,474,80.8,6654,2000,181,200,90.5,153,187,81.8,41,70,58.6,0,0.5,0.7,-0.5,9,36,4,1,43
Koen Kostons,NED,FW,Zwolle,26-096,1999.0,15.7,259,354,73.2,3779,725,138,173,79.8,89,111,80.2,13,23,56.5,4,1.1,1.4,2.9,12,26,8,0,35
Devon Koswal,NED,DF,Telstar,22-124,2003.0,10.9,341,411,83.0,6729,2152,108,129,83.7,191,207,92.3,41,65,63.1,0,0.1,0.4,-0.1,3,29,5,2,40
Matej Kovar,CZE,GK,PSV Eindhoven,25-220,2000.0,17.0,583,755,77.2,14907,10831,113,116,97.4,313,320,97.8,157,318,49.4,0,0.0,0.0,0.0,1,14,0,0,1
Thijs Kraaijeveld,NED,"DF,MF",Feyenoord,18-234,2007.0,0.7,28,38,73.7,529,200,11,14,78.6,13,17,76.5,4,7,57.1,0,0.0,0.0,0.0,1,6,0,0,3
Joris Kramer,NED,DF,Go Ahead Eag,29-143,1996.0,17.0,1028,1182,87.0,19740,6036,336,366,91.8,557,591,94.2,118,186,63.4,3,1.4,2.0,1.6,12,96,16,6,78
Bas Kuipers,NED,DF,Twente,31-128,1994.0,1.3,59,78,75.6,1005,315,28,31,90.3,24,31,77.4,7,11,63.6,0,0.0,0.1,0.0,1,5,2,1,9
Luka Kulenović,BIH,FW,Heracles Almelo,26-085,1999.0,9.2,118,206,57.3,1518,409,72,102,70.6,29,64,45.3,6,11,54.5,3,1.4,0.8,1.6,8,14,5,0,22
Brandley Kuwas,CUW,"FW,MF",Volendam,33-095,1992.0,12.1,259,345,75.1,4294,1496,130,149,87.2,95,126,75.4,24,50,48.0,1,1.7,2.2,-0.7,21,30,19,1,54
Dave Kwakman,NED,"MF,DF",AZ Alkmaar,21-138,2004.0,1.2,49,58,84.5,881,212,18,22,81.8,24,24,100.0,5,7,71.4,0,0.1,0.1,-0.1,1,6,1,0,6
Sam de Laat,NED,DF,NEC Nijmegen,19-194,2006.0,0.2,4,4,100.0,84,37,1,1,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1
Samir Lagsir,NED,"FW,MF",Zwolle,22-217,2003.0,0.3,10,12,83.3,223,49,2,2,100.0,6,6,100.0,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,3
Sam Lammers,NED,FW,Twente,28-237,1997.0,3.3,50,79,63.3,592,87,36,46,78.3,13,20,65.0,0,3,0.0,0,0.4,0.2,-0.4,5,3,2,0,5
Kostas Lamprou,GRE,GK,NAC Breda,34-096,1991.0,1.0,30,47,63.8,1322,1123,1,1,100.0,7,7,100.0,22,39,56.4,0,0.0,0.0,0.0,0,2,0,0,1
Tygo Land,NED,"MF,FW",Groningen,19-346,2006.0,2.6,130,143,90.9,2019,518,63,67,94.0,59,62,95.2,3,7,42.9,0,0.3,0.4,-0.3,6,14,0,0,13
Tygo Land,NED,MF,PSV Eindhoven,19-346,2006.0,0.1,9,10,90.0,170,54,4,5,80.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,2
Cyle Larin,CAN,"FW,MF",Feyenoord,30-250,1995.0,1.4,27,37,73.0,361,73,12,18,66.7,12,14,85.7,0,2,0.0,1,0.6,0.7,0.4,3,0,3,0,4
Tobias Lauritsen,NOR,FW,Sparta R'dam,28-115,1997.0,17.0,213,378,56.3,2915,815,123,190,64.7,64,121,52.9,8,15,53.3,1,2.2,2.0,-1.2,25,19,18,0,35
Noé Lebreton,FRA,"MF,DF",NEC Nijmegen,21-304,2004.0,1.6,36,48,75.0,549,166,22,27,81.5,11,16,68.8,2,3,66.7,0,0.1,0.0,-0.1,2,2,0,0,5
Adil Lechkar,NED,"DF,MF",Telstar,24-112,2001.0,2.0,61,91,67.0,983,329,27,32,84.4,28,35,80.0,3,19,15.8,2,1.4,0.7,0.6,2,2,0,0,8
Clint Leemans,NED,MF,NAC Breda,30-099,1995.0,4.7,258,356,72.5,4291,1419,130,157,82.8,87,105,82.9,27,67,40.3,0,1.4,1.4,-1.4,13,28,3,0,31
Yannick Leliendal,SUR,DF,Volendam,23-244,2002.0,16.5,634,784,80.9,11111,3367,300,322,93.2,267,319,83.7,56,103,54.4,1,1.2,1.9,-0.2,13,56,11,3,72
Stav Lemkin,ISR,DF,Twente,22-265,2003.0,5.9,311,335,92.8,6440,2057,74,76,97.4,203,211,96.2,34,48,70.8,0,0.0,0.1,0.0,1,26,2,1,32
Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,24-223,2001.0,13.5,233,326,71.5,3050,889,149,180,82.8,59,92,64.1,10,21,47.6,3,2.2,1.9,0.8,17,16,17,5,29
Dimitris Limnios,GRE,"FW,DF",Fortuna Sittard,27-210,1998.0,12.4,314,418,75.1,4799,1451,178,215,82.8,96,119,80.7,28,51,54.9,2,2.1,2.4,-0.1,22,18,15,9,32
Marcus Linday,SWE,MF,Heerenveen,22-204,2003.0,10.3,387,470,82.3,5947,1929,193,220,87.7,167,204,81.9,14,24,58.3,1,1.2,1.4,-0.2,13,44,10,0,60
Bryan Linssen,NED,"FW,MF",NEC Nijmegen,35-076,1990.0,12.8,181,281,64.4,2671,883,107,146,73.3,52,78,66.7,14,27,51.9,7,3.1,2.8,3.9,25,19,6,1,34
Evert Linthorst,NED,MF,Go Ahead Eag,25-295,2000.0,9.3,372,443,84.0,6720,1545,149,163,91.4,180,196,91.8,37,64,57.8,0,0.1,0.4,-0.1,2,38,11,2,50
Justin Lonwijk,SUR,"MF,FW",Fortuna Sittard,26-002,1999.0,10.0,132,215,61.4,1991,623,66,94,70.2,48,74,64.9,9,24,37.5,0,0.9,0.7,-0.9,10,14,8,1,29
Jordan Lotomba,SUI,DF,Feyenoord,27-085,1998.0,5.8,245,280,87.5,3462,1098,141,151,93.4,92,103,89.3,3,7,42.9,1,0.4,0.3,0.6,2,18,3,2,19
Sayfallah Ltaief,TUN,"FW,MF",Sparta R'dam,25-245,2000.0,5.6,87,118,73.7,1188,281,58,68,85.3,27,36,75.0,1,6,16.7,0,0.4,0.3,-0.4,6,5,3,0,11
Boyd Lucassen,NED,"DF,MF",NAC Breda,27-175,1998.0,9.7,239,326,73.3,4262,1454,97,119,81.5,117,147,79.6,23,49,46.9,0,0.8,0.9,-0.8,10,18,3,2,20
Younes Jaber el Maftahi,NED,FW,Sparta R'dam,18-073,2007.0,0.4,7,10,70.0,111,80,5,5,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1
Enes Mahmutovic,LUX,DF,NAC Breda,28-215,1997.0,4.1,145,177,81.9,2893,1443,44,50,88.0,83,94,88.3,16,26,61.5,0,0.0,0.0,0.0,2,7,0,0,6
Dion Malone,SUR,DF,Telstar,36-313,1989.0,2.2,52,63,82.5,1015,281,18,23,78.3,28,30,93.3,6,10,60.0,0,0.0,0.0,0.0,0,2,0,0,2
Dennis Man,ROU,FW,PSV Eindhoven,27-119,1998.0,8.2,296,353,83.9,4274,1220,167,193,86.5,101,112,90.2,14,21,66.7,5,2.3,2.8,2.7,18,19,19,5,47
Richonell Margaret,SUR,FW,Go Ahead Eag,25-107,2000.0,8.6,157,233,67.4,2196,571,99,120,82.5,40,64,62.5,10,22,45.5,0,0.3,0.6,-0.3,4,12,7,4,24
Iván Márquez,ESP,DF,Fortuna Sittard,31-197,1994.0,15.1,538,621,86.6,9843,3294,199,209,95.2,296,318,93.1,40,77,51.9,0,0.0,0.1,0.0,0,14,0,0,20
Nolan Martens,BEL,DF,Excelsior,21-169,2004.0,4.5,140,191,73.3,2570,944,61,71,85.9,64,82,78.0,15,29,51.7,1,0.0,0.1,1.0,1,11,0,0,12
Bruno Martins Indi,NED,DF,Sparta R'dam,33-318,1992.0,12.0,578,646,89.5,11859,4157,151,160,94.4,356,371,96.0,69,110,62.7,0,0.0,0.6,0.0,1,50,8,0,45
Dylan Mbayo,BEL,"FW,MF",Zwolle,24-073,2001.0,5.8,108,130,83.1,1413,241,61,71,85.9,37,41,90.2,2,3,66.7,1,0.4,0.5,0.6,5,1,8,2,9
Xavier Mbuyamba,NED,"DF,MF",Volendam,23-357,2001.0,7.4,315,381,82.7,6513,2537,88,106,83.0,179,196,91.3,45,68,66.2,0,0.3,0.3,-0.3,2,45,1,0,43
James McConnell,ENG,MF,Ajax,21-101,2004.0,1.2,51,60,85.0,928,259,20,21,95.2,28,30,93.3,3,5,60.0,0,0.0,0.0,0.0,0,4,1,0,4
Mexx Meerdink,NED,FW,AZ Alkmaar,22-152,2003.0,6.2,79,115,68.7,1123,231,50,65,76.9,18,24,75.0,6,7,85.7,1,0.3,0.3,0.7,4,6,4,0,11
Ringo Meerveld,NED,"MF,FW",Heerenveen,25-002,2000.0,11.1,248,308,80.5,4179,1003,107,121,88.4,114,131,87.0,19,31,61.3,1,2.2,2.0,-1.2,16,19,14,1,48
Aaron Meijers,NED,"DF,FW",Volendam,38-056,1987.0,1.7,58,75,77.3,1078,394,19,22,86.4,33,36,91.7,6,16,37.5,0,0.3,0.1,-0.3,1,7,1,1,1
Rick Meissen,NED,DF,Excelsior,23-302,2002.0,13.1,440,519,84.8,9185,2298,95,112,84.8,275,306,89.9,65,91,71.4,2,0.4,0.4,1.6,3,25,1,0,35
Houboulang Mendes,GNB,"DF,FW",Fortuna Sittard,27-233,1998.0,1.0,18,30,60.0,277,89,9,12,75.0,7,11,63.6,1,3,33.3,0,0.0,0.0,0.0,0,0,1,1,1
Rui Mendes,GER,FW,Groningen,26-043,1999.0,0.2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Tyrique Mercera,CUW,DF,Groningen,22-004,2003.0,5.0,158,212,74.5,2821,516,64,85,75.3,78,102,76.5,12,17,70.6,0,0.9,0.8,-0.9,3,5,6,1,6
Dylan Mertens,NED,MF,Telstar,30-156,1995.0,4.7,86,117,73.5,1543,488,37,44,84.1,41,52,78.8,8,17,47.1,0,0.2,0.4,-0.2,4,18,4,0,21
Ivan Mesík,SVK,DF,Heracles Almelo,24-205,2001.0,15.9,502,653,76.9,8966,3156,224,265,84.5,216,269,80.3,52,90,57.8,0,1.6,1.3,-1.6,9,30,8,2,35
Melle Meulensteen,NED,"MF,DF",Go Ahead Eag,26-172,1999.0,14.5,736,851,86.5,13427,4397,285,307,92.8,368,394,93.4,69,115,60.0,0,0.4,0.9,-0.4,5,91,9,3,96
Edouard Michut,FRA,MF,Fortuna Sittard,22-294,2003.0,7.8,325,362,89.8,4966,861,172,186,92.5,127,139,91.4,16,21,76.2,0,0.4,0.6,-0.4,11,36,4,0,31
Stijn Middendorp,,MF,Excelsior,,,2.2,42,58,72.4,704,143,18,21,85.7,21,29,72.4,2,6,33.3,0,0.0,0.0,0.0,0,4,0,0,6
Sven Mijnans,NED,MF,AZ Alkmaar,25-289,2000.0,14.4,531,670,79.3,8055,2351,286,323,88.5,176,222,79.3,37,73,50.7,5,4.3,5.8,0.7,37,36,30,1,78
David Min,NED,"FW,MF",Utrecht,26-183,1999.0,8.1,117,159,73.6,1783,358,57,81,70.4,47,59,79.7,7,10,70.0,0,0.6,0.6,-0.6,9,13,4,0,15
Damon Mirani,NED,DF,Heracles Almelo,29-224,1996.0,16.8,663,767,86.4,13024,4827,210,222,94.6,376,402,93.5,67,116,57.8,0,0.1,0.2,-0.1,2,55,0,0,57
Virgil Misidjan,SUR,"DF,FW",NEC Nijmegen,32-152,1993.0,5.2,145,192,75.5,2263,550,82,97,84.5,45,60,75.0,13,21,61.9,2,1.5,1.2,0.5,7,6,5,0,17
Shunsuke Mito,JPN,FW,Sparta R'dam,23-086,2002.0,6.2,116,160,72.5,1624,285,73,86,84.9,29,44,65.9,6,12,50.0,1,1.2,0.6,-0.2,6,3,4,2,7
Stefan Mitrović,SRB,FW,Excelsior,23-130,2002.0,2.9,55,84,65.5,905,247,34,39,87.2,16,25,64.0,5,12,41.7,0,0.0,0.2,0.0,2,3,5,1,10
Jorthy Mokio,BEL,"MF,DF",Ajax,17-297,2008.0,3.4,150,170,88.2,2611,496,60,67,89.6,83,91,91.2,6,10,60.0,0,0.0,0.1,0.0,0,10,1,0,13
Jamiro Monteiro,CPV,MF,Zwolle,32-030,1993.0,10.7,373,454,82.2,6048,1651,176,193,91.2,147,169,87.0,32,63,50.8,1,0.7,1.7,0.3,9,33,14,0,41
Raúl Moro,ESP,FW,Ajax,23-018,2002.0,6.2,150,220,68.2,2351,890,72,96,75.0,69,90,76.7,6,20,30.0,1,2.1,2.3,-1.1,16,10,18,5,34
Robert Mühren,NED,"MF,FW",Volendam,36-219,1989.0,4.7,47,74,63.5,779,219,22,32,68.8,14,18,77.8,7,11,63.6,0,0.3,0.5,-0.3,5,6,2,0,6
Derry Murkin,ENG,"DF,FW",Utrecht,26-149,1999.0,2.9,75,110,68.2,1363,591,34,39,87.2,29,40,72.5,10,19,52.6,3,1.1,0.6,1.9,6,7,2,1,8
Chris Nadje,FRA,MF,Excelsior,24-131,2001.0,1.9,62,72,86.1,1000,254,29,30,96.7,29,33,87.9,3,6,50.0,0,0.1,0.2,-0.1,2,6,2,1,13
Pharrel Nana Yaw Yiadom Nash,NED,MF,Ajax,17-319,2008.0,0.1,2,4,50.0,40,24,1,2,50.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
Mohamed Nassoh,NED,"MF,FW",NAC Breda,22-331,2003.0,12.7,403,516,78.1,6567,1996,218,250,87.2,139,177,78.5,34,52,65.4,0,1.9,2.2,-1.9,21,54,14,5,66
Gerrit Nauber,GER,DF,Go Ahead Eag,33-254,1992.0,8.9,426,486,87.7,8463,2748,127,136,93.4,256,271,94.5,40,71,56.3,0,0.5,1.1,-0.5,4,42,1,0,31
Noah Naujoks,NED,MF,Excelsior,23-235,2002.0,10.4,186,264,70.5,2996,872,97,117,82.9,70,104,67.3,11,23,47.8,0,0.5,0.4,-0.5,9,28,2,0,29
Darko Nejašmić,CRO,MF,NEC Nijmegen,26-332,1999.0,10.8,460,558,82.4,8922,3053,173,199,86.9,217,242,89.7,61,96,63.5,0,0.9,1.8,-0.9,6,62,10,2,62
Bart Nieuwkoop,NED,DF,Feyenoord,29-291,1996.0,5.1,191,260,73.5,2835,1154,101,117,86.3,79,110,71.8,6,18,33.3,0,0.3,1.4,-0.3,5,25,5,0,34
Ruud Nijstad,NED,DF,Twente,17-340,2008.0,5.5,286,325,88.0,5731,1719,91,97,93.8,153,160,95.6,37,57,64.9,1,0.6,0.1,0.4,2,35,0,0,22
Kristian Nökkvi Hlynsson,ISL,MF,Twente,21-334,2004.0,13.8,425,528,80.5,6419,1619,233,275,84.7,150,172,87.2,22,37,59.5,2,1.9,2.2,0.1,17,41,26,2,70
Andries Noppert,NED,GK,Heerenveen,31-260,1994.0,4.0,115,164,70.1,3007,2186,26,26,100.0,57,57,100.0,32,80,40.0,0,0.0,0.0,0.0,0,3,0,0,1
Tyrese Noslin,CUW,DF,Telstar,23-103,2002.0,14.9,393,560,70.2,7210,2577,172,206,83.5,165,224,73.7,48,101,47.5,1,2.0,1.6,-1.0,10,32,15,6,51
Nigel Nwankwo,NED,"DF,MF",Telstar,27-141,1998.0,0.7,17,35,48.6,273,103,8,13,61.5,7,16,43.8,1,3,33.3,0,0.2,0.2,-0.2,3,0,2,2,2
Armando Obispo,CUW,DF,PSV Eindhoven,26-293,1999.0,2.5,159,182,87.4,3000,1129,70,73,95.9,69,78,88.5,19,26,73.1,0,0.0,0.0,0.0,0,18,0,0,9
Denis Odoi,GHA,DF,NAC Breda,37-210,1988.0,3.5,182,206,88.3,3174,1061,66,71,93.0,107,110,97.3,8,18,44.4,0,0.4,0.6,-0.4,2,17,0,0,20
Aurelio Oehlers,NED,FW,Volendam,21-321,2004.0,10.5,153,231,66.2,2470,487,83,112,74.1,56,81,69.1,12,22,54.5,0,1.6,2.0,-1.6,9,0,15,10,14
Kayne van Oevelen,NED,GK,Volendam,22-137,2003.0,17.0,463,780,59.4,14104,11436,78,78,100.0,235,237,99.2,149,459,32.5,0,0.2,0.1,-0.2,2,26,2,0,0
Guus Offerhaus,NED,"DF,MF",Telstar,24-354,2001.0,17.0,584,726,80.4,12121,3759,155,178,87.1,350,391,89.5,75,145,51.7,3,2.0,1.1,1.0,19,43,3,1,55
Koki Ogawa,JPN,FW,NEC Nijmegen,28-137,1997.0,10.5,108,156,69.2,1337,240,72,96,75.0,24,31,77.4,4,6,66.7,2,1.4,1.3,0.6,14,14,2,0,15
Neville Ogidi Nwankwo,NED,DF,Telstar,23-076,2002.0,7.0,224,258,86.8,4466,1242,67,74,90.5,132,142,93.0,25,37,67.6,0,0.1,0.1,-0.1,2,11,2,0,16
