Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Esquerdinha,BRA,DF,QPR,19-298,2006.0,4.0,9,7,6,3,0,6,13,46.2,7,3,1,2,2,11,23,0
Milan van Ewijk,NED,DF,Coventry City,25-106,2000.0,19.4,35,28,27,4,4,18,33,54.5,15,20,4,16,19,54,52,2
Wout Faes,BEL,DF,Leicester City,27-264,1998.0,9.5,6,5,4,2,0,4,7,57.1,3,5,2,3,8,14,62,0
Akin Famewo,ENG,"DF,MF",Hull City,27-044,1998.0,0.8,7,6,3,4,0,5,6,83.3,1,1,1,0,2,9,6,0
Abdul Fatawu Issahaku,GHA,FW,Leicester City,21-290,2004.0,20.5,27,12,17,7,3,11,20,55.0,9,19,1,18,13,40,32,0
Tom Fellows,ENG,"DF,FW",Southampton,22-151,2003.0,10.8,15,11,10,4,1,11,19,57.9,8,7,2,5,4,19,19,0
Tom Fellows,ENG,FW,West Brom,22-151,2003.0,2.6,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0
Bruno Fernandes,POR,MF,Sheffield Weds,19-348,2006.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mateus Fernandes,POR,MF,Southampton,21-166,2004.0,2.1,3,2,0,2,1,1,2,50.0,1,0,0,0,1,4,0,0
Sam Field,ENG,"DF,MF",QPR,27-229,1998.0,7.7,13,7,7,4,2,7,11,63.6,4,11,8,3,6,19,37,0
Kellen Fisher,ENG,DF,Norwich City,21-232,2004.0,15.5,50,33,35,14,1,32,39,82.1,7,26,8,18,25,75,51,3
Adam Forshaw,ENG,MF,Blackburn,34-076,1991.0,2.4,7,2,2,5,0,7,9,77.8,2,4,3,1,2,9,6,0
Amankwah Forson,GHA,"FW,MF",Norwich City,22-357,2002.0,4.9,13,8,7,2,4,3,9,33.3,6,15,0,15,0,13,8,0
Marcus Forss,FIN,FW,Middlesbrough,26-188,1999.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Craig Forsyth,SCO,"DF,MF",Derby County,36-302,1989.0,8.9,15,12,6,6,3,8,14,57.1,6,9,2,7,16,31,41,1
Gonçalo Franco,POR,MF,Swansea City,25-036,2000.0,17.3,55,34,22,25,8,18,36,50.0,18,37,13,24,16,71,20,0
Ryan Fraser,SCO,"DF,FW",Southampton,31-302,1994.0,9.5,4,2,3,0,1,1,4,25.0,3,10,2,8,1,5,16,0
Michael Frey,SUI,FW,QPR,31-157,1994.0,3.4,6,4,0,4,2,2,2,100.0,0,2,1,1,1,7,4,0
Dael Fry,ENG,DF,Middlesbrough,28-115,1997.0,9.4,10,3,3,5,2,2,3,66.7,1,19,16,3,6,16,68,1
Mads Frøkjær-Jensen,DEN,"FW,MF",Preston,26-147,1999.0,4.1,11,8,9,0,2,2,8,25.0,6,9,0,9,3,14,2,1
Kanya Fujimoto,JPN,MF,Birmingham City,26-175,1999.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ibrahim Fullah,ENG,FW,Charlton Ath,18-262,2007.0,2.2,2,2,2,0,0,1,3,33.3,2,1,0,1,1,3,4,0
Jay Fulton,SCO,MF,Swansea City,31-266,1994.0,2.4,8,5,3,4,1,3,3,100.0,0,4,1,3,2,10,4,0
Darnell Furlong,ENG,DF,West Brom,30-053,1995.0,3.0,2,2,2,0,0,1,2,50.0,1,4,2,2,2,4,18,0
Darnell Furlong,ENG,DF,Ipswich Town,30-053,1995.0,15.6,23,17,7,14,2,13,22,59.1,9,9,4,5,17,40,64,0
Kyogo Furuhashi,JPN,FW,Birmingham City,30-337,1995.0,8.2,4,2,2,1,1,1,3,33.3,2,3,0,3,4,8,3,0
Sean Fusire,ZIM,"DF,MF",Sheffield Weds,20-206,2005.0,11.4,28,16,19,9,0,17,31,54.8,14,14,2,12,11,39,30,1
Ethan Galbraith,NIR,"MF,DF",Swansea City,24-226,2001.0,20.4,28,16,9,17,2,18,37,48.6,19,12,2,10,16,44,29,1
Sam Gallagher,ENG,FW,Stoke City,30-099,1995.0,1.5,5,2,2,1,2,2,2,100.0,0,2,1,1,0,5,1,0
Taylor Gardner-Hickman,ENG,MF,Blackburn,23-358,2001.0,11.4,24,16,5,15,4,10,29,34.5,19,16,5,11,15,39,26,0
Taylor Gardner-Hickman,ENG,MF,Birmingham City,23-358,2001.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joe Gelhardt,ENG,"FW,MF",Hull City,23-233,2002.0,16.0,21,16,6,9,6,11,26,42.3,15,20,0,20,9,30,12,0
Liam Gibbs,ENG,"MF,FW",Norwich City,23-007,2002.0,3.5,4,1,2,2,0,1,1,100.0,0,4,1,3,1,5,6,0
Lewis Gibson,ENG,DF,Preston,25-157,2000.0,11.4,15,8,8,7,0,9,13,69.2,4,11,8,3,15,30,73,0
Alexander Gilbert,IRL,"MF,DF",Middlesbrough,23-360,2001.0,3.2,13,5,5,8,0,10,14,71.4,4,5,3,2,3,16,8,0
Alfie Gilchrist,ENG,DF,West Brom,22-025,2003.0,3.1,8,6,4,3,1,2,2,100.0,0,1,1,0,5,13,13,0
Ryan Giles,ENG,DF,Hull City,25-331,2000.0,21.3,20,13,11,7,2,11,19,57.9,8,28,6,22,11,31,78,0
Macaulay Gillesphey,ENG,DF,Charlton Ath,30-029,1995.0,14.7,18,11,13,5,0,8,18,44.4,10,18,14,4,7,25,103,1
Brodie Gilmore,NIR,DF,Oxford United,21-231,2004.0,10.0,32,20,19,12,1,16,20,80.0,4,18,7,11,12,44,43,0
Ben Godfrey,ENG,DF,Sheffield Utd,27-342,1998.0,3.5,7,5,6,1,0,4,8,50.0,4,6,4,2,4,11,14,0
Tyler Goodhram,ENG,"MF,FW",Oxford United,22-138,2003.0,5.3,11,5,6,4,1,4,10,40.0,6,6,0,6,3,14,7,0
Kenzo Goudmijn,NED,MF,Derby County,24-005,2001.0,1.1,2,2,0,1,1,0,0,,0,0,0,0,0,2,1,1
Keenan Gough,ENG,DF,Charlton Ath,19-298,2006.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Karlan Grant,ENG,"FW,MF",West Brom,28-096,1997.0,11.1,11,8,5,4,2,7,11,63.6,4,11,1,10,7,18,7,0
Demarai Gray,JAM,"FW,MF",Birmingham City,29-178,1996.0,18.2,24,18,3,13,8,16,27,59.3,11,23,1,22,6,30,19,0
Jacob Greaves,ENG,DF,Ipswich Town,25-102,2000.0,9.1,9,4,3,5,1,3,4,75.0,1,6,2,4,7,16,66,0
Jack Grieves,ENG,MF,Watford,21-018,2004.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Joshua Griffiths,ENG,GK,West Brom,24-109,2001.0,18.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2
Matt Grimes,ENG,MF,Coventry City,30-161,1995.0,21.9,43,28,17,23,3,23,41,56.1,18,16,5,11,14,57,29,0
Makhtar Gueye,SEN,FW,Blackburn,28-019,1997.0,2.2,2,2,0,0,2,1,1,100.0,0,1,0,1,1,3,2,0
Andri Guðjohnsen,ISL,FW,Blackburn,23-328,2002.0,13.5,3,1,1,2,0,1,3,33.3,2,6,2,4,2,5,13,0
Darko Gyabi,ENG,"MF,FW",Hull City,21-308,2004.0,5.7,14,5,4,7,3,8,15,53.3,7,6,1,5,3,17,6,0
Hayden Hackney,ENG,MF,Middlesbrough,23-180,2002.0,21.2,37,29,16,12,9,20,46,43.5,26,24,2,22,16,53,23,3
Amir Hadžiahmetović,BIH,MF,Hull City,28-290,1997.0,10.9,32,19,16,15,1,13,22,59.1,9,14,5,9,6,38,22,2
Ali Al Hamadi,IRQ,MF,Ipswich Town,23-297,2002.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ben Hamer,ENG,GK,QPR,38-033,1987.0,3.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Gustavo Hamer,NED,"MF,FW",Sheffield Utd,28-182,1997.0,11.7,14,6,5,6,3,9,21,42.9,12,6,1,5,8,22,11,1
Micah Hamilton,ENG,MF,Middlesbrough,22-040,2003.0,0.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Sontje Hansen,CUW,"MF,FW",Middlesbrough,23-225,2002.0,3.7,5,4,2,2,1,2,3,66.7,1,4,0,4,0,5,1,0
Ryan Hardie,SCO,FW,Wrexham,28-281,1997.0,2.0,1,1,0,0,1,1,3,33.3,2,1,1,0,1,2,1,0
Wes Harding,JAM,DF,Millwall,29-064,1996.0,2.3,5,4,4,1,0,3,3,100.0,0,3,2,1,2,7,12,1
Luke Harris,WAL,"MF,FW",Oxford United,20-264,2005.0,5.4,10,7,5,5,0,3,14,21.4,11,3,1,2,4,14,11,0
Mark Harris,WAL,FW,Oxford United,26-359,1998.0,6.7,3,2,0,1,2,1,3,33.3,2,5,0,5,1,4,6,0
Taylor Harwood-Bellis,ENG,DF,Southampton,23-327,2002.0,17.0,17,12,7,8,2,9,13,69.2,4,20,15,5,18,35,135,1
Isaac Hayden,JAM,MF,QPR,30-276,1995.0,4.2,12,6,7,4,1,6,7,85.7,1,2,1,1,6,18,9,0
Ryan Hedges,WAL,"DF,FW",Blackburn,30-168,1995.0,14.7,34,20,18,9,7,16,20,80.0,4,26,3,23,18,52,27,0
Aune Heggebø,NOR,FW,West Brom,24-147,2001.0,18.1,16,13,2,10,4,8,10,80.0,2,9,1,8,1,17,14,0
Torbjørn Heggem,NOR,DF,West Brom,26-345,1999.0,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,12,0
Michał Helik,POL,DF,Oxford United,30-105,1995.0,22.0,29,12,18,11,0,12,19,63.2,7,37,28,9,36,65,179,0
Axel Henriksson,SWE,"MF,FW",Blackburn,23-251,2002.0,5.0,10,6,1,5,4,3,10,30.0,7,8,0,8,2,12,4,0
Onel Hernández,CUB,"FW,MF",Charlton Ath,32-325,1993.0,2.5,4,3,4,0,0,3,7,42.9,4,2,0,2,3,7,9,0
Yu Hirakawa,JPN,"DF,MF",Bristol City,24-353,2001.0,4.9,21,10,12,2,7,9,17,52.9,8,9,0,9,6,27,10,0
George Hirst,SCO,FW,Ipswich Town,26-311,1999.0,14.4,7,4,1,3,3,4,5,80.0,1,3,0,3,1,8,18,0
Ethan Horvath,USA,GK,Sheffield Weds,30-197,1995.0,14.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,8,0
Andrew Hughes,WAL,DF,Preston,33-201,1992.0,20.8,27,14,13,14,0,14,23,60.9,9,23,12,11,26,53,95,1
Charlie Hughes,ENG,DF,Hull City,22-068,2003.0,19.5,29,17,20,9,0,13,17,76.5,4,47,40,7,21,50,169,2
Cameron Humphreys,ENG,MF,Ipswich Town,22-054,2003.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Dominic Hyam,SCO,DF,Wrexham,30-003,1995.0,16.9,15,6,10,5,0,6,14,42.9,8,19,13,6,20,35,136,1
Dominic Hyam,SCO,DF,Blackburn,30-003,1995.0,4.0,3,3,2,1,0,1,4,25.0,3,3,3,0,2,5,36,0
Adam Idah,IRL,FW,Swansea City,24-315,2001.0,6.9,2,2,0,1,1,0,0,,0,2,0,2,1,3,10,0
Samuel Iling-Junior,ENG,"FW,MF",West Brom,22-080,2003.0,8.7,8,4,5,2,1,4,12,33.3,8,8,1,7,7,15,17,0
Tom Ince,ENG,MF,Watford,33-327,1992.0,4.6,8,6,3,5,0,0,0,,0,5,1,4,5,13,3,0
Svante Ingelsson,SWE,MF,Sheffield Weds,27-192,1998.0,19.7,37,26,12,14,11,12,27,44.4,15,19,5,14,15,52,35,1
Danny Ings,ENG,FW,Sheffield Utd,33-153,1992.0,5.3,1,1,0,0,1,0,3,0.0,3,4,2,2,0,1,2,0
Zeidane Inoussa,SWE,"FW,MF",Swansea City,23-224,2002.0,10.1,15,10,3,9,3,4,7,57.1,3,9,0,9,5,20,15,0
Dominic Iorfa,ENG,DF,Sheffield Weds,30-182,1995.0,18.0,33,21,22,11,0,20,27,74.1,7,23,14,9,17,50,143,5
Nestory Irankunda,AUS,"FW,MF",Watford,19-317,2006.0,10.0,15,8,7,7,1,3,7,42.9,4,2,0,2,1,16,3,0
Mihailo Ivanović,SRB,FW,Millwall,21-024,2004.0,18.5,7,7,3,0,4,4,8,50.0,4,14,3,11,4,11,25,0
Daniel Iversen,DEN,GK,Preston,28-157,1997.0,22.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,25,4
Tomoki Iwata,JPN,"DF,MF",Birmingham City,28-260,1997.0,20.5,35,20,15,16,4,18,25,72.0,7,21,6,15,15,50,42,0
Kayden Jackson,ENG,"MF,FW",Derby County,31-304,1994.0,4.1,3,2,1,2,0,1,4,25.0,3,3,0,3,2,5,10,0
Jordan James,WAL,MF,Leicester City,21-174,2004.0,14.0,18,12,8,7,3,7,15,46.7,8,11,0,11,6,24,18,0
Matty James,ENG,MF,Wrexham,34-154,1991.0,12.7,33,22,16,13,4,16,28,57.1,12,19,4,15,12,45,21,0
Caspar Jander,GER,MF,Southampton,22-275,2003.0,15.3,46,26,28,16,2,27,52,51.9,25,23,6,17,17,63,22,1
Daniel Jebbison,CAN,FW,Preston,22-132,2003.0,8.9,7,4,3,2,2,5,11,45.5,6,5,0,5,4,11,12,0
Elias Jelert,DEN,DF,Southampton,22-194,2003.0,0.9,2,1,1,1,0,1,2,50.0,1,1,0,1,2,4,0,0
Eom Jisung,KOR,"FW,MF",Swansea City,23-228,2002.0,11.6,17,12,4,12,1,8,14,57.1,6,10,3,7,8,25,20,0
Viktor Johansson,SWE,GK,Stoke City,27-100,1998.0,22.0,2,1,2,0,0,1,1,100.0,0,2,0,2,0,2,17,2
Ben Johnson,ENG,DF,Ipswich Town,25-333,2000.0,3.8,8,4,3,5,0,5,6,83.3,1,1,0,1,3,11,6,0
Reece Johnson,ENG,"DF,MF",Sheffield Weds,19-326,2006.0,0.6,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,2,0
Max Johnston,SCO,DF,Derby County,21-362,2003.0,8.7,13,8,8,3,2,8,12,66.7,4,8,0,8,2,15,27,0
Michael Johnston,IRL,"FW,MF",West Brom,26-248,1999.0,16.3,14,10,8,3,3,5,10,50.0,5,11,1,10,5,19,11,1
Alfie Jones,CAN,DF,Middlesbrough,28-077,1997.0,20.7,35,26,26,9,0,20,29,69.0,9,25,18,7,19,54,94,0
Lloyd Jones,ENG,DF,Charlton Ath,30-077,1995.0,20.9,20,14,9,9,2,8,12,66.7,4,33,27,6,31,51,199,0
Kyle Joseph,SCO,FW,Hull City,24-104,2001.0,15.6,24,16,13,6,5,12,30,40.0,18,25,4,21,7,31,28,0
Bae Junho,KOR,MF,Stoke City,22-124,2003.0,16.8,21,9,5,14,2,4,10,40.0,6,12,1,11,7,28,16,0
Matěj Jurásek,CZE,"FW,MF",Norwich City,22-115,2003.0,2.9,8,5,4,3,1,3,6,50.0,3,5,0,5,1,9,6,0
James Justin,ENG,DF,Leicester City,27-303,1998.0,1.7,1,1,0,1,0,1,1,100.0,0,2,1,1,1,2,8,0
Issa Kaboré,BFA,DF,Wrexham,24-225,2001.0,9.3,19,11,8,10,1,9,14,64.3,5,16,1,15,10,29,16,1
Mamadou Kaly Sene,SEN,"FW,MF",Middlesbrough,24-209,2001.0,5.6,10,5,3,5,2,3,4,75.0,1,10,0,10,1,11,6,0
Abu Kamara,ENG,FW,Hull City,22-155,2003.0,1.1,2,1,0,1,1,2,3,66.7,1,0,0,0,0,2,8,0
Thomas Kaminski,BEL,GK,Charlton Ath,33-061,1992.0,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1
Abdoulaye Kanté,FRA,MF,Middlesbrough,20-167,2005.0,0.9,3,3,0,3,0,2,2,100.0,0,4,0,4,1,4,4,0
Augustus Kargbo,SLE,FW,Blackburn,26-121,1999.0,5.0,7,5,3,4,0,4,5,80.0,1,3,0,3,2,9,3,0
Edo Kayembe,COD,MF,Watford,27-203,1998.0,12.4,9,5,2,3,4,2,6,33.3,4,10,2,8,6,15,23,1
Will Keane,IRL,MF,Preston,32-346,1993.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kévin Keben Biakolo,CMR,DF,Watford,21-331,2004.0,15.6,14,11,11,3,0,5,9,55.6,4,15,8,7,15,29,110,1
Daniel Kelly,SCO,"MF,FW",Millwall,20-081,2005.0,3.8,5,4,2,3,0,5,10,50.0,5,7,2,5,1,6,9,0
Charlie Kelman,USA,FW,Charlton Ath,24-051,2001.0,7.9,3,2,2,1,0,1,4,25.0,3,4,0,4,0,3,7,0
Kaine Kesler-Hayden,ENG,"DF,FW",Coventry City,23-061,2002.0,4.5,14,9,9,4,1,6,12,50.0,6,3,1,2,5,19,17,0
Josh Key,ENG,DF,Swansea City,26-034,1999.0,16.9,24,15,19,5,0,16,33,48.5,17,14,6,8,12,36,64,1
Bilal El Khannouss,MAR,"MF,FW",Leicester City,21-227,2004.0,1.5,2,2,0,1,1,1,3,33.3,2,0,0,0,3,5,1,0
Ben Killip,ENG,GK,Portsmouth,30-029,1995.0,1.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Cédric Kipré,CIV,DF,Ipswich Town,29-014,1996.0,13.0,16,9,9,7,0,8,12,66.7,4,10,7,3,14,30,83,0
Makenzie Kirk,NIR,FW,Portsmouth,21-320,2004.0,2.9,1,1,1,0,0,1,4,25.0,3,2,1,1,0,1,1,0
Liam Kitching,ENG,DF,Coventry City,26-083,1999.0,20.6,23,12,13,9,1,10,13,76.9,3,24,15,9,18,41,149,2
Luca Kjerrumgaard,DEN,FW,Watford,22-317,2003.0,14.9,8,4,2,4,2,1,7,14.3,6,11,1,10,2,10,18,1
Christoph Klarer,AUT,DF,Birmingham City,25-192,2000.0,22.0,23,11,17,5,1,15,24,62.5,9,12,8,4,30,53,167,0
Harvey Knibbs,ENG,MF,Charlton Ath,26-241,1999.0,4.9,12,5,4,4,4,5,12,41.7,7,11,1,10,1,13,3,0
Jason Knight,IRL,MF,Bristol City,24-313,2001.0,10.5,7,6,3,2,2,5,15,33.3,10,7,6,1,13,20,28,2
Josh Knight,ENG,DF,Portsmouth,28-107,1997.0,10.8,6,5,3,3,0,3,3,100.0,0,8,7,1,8,14,83,0
Olaf Kobacki,POL,DF,Sheffield Weds,24-166,2001.0,2.4,8,4,7,0,1,2,6,33.3,4,2,0,2,2,10,4,0
Rayan Kolli,ALG,"FW,MF",QPR,20-316,2005.0,2.2,2,2,0,1,1,0,0,,0,1,0,1,0,2,2,0
Richard Kone,CIV,"MF,FW",QPR,22-161,2003.0,15.8,21,17,8,10,3,3,9,33.3,6,13,0,13,1,22,28,0
Márk Kosznovszky,HUN,"MF,FW",Portsmouth,23-250,2002.0,6.2,10,6,2,4,4,4,8,50.0,4,5,0,5,6,16,10,0
Lewis Koumas,WAL,"FW,MF",Birmingham City,20-095,2005.0,4.8,8,5,4,3,1,4,6,66.7,2,4,0,4,1,9,4,0
Vladan Kovačević,BIH,GK,Norwich City,27-256,1998.0,22.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,5
Filip Krastev,BUL,"MF,FW",Oxford United,24-069,2001.0,8.0,30,25,16,12,2,10,21,47.6,11,18,1,17,12,42,10,0
Mathias Kvistgaarden,DEN,"MF,FW",Norwich City,23-252,2002.0,4.5,3,2,2,1,0,2,5,40.0,3,10,0,10,2,5,5,0
Hector Kyprianou,CYP,MF,Watford,24-210,2001.0,15.4,23,13,8,13,2,10,18,55.6,8,21,4,17,24,47,34,2
Ethan Laird,ENG,DF,Birmingham City,24-229,2001.0,4.1,9,7,7,2,0,2,4,50.0,2,6,0,6,8,17,22,0
Callum Lang,ENG,FW,Portsmouth,27-106,1998.0,5.4,8,7,5,1,2,4,13,30.8,9,7,2,5,2,10,4,0
Sondre Langås,NOR,DF,Derby County,24-324,2001.0,11.4,14,11,9,4,1,8,15,53.3,7,10,5,5,14,28,77,0
Macaulay Langstaff,ENG,"MF,FW",Millwall,28-323,1997.0,3.2,4,2,1,1,2,1,5,20.0,4,0,0,0,1,5,3,0
Will Lankshear,ENG,FW,Oxford United,20-247,2005.0,15.1,10,4,1,6,3,3,8,37.5,5,3,0,3,3,13,8,0
Joshua Laqeretabua,FIJ,FW,Charlton Ath,20-088,2005.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joël Latibeaudière,JAM,DF,Coventry City,25-351,2000.0,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,11,0
Mohammed Lawal,IRL,"DF,MF",Stoke City,22-207,2003.0,11.6,17,9,7,9,1,10,13,76.9,3,13,6,7,7,24,47,0
Luke Le Roux,RSA,MF,Portsmouth,25-288,2000.0,3.5,5,5,2,1,2,2,5,40.0,3,5,0,5,6,11,8,0
Miles Leaburn,ENG,FW,Charlton Ath,22-025,2003.0,12.7,11,6,1,5,5,5,10,50.0,5,7,0,7,5,16,27,0
Greg Leigh,JAM,"DF,FW",Oxford United,31-084,1994.0,9.6,14,11,9,4,1,8,14,57.1,6,12,3,9,13,27,59,0
Darragh Lenihan,IRL,DF,Middlesbrough,31-282,1994.0,1.0,1,0,1,0,0,0,0,,0,0,0,0,1,2,11,0
Marc Leonard,SCO,MF,Birmingham City,24-004,2001.0,6.2,29,15,12,13,4,16,26,61.5,10,12,3,9,9,38,14,1
Ryan Leonard,ENG,DF,Millwall,33-213,1992.0,10.5,36,22,24,10,2,18,27,66.7,9,9,4,5,10,46,40,0
Jamal Lewis,NIR,"DF,FW",Preston,27-332,1998.0,2.4,1,1,1,0,0,0,2,0.0,2,5,4,1,3,4,9,0
Liam Lindsay,SCO,DF,Preston,30-072,1995.0,9.6,12,6,8,4,0,7,11,63.6,4,18,12,6,14,26,99,0
Matty Litherland,,DF,Blackburn,,,0.8,3,3,2,1,0,2,5,40.0,3,0,0,0,0,3,1,0
Sam Long,ENG,DF,Oxford United,30-341,1995.0,15.5,28,21,19,8,1,16,26,61.5,10,26,9,17,19,47,76,1
Ryan Longman,ENG,"DF,FW",Wrexham,25-047,2000.0,14.7,26,17,16,5,5,15,28,53.6,13,25,7,18,15,41,39,0
Imran Louza,MAR,MF,Watford,26-236,1999.0,18.5,25,16,13,11,1,11,30,36.7,19,15,8,7,19,44,13,0
Zak Lovelace,ENG,FW,Millwall,19-334,2006.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jamal Lowe,JAM,"FW,MF",Sheffield Weds,31-155,1994.0,15.2,19,16,10,6,3,8,16,50.0,8,10,0,10,7,26,21,0
Max Lowe,ENG,DF,Sheffield Weds,28-226,1997.0,19.7,35,22,21,14,0,15,33,45.5,18,32,20,12,32,67,89,1
Joe Lumley,ENG,GK,Sheffield Weds,30-311,1995.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
John Lundstram,ENG,MF,Hull City,31-308,1994.0,8.0,19,11,10,9,0,10,20,50.0,10,8,1,7,15,34,18,0
Massimo Luongo,AUS,MF,Millwall,33-089,1992.0,6.3,23,14,3,17,3,7,16,43.8,9,7,2,5,10,33,17,0
Othmane Maamma,MAR,"MF,FW",Watford,20-078,2005.0,6.4,16,12,5,7,4,4,10,40.0,6,4,1,3,5,21,5,0
Nicolas Madsen,DEN,MF,QPR,25-281,2000.0,20.0,35,21,18,14,3,15,27,55.6,12,20,10,10,19,54,45,1
Lucien Mahovo,ENG,DF,Norwich City,20-199,2005.0,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Josh Maja,NGA,"FW,MF",West Brom,26-361,1998.0,6.1,5,2,3,1,1,1,2,50.0,1,1,0,1,4,9,2,0
Jovon Makama,ENG,FW,Norwich City,21-325,2004.0,10.9,11,6,3,3,5,4,9,44.4,5,16,3,13,3,14,8,0
Million Manhoef,NED,FW,Stoke City,23-354,2002.0,18.1,12,8,4,7,1,5,14,35.7,9,8,1,7,2,14,10,1
Ryan Manning,IRL,"DF,MF",Southampton,29-192,1996.0,18.0,26,14,11,12,3,10,17,58.8,7,20,6,14,18,44,58,1
Benson Manuel,ANG,"FW,MF",Swansea City,28-270,1997.0,1.6,2,2,2,0,0,0,0,,0,1,0,1,1,3,0,0
Emiliano Marcondes,DEN,MF,Norwich City,30-289,1995.0,7.0,12,7,4,7,1,3,5,60.0,2,10,2,8,6,18,4,0
Ephron Mason-Clark,ENG,"FW,MF",Coventry City,26-120,1999.0,15.2,17,12,5,9,3,4,13,30.8,9,11,0,11,2,19,6,0
Alex Matos,ENG,"MF,DF",Sheffield Utd,21-081,2004.0,3.6,10,7,5,4,1,3,7,42.9,4,4,0,4,5,15,7,0
Kuryū Matsuki,JPN,MF,Southampton,22-237,2003.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hayden Matthews,AUS,DF,Portsmouth,21-187,2004.0,5.2,7,6,7,0,0,7,8,87.5,1,5,3,2,6,13,40,0
Pelle Mattsson,DEN,MF,Norwich City,24-141,2001.0,14.3,40,31,15,24,1,15,29,51.7,14,23,5,18,24,64,37,1
Azor Matusiwa,NED,MF,Ipswich Town,27-239,1998.0,20.1,44,22,16,26,2,24,31,77.4,7,37,15,22,39,83,45,3
Stephy Mavididi,ENG,FW,Leicester City,27-206,1998.0,11.6,20,13,13,3,4,13,27,48.1,14,11,0,11,5,25,10,0
Noah Mawene,ENG,MF,Preston,20-315,2005.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Fally Mayulu,FRA,"FW,MF",Bristol City,23-161,2002.0,1.5,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0
Derek Mazou-Sacko,FRA,MF,Millwall,21-078,2004.0,7.4,18,9,7,10,1,8,15,53.3,7,0,0,0,4,22,10,0
Amadou Mbengue,SEN,DF,QPR,23-352,2002.0,17.7,28,20,19,7,2,17,29,58.6,12,23,13,10,14,42,78,2
Kasey McAteer,IRL,"DF,FW",Leicester City,24-031,2001.0,0.2,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0
Kasey McAteer,IRL,FW,Ipswich Town,24-031,2001.0,6.5,12,6,5,5,2,8,14,57.1,6,12,3,9,2,14,5,0
Oliver McBurnie,SCO,FW,Hull City,29-202,1996.0,10.4,10,4,3,4,3,3,9,33.3,6,12,5,7,2,12,19,0
Sam McCallum,ENG,DF,Sheffield Utd,25-112,2000.0,9.0,15,8,9,4,2,9,14,64.3,5,7,4,3,21,36,40,0
Alistair McCann,NIR,MF,Preston,26-019,1999.0,9.1,27,14,11,12,4,10,24,41.7,14,20,3,17,11,38,13,0
Alex McCarthy,ENG,GK,Southampton,36-020,1989.0,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Cathal McCarthy,IRL,"DF,MF",Hull City,19-114,2006.0,1.0,3,3,1,2,0,2,3,66.7,1,1,0,1,1,4,4,0
James McClean,IRL,"DF,FW",Wrexham,36-245,1989.0,10.1,30,21,20,9,1,20,27,74.1,7,8,4,4,13,43,37,1
Ruairi Mcconville,NIR,DF,Norwich City,20-236,2005.0,8.1,3,3,2,1,0,3,6,50.0,3,7,3,4,5,8,50,0
George McCormick,ENG,DF,Middlesbrough,20-330,2005.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0
Ross McCrorie,SCO,DF,Bristol City,27-280,1998.0,17.1,40,25,22,12,6,29,43,67.4,14,20,3,17,23,63,59,1
