Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
130,Saúl Coco,gq EQG,DF,Torino,25,1999,31.6,16,0.51,12,0,0,3,1,0,1,0.03,0,0,0,0,1,0,Matches
131,Lorenzo Colombo,it ITA,"FW,MF",Empoli,22,2002,24.8,55,2.21,33,0,5,8,8,1,3,0.12,1,0,1,1,0,0,Matches
132,Andrea Colpani,it ITA,"FW,MF",Fiorentina,25,1999,16.1,43,2.70,34,4,0,4,1,0,5,0.31,3,0,0,2,0,0,Matches
133,Florinel Coman,ro ROU,"FW,MF",Cagliari,26,1998,2.9,4,1.37,3,0,0,0,1,0,1,0.34,1,0,0,0,0,0,Matches
134,Pietro Comuzzo,it ITA,DF,Fiorentina,19,2005,24.4,20,0.82,17,0,0,1,0,2,1,0.04,1,0,0,0,0,0,Matches
135,Francisco Conceição,pt POR,"FW,MF",Juventus,21,2002,14.9,64,4.30,45,4,10,4,1,0,9,0.60,5,1,1,1,1,0,Matches
136,Diego Coppola,it ITA,DF,Hellas Verona,20,2003,32.5,10,0.31,9,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
137,Maxwel Cornet,ci CIV,"FW,MF",Genoa,27,1996,2.7,8,2.93,6,0,2,0,0,0,1,0.37,1,0,0,0,0,0,Matches
138,Joaquín Correa,ar ARG,"FW,MF",Inter,29,1994,8.1,25,3.07,21,0,2,1,1,0,4,0.49,3,0,1,0,0,0,Matches
139,Alberto costa,pt POR,DF,Juventus,20,2003,4.0,7,1.76,4,0,1,2,0,0,1,0.25,1,0,0,0,0,0,Matches
140,Lassana Coulibaly,ml MLI,MF,Lecce,28,1996,29.6,46,1.55,34,0,1,1,7,3,2,0.07,1,0,0,0,1,0,Matches
141,Woyo Coulibaly,ml MLI,DF,Parma,25,1999,12.0,19,1.58,17,0,1,0,1,0,3,0.25,1,0,1,0,1,0,Matches
142,Bryan Cristante,it ITA,MF,Roma,29,1995,22.7,51,2.24,46,0,0,4,1,0,5,0.22,5,0,0,0,0,0,Matches
143,Domen Črnigoj,si SVN,MF,Venezia,28,1995,1.5,2,1.32,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
144,Juan Cuadrado,co COL,"DF,MF",Atalanta,36,1988,9.2,37,4.00,27,7,1,0,2,0,3,0.32,1,1,0,0,1,0,Matches
145,Patrick Cutrone,it ITA,FW,Como,26,1998,22.7,49,2.15,33,0,1,10,3,2,6,0.26,6,0,0,0,0,0,Matches
146,Wylan Cyprien,fr FRA,MF,Parma,29,1995,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
147,Danilo D'Ambrosio,it ITA,DF,Monza,35,1988,12.2,8,0.66,8,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
148,Lucas Da Cunha,fr FRA,MF,Como,23,2001,29.0,110,3.79,70,28,1,6,4,1,7,0.24,4,2,0,0,0,1,Matches
149,Samuel Dahl,se SWE,"DF,MF",Roma,24,2000,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
150,Thijs Dallinga,nl NED,FW,Bologna,23,2000,12.8,27,2.11,20,0,0,3,3,1,5,0.39,3,0,0,0,1,1,Matches
151,Maat Daniel Caprini,it ITA,FW,Fiorentina,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
152,Flavius Daniliuc,at AUT,DF,Hellas Verona,23,2001,11.2,11,0.98,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
153,Danilo,br BRA,DF,Juventus,33,1991,6.5,10,1.55,10,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
154,Matteo Darmian,it ITA,DF,Inter,34,1989,19.8,34,1.72,26,3,0,1,2,2,4,0.20,4,0,0,0,0,0,Matches
155,Juan David Cabal,co COL,DF,Juventus,23,2001,5.1,3,0.59,3,0,0,0,0,0,3,0.59,3,0,0,0,0,0,Matches
156,Keinan Davis,eng ENG,FW,Udinese,26,1998,11.8,35,2.95,27,0,4,3,0,1,2,0.17,0,0,1,1,0,0,Matches
157,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,29,1995,20.5,8,0.39,6,2,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
158,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,23,2001,23.0,88,3.83,73,0,5,7,3,0,14,0.61,11,0,1,2,0,0,Matches
159,Mattia De Sciglio,it ITA,DF,Empoli,31,1992,8.5,8,0.94,5,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
160,Lorenzo De Silvestri,it ITA,DF,Bologna,36,1988,11.8,14,1.19,10,2,0,2,0,0,2,0.17,1,0,0,1,0,0,Matches
161,Koni De Winter,be BEL,DF,Genoa,22,2002,23.7,15,0.63,11,2,0,0,1,1,1,0.04,1,0,0,0,0,0,Matches
162,Alessandro Deiola,it ITA,MF,Cagliari,28,1995,15.9,26,1.63,19,1,0,3,2,1,3,0.19,2,0,0,1,0,0,Matches
163,Enrico Del Prato,it ITA,DF,Parma,24,1999,32.7,32,0.98,28,2,0,0,1,1,1,0.03,0,0,0,0,0,1,Matches
164,Fisayo Dele-Bashiru,ng NGA,"MF,FW",Lazio,23,2001,10.5,24,2.28,17,0,5,2,0,0,1,0.09,1,0,0,0,0,0,Matches
165,Ali Dembélé,fr FRA,DF,Torino,20,2004,4.3,7,1.62,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
166,Michele Di Gregorio,it ITA,GK,Juventus,27,1997,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
