Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Kingsley Ehizibue,NED,DF,Udinese,30-212,1995.0,6.2,150,214,70.1,2739,879,50,60,83.3,82,103,79.6,14,34,41.2,0,0.0,0.1,0.0,1,10,2,1,9
Jeff Ekhator,ITA,FW,Genoa,19-042,2006.0,3.7,37,68,54.4,491,59,25,37,67.6,8,17,47.1,3,3,100.0,0,0.1,0.1,-0.1,3,2,0,0,3
Jurgen Ekkelenkamp,NED,MF,Udinese,25-262,2000.0,8.0,164,232,70.7,2407,540,87,99,87.9,59,87,67.8,6,19,31.6,0,0.8,0.4,-0.8,12,17,1,0,15
Caleb Ekuban,GHA,FW,Genoa,31-275,1994.0,4.9,51,77,66.2,709,140,27,37,73.0,21,28,75.0,1,4,25.0,1,0.8,0.7,0.2,8,2,2,1,7
Mikael Ellertsson,ISL,"DF,FW",Genoa,23-287,2002.0,12.0,206,286,72.0,3341,1157,101,124,81.5,88,122,72.1,14,29,48.3,1,1.2,1.1,-0.2,8,6,5,2,21
Elif Elmas,MKD,"MF,FW",Napoli,26-090,1999.0,5.8,185,229,80.8,2763,674,106,114,93.0,67,86,77.9,8,15,53.3,0,0.2,0.4,-0.2,5,14,3,0,18
Francesco Esposito,ITA,FW,Inter,20-178,2005.0,5.0,81,117,69.2,1137,229,46,61,75.4,21,31,67.7,6,9,66.7,1,0.3,0.4,0.7,5,4,5,0,15
Sebastiano Esposito,ITA,"FW,MF",Cagliari,23-174,2002.0,12.6,277,411,67.4,4866,1765,133,163,81.6,97,132,73.5,33,71,46.5,2,2.3,1.5,-0.3,24,28,13,2,57
Nahuel Estévez,ARG,MF,Parma,30-039,1995.0,6.0,170,246,69.1,3228,1004,74,88,84.1,74,104,71.2,19,40,47.5,0,0.3,0.2,-0.3,5,15,3,1,19
Pervis Estupiñán,ECU,DF,Milan,27-336,1998.0,4.9,206,250,82.4,2879,912,119,136,87.5,69,86,80.2,8,12,66.7,1,0.8,0.9,0.2,6,13,3,0,18
Giovanni Fabbian,ITA,MF,Bologna,22-343,2003.0,4.8,85,106,80.2,1439,323,38,44,86.4,37,43,86.0,7,8,87.5,0,0.0,0.1,0.0,1,10,1,0,13
Alieu Fadera,GAM,FW,Sassuolo,24-050,2001.0,5.9,114,150,76.0,1737,522,66,72,91.7,28,41,68.3,15,19,78.9,1,0.5,1.1,0.5,4,7,9,2,13
Nicolò Fagioli,ITA,MF,Fiorentina,24-314,2001.0,9.2,496,575,86.3,9423,2619,183,194,94.3,255,283,90.1,53,84,63.1,2,2.4,1.5,-0.4,21,52,12,7,45
Wladimiro Falcone,ITA,GK,Lecce,30-255,1995.0,15.0,230,466,49.4,8062,6869,28,29,96.6,87,88,98.9,115,346,33.2,0,0.0,0.0,0.0,0,17,1,0,0
Jacopo Fazzini,ITA,"MF,FW",Fiorentina,22-282,2003.0,4.3,95,127,74.8,1496,470,46,57,80.7,41,48,85.4,5,10,50.0,0,0.6,0.4,-0.6,6,12,8,2,24
Mattia Felici,ITA,"FW,DF",Cagliari,24-250,2001.0,4.6,86,138,62.3,1250,403,50,64,78.1,27,42,64.3,5,16,31.3,1,0.6,0.3,0.4,8,6,5,4,9
Evan Ferguson,IRL,FW,Roma,21-065,2004.0,5.9,93,124,75.0,1310,146,57,75,76.0,26,31,83.9,6,6,100.0,1,1.5,0.7,-0.5,11,3,5,1,5
Lewis Ferguson,SCO,MF,Bologna,26-121,1999.0,7.0,424,478,88.7,7896,1481,151,163,92.6,218,235,92.8,46,63,73.0,0,0.4,0.4,-0.4,4,32,3,1,26
Romano Floriani,ITA,"DF,FW",Cremonese,22-330,2003.0,6.6,122,181,67.4,1892,398,61,71,85.9,54,68,79.4,4,17,23.5,0,1.0,0.5,-1.0,5,9,4,2,13
Youssouf Fofana,FRA,MF,Milan,26-347,1999.0,11.6,336,398,84.4,5271,1174,167,189,88.4,140,154,90.9,17,28,60.7,1,1.4,1.6,-0.4,17,33,9,2,35
Francesco Folino,ITA,DF,Cremonese,23-334,2002.0,1.2,50,67,74.6,1047,337,12,18,66.7,32,39,82.1,6,9,66.7,0,0.0,0.0,0.0,0,6,0,0,1
Michael Folorunsho,ITA,"MF,FW",Cagliari,27-319,1998.0,14.5,233,356,65.4,3442,855,130,170,76.5,73,107,68.2,17,36,47.2,0,0.5,0.4,-0.5,10,15,6,2,19
Niccolò Fortini,ITA,"DF,MF",Fiorentina,19-313,2006.0,5.0,172,219,78.5,2918,807,84,93,90.3,68,88,77.3,17,30,56.7,0,0.5,0.8,-0.5,3,11,6,4,14
Davide Frattesi,ITA,"MF,FW",Inter,26-062,1999.0,2.3,30,41,73.2,393,129,19,23,82.6,10,12,83.3,0,0,,0,0.3,0.1,-0.3,4,1,1,0,4
Morten Frendrup,DEN,MF,Genoa,24-260,2001.0,13.6,360,440,81.8,5618,1408,173,203,85.2,151,172,87.8,17,29,58.6,0,0.4,0.3,-0.4,5,29,4,0,40
Martin Frese,DEN,DF,Hellas Verona,27-353,1998.0,11.9,315,484,65.1,5872,2740,132,158,83.5,136,186,73.1,40,111,36.0,0,1.0,1.3,-1.0,16,31,8,3,28
Remo Freuler,SUI,MF,Bologna,33-252,1992.0,7.6,354,420,84.3,6015,1581,154,174,88.5,164,182,90.1,28,49,57.1,0,0.2,0.3,-0.2,4,47,1,0,35
Matteo Gabbia,ITA,DF,Milan,26-063,1999.0,14.7,707,762,92.8,14840,4349,169,178,94.9,439,452,97.1,93,119,78.2,0,0.1,0.1,-0.1,2,26,0,0,31
Tiago Gabriel,POR,DF,Lecce,20-362,2004.0,14.1,527,593,88.9,10234,3198,157,173,90.8,315,331,95.2,48,73,65.8,0,0.0,0.1,0.0,0,21,0,0,21
Gianluca Gaetano,ITA,"MF,FW",Cagliari,25-232,2000.0,6.1,207,281,73.7,3699,1218,96,122,78.7,79,97,81.4,26,48,54.2,2,1.1,0.6,0.9,11,24,3,0,33
Roberto Gagliardini,ITA,MF,Hellas Verona,31-260,1994.0,8.9,327,428,76.4,5205,2008,160,193,82.9,117,147,79.6,27,45,60.0,0,0.1,0.3,-0.1,3,37,5,0,44
Antonino Gallo,ITA,DF,Lecce,25-352,2000.0,13.4,454,680,66.8,8460,3600,177,203,87.2,222,315,70.5,49,142,34.5,1,0.5,0.8,0.5,14,69,16,10,69
Federico Gatti,ITA,DF,Juventus,27-182,1998.0,8.6,433,478,90.6,8181,2748,150,156,96.2,232,249,93.2,46,61,75.4,0,0.1,0.1,-0.1,1,34,2,0,33
David de Gea,ESP,GK,Fiorentina,35-046,1990.0,16.0,365,523,69.8,9826,7342,72,72,100.0,185,187,98.9,108,261,41.4,0,0.0,0.0,0.0,0,14,0,0,0
Daniele Ghilardi,ITA,DF,Roma,22-351,2003.0,0.3,5,9,55.6,105,45,2,2,100.0,2,4,50.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Andrea Ghion,ITA,"FW,MF",Sassuolo,25-303,2000.0,0.1,1,2,50.0,12,4,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Mario Gila,ESP,DF,Lazio,25-116,2000.0,14.4,828,914,90.6,16213,6379,271,287,94.4,438,463,94.6,107,137,78.1,0,0.1,0.3,-0.1,1,53,3,1,44
Billy Gilmour,SCO,MF,Napoli,24-195,2001.0,4.6,314,354,88.7,5449,1585,155,167,92.8,136,147,92.5,21,34,61.8,0,0.3,0.5,-0.3,4,37,7,0,45
Santiago Giménez,MEX,FW,Milan,24-249,2001.0,6.9,71,90,78.9,942,123,41,55,74.5,18,20,90.0,4,5,80.0,0,0.1,0.3,-0.1,3,3,4,1,4
Gvidas Gineitis,LTU,MF,Torino,21-252,2004.0,4.5,81,123,65.9,1478,429,32,44,72.7,39,54,72.2,8,17,47.1,0,0.7,0.7,-0.7,4,8,8,5,11
Giovane,BRA,FW,Hellas Verona,22-029,2003.0,13.1,204,329,62.0,2725,754,136,182,74.7,38,67,56.7,15,37,40.5,4,2.9,1.7,1.1,22,16,8,1,26
Saba Goglichidze,GEO,DF,Udinese,21-181,2004.0,4.7,152,188,80.9,3800,1399,25,30,83.3,86,95,90.5,40,57,70.2,0,0.1,0.2,-0.1,2,25,3,0,19
Edoardo Goldaniga,ITA,DF,Como,32-051,1993.0,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Nicolás González,ARG,"MF,DF",Juventus,27-261,1998.0,0.2,4,9,44.4,92,50,1,3,33.3,3,5,60.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,1
Robin Gosens,GER,DF,Fiorentina,31-171,1994.0,8.0,207,299,69.2,3020,948,104,134,77.6,88,116,75.9,7,20,35.0,0,0.6,0.7,-0.6,7,13,7,4,19
Alberto Grassi,ITA,MF,Cremonese,30-291,1995.0,5.6,206,248,83.1,3423,1115,88,97,90.7,95,107,88.8,14,30,46.7,0,0.0,0.1,0.0,0,16,0,0,16
Albert Grønbaek,DEN,"FW,MF",Genoa,24-214,2001.0,1.1,15,20,75.0,207,102,9,13,69.2,6,7,85.7,0,0,,0,0.3,0.1,-0.3,2,2,2,0,6
Mattéo Guendouzi,FRA,MF,Lazio,26-253,1999.0,13.9,592,680,87.1,10081,2404,276,296,93.2,258,282,91.5,51,72,70.8,1,0.8,0.8,0.2,14,81,12,6,72
Idrissa Guèye,SEN,"MF,FW",Udinese,19-098,2006.0,0.5,2,5,40.0,26,7,1,2,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Miguel Gutiérrez,ESP,"DF,MF",Napoli,24-149,2001.0,3.4,155,189,82.0,2327,627,83,88,94.3,64,73,87.7,6,14,42.9,0,0.3,0.2,-0.3,7,15,4,2,19
Albert Guðmundsson,ISL,"FW,MF",Fiorentina,28-191,1997.0,9.9,271,320,84.7,4010,1052,148,157,94.3,94,115,81.7,16,24,66.7,1,0.7,0.7,0.3,8,29,11,3,40
Abdou Harroui,NED,"MF,FW",Hellas Verona,27-344,1998.0,1.6,38,54,70.4,593,69,18,21,85.7,14,15,93.3,2,10,20.0,0,0.0,0.0,0.0,0,2,1,0,1
Torbjørn Heggem,NOR,DF,Bologna,26-345,1999.0,12.2,566,622,91.0,11705,3096,149,164,90.9,338,351,96.3,74,95,77.9,0,0.0,0.1,0.0,2,29,2,0,27
Luis Henrique,BRA,DF,Inter,24-009,2001.0,5.0,192,224,85.7,2958,877,103,113,91.2,75,84,89.3,9,17,52.9,1,0.7,0.4,0.3,7,15,2,0,17
Mario Hermoso,ESP,DF,Roma,30-188,1995.0,10.3,517,612,84.5,9451,2778,203,223,91.0,260,286,90.9,47,91,51.6,0,0.2,0.3,-0.2,4,40,3,0,40
Hernani,BRA,"MF,DF",Parma,31-271,1994.0,0.8,17,26,65.4,403,145,8,10,80.0,5,9,55.6,4,6,66.7,0,0.0,0.0,0.0,1,2,2,0,3
Isak Hien,SWE,DF,Atalanta,26-344,1999.0,13.2,677,742,91.2,13465,4360,200,218,91.7,394,415,94.9,79,96,82.3,0,0.1,0.3,-0.1,1,38,0,0,32
Malthe Hojholt,DEN,MF,Pisa,24-251,2001.0,2.0,51,61,83.6,806,249,24,28,85.7,22,24,91.7,3,6,50.0,0,0.0,0.0,0.0,0,4,0,0,4
Emil Holm,SWE,DF,Bologna,25-224,2000.0,5.1,204,267,76.4,3744,1230,83,96,86.5,99,119,83.2,20,40,50.0,4,1.5,1.5,2.5,5,18,8,5,30
Elseid Hysaj,ALB,DF,Lazio,31-306,1994.0,1.7,65,83,78.3,1188,462,26,29,89.7,31,38,81.6,8,11,72.7,0,0.0,0.0,0.0,0,6,2,1,8
Rasmus Højlund,DEN,FW,Napoli,22-322,2003.0,9.3,126,169,74.6,1667,280,82,102,80.4,33,44,75.0,4,5,80.0,2,1.7,1.1,0.3,7,7,2,0,15
Edoardo Iannoni,ITA,MF,Sassuolo,24-256,2001.0,0.9,35,42,83.3,512,166,22,26,84.6,8,8,100.0,4,5,80.0,0,0.0,0.0,0.0,0,7,1,0,5
Riyad Idrissi,ITA,DF,Cagliari,20-193,2005.0,4.4,153,206,74.3,2343,898,92,100,92.0,51,73,69.9,7,19,36.8,0,0.1,0.2,-0.1,4,8,0,0,13
Jay Idzes,IDN,DF,Sassuolo,25-204,2000.0,15.0,556,614,90.6,10131,3558,199,211,94.3,307,320,95.9,38,62,61.3,0,0.0,0.2,0.0,0,16,1,0,33
Ivan Ilić,SRB,MF,Torino,24-281,2001.0,4.4,155,188,82.4,2666,678,73,81,90.1,72,85,84.7,9,15,60.0,0,0.7,0.5,-0.7,8,16,5,1,14
Emirhan İlkhan,TUR,MF,Torino,21-205,2004.0,0.6,32,35,91.4,603,89,10,10,100.0,14,16,87.5,6,7,85.7,0,0.0,0.0,0.0,0,0,0,0,1
Ciro Immobile,ITA,FW,Bologna,35-306,1990.0,0.3,4,9,44.4,62,13,2,4,50.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Gustav Isaksen,DEN,FW,Lazio,24-248,2001.0,6.8,150,195,76.9,2261,263,87,103,84.5,53,67,79.1,10,15,66.7,0,0.4,0.5,-0.4,7,4,3,1,6
Ardian Ismajli,ALB,DF,Torino,29-084,1996.0,7.6,269,328,82.0,5029,1739,87,96,90.6,157,182,86.3,23,42,54.8,0,0.2,0.2,-0.2,3,14,5,3,23
Franco Israel,URU,GK,Torino,25-245,2000.0,9.0,203,323,62.8,6458,4907,23,23,100.0,98,99,99.0,82,199,41.2,0,0.0,0.0,0.0,0,4,0,0,1
Ardon Jashari,SUI,MF,Milan,23-146,2002.0,0.2,19,20,95.0,333,78,7,7,100.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,1
Oliver Jensen,DEN,MF,Parma,23-288,2002.0,9.1,185,239,77.4,2779,704,110,128,85.9,58,75,77.3,12,20,60.0,0,0.1,0.2,-0.1,4,15,5,0,24
Juan Jesus,BRA,DF,Napoli,34-196,1991.0,7.0,502,543,92.4,9387,2874,177,183,96.7,290,302,96.0,35,46,76.1,0,0.0,0.1,0.0,1,24,1,0,30
Álex Jiménez,ESP,DF,Milan,20-229,2005.0,0.5,23,25,92.0,304,44,13,13,100.0,5,6,83.3,2,2,100.0,0,0.2,0.1,-0.2,2,2,1,0,2
Þórir Jóhann Helgason,ISL,MF,Lecce,25-086,2000.0,0.9,17,21,81.0,258,56,9,10,90.0,8,9,88.9,0,1,0.0,0,0.1,0.1,-0.1,2,2,1,1,1
Dennis Johnsen,NOR,"MF,FW",Cremonese,27-309,1998.0,2.3,26,61,42.6,478,140,10,19,52.6,11,24,45.8,3,7,42.9,1,0.3,0.1,0.7,2,3,1,1,5
Mohamed Kaba,FRA,"MF,FW",Lecce,24-057,2001.0,3.0,66,94,70.2,1049,280,41,49,83.7,18,28,64.3,5,8,62.5,0,0.0,0.2,0.0,2,9,1,0,16
Christian Kabasele,BEL,DF,Udinese,34-302,1991.0,9.4,251,290,86.6,5461,1839,39,47,83.0,173,185,93.5,35,52,67.3,0,0.0,0.0,0.0,1,8,1,0,9
Pierre Kalulu,FRA,DF,Juventus,25-201,2000.0,16.0,904,1038,87.1,15482,4742,404,434,93.1,400,452,88.5,80,113,70.8,1,1.8,0.9,-0.8,15,65,19,5,87
Hassane Kamara,CIV,DF,Udinese,31-293,1994.0,8.1,282,367,76.8,4985,1787,124,142,87.3,121,148,81.8,31,59,52.5,1,1.0,0.7,0.0,9,20,8,2,34
Jesper Karlström,SWE,MF,Udinese,30-185,1995.0,15.8,497,627,79.3,8677,2749,225,265,84.9,221,251,88.0,39,81,48.1,0,0.6,0.3,-0.6,8,50,3,0,59
Grigoris Kastanos,CYP,"MF,FW",Hellas Verona,27-327,1998.0,0.2,6,12,50.0,133,104,3,5,60.0,1,2,50.0,2,5,40.0,0,0.0,0.4,0.0,1,2,0,0,0
Moise Kean,ITA,FW,Fiorentina,25-298,2000.0,14.6,87,131,66.4,1148,154,48,64,75.0,27,42,64.3,4,5,80.0,1,0.0,0.1,1.0,1,6,3,0,8
Mandela Keita,BEL,MF,Parma,23-227,2002.0,12.4,335,391,85.7,5608,1281,154,178,86.5,144,157,91.7,29,39,74.4,0,0.1,0.1,-0.1,4,21,1,0,26
Lloyd Kelly,ENG,DF,Juventus,27-078,1998.0,14.0,738,834,88.5,13844,4083,265,283,93.6,400,426,93.9,66,108,61.1,0,0.2,0.1,-0.2,3,52,0,0,56
Marc-Oliver Kempf,GER,DF,Como,30-329,1995.0,7.9,424,478,88.7,7215,2116,183,190,96.3,211,232,90.9,24,43,55.8,0,0.0,0.1,0.0,1,11,0,0,12
Kialonda,ANG,DF,Lecce,28-087,1997.0,15.0,503,592,85.0,11076,3548,97,106,91.5,327,359,91.1,74,115,64.3,0,0.0,0.2,0.0,0,27,2,0,32
Semih Kılıçsoy,TUR,FW,Cagliari,20-130,2005.0,1.7,24,33,72.7,385,59,13,17,76.5,8,10,80.0,2,2,100.0,0,0.3,0.0,-0.3,4,2,0,0,2
Sead Kolašinac,BIH,DF,Atalanta,32-186,1993.0,2.4,140,158,88.6,2087,729,81,87,93.1,55,63,87.3,3,5,60.0,0,0.0,0.1,0.0,0,11,2,0,13
Ismaël Koné,CAN,MF,Sassuolo,23-200,2002.0,12.6,367,408,90.0,6473,1520,166,180,92.2,145,155,93.5,48,53,90.6,0,1.0,1.1,-1.0,11,41,8,1,37
Manu Koné,FRA,MF,Roma,24-220,2001.0,16.0,727,796,91.3,12134,3410,335,364,92.0,334,351,95.2,44,54,81.5,1,1.2,1.4,-0.2,15,73,17,0,117
Teun Koopmeiners,NED,"DF,MF",Juventus,27-298,1998.0,10.4,539,619,87.1,9374,3256,239,249,96.0,240,265,90.6,51,81,63.0,0,0.6,0.7,-0.6,12,63,6,1,62
Odilon Kossounou,CIV,DF,Atalanta,24-353,2001.0,8.3,445,484,91.9,7381,2119,203,218,93.1,210,223,94.2,23,29,79.3,0,0.1,0.1,-0.1,2,46,0,0,44
Filip Kostić,SRB,"DF,FW",Juventus,33-052,1992.0,4.1,164,230,71.3,2930,892,72,87,82.8,72,93,77.4,18,39,46.2,1,0.7,1.0,0.3,9,10,6,6,12
Eddy Kouadio,CIV,DF,Fiorentina,19-207,2006.0,0.7,16,21,76.2,278,31,7,7,100.0,8,10,80.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1
Christian Kouamé,CIV,"MF,DF",Fiorentina,28-017,1997.0,0.3,12,17,70.6,169,21,7,8,87.5,5,8,62.5,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
Christ-Owen Kouassi,FRA,DF,Lecce,22-252,2003.0,2.5,82,107,76.6,1383,577,37,43,86.0,36,48,75.0,6,12,50.0,0,0.0,0.1,0.0,0,7,1,1,7
Thomas Kristensen,DEN,DF,Udinese,23-340,2002.0,7.0,278,327,85.0,6071,1926,63,77,81.8,164,175,93.7,48,67,71.6,0,0.0,0.1,0.0,2,21,1,1,18
Nikola Krstović,MNE,FW,Atalanta,25-262,2000.0,6.2,121,152,79.6,1781,346,69,82,84.1,39,53,73.6,9,11,81.8,3,0.5,0.5,2.5,9,6,3,0,16
Nicolas-Gerrit Kühn,GER,FW,Como,25-356,2000.0,4.2,98,131,74.8,1273,217,58,65,89.2,29,44,65.9,1,7,14.3,0,0.6,0.3,-0.6,7,7,5,1,7
Tariq Lamptey,GHA,"MF,DF",Fiorentina,25-084,2000.0,0.3,8,11,72.7,112,19,6,8,75.0,2,3,66.7,0,0,,0,0.1,0.1,-0.1,2,0,1,1,0
Noa Lang,NED,"FW,MF",Napoli,26-189,1999.0,4.9,144,208,69.2,2667,735,59,71,83.1,66,90,73.3,17,29,58.6,0,0.5,0.8,-0.5,7,5,11,3,27
Armand Lauriente,FRA,FW,Sassuolo,27-019,1998.0,9.9,223,283,78.8,2922,822,142,154,92.2,58,79,73.4,8,27,29.6,2,1.3,1.3,0.7,17,21,12,3,32
Valentino Lazaro,AUT,"DF,MF",Torino,29-274,1996.0,12.0,405,528,76.7,7102,2631,163,185,88.1,205,255,80.4,30,71,42.3,1,0.7,1.4,0.3,12,32,17,9,47
Manuel Lazzari,ITA,DF,Lazio,32-024,1993.0,4.0,154,189,81.5,2454,726,82,94,87.2,60,70,85.7,10,16,62.5,0,0.1,0.2,-0.1,1,6,1,1,11
Nicola Leali,ITA,GK,Genoa,32-309,1993.0,15.0,272,416,65.4,7819,5478,52,52,100.0,129,130,99.2,91,233,39.1,0,0.1,0.0,-0.1,1,9,1,0,0
Rafael Leão,POR,FW,Milan,26-196,1999.0,7.3,145,190,76.3,2059,337,81,99,81.8,48,66,72.7,6,7,85.7,1,2.1,1.3,-1.1,6,9,7,0,19
Mehdi Léris,ALG,"DF,MF",Pisa,27-214,1998.0,7.9,202,296,68.2,3678,1572,81,95,85.3,85,111,76.6,26,63,41.3,2,1.0,1.0,1.0,13,20,16,13,22
Luca Lipani,ITA,MF,Sassuolo,20-219,2005.0,1.6,62,81,76.5,997,261,25,33,75.8,32,40,80.0,3,4,75.0,0,0.1,0.1,-0.1,2,6,1,0,5
Joseph Liteta,ZAM,MF,Cagliari,19-304,2006.0,1.1,48,58,82.8,698,103,27,31,87.1,16,20,80.0,3,4,75.0,0,0.0,0.0,0.0,0,2,0,0,0
Stanislav Lobotka,SVK,MF,Napoli,31-028,1994.0,8.1,484,528,91.7,7892,1963,221,243,90.9,231,244,94.7,22,26,84.6,1,0.4,0.5,0.6,8,29,6,0,43
Manuel Locatelli,ITA,MF,Juventus,27-349,1998.0,13.4,939,1070,87.8,17686,6969,353,383,92.2,465,500,93.0,105,150,70.0,0,0.7,1.0,-0.7,16,139,16,0,110
Ruben Loftus-Cheek,ENG,"MF,FW",Milan,29-334,1996.0,6.4,195,234,83.3,2616,556,124,134,92.5,64,84,76.2,2,6,33.3,1,0.8,0.8,0.2,6,16,4,0,27
Ademola Lookman,NGA,"FW,MF",Atalanta,28-064,1997.0,8.7,194,257,75.5,2838,673,116,140,82.9,62,78,79.5,9,15,60.0,0,1.2,1.5,-1.2,17,6,14,4,22
Dachi Lordkipanidze,GEO,MF,Cremonese,20-290,2005.0,0.3,5,7,71.4,86,10,3,3,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Lorran,BRA,"MF,FW",Pisa,19-172,2006.0,0.7,27,37,73.0,459,114,11,17,64.7,15,15,100.0,1,5,20.0,0,0.1,0.0,-0.1,1,2,1,1,2
Sandi Lovrić,SVN,MF,Udinese,27-270,1998.0,1.7,75,98,76.5,1449,509,25,32,78.1,32,38,84.2,13,22,59.1,1,0.6,0.8,0.4,6,10,0,0,12
Lorenzo Lucca,ITA,FW,Napoli,25-104,2000.0,4.3,48,61,78.7,671,81,25,30,83.3,15,18,83.3,3,3,100.0,0,0.6,0.6,-0.6,2,3,2,0,4
Jhon Lucumí,COL,DF,Bologna,27-180,1998.0,10.5,612,687,89.1,12593,4358,181,202,89.6,341,361,94.5,85,112,75.9,0,0.1,0.2,-0.1,3,38,2,1,39
Sebastiano Luperto,ITA,DF,Cagliari,29-108,1996.0,12.0,458,514,89.1,8275,2270,145,152,95.4,283,299,94.6,25,55,45.5,0,0.1,0.1,-0.1,1,9,1,0,18
Mateus Lusuardi,BRA,DF,Pisa,21-349,2004.0,2.2,65,80,81.3,1013,470,36,38,94.7,25,31,80.6,4,11,36.4,0,0.2,0.0,-0.2,1,3,1,0,5
Zito Luvumbo,ANG,"FW,MF",Cagliari,23-289,2002.0,2.4,27,36,75.0,420,103,16,19,84.2,7,8,87.5,3,5,60.0,0,0.3,0.1,-0.3,2,3,2,2,1
Charalampos Lykogiannis,GRE,DF,Bologna,32-062,1993.0,3.9,180,249,72.3,3198,806,68,79,86.1,79,102,77.5,18,48,37.5,0,0.3,0.8,-0.3,6,15,3,3,13
Mathias Løvik,NOR,DF,Parma,22-017,2003.0,5.2,119,163,73.0,2073,585,55,63,87.3,51,62,82.3,10,31,32.3,0,0.1,0.2,-0.1,2,7,5,3,10
Mike Maignan,FRA,GK,Milan,30-173,1995.0,13.6,371,485,76.5,9880,6269,52,52,100.0,206,212,97.2,112,217,51.6,0,0.0,0.0,0.0,0,5,0,0,0
Daniel Maldini,ITA,MF,Atalanta,24-073,2001.0,2.7,70,99,70.7,889,172,44,55,80.0,17,26,65.4,1,5,20.0,0,0.1,0.4,-0.1,3,6,3,0,10
Youssef Maleh,MAR,MF,Lecce,27-123,1998.0,0.5,16,22,72.7,239,68,9,10,90.0,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,1,0,2,1,2
Ruslan Malinovskyi,UKR,MF,Genoa,32-233,1993.0,11.2,409,513,79.7,7870,2049,174,204,85.3,158,190,83.2,66,95,69.5,1,1.5,1.4,-0.5,16,51,12,1,57
Gianluca Mancini,ITA,DF,Roma,29-250,1996.0,15.9,699,821,85.1,13573,4864,229,257,89.1,397,437,90.8,70,115,60.9,1,0.5,0.5,0.5,6,48,3,1,43
Rolando Mandragora,ITA,MF,Fiorentina,28-177,1997.0,12.9,408,538,75.8,7339,2133,176,201,87.6,188,224,83.9,40,98,40.8,0,1.4,1.1,-1.4,17,33,10,2,49
Alessandro Marcandalli,ITA,DF,Genoa,23-059,2002.0,8.6,249,308,80.8,4474,2042,102,118,86.4,124,142,87.3,23,42,54.8,0,0.0,0.0,0.0,0,19,0,0,26
Pablo Marí,ESP,DF,Fiorentina,32-114,1993.0,9.0,419,459,91.3,7629,2689,142,146,97.3,245,257,95.3,28,50,56.0,0,0.1,0.1,-0.1,2,17,2,0,21
Luca Marianucci,ITA,DF,Napoli,21-153,2004.0,1.0,100,102,98.0,2091,597,23,24,95.8,65,66,98.5,11,11,100.0,0,0.1,0.0,-0.1,1,24,1,0,14
Marius Marin,ROU,MF,Pisa,27-115,1998.0,7.7,148,213,69.5,2574,797,69,78,88.5,55,72,76.4,15,39,38.5,0,0.0,0.4,0.0,0,20,3,0,22
João Mário Lopes,POR,DF,Juventus,25-354,2000.0,2.7,100,131,76.3,1520,505,57,66,86.4,35,45,77.8,7,11,63.6,0,0.2,0.3,-0.2,3,9,3,2,15
Guillermo Maripán,CHI,DF,Torino,31-231,1994.0,14.2,464,540,85.9,8903,3184,150,167,89.8,252,278,90.6,55,76,72.4,0,0.2,0.2,-0.2,4,37,2,1,37
Aarón Martín,ESP,DF,Genoa,28-245,1997.0,11.5,408,588,69.4,7631,3375,162,185,87.6,188,243,77.4,54,136,39.7,3,5.0,3.1,-2.0,37,36,12,9,43
Josep Martinez,ESP,GK,Inter,27-210,1998.0,2.0,55,71,77.5,1294,802,12,12,100.0,30,30,100.0,12,27,44.4,0,0.0,0.0,0.0,0,0,0,0,0
Lautaro Martínez,ARG,FW,Inter,28-123,1997.0,12.6,236,311,75.9,3531,653,141,166,84.9,74,94,78.7,13,25,52.0,3,1.9,1.2,1.1,17,12,16,0,32
Adam Marušić,MNE,DF,Lazio,33-067,1992.0,13.6,684,807,84.8,10278,3462,363,402,90.3,259,300,86.3,36,56,64.3,1,0.5,0.4,0.5,3,55,8,4,51
Adam Masina,MAR,DF,Torino,31-355,1994.0,2.6,86,103,83.5,1694,605,25,27,92.6,50,52,96.2,11,23,47.8,1,0.2,0.4,0.8,2,8,1,0,9
Patrizio Masini,ITA,MF,Genoa,24-330,2001.0,10.6,294,404,72.8,4834,1602,146,184,79.3,128,156,82.1,15,34,44.1,0,0.3,0.2,-0.3,6,28,4,2,44
