Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
51,Barry Bannan,sct SCO,MF,Sheffield Weds,34,1989,38.5,2555,87,534,1425,618,30,2555,38,25,65.8,11,28.9,1322,6041,2837,40,56,4,34,29,1605,61,Matches
52,Jamal Baptiste,eng ENG,DF,Sheffield Utd,20,2003,0.1,4,1,3,1,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
53,Shandon Baptiste,gd GRN,MF,Luton Town,26,1998,8.0,441,22,102,203,141,14,441,13,3,23.1,8,61.5,217,1069,463,9,5,2,7,9,259,16,Matches
54,Tom Barkhuizen,eng ENG,"FW,MF",Derby County,31,1993,4.5,232,7,43,94,97,10,232,13,3,23.1,9,69.2,128,838,341,13,9,1,15,5,147,33,Matches
55,Daniel Barlaser,tr TUR,MF,Middlesbrough,27,1997,12.8,1126,27,201,647,284,6,1126,9,4,44.4,4,44.4,564,2211,1116,11,13,3,6,8,841,22,Matches
56,Ashley Barnes,eng ENG,"FW,MF",Norwich City,34,1989,1.9,52,2,8,25,20,10,52,1,1,100.0,0,0.0,31,89,28,0,1,0,5,8,34,6,Matches
57,Ashley Barnes,eng ENG,"FW,MF",Burnley,34,1989,1.5,54,3,8,30,16,6,54,3,1,33.3,2,66.7,34,103,43,1,0,0,7,1,36,5,Matches
58,Louie Barry,eng ENG,"FW,MF",Hull City,21,2003,1.8,87,2,15,26,49,6,87,8,4,50.0,4,50.0,48,350,156,7,4,6,11,2,51,14,Matches
59,Kyle Bartley,eng ENG,DF,West Brom,33,1991,29.0,2022,271,1097,869,69,45,2022,1,1,100.0,0,0.0,1114,4644,2384,7,6,0,16,0,1313,3,Matches
60,Norman Bassette,be BEL,FW,Coventry City,19,2004,10.1,190,7,14,62,116,45,190,15,5,33.3,10,66.7,119,783,226,11,10,8,31,18,129,46,Matches
61,Danny Batth,eng ENG,DF,Blackburn,33,1990,33.4,1969,356,1297,613,65,39,1969,3,1,33.3,2,66.7,979,3884,1644,4,3,0,10,6,1144,6,Matches
62,Patrick Bauer,de GER,DF,Preston,31,1992,0.1,5,2,4,1,0,0,5,0,0,,0,,1,4,3,0,0,0,0,0,1,0,Matches
63,Vakoun Bayo,ci CIV,FW,Watford,27,1997,24.9,682,30,72,322,296,93,681,32,13,40.6,18,56.3,342,1504,558,19,18,13,92,21,436,97,Matches
64,James Beadle,eng ENG,GK,Sheffield Weds,20,2004,38.0,1454,1111,1443,12,0,0,1454,1,1,100.0,0,0.0,820,3796,1992,0,0,0,2,0,784,0,Matches
65,Owen Beck,wls WAL,"DF,FW",Blackburn,21,2002,20.8,1192,70,485,446,276,41,1192,43,22,51.2,20,46.5,503,2804,1360,32,16,12,37,16,573,62,Matches
66,Chris Bedia,ci CIV,FW,Hull City,28,1996,10.2,191,9,21,79,94,42,190,21,9,42.9,12,57.1,93,449,207,6,4,4,21,12,108,29,Matches
67,Amari'i Bell,jm JAM,DF,Luton Town,30,1994,30.1,1516,107,558,729,247,10,1516,22,10,45.5,10,45.5,701,3953,2023,39,33,1,27,13,762,37,Matches
68,Sam Bell,eng ENG,"FW,DF",Bristol City,22,2002,4.9,215,2,20,62,138,28,215,12,6,50.0,5,41.7,137,716,257,8,6,4,14,7,149,58,Matches
69,Jobe Bellingham,eng ENG,MF,Sunderland,18,2005,39.0,2090,112,407,1190,527,64,2090,70,36,51.4,26,37.1,1174,6706,2773,52,45,6,71,57,1396,103,Matches
70,Bachir Belloumi,dz ALG,"FW,MF",Hull City,22,2002,9.1,457,10,32,151,285,37,457,31,15,48.4,15,48.4,271,1773,1047,36,20,17,18,9,303,99,Matches
71,Anis Ben Slimane,tn TUN,MF,Norwich City,23,2001,23.2,1432,62,333,771,339,36,1432,43,25,58.1,16,37.2,875,4041,1674,29,30,5,43,27,1085,76,Matches
72,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,23,2001,0.5,33,0,4,12,17,2,33,2,0,0.0,2,100.0,21,145,88,3,3,0,0,0,26,6,Matches
73,Joe Bennett,eng ENG,DF,Oxford United,34,1990,8.3,467,44,192,239,39,1,467,5,2,40.0,1,20.0,212,746,240,2,1,0,7,1,251,6,Matches
74,Daniel Bennie,au AUS,"FW,MF",QPR,18,2006,2.4,95,7,19,37,40,7,95,0,0,,0,,44,201,83,3,0,2,3,4,52,10,Matches
75,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,33,1990,0.2,11,0,2,6,3,0,11,0,0,,0,,6,53,15,0,0,0,0,0,10,0,Matches
76,Di'Shon Bernard,jm JAM,DF,Sheffield Weds,23,2000,24.8,1420,210,854,517,53,25,1420,2,1,50.0,0,0.0,717,3531,1576,5,4,1,11,6,837,7,Matches
77,Kian Best,eng ENG,DF,Preston,18,2005,0.0,6,0,1,4,1,0,6,0,0,,0,,3,17,3,0,0,0,0,0,5,0,Matches
78,Florian Bianchini,fr FRA,FW,Swansea City,23,2001,12.3,367,11,54,169,146,41,367,10,2,20.0,5,50.0,176,787,277,12,4,4,33,15,217,55,Matches
79,Jake Bidwell,eng ENG,DF,Coventry City,31,1993,22.9,1292,68,254,625,416,36,1292,6,3,50.0,2,33.3,575,2031,1049,35,28,3,16,6,723,132,Matches
80,Luis Binks,eng ENG,DF,Coventry City,22,2001,20.6,1625,184,763,788,80,15,1625,0,0,,0,,939,4823,3068,26,12,0,9,2,1080,6,Matches
81,Max Bird,eng ENG,MF,Bristol City,23,2000,38.7,2052,40,228,1119,719,62,2052,30,10,33.3,16,53.3,1053,4605,2094,46,40,12,44,40,1284,98,Matches
82,Colby Bishop,eng ENG,FW,Portsmouth,27,1996,29.2,1023,41,73,411,540,148,1019,18,4,22.2,12,66.7,463,1216,364,8,8,6,74,20,700,117,Matches
83,Billy Blacker,eng ENG,MF,Sheffield Utd,18,2006,0.0,3,0,0,3,0,0,3,0,0,,0,,1,3,0,0,0,0,0,0,1,0,Matches
84,Corey Blackett-Taylor,eng ENG,"FW,MF",Derby County,26,1997,4.5,157,2,13,66,81,21,157,28,15,53.6,10,35.7,108,1137,513,27,10,11,11,13,121,32,Matches
85,Harvey Blair,eng ENG,FW,Portsmouth,20,2003,3.3,91,2,12,31,48,6,91,17,5,29.4,12,70.6,59,511,153,7,5,1,17,6,62,13,Matches
86,Malachi Boateng,eng ENG,MF,Plymouth Argyle,22,2002,2.2,141,5,37,79,25,6,141,0,0,,0,,59,225,69,0,1,0,3,2,64,3,Matches
87,Eric Bocat,fr FRA,DF,Stoke City,25,1999,22.7,1415,85,494,637,303,32,1415,51,18,35.3,31,60.8,602,3530,1968,55,31,4,28,15,692,83,Matches
88,Jayden Bogle,eng ENG,DF,Leeds United,24,2000,42.5,2818,69,703,1341,807,129,2818,100,47,47.0,49,49.0,1447,8280,4383,123,81,27,61,31,1641,264,Matches
89,Jonathan Bond,eng ENG,GK,Watford,31,1993,8.9,289,242,286,3,0,0,289,0,0,,0,,156,875,472,0,0,0,0,0,124,0,Matches
90,Neto Borges,br BRA,DF,Middlesbrough,27,1996,32.1,2039,110,686,868,499,49,2039,41,16,39.0,20,48.8,990,4653,2541,54,48,8,36,19,1220,187,Matches
91,Raphael Borges Rodrigues,au AUS,"MF,FW",Coventry City,20,2003,0.1,6,1,1,3,3,1,6,0,0,,0,,4,48,41,1,1,1,2,0,3,0,Matches
92,Josh Bowler,eng ENG,"FW,DF",Preston,25,1999,5.1,251,4,28,102,124,10,251,25,8,32.0,15,60.0,171,882,435,12,9,4,20,8,186,39,Matches
93,Josh Bowler,eng ENG,"MF,FW",Luton Town,25,1999,1.7,86,1,14,31,43,6,86,17,6,35.3,11,64.7,64,366,117,2,4,0,3,2,57,9,Matches
94,Sonny Bradley,eng ENG,DF,Derby County,32,1991,3.4,157,42,104,41,12,4,157,0,0,,0,,66,209,71,0,0,0,3,1,74,0,Matches
95,Tom Bradshaw,wls WAL,FW,Oxford United,32,1992,4.0,107,4,8,48,51,12,107,3,1,33.3,2,66.7,44,171,65,2,4,0,8,3,78,10,Matches
96,Tom Bradshaw,wls WAL,FW,Millwall,32,1992,5.0,102,5,6,39,57,19,101,4,2,50.0,2,50.0,47,161,35,2,2,0,7,3,67,17,Matches
97,Robbie Brady,ie IRL,"DF,FW",Preston,32,1992,18.2,1115,42,226,488,413,24,1115,26,18,69.2,5,19.2,555,2446,1139,32,24,4,21,10,655,71,Matches
98,Cohen Bramall,eng ENG,"DF,FW",Portsmouth,28,1996,5.1,277,11,52,136,90,7,277,9,3,33.3,4,44.4,126,851,355,15,12,1,9,3,136,15,Matches
99,Cameron Brannagan,eng ENG,MF,Oxford United,28,1996,32.2,1605,87,422,909,289,16,1605,13,7,53.8,4,30.8,792,3795,1592,20,19,6,17,10,998,29,Matches
100,Ben Brereton,cl CHI,"FW,MF",Sheffield Utd,25,1999,10.9,403,20,63,154,190,35,403,13,5,38.5,7,53.8,233,1399,654,25,15,7,22,10,289,60,Matches
101,Rhian Brewster,eng ENG,"MF,FW",Sheffield Utd,24,2000,17.3,596,35,88,262,252,53,596,19,6,31.6,11,57.9,309,1464,699,19,14,7,30,22,395,72,Matches
102,Callum Brittain,eng ENG,DF,Blackburn,26,1998,29.5,1910,104,622,773,529,49,1910,61,32,52.5,24,39.3,882,4238,1959,63,36,14,27,19,1078,142,Matches
103,Andre Brooks,eng ENG,"FW,MF",Sheffield Utd,20,2003,10.6,483,9,64,176,256,48,483,58,27,46.6,29,50.0,302,2025,1048,28,14,19,31,14,314,106,Matches
104,Ciaron Brown,nir NIR,DF,Oxford United,26,1998,40.1,2458,314,1376,939,154,52,2458,17,11,64.7,4,23.5,1231,6074,3405,30,19,2,21,5,1469,20,Matches
105,Dajaune Brown,jm JAM,FW,Derby County,18,2005,4.3,110,3,13,54,45,13,110,6,3,50.0,3,50.0,50,221,17,0,1,0,17,6,59,11,Matches
106,Jacob Brown,sct SCO,"FW,MF",Luton Town,26,1998,13.5,386,21,60,139,193,59,386,29,10,34.5,16,55.2,229,1046,451,19,6,8,36,24,261,61,Matches
107,Alan Browne,ie IRL,"MF,DF",Sunderland,29,1995,13.5,648,26,155,314,187,21,648,23,7,30.4,14,60.9,327,1654,720,16,12,1,24,16,385,52,Matches
108,Josh Brownhill,eng ENG,"MF,FW",Burnley,28,1995,38.6,2102,74,365,972,776,103,2099,32,13,40.6,18,56.3,978,4087,1653,33,41,12,55,23,1351,145,Matches
109,Joe Bryan,eng ENG,DF,Millwall,30,1993,36.4,2261,121,673,1064,544,17,2261,34,18,52.9,15,44.1,756,3272,1632,33,27,6,32,21,900,73,Matches
110,Solomon Brynn,eng ENG,GK,Middlesbrough,23,2000,5.7,183,146,181,2,0,0,183,0,0,,0,,116,506,306,0,0,0,0,0,91,0,Matches
111,John Buckley,eng ENG,MF,Blackburn,24,1999,9.5,700,22,184,407,114,0,700,14,7,50.0,4,28.6,351,1506,732,8,9,0,12,2,418,5,Matches
112,Mustapha Bundu,sl SLE,"FW,MF",Plymouth Argyle,27,1997,25.6,862,46,139,383,349,78,862,47,12,25.5,28,59.6,431,2341,1117,40,21,19,65,28,560,128,Matches
113,Wouter Burger,nl NED,MF,Stoke City,23,2001,33.4,1802,115,495,1036,281,39,1802,23,16,69.6,7,30.4,826,3451,1520,21,22,4,42,27,1036,38,Matches
114,Delano Burgzorg,sr SUR,"FW,MF",Middlesbrough,25,1998,24.3,804,10,90,278,451,130,803,73,28,38.4,39,53.4,497,3537,1870,70,38,39,52,29,563,192,Matches
115,Reece Burke,eng ENG,DF,Luton Town,27,1996,9.5,490,52,194,163,135,14,490,11,5,45.5,5,45.5,205,1042,508,9,7,0,9,1,227,13,Matches
116,Finley Burns,eng ENG,"DF,MF",Hull City,21,2003,3.5,161,28,89,59,14,1,161,0,0,,0,,66,289,149,0,0,0,2,0,73,1,Matches
117,Harrison Burrows,eng ENG,DF,Sheffield Utd,22,2002,38.4,2358,113,689,941,742,77,2356,44,22,50.0,19,43.2,1134,5180,2837,65,51,19,33,23,1319,197,Matches
118,Mason Burstow,eng ENG,"FW,MF",Hull City,20,2003,10.6,485,26,92,192,206,37,485,34,12,35.3,19,55.9,263,1313,485,16,11,8,39,26,311,70,Matches
119,Sam Byram,eng ENG,DF,Leeds United,30,1993,15.7,1128,36,271,479,384,42,1128,9,4,44.4,4,44.4,502,2086,931,25,19,7,20,6,648,100,Matches
120,Ben Cabango,wls WAL,DF,Swansea City,24,2000,44.8,3856,456,2074,1680,119,42,3856,11,7,63.6,4,36.4,2243,10251,5588,31,18,0,26,6,2645,13,Matches
121,Tyrese Campbell,eng ENG,FW,Sheffield Utd,24,1999,17.6,452,14,29,155,273,102,452,25,8,32.0,13,52.0,267,1385,669,34,16,21,41,17,330,113,Matches
122,Thomas Cannon,ie IRL,FW,Stoke City,21,2002,20.6,454,26,49,194,212,68,450,18,2,11.1,13,72.2,190,852,301,14,4,9,27,13,287,78,Matches
123,Thomas Cannon,ie IRL,FW,Sheffield Utd,21,2002,7.6,150,4,11,59,82,29,150,6,3,50.0,3,50.0,91,421,169,5,5,3,16,10,109,36,Matches
124,Todd Cantwell,eng ENG,"MF,FW",Blackburn,26,1998,27.5,1690,20,266,834,615,51,1688,76,37,48.7,33,43.4,978,5340,2364,57,50,11,83,59,1158,127,Matches
125,Theo Carroll,eng ENG,MF,Preston,17,2007,0.0,10,0,6,3,1,0,10,0,0,,0,,3,2,0,0,0,0,0,0,6,0,Matches
126,Hayden Carter,eng ENG,DF,Blackburn,24,1999,15.1,1008,97,481,417,122,16,1008,14,9,64.3,5,35.7,496,2185,1166,14,6,1,10,5,597,27,Matches
127,Eiran Cashin,ie IRL,DF,Derby County,22,2001,19.8,1365,186,772,532,73,32,1365,14,10,71.4,4,28.6,674,3512,1902,8,8,0,16,6,770,9,Matches
128,Žan Celar,si SVN,FW,QPR,25,1999,10.5,210,11,22,98,94,36,209,5,2,40.0,3,60.0,105,423,148,5,6,3,24,10,127,36,Matches
129,Ilias Chair,ma MAR,"MF,FW",QPR,26,1997,18.9,1007,10,142,451,428,39,1007,36,17,47.2,17,47.2,639,4405,2079,53,54,14,31,30,701,82,Matches
130,Giorgi Chakvetadze,ge GEO,"MF,FW",Watford,24,1999,36.5,1921,10,164,862,940,123,1921,132,65,49.2,61,46.2,1202,11074,6257,209,159,63,77,78,1375,197,Matches
131,Nathaniel Chalobah,eng ENG,MF,Sheffield Weds,29,1994,4.9,307,21,79,185,45,5,307,3,1,33.3,2,66.7,158,693,285,5,5,1,8,6,164,1,Matches
132,Calum Chambers,eng ENG,"DF,MF",Cardiff City,29,1995,39.0,2551,265,1095,1199,268,49,2551,23,13,56.5,10,43.5,1367,5068,2197,13,16,1,36,20,1548,36,Matches
133,Samuel Chambers,eng ENG,FW,Leeds United,16,2007,0.2,5,0,0,0,5,0,5,2,0,0.0,2,100.0,3,12,2,0,0,0,1,0,3,2,Matches
134,Pierce Charles,nir NIR,GK,Sheffield Weds,19,2005,8.0,358,255,356,2,0,0,358,0,0,,0,,221,1076,658,0,0,0,2,0,205,0,Matches
135,Shea Charles,nir NIR,"MF,DF",Sheffield Weds,20,2003,40.3,2447,119,684,1230,568,42,2447,63,28,44.4,30,47.6,1214,6375,3201,56,54,7,52,38,1347,66,Matches
136,Tawanda Chirewa,zw ZIM,MF,Derby County,20,2003,1.7,76,1,9,52,16,4,76,6,3,50.0,3,50.0,34,177,55,1,1,1,9,2,43,7,Matches
137,Tahith Chong,cw CUW,"MF,DF",Luton Town,24,1999,22.5,875,19,135,382,373,58,875,74,30,40.5,40,54.1,518,3646,1675,63,32,20,45,29,535,119,Matches
138,Hamza Choudhury,bd BAN,"MF,DF",Sheffield Utd,26,1997,12.3,754,45,256,399,106,6,754,6,4,66.7,2,33.3,386,1706,667,3,7,1,9,3,428,10,Matches
139,Benjamin Chrisene,eng ENG,DF,Norwich City,20,2004,12.8,807,26,262,379,176,12,807,31,13,41.9,17,54.8,418,2336,1186,29,24,1,25,11,461,51,Matches
140,Cyrus Christie,ie IRL,DF,Swansea City,31,1992,3.1,272,21,128,122,22,3,272,0,0,,0,,129,633,233,5,1,0,2,4,159,3,Matches
141,Dennis Cirkin,eng ENG,DF,Sunderland,22,2002,30.4,1836,85,590,769,498,86,1836,54,20,37.0,28,51.9,880,4547,2675,73,48,9,49,28,990,135,Matches
142,Ibrahim Cissoko,nl NED,"FW,MF",Plymouth Argyle,21,2003,7.3,325,4,58,132,138,42,325,51,23,45.1,22,43.1,219,1535,848,39,11,20,19,14,223,74,Matches
143,Ibrahim Cissoko,nl NED,"FW,MF",Sheffield Weds,21,2003,0.6,36,0,4,19,14,3,36,5,2,40.0,3,60.0,23,99,34,1,1,0,4,2,30,9,Matches
144,Jordan Clark,eng ENG,MF,Luton Town,30,1993,35.9,1693,72,335,824,558,60,1693,88,46,52.3,37,42.0,803,4452,2093,49,39,11,49,34,866,94,Matches
145,Harry Clarke,eng ENG,DF,Sheffield Utd,23,2001,5.2,305,23,89,149,70,6,305,4,3,75.0,1,25.0,138,846,365,7,8,1,7,1,154,11,Matches
146,Jack Clarke,eng ENG,FW,Sunderland,23,2000,2.0,86,1,11,39,38,7,86,8,7,87.5,1,12.5,51,444,220,6,2,2,4,4,61,13,Matches
147,Matthew Clarke,eng ENG,DF,Derby County,27,1996,15.2,824,104,438,314,73,38,824,7,7,100.0,0,0.0,291,1219,504,3,5,1,8,3,340,3,Matches
