Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
147,Mikkel Desler,dk DEN,DF,Toulouse,28,1995,17.2,29,1.69,18,2,1,5,2,1,2,0.12,1,0,0,1,0,0,Matches
148,Arthur Desmas,fr FRA,GK,Le Havre,29,1994,33.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
149,Lamine Diack,sn SEN,MF,Nantes,22,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
150,Mamadou Diakhon,fr FRA,"FW,MF",Reims,17,2005,2.3,4,1.72,1,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
151,Bafodé Diakité,fr FRA,DF,Lille,22,2001,18.8,22,1.17,18,1,0,1,1,1,2,0.11,1,0,0,1,0,0,Matches
152,Ibrahim Diakité,gn GUI,DF,Reims,19,2003,1.2,4,3.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
153,Oumar Diakité,ci CIV,FW,Reims,19,2003,17.6,41,2.33,26,0,9,1,3,2,5,0.28,3,0,1,0,0,1,Matches
154,Habib Diarra,sn SEN,"MF,FW",Strasbourg,19,2004,25.6,51,1.99,38,0,5,1,4,3,4,0.16,2,0,1,0,1,0,Matches
155,Moussa Diarra,ml MLI,DF,Toulouse,22,2000,15.5,21,1.35,17,1,0,1,2,0,6,0.39,4,0,0,0,2,0,Matches
156,Krépin Diatta,sn SEN,"DF,FW",Monaco,24,1999,13.4,41,3.06,34,4,2,0,1,0,8,0.60,7,0,1,0,0,0,Matches
157,Mory Diaw,sn SEN,GK,Clermont Foot,30,1993,30.0,7,0.23,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
158,Mahamadou Diawara,fr FRA,MF,Lyon,18,2005,4.0,9,2.26,6,0,0,1,2,0,1,0.25,0,0,0,1,0,0,Matches
159,Bamba Dieng,sn SEN,FW,Lorient,23,2000,6.1,19,3.11,9,0,1,3,6,0,4,0.65,2,0,0,2,0,0,Matches
160,Guillaume Dietsch,fr FRA,GK,Metz,22,2001,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
161,Sinaly Diomande,ci CIV,DF,Lyon,22,2001,9.9,6,0.61,5,0,0,1,0,0,1,0.10,1,0,0,0,0,0,Matches
162,Edan Diop,fr FRA,"MF,DF",Monaco,18,2004,1.8,1,0.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
163,Sofiane Diop,ma MAR,FW,Nice,23,2000,5.5,17,3.07,14,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
164,Andy Diouf,fr FRA,MF,Lens,20,2003,14.6,51,3.49,31,10,5,2,2,1,2,0.14,2,0,0,0,0,0,Matches
165,Yehvann Diouf,sn SEN,GK,Reims,23,1999,34.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
166,Chaim El Djebali,tn TUN,MF,Lyon,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Jeremy Doku,be BEL,FW,Rennes,21,2002,1.2,9,7.23,5,0,2,2,0,0,0,0.00,0,0,0,0,0,0,Matches
168,Gianluigi Donnarumma,it ITA,GK,Paris S-G,24,1999,24.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
169,Siriné Doucouré,ml MLI,FW,Lorient,21,2002,4.7,13,2.78,11,0,1,1,0,0,4,0.86,4,0,0,0,0,0,Matches
170,Désiré Doué,fr FRA,"MF,FW",Rennes,18,2005,18.1,88,4.87,56,4,14,4,7,3,12,0.66,6,0,3,1,1,1,Matches
171,Guela Doué,ci CIV,DF,Rennes,20,2002,13.7,39,2.84,28,2,2,3,3,1,8,0.58,6,0,0,0,2,0,Matches
172,Douglas,br BRA,MF,Nantes,26,1997,19.7,37,1.88,26,5,0,1,3,2,2,0.10,2,0,0,0,0,0,Matches
173,Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,20,2003,18.4,24,1.30,19,1,0,0,1,3,0,0.00,0,0,0,0,0,0,Matches
174,Kamory Doumbia,ml MLI,MF,Brest,20,2003,9.8,27,2.76,22,0,2,3,0,0,7,0.72,7,0,0,0,0,0,Matches
175,Jean-Kevin Duverne,ht HAI,DF,Nantes,26,1997,15.0,12,0.80,10,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
176,Aron Dønnum,no NOR,"FW,MF",Toulouse,25,1998,17.7,53,2.99,30,4,3,7,7,2,4,0.23,3,0,0,0,1,0,Matches
177,Simon Ebonog,cm CMR,MF,Le Havre,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
178,Hugo Ekitike,fr FRA,FW,Paris S-G,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
179,Simon Elisor,fr FRA,FW,Metz,24,1999,8.5,19,2.24,13,0,1,1,4,0,1,0.12,1,0,0,0,0,0,Matches
180,Breel Embolo,ch SUI,FW,Monaco,26,1997,2.0,10,4.95,8,0,2,0,0,0,1,0.49,1,0,0,0,0,0,Matches
181,Emanuel Emegha,nl NED,FW,Strasbourg,20,2003,23.1,28,1.21,16,0,5,3,4,0,5,0.22,1,0,1,2,1,0,Matches
182,Maxime Estève,fr FRA,DF,Montpellier,21,2002,11.1,11,0.93,9,1,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
183,Oscar Estupiñan,co COL,FW,Metz,26,1996,2.9,2,0.69,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
184,Romain Faivre,fr FRA,"MF,FW",Lorient,25,1998,16.1,43,2.66,28,7,3,3,2,0,6,0.37,4,0,0,2,0,0,Matches
185,Ilhan Fakili,fr FRA,"MF,FW",Clermont Foot,17,2006,1.0,2,1.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
186,Khalil Fayad,fr FRA,"FW,MF",Montpellier,19,2004,11.4,19,1.67,10,0,0,2,6,1,0,0.00,0,0,0,0,0,0,Matches
187,Ichem Ferrah,fr FRA,FW,Lille,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
188,Jordan Ferri,fr FRA,MF,Montpellier,31,1992,22.6,67,2.97,58,2,2,1,3,1,2,0.09,2,0,0,0,0,0,Matches
