Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
141,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,31,1992,22.7,882,699,179,24,2,1,104,146,9,0,8,0,638,4,25,Matches
142,Sacha Delaye,fr FRA,"MF,FW",Montpellier,21,2002,1.4,48,48,0,0,0,0,3,0,0,0,0,0,38,0,3,Matches
143,Karamoko Dembélé,eng ENG,"MF,FW",Brest,20,2003,0.2,10,9,1,0,0,0,1,0,1,1,0,0,8,0,0,Matches
144,Ousmane Dembélé,fr FRA,"MF,FW",Paris S-G,26,1997,16.7,1044,974,65,13,11,4,99,3,49,7,18,0,792,5,24,Matches
145,Jessy Deminguet,fr FRA,"MF,FW",Strasbourg,25,1998,7.7,258,231,25,13,1,3,9,5,7,2,1,0,221,2,1,Matches
146,Rémy Descamps,fr FRA,GK,Nantes,27,1996,6.0,212,123,89,18,0,0,0,0,0,0,0,0,128,0,1,Matches
147,Mikkel Desler,dk DEN,DF,Toulouse,28,1995,17.2,944,775,169,20,0,1,30,149,0,0,0,0,788,0,23,Matches
148,Arthur Desmas,fr FRA,GK,Le Havre,29,1994,33.0,945,617,324,102,0,0,0,0,0,0,0,0,611,4,2,Matches
149,Lamine Diack,sn SEN,MF,Nantes,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
150,Mamadou Diakhon,fr FRA,"FW,MF",Reims,17,2005,2.3,48,46,2,0,1,1,4,2,0,0,0,0,38,0,0,Matches
151,Bafodé Diakité,fr FRA,DF,Lille,22,2001,18.8,1311,1209,102,45,0,3,3,49,0,0,0,0,1206,0,11,Matches
152,Ibrahim Diakité,gn GUI,DF,Reims,19,2003,1.2,85,67,18,2,0,1,9,16,0,0,0,0,57,0,3,Matches
153,Oumar Diakité,ci CIV,FW,Reims,19,2003,17.6,305,279,26,1,4,0,3,1,0,0,0,0,239,0,6,Matches
154,Habib Diarra,sn SEN,"MF,FW",Strasbourg,19,2004,25.6,874,850,23,8,3,4,22,4,3,2,0,0,735,1,13,Matches
155,Moussa Diarra,ml MLI,DF,Toulouse,22,2000,15.5,680,587,90,25,1,2,16,59,0,0,0,0,550,3,19,Matches
156,Krépin Diatta,sn SEN,"DF,FW",Monaco,24,1999,13.4,787,629,152,16,0,5,39,126,10,4,4,0,602,6,13,Matches
157,Mory Diaw,sn SEN,GK,Clermont Foot,30,1993,30.0,1245,952,289,113,1,7,0,0,0,0,0,0,848,4,1,Matches
158,Mahamadou Diawara,fr FRA,MF,Lyon,18,2005,4.0,147,144,2,2,0,0,2,0,0,0,0,0,125,1,4,Matches
159,Bamba Dieng,sn SEN,FW,Lorient,23,2000,6.1,117,99,18,0,0,0,5,1,0,0,0,0,90,0,2,Matches
160,Guillaume Dietsch,fr FRA,GK,Metz,22,2001,0.8,26,12,14,7,0,0,0,0,0,0,0,0,15,0,0,Matches
161,Sinaly Diomande,ci CIV,DF,Lyon,22,2001,9.9,570,554,15,13,1,3,1,2,0,0,0,0,521,1,3,Matches
162,Edan Diop,fr FRA,"MF,DF",Monaco,18,2004,1.8,97,86,10,1,0,0,2,9,0,0,0,0,71,1,3,Matches
163,Sofiane Diop,ma MAR,FW,Nice,23,2000,5.5,176,171,5,2,0,1,13,1,2,2,0,0,143,0,2,Matches
164,Andy Diouf,fr FRA,MF,Lens,20,2003,14.6,737,689,45,13,1,0,47,0,32,15,14,0,591,3,27,Matches
165,Yehvann Diouf,sn SEN,GK,Reims,23,1999,34.0,1301,1065,227,70,0,3,0,0,0,0,0,0,1020,9,1,Matches
166,Chaim El Djebali,tn TUN,MF,Lyon,19,2004,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1,Matches
167,Jeremy Doku,be BEL,FW,Rennes,21,2002,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1,Matches
168,Gianluigi Donnarumma,it ITA,GK,Paris S-G,24,1999,24.1,773,609,163,31,0,0,0,1,0,0,0,0,686,1,0,Matches
169,Siriné Doucouré,ml MLI,FW,Lorient,21,2002,4.7,94,87,7,0,2,1,1,0,0,0,0,0,71,0,1,Matches
170,Désiré Doué,fr FRA,"MF,FW",Rennes,18,2005,18.1,779,734,41,18,6,6,70,4,18,11,7,0,576,4,24,Matches
171,Guela Doué,ci CIV,DF,Rennes,20,2002,13.7,669,556,113,8,2,1,43,105,0,0,0,0,502,0,18,Matches
172,Douglas,br BRA,MF,Nantes,26,1997,19.7,1040,991,47,34,4,8,20,2,11,8,2,0,904,2,11,Matches
173,Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,20,2003,18.4,771,729,40,23,4,7,0,8,0,0,0,0,660,2,9,Matches
174,Kamory Doumbia,ml MLI,MF,Brest,20,2003,9.8,487,472,14,5,2,0,8,3,2,0,2,0,420,1,8,Matches
175,Jean-Kevin Duverne,ht HAI,DF,Nantes,26,1997,15.0,743,653,86,15,0,2,13,71,0,0,0,0,597,4,11,Matches
176,Aron Dønnum,no NOR,"FW,MF",Toulouse,25,1998,17.7,571,545,24,5,4,13,28,10,9,2,5,0,428,2,17,Matches
177,Simon Ebonog,cm CMR,MF,Le Havre,18,2004,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0,Matches
178,Hugo Ekitike,fr FRA,FW,Paris S-G,21,2002,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches
179,Simon Elisor,fr FRA,FW,Metz,24,1999,8.5,157,139,18,0,0,0,4,0,0,0,0,0,111,0,5,Matches
180,Breel Embolo,ch SUI,FW,Monaco,26,1997,2.0,46,46,0,0,0,0,1,0,0,0,0,0,37,0,2,Matches
181,Emanuel Emegha,nl NED,FW,Strasbourg,20,2003,23.1,295,278,17,1,0,0,1,1,0,0,0,0,216,0,10,Matches
182,Maxime Estève,fr FRA,DF,Montpellier,21,2002,11.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5,Matches
183,Oscar Estupiñan,co COL,FW,Metz,26,1996,2.9,61,54,5,0,0,0,1,0,0,0,0,0,41,2,1,Matches
184,Romain Faivre,fr FRA,"MF,FW",Lorient,25,1998,16.1,601,546,54,19,2,2,38,4,25,11,3,0,495,1,9,Matches
185,Ilhan Fakili,fr FRA,"MF,FW",Clermont Foot,17,2006,1.0,23,22,1,0,0,0,1,0,1,1,0,0,18,0,0,Matches
186,Khalil Fayad,fr FRA,"FW,MF",Montpellier,19,2004,11.4,345,333,10,4,1,4,13,4,0,0,0,0,276,2,6,Matches
187,Ichem Ferrah,fr FRA,FW,Lille,17,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
188,Jordan Ferri,fr FRA,MF,Montpellier,31,1992,22.6,1331,1299,32,19,5,8,38,11,2,0,0,0,1101,0,20,Matches
189,Malick Fofana,be BEL,FW,Lyon,18,2005,6.2,180,175,5,0,0,0,20,5,0,0,0,0,143,0,8,Matches
190,Youssouf Fofana,fr FRA,MF,Monaco,24,1999,30.0,1789,1693,83,77,13,4,14,6,0,0,0,0,1453,13,30,Matches
191,Thomas Foket,be BEL,DF,Reims,28,1994,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27,Matches
192,Tiago Fonseca Morais,pt POR,FW,Lille,19,2003,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0,Matches
193,Przemysław Frankowski,pl POL,DF,Lens,28,1995,24.4,1320,1108,206,8,3,5,118,188,10,3,4,0,1008,6,38,Matches
194,Angelo Fulgini,fr FRA,MF,Lens,26,1996,15.3,789,661,113,29,10,5,114,8,74,34,35,0,569,15,15,Matches
195,Kévin Gameiro,fr FRA,"FW,MF",Strasbourg,36,1987,15.0,461,448,12,1,4,1,10,0,0,0,0,0,373,1,14,Matches
196,Ignatius Ganago,cm CMR,"FW,MF",Nantes,24,1999,2.0,53,52,0,0,1,0,6,0,0,0,0,0,31,1,3,Matches
197,Ulisses Garcia,ch SUI,DF,Marseille,27,1996,10.1,570,461,109,11,0,1,49,91,7,0,7,0,449,0,13,Matches
198,Johan Gastien,fr FRA,MF,Clermont Foot,35,1988,25.1,1706,1599,103,59,10,12,39,11,33,12,13,0,1408,4,21,Matches
199,Yann Gboho,fr FRA,"MF,FW",Toulouse,22,2001,13.3,285,277,2,1,5,0,15,0,0,0,0,0,211,6,26,Matches
200,Gelabert,es ESP,"MF,FW",Toulouse,22,2000,8.4,356,339,16,5,6,3,9,2,5,0,3,0,275,1,16,Matches
201,Denis Genreau,au AUS,"MF,FW",Toulouse,24,1999,5.2,205,197,8,1,2,0,7,2,0,0,0,0,148,0,15,Matches
202,Samuel Gigot,fr FRA,DF,Marseille,29,1993,19.2,964,882,81,42,2,0,6,5,0,0,0,0,846,1,7,Matches
203,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,27,1996,23.9,1236,1096,129,34,14,11,110,13,82,26,46,0,935,11,27,Matches
204,Angel Gomes,eng ENG,MF,Lille,22,2000,28.6,1751,1683,63,34,10,22,45,4,24,13,3,0,1566,5,25,Matches
205,Maxime Gonalons,fr FRA,MF,Clermont Foot,34,1989,14.4,772,756,15,15,4,13,1,0,0,0,0,0,666,1,13,Matches
206,Mathieu Gorgelin,fr FRA,GK,Le Havre,32,1990,1.0,19,16,3,1,0,0,0,0,0,0,0,0,12,0,0,Matches
