Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Samuel Grandsir,FRA,"MF,FW",Le Havre,26,1996,6.7,16,12,5,9,2,8,18,44.4,10,4,0,4,3,19,3,1
Adrian Grbić,AUT,FW,Lorient,26,1996,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gabriel Gudmundsson,SWE,"DF,FW",Lille,24,1999,14.1,22,16,7,13,2,12,20,60.0,8,14,3,11,15,37,25,0
Axel Gueguin,FRA,"DF,FW",Montpellier,18,2005,1.5,9,5,6,2,1,2,6,33.3,4,2,0,2,2,11,6,0
Mattéo Guendouzi,FRA,MF,Marseille,24,1999,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Evann Guessand,CIV,FW,Nice,22,2001,17.3,16,7,2,7,7,6,7,85.7,1,12,1,11,12,28,7,0
Pape Gueye,SEN,"MF,DF",Marseille,24,1999,8.5,33,21,11,19,3,13,19,68.4,6,17,3,14,13,46,12,0
Morgan Guilavogui,GUI,"FW,MF",Lens,25,1998,6.3,21,10,4,12,5,5,11,45.5,6,11,2,9,4,25,7,0
Frederic Guilbert,FRA,"DF,MF",Strasbourg,28,1994,27.7,87,50,49,30,8,47,72,65.3,25,39,10,29,71,158,99,1
Jaouen Hadjam,ALG,DF,Nantes,20,2003,1.2,6,4,5,1,0,1,2,50.0,1,0,0,0,3,9,2,0
Massadio Haïdara,MLI,DF,Lens,30,1992,8.2,9,8,5,3,1,4,6,66.7,2,7,2,5,11,20,32,3
Oualid El Hajjam,MAR,"DF,MF",Le Havre,32,1991,4.4,8,7,5,2,1,2,9,22.2,7,5,1,4,6,14,10,0
Achraf Hakimi,MAR,DF,Paris S-G,24,1998,21.5,29,19,14,9,6,17,34,50.0,17,28,4,24,12,41,28,2
Amine Harit,MAR,"MF,FW",Marseille,26,1997,20.2,28,16,8,17,3,13,37,35.1,24,31,4,27,12,40,4,0
Silvan Hefti,SUI,"DF,FW",Montpellier,25,1997,7.9,21,15,10,7,4,15,29,51.7,14,7,2,5,8,29,11,0
Henrique,BRA,DF,Lyon,29,1994,6.7,10,6,6,4,0,6,11,54.5,5,8,2,6,10,20,3,0
Luis Henrique,BRA,"FW,DF",Marseille,21,2001,8.7,8,7,4,1,3,4,7,57.1,3,9,0,9,8,16,3,0
Christophe Hérelle,MTQ,DF,Metz,30,1992,18.0,32,15,24,7,1,13,23,56.5,10,16,9,7,18,50,68,2
Lucas Hernández,FRA,DF,Paris S-G,27,1996,21.2,52,36,28,15,9,29,50,58.0,21,21,5,16,27,79,38,0
Andrej Ilic,SRB,FW,Lille,23,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bonke Innocent,NGA,MF,Lorient,27,1996,2.3,6,4,2,2,2,2,9,22.2,7,2,1,1,4,10,2,0
Ismaily,BRA,DF,Lille,33,1990,27.4,72,47,34,25,13,31,60,51.7,29,33,6,27,32,104,77,0
Yanis Issoufou,FRA,MF,Montpellier,16,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Junya Ito,JPN,"FW,MF",Reims,30,1993,30.2,33,15,11,14,8,10,36,27.8,26,23,1,22,14,47,7,0
Jérémy Jacquet,FRA,MF,Rennes,18,2005,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
Jérémy Jacquet,FRA,DF,Clermont Foot,18,2005,2.8,4,3,4,0,0,3,3,100.0,0,7,3,4,6,10,10,0
Ismail Jakobs,SEN,DF,Monaco,23,1999,16.3,57,41,27,21,9,29,47,61.7,18,19,2,17,11,68,40,0
Ablie Jallow,GAM,"MF,FW",Metz,24,1998,10.2,8,5,2,3,3,3,5,60.0,2,4,0,4,8,16,3,0
Danley Jean-Jacques,HAI,MF,Metz,23,2000,29.8,54,28,24,21,9,19,56,33.9,37,48,7,41,44,98,44,0
Jeffinho,BRA,"FW,MF",Lyon,23,1999,3.4,11,4,3,5,3,4,11,36.4,7,1,0,1,0,11,0,0
Antoine Joujou,FRA,"FW,MF",Le Havre,20,2003,8.7,20,12,7,7,6,11,21,52.4,10,11,2,9,7,27,5,0
Christopher Jullien,FRA,DF,Montpellier,30,1993,13.7,16,12,11,5,0,6,17,35.3,11,25,20,5,12,28,106,2
Eli Junior Kroupi,FRA,"FW,MF",Lorient,17,2006,12.0,7,4,2,2,3,1,9,11.1,8,6,0,6,10,17,5,0
Abdoul Kader Bamba,FRA,"FW,MF",Nantes,29,1994,6.8,10,7,2,5,3,5,15,33.3,10,4,0,4,4,14,4,1
Yaya Kader Fofana,MLI,"MF,DF",Reims,19,2004,0.4,3,3,1,1,1,0,1,0.0,1,0,0,0,1,4,0,0
Tino Kadewere,ZIM,"FW,MF",Lyon,27,1996,3.3,1,1,0,1,0,1,5,20.0,4,3,1,2,5,6,7,0
Tino Kadewere,ZIM,"FW,MF",Nantes,27,1996,8.7,9,4,3,3,3,6,11,54.5,5,10,1,9,10,19,8,0
Arnaud Kalimuendo,FRA,FW,Rennes,21,2002,23.8,5,4,2,2,1,2,5,40.0,3,13,2,11,4,9,4,0
Gedeon Kalulu,COD,DF,Lorient,25,1997,10.8,23,17,13,8,2,12,22,54.5,10,18,2,16,5,28,30,0
Warren Kamanzi,NOR,"DF,FW",Toulouse,22,2000,13.2,36,24,16,16,4,13,23,56.5,10,11,3,8,9,45,35,0
Lee Kang-in,KOR,"FW,MF",Paris S-G,22,2001,16.3,26,13,7,9,10,15,36,41.7,21,7,0,7,6,32,3,0
Yann Karamoh,FRA,"FW,MF",Montpellier,25,1998,3.2,1,0,0,0,1,1,2,50.0,1,3,0,3,0,1,0,0
Ayman Kari,FRA,MF,Lorient,18,2004,9.9,18,14,9,9,0,12,19,63.2,7,19,2,17,6,24,9,1
Panos Katseris,GRE,DF,Lorient,22,2001,11.6,26,20,16,8,2,16,25,64.0,9,20,4,16,8,34,18,0
Kévin Keben Biakolo,CMR,DF,Toulouse,19,2004,5.8,4,2,4,0,0,3,6,50.0,3,7,0,7,8,12,17,0
Yassine Kechta,MAR,MF,Le Havre,21,2002,20.5,46,24,24,19,3,31,73,42.5,42,20,3,17,23,69,16,1
Thilo Kehrer,GER,DF,Monaco,26,1996,14.7,32,22,22,7,3,22,39,56.4,17,18,6,12,30,62,55,0
Habib Keita,MLI,MF,Clermont Foot,21,2002,14.2,34,19,14,15,5,17,28,60.7,11,27,10,17,29,63,30,0
Reda Khadra,GER,"FW,MF",Reims,22,2001,15.2,16,10,5,4,7,8,20,40.0,12,8,2,6,3,19,13,0
Wahbi Khazri,TUN,FW,Montpellier,32,1991,12.6,24,17,8,12,4,14,35,40.0,21,10,0,10,3,27,7,0
Abdukodir Khusanov,UZB,DF,Lens,19,2004,9.0,21,12,13,8,0,9,17,52.9,8,13,8,5,13,34,32,2
Philipp Köhn,SUI,GK,Monaco,25,1998,22.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,5,3
Randal Kolo Muani,FRA,"FW,MF",Paris S-G,24,1998,14.1,10,8,5,3,2,5,13,38.5,8,5,0,5,4,14,10,0
Cheick Konaté,MLI,DF,Clermont Foot,19,2004,11.9,26,15,17,9,0,20,36,55.6,16,16,2,14,13,39,21,0
Geoffrey Kondogbia,CTA,MF,Marseille,30,1993,16.3,48,31,18,25,5,13,32,40.6,19,21,4,17,30,78,25,0
Abdoul Koné,FRA,DF,Reims,18,2005,2.1,7,7,5,2,0,4,11,36.4,7,2,0,2,2,9,9,0
Amadou Koné,MLI,MF,Reims,18,2005,5.3,13,8,11,2,0,6,10,60.0,4,8,3,5,10,23,10,0
Ibrahima Koné,MLI,FW,Lorient,24,1999,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
N'Guessan Kouadio,CIV,"MF,FW",Metz,20,2003,1.2,3,1,0,3,0,0,3,0.0,3,3,0,3,1,4,0,0
Koffi Kouao,CIV,DF,Metz,25,1998,9.6,20,13,12,7,1,11,17,64.7,6,9,6,3,13,33,38,1
Therence Koudou,FRA,DF,Reims,18,2004,3.5,2,2,1,1,0,0,2,0.0,2,4,3,1,4,6,9,0
Boubakar Kouyaté,MLI,DF,Montpellier,26,1997,21.4,49,30,39,8,2,28,51,54.9,23,31,20,11,29,78,123,1
Sael Kumbedi,FRA,DF,Lyon,18,2005,10.3,30,20,14,12,4,9,22,40.9,13,12,3,9,14,44,18,2
Layvin Kurzawa,FRA,DF,Paris S-G,30,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Daler Kuzyaev,RUS,MF,Le Havre,30,1993,23.2,34,19,11,13,10,15,43,34.9,28,18,5,13,22,56,18,1
Grejohn Kyei,FRA,FW,Clermont Foot,27,1995,11.4,6,4,2,2,2,2,3,66.7,1,5,1,4,1,7,10,0
Gaëtan Laborde,FRA,"FW,MF",Nice,29,1994,21.2,18,12,8,4,6,11,30,36.7,19,20,2,18,6,24,8,1
Alexandre Lacazette,FRA,FW,Lyon,32,1991,25.5,19,12,8,9,2,5,17,29.4,12,22,3,19,8,27,9,0
Alban Lafont,CIV,GK,Nantes,24,1999,27.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,14,0
Kenny Lala,MAD,DF,Brest,31,1991,33.0,78,51,39,28,11,30,56,53.6,26,27,6,21,28,106,75,1
Mathis Lambourde,FRA,FW,Rennes,17,2006,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Mohamed Lamine Bayo,GUI,FW,Le Havre,25,1998,15.4,13,5,2,5,6,2,10,20.0,8,8,1,7,2,15,11,0
Didier Lamkel Zé,CMR,"FW,MF",Metz,26,1996,6.1,7,2,2,4,1,2,5,40.0,3,4,0,4,0,7,11,0
Julien Laporte,FRA,DF,Lorient,29,1993,20.2,23,14,15,7,1,16,36,44.4,20,36,26,10,11,34,116,1
Théo Le Bris,FRA,"DF,MF",Lorient,20,2002,16.8,35,22,25,7,3,19,40,47.5,21,24,3,21,12,47,42,0
Julien Le Cardinal,FRA,DF,Brest,25,1997,5.3,19,11,11,7,1,8,12,66.7,4,6,3,3,13,32,26,0
Julien Le Cardinal,FRA,DF,Lens,25,1997,0.6,6,2,4,2,0,4,9,44.4,5,2,1,1,0,6,0,0
Jérémy Le Douaron,FRA,FW,Brest,25,1998,18.0,21,10,7,9,5,11,26,42.3,15,14,1,13,2,23,10,0
Enzo Le Fée,FRA,MF,Rennes,23,2000,17.0,50,35,23,17,10,23,47,48.9,24,17,3,14,19,69,20,0
Vincent Le Goff,FRA,"DF,MF",Lorient,33,1989,6.0,5,0,4,0,1,4,8,50.0,4,11,3,8,3,8,10,0
Adrien Lebeau,FRA,"MF,FW",Brest,24,1999,0.6,0,0,0,0,0,0,3,0.0,3,2,1,1,0,0,1,0
Jean-Louis Leca,FRA,GK,Lens,37,1985,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Benjamin Lecomte,FRA,GK,Montpellier,32,1991,30.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,16,1
Pierre Lees-Melou,FRA,MF,Brest,30,1993,28.0,96,67,51,41,4,49,129,38.0,80,61,11,50,43,139,64,3
Johann Lepenant,FRA,MF,Lyon,20,2002,2.8,4,3,2,2,0,1,8,12.5,7,5,0,5,4,8,0,0
Léo Leroy,FRA,MF,Montpellier,23,2000,5.5,19,10,8,8,3,6,21,28.6,15,12,3,9,7,26,8,0
Gautier Lloris,FRA,DF,Le Havre,28,1995,30.9,50,28,40,9,1,28,42,66.7,14,50,30,20,32,82,142,1
Abou Lô,SEN,"MF,DF",Metz,23,2000,2.2,3,1,2,1,0,1,4,25.0,3,5,2,3,4,7,8,0
Bradley Locko,FRA,DF,Brest,21,2002,32.9,97,55,57,34,6,47,80,58.8,33,28,1,27,40,137,69,0
Renan Lodi,BRA,DF,Marseille,25,1998,13.7,24,16,8,13,3,13,21,61.9,8,7,2,5,16,40,35,0
Elysée Logbo,FRA,FW,Le Havre,19,2004,2.8,0,0,0,0,0,0,3,0.0,3,7,3,4,0,0,2,0
Anthony Lopes,POR,GK,Lyon,32,1990,31.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,16,0
Pau López,ESP,GK,Marseille,28,1994,32.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,10,1
Jordan Lotomba,SUI,DF,Nice,24,1998,20.0,36,28,18,9,9,25,35,71.4,10,30,9,21,16,52,26,1
Tom Louchet,FRA,"MF,DF",Nice,20,2003,4.5,14,5,6,6,2,7,11,63.6,4,7,3,4,3,17,9,0
Imran Louza,MAR,MF,Lorient,24,1999,9.6,13,7,2,8,3,2,8,25.0,6,8,1,7,9,22,4,0
Dejan Lovren,CRO,DF,Lyon,34,1989,8.0,9,7,6,3,0,3,7,42.9,4,6,5,1,12,21,37,0
Joshua M'Bahia,CIV,MF,Clermont Foot,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Othmane Maamma,MAR,FW,Montpellier,17,2005,1.0,3,3,2,0,1,1,1,100.0,0,3,0,3,0,3,0,0
Deiver Machado,COL,DF,Lens,29,1993,12.5,24,18,10,10,4,15,20,75.0,5,13,2,11,7,31,8,0
Soungoutou Magassa,FRA,"DF,MF",Monaco,19,2003,15.0,56,26,22,32,2,26,48,54.2,22,21,4,17,21,77,36,2
Hugo Magnetti,FRA,MF,Brest,25,1998,26.0,49,27,18,26,5,24,58,41.4,34,19,1,18,18,67,18,0
Yohann Magnin,FRA,MF,Clermont Foot,26,1997,18.7,49,31,12,32,5,22,47,46.8,25,38,13,25,19,68,26,1
Frank Magri,CMR,"FW,MF",Toulouse,23,1999,16.0,22,14,5,12,5,15,21,71.4,6,16,4,12,4,26,17,0
Adel Mahamoud,COM,FW,Nantes,20,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Habib Maïga,CIV,"MF,FW",Metz,27,1996,1.6,2,2,1,0,1,1,3,33.3,2,2,0,2,4,6,2,0
Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,25,1997,15.9,34,18,12,14,8,19,37,51.4,18,16,6,10,17,51,29,1
Radosław Majecki,POL,GK,Monaco,23,1999,12.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,5,1
Lovro Majer,CRO,MF,Rennes,25,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jean-Victor Makengo,FRA,"MF,FW",Lorient,25,1998,5.3,5,4,3,2,0,2,6,33.3,4,12,1,11,8,13,5,0
Aaron Malouda,FRA,FW,Lille,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hianga Mananga Mbock,FRA,"MF,FW",Brest,23,1999,0.1,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,0,0
Steve Mandanda,FRA,GK,Rennes,38,1985,34.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,6,1
Orel Mangala,BEL,MF,Lyon,25,1998,4.4,5,3,0,2,3,1,3,33.3,2,3,2,1,5,10,6,0
Vito Mannone,ITA,GK,Lille,35,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Faitout Maouassa,FRA,"MF,DF",Lens,25,1998,0.8,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,0
Guillermo Maripán,CHI,DF,Monaco,29,1994,19.6,22,8,15,6,1,10,27,37.0,17,26,13,13,30,52,106,4
Marquinhos,BRA,"FW,MF",Nantes,20,2003,1.7,3,2,2,0,1,1,4,25.0,3,7,2,5,6,9,1,0
Marquinhos,BRA,DF,Paris S-G,29,1994,17.1,19,11,10,7,2,11,17,64.7,6,29,19,10,17,36,58,1
Jonas Martin,FRA,MF,Brest,33,1990,13.4,43,27,17,24,2,21,36,58.3,15,16,2,14,9,52,28,2
Clinton Mata,ANG,DF,Lyon,30,1992,24.7,43,24,29,8,6,23,40,57.5,17,35,16,19,40,83,61,0
Eliot Matazo,BEL,MF,Monaco,21,2002,1.1,3,1,0,3,0,2,4,50.0,2,1,1,0,3,6,0,0
Nemanja Matić,SRB,MF,Rennes,34,1988,11.4,19,10,7,9,3,9,12,75.0,3,15,7,8,27,46,19,0
Nemanja Matić,SRB,MF,Lyon,34,1988,13.9,17,11,8,7,2,9,19,47.4,10,17,6,11,16,33,17,1
Chrislain Matsima,FRA,DF,Clermont Foot,21,2002,13.1,18,11,11,7,0,10,18,55.6,8,14,10,4,13,31,74,1
Chrislain Matsima,FRA,DF,Monaco,21,2002,3.3,9,7,5,3,1,2,7,28.6,5,4,1,3,4,13,4,0
Azor Matusiwa,NED,MF,Reims,25,1998,15.4,39,27,17,19,3,22,32,68.8,10,21,3,18,33,72,32,1
Azor Matusiwa,NED,MF,Rennes,25,1998,8.8,7,3,3,4,0,4,7,57.1,3,9,2,7,11,18,17,0
Aïman Maurer,MAR,"MF,FW",Clermont Foot,18,2004,0.6,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
Christian Mawissa,FRA,DF,Toulouse,18,2005,12.4,22,15,14,4,4,9,23,39.1,14,22,11,11,22,44,41,1
Noam Mayoka-Tika,BEL,MF,Marseille,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Senny Mayulu,FRA,"FW,MF",Paris S-G,17,2006,3.6,13,8,6,6,1,6,7,85.7,1,1,0,1,3,16,0,0
Youssef Maziz,FRA,"FW,MF",Metz,25,1998,1.4,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,2,0
Ethan Mbappé,FRA,"MF,DF",Paris S-G,16,2006,0.5,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Kylian Mbappé,FRA,FW,Paris S-G,24,1998,24.0,4,1,1,1,2,4,9,44.4,5,4,0,4,2,6,2,0
Malick Mbaye,SEN,"MF,FW",Metz,19,2004,1.7,5,1,0,1,4,1,2,50.0,1,1,0,1,1,6,2,0
Chancel Mbemba,COD,DF,Marseille,28,1994,24.5,33,21,25,7,1,17,30,56.7,13,21,13,8,13,46,95,1
Nolan Mbemba,CGO,MF,Le Havre,28,1995,0.2,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,0,0
Christ Mbondi,FRA,FW,Reims,18,2004,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Facundo Medina,ARG,DF,Lens,24,1999,30.2,64,38,25,31,8,44,69,63.8,25,38,13,25,24,88,59,2
Bamo Meïté,CIV,DF,Marseille,21,2001,7.1,16,10,13,3,0,8,12,66.7,4,11,5,6,11,27,35,0
Bamo Meïté,CIV,DF,Lorient,21,2001,1.6,2,1,2,0,0,0,1,0.0,1,3,2,1,3,5,9,0
Birger Meling,NOR,DF,Rennes,28,1994,0.2,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Nuno Mendes,POR,DF,Paris S-G,21,2002,3.0,5,5,4,1,0,4,7,57.1,3,4,0,4,4,9,2,0
Antoine Mendy,SEN,DF,Nice,19,2004,4.6,7,5,4,3,0,3,7,42.9,4,4,1,3,8,15,16,0
Benjamin Mendy,FRA,DF,Lorient,29,1994,7.9,3,1,2,1,0,1,5,20.0,4,8,2,6,7,10,20,0
Formose Mendy,SEN,DF,Lorient,22,2001,14.0,33,19,24,8,1,20,33,60.6,13,23,12,11,20,53,59,1
Nampalys Mendy,SEN,MF,Lens,31,1992,11.7,29,18,10,13,6,16,20,80.0,4,11,4,7,14,43,14,1
Quentin Merlin,FRA,DF,Marseille,21,2002,7.8,13,12,7,5,1,8,20,40.0,12,4,0,4,6,19,14,0
Quentin Merlin,FRA,DF,Nantes,21,2002,14.3,29,20,15,12,2,16,25,64.0,9,22,1,21,18,47,22,0
Bastien Meupiyou,FRA,DF,Nantes,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Lucas Michal,FRA,FW,Monaco,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Georges Mikautadze,GEO,FW,Metz,22,2000,19.4,4,3,1,2,1,0,9,0.0,9,11,0,11,8,12,3,0
Takumi Minamino,JPN,MF,Monaco,28,1995,23.5,34,17,10,13,11,16,54,29.6,38,29,1,28,11,45,8,0
Lucas Mincarelli,FRA,"DF,MF",Montpellier,19,2004,10.9,29,16,19,6,4,17,34,50.0,17,17,4,13,8,37,27,0
Ignacio Miramon,ARG,MF,Lille,20,2003,0.4,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Terem Moffi,NGA,FW,Nice,24,1999,21.7,7,4,0,5,2,3,12,25.0,9,14,1,13,3,10,15,0
Mostafa Mohamed,EGY,FW,Nantes,25,1997,22.2,21,14,7,11,3,6,28,21.4,22,21,5,16,12,33,29,0
Florent Mollet,FRA,"MF,FW",Nantes,31,1991,23.1,18,11,8,6,4,10,31,32.3,21,18,5,13,13,31,17,0
Enzo Mongo,FRA,DF,Nantes,18,2005,0.1,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,0,0
Diego Moreira,BEL,"FW,MF",Lyon,18,2004,3.0,0,0,0,0,0,0,3,0.0,3,3,0,3,2,2,5,0
Lebo Mothiba,RSA,FW,Strasbourg,27,1996,6.9,5,2,1,4,0,3,4,75.0,1,6,1,5,0,5,11,0
Steve Mounié,BEN,FW,Brest,28,1994,19.7,8,7,0,3,5,3,11,27.3,8,13,3,10,2,10,18,0
Samuel Moutoussamy,COD,MF,Nantes,26,1996,12.3,38,20,14,17,7,17,37,45.9,20,16,3,13,11,49,13,0
Loris Mouyokolo,FRA,DF,Lorient,22,2001,1.0,4,1,4,0,0,1,1,100.0,0,1,0,1,0,4,3,0
François Mughe,CMR,"MF,DF",Marseille,19,2004,2.0,0,0,0,0,0,0,3,0.0,3,2,0,2,1,1,1,0
Nordi Mukiele,FRA,DF,Paris S-G,25,1997,8.8,12,8,6,5,1,8,15,53.3,7,17,4,13,14,26,28,0
Marshall Munetsi,ZIM,MF,Reims,27,1996,24.1,61,39,18,34,9,33,61,54.1,28,21,7,14,14,75,33,0
Yvon Mvogo,SUI,GK,Lorient,29,1994,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,3
Joel Mvuka,NOR,"DF,FW",Lorient,20,2002,2.2,5,3,3,1,1,3,7,42.9,4,1,0,1,2,7,1,0
Junior Mwanga,FRA,"MF,FW",Strasbourg,20,2003,16.1,40,20,23,12,5,12,24,50.0,12,20,5,15,18,58,19,0
Kévin N'Doram,FRA,MF,Metz,27,1996,17.8,31,22,20,9,2,17,38,44.7,21,17,8,9,27,58,38,0
Bilal Nadir,MAR,"MF,FW",Marseille,19,2003,1.3,4,3,2,2,0,1,2,50.0,1,0,0,0,2,6,2,0
Mahamadou Nagida,CMR,DF,Rennes,18,2005,1.2,1,1,0,0,1,0,2,0.0,2,2,1,1,4,5,0,0
Keito Nakamura,JPN,"FW,MF",Reims,23,2000,15.3,28,11,9,10,9,17,37,45.9,20,15,2,13,6,34,7,0
Keylor Navas,CRC,GK,Paris S-G,36,1986,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Youssouf Ndayishimiye,BDI,"MF,DF",Nice,24,1998,19.0,31,20,17,12,2,12,23,52.2,11,19,11,8,12,43,47,1
Bassirou Ndiaye,SEN,FW,Lorient,21,2002,1.7,5,2,2,2,1,3,5,60.0,2,1,1,0,1,6,0,0
Iliman Ndiaye,SEN,"FW,MF",Marseille,23,2000,18.0,21,18,5,11,5,11,29,37.9,18,14,2,12,6,27,6,0
Massamba Ndiaye,SEN,GK,Clermont Foot,21,2001,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Rassoul Ndiaye,SEN,"MF,FW",Le Havre,21,2001,5.8,25,17,8,16,1,12,24,50.0,12,2,1,1,4,29,5,0
Cher Ndour,ITA,MF,Paris S-G,19,2004,0.3,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
Joseph Nduquidi,FRA,"MF,DF",Metz,18,2004,8.3,11,4,6,3,2,1,9,11.1,8,11,3,8,11,22,15,1
Loïc Nego,HUN,"DF,MF",Le Havre,32,1991,17.3,37,26,21,12,4,18,30,60.0,12,12,2,10,16,53,17,0
Steve Ngoura,FRA,"FW,MF",Le Havre,18,2005,2.5,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,3,0
Shamar Nicholson,JAM,FW,Clermont Foot,26,1997,16.5,6,2,0,4,2,1,4,25.0,3,6,2,4,0,6,15,0
Rasmus Nicolaisen,DEN,DF,Toulouse,26,1997,32.5,50,30,39,11,0,26,44,59.1,18,44,33,11,42,92,158,1
Arnaud Nordin,FRA,"FW,MF",Montpellier,25,1998,13.8,12,6,3,5,4,6,16,37.5,10,11,0,11,2,14,10,0
Ernest Nuamah,GHA,"FW,MF",Lyon,19,2003,20.4,28,14,18,6,4,12,38,31.6,26,15,1,14,8,36,9,0
Gerzino Nyamsi,CMR,DF,Strasbourg,26,1997,12.1,18,14,13,5,0,12,18,66.7,6,19,11,8,10,28,43,0
Rabby Nzingoula,FRA,"MF,FW",Strasbourg,17,2005,1.5,3,3,0,3,0,3,4,75.0,1,4,0,4,5,8,0,0
Jake O'Brien,IRL,DF,Lyon,22,2001,26.3,22,16,16,5,1,14,20,70.0,6,23,18,5,12,34,98,1
Florent Ogier,FRA,DF,Clermont Foot,34,1989,10.5,19,9,13,6,0,11,18,61.1,7,25,19,6,9,28,35,3
Joseph Okumu,KEN,DF,Reims,26,1997,19.4,44,28,28,14,2,24,38,63.2,14,27,19,8,35,79,112,2
Warmed Omari,COM,DF,Rennes,23,2000,23.0,32,19,23,7,2,16,28,57.1,12,30,20,10,33,65,77,2
Becir Omeragic,SUI,"DF,MF",Montpellier,21,2002,25.7,48,29,31,13,4,20,33,60.6,13,51,29,22,27,75,65,0
Jean Onana,CMR,MF,Marseille,23,2000,6.3,23,14,6,14,3,13,25,52.0,12,10,2,8,11,34,11,1
Royce Openda,GAB,FW,Lorient,21,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christopher Operi,CIV,DF,Le Havre,26,1997,27.2,55,36,37,15,3,32,59,54.2,27,45,7,38,35,90,68,1
Gift Orban,NGA,FW,Lyon,21,2002,5.3,4,3,0,1,3,1,4,25.0,3,2,0,2,1,5,2,1
Kassoum Ouattara,FRA,"DF,FW",Monaco,18,2004,7.1,17,12,8,5,4,9,20,45.0,11,11,0,11,13,30,20,0
Alexandre Oukidja,ALG,GK,Metz,35,1988,33.2,2,1,2,0,0,1,2,50.0,1,1,0,1,3,5,24,3
Azzedine Ounahi,MAR,MF,Marseille,23,2000,13.4,25,11,9,14,2,11,32,34.4,21,6,1,5,11,36,8,0
Adam Ounas,ALG,FW,Lille,26,1996,4.6,4,3,2,2,0,2,7,28.6,5,2,0,2,6,10,1,0
Patrick Ouotro,CIV,FW,Strasbourg,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pablo Pagis,FRA,MF,Lorient,20,2002,1.8,10,6,5,4,1,6,10,60.0,4,2,0,2,3,13,1,0
Nicolas Pallois,FRA,DF,Nantes,35,1987,17.7,34,19,21,11,2,19,35,54.3,16,37,26,11,26,60,111,0
Andy Pelmard,MAD,DF,Clermont Foot,23,2000,33.2,51,38,41,9,1,32,40,80.0,8,37,20,17,33,84,99,2
Aurélien Pelon,FRA,DF,Lorient,19,2004,1.0,1,0,1,0,0,0,2,0.0,2,2,2,0,0,1,7,0
Faris Pemi Moumbagna,CMR,FW,Marseille,23,2000,6.1,2,1,0,2,0,0,3,0.0,3,4,0,4,3,5,1,0
