Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Leandro Bacuna,CUW,MF,Watford,30.0,1991.0,14,10,796,8.8,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.2,6,23,4,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Joel Bagan,IRL,DF,Cardiff City,22.0,2000.0,1,1,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Baker,ENG,MF,Stoke City,27.0,1995.0,44,30,2764,30.7,7,5,12,5,2,3,6,0,4.9,2.5,2.2,4.7,25,116,39,0.23,0.16,0.39,0.16,0.33,0.16,0.07,0.23,0.08,0.15
George Baldock,GRE,DF,Sheffield Utd,29.0,1993.0,36,33,2876,32.0,1,3,4,1,0,0,7,0,1.0,1.0,3.3,4.4,64,116,182,0.03,0.09,0.13,0.03,0.13,0.03,0.1,0.14,0.03,0.14
Daniel Ballard,NIR,DF,Sunderland,22.0,1999.0,19,18,1615,17.9,0,1,1,0,0,0,3,0,2.0,2.0,0.5,2.5,16,53,3,0.0,0.06,0.06,0.0,0.06,0.11,0.03,0.14,0.11,0.14
Leon Balogun,NGA,DF,QPR,34.0,1988.0,16,15,1237,13.7,1,0,1,1,0,0,4,0,0.4,0.4,0.0,0.4,11,19,1,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.03,0.03,0.03
Daniel Barlaser,TUR,MF,Rotherham Utd,25.0,1997.0,28,28,2425,26.9,2,7,9,1,1,2,4,0,2.2,0.6,6.1,6.7,22,169,25,0.07,0.26,0.33,0.04,0.3,0.08,0.23,0.31,0.02,0.25
Daniel Barlaser,TUR,MF,Middlesbrough,25.0,1997.0,11,3,411,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,9,44,3,0.0,0.22,0.22,0.0,0.22,0.05,0.11,0.16,0.05,0.16
Ashley Barnes,ENG,"FW,MF",Burnley,32.0,1989.0,39,22,1904,21.2,6,3,9,5,1,1,5,0,8.6,7.8,2.4,10.1,14,44,101,0.28,0.14,0.43,0.24,0.38,0.4,0.11,0.52,0.37,0.48
Kyle Bartley,ENG,DF,West Brom,31.0,1991.0,13,7,663,7.4,2,0,2,2,0,0,4,1,1.1,1.1,0.0,1.1,1,15,1,0.27,0.0,0.27,0.27,0.27,0.15,0.0,0.15,0.15,0.15
Chris Basham,ENG,DF,Sheffield Utd,34.0,1988.0,29,18,1736,19.3,0,2,2,0,0,0,1,0,1.4,1.4,0.9,2.3,38,73,42,0.0,0.1,0.1,0.0,0.1,0.07,0.04,0.12,0.07,0.12
Samuel Bastien,COD,"MF,FW",Burnley,25.0,1996.0,18,7,551,6.1,1,1,2,1,0,0,0,0,0.8,0.8,0.5,1.2,8,24,33,0.16,0.16,0.33,0.16,0.33,0.12,0.08,0.2,0.12,0.2
Danny Batth,ENG,DF,Sunderland,31.0,1990.0,40,39,3466,38.5,0,1,1,0,0,0,6,0,1.5,1.5,0.5,2.0,4,52,4,0.0,0.03,0.03,0.0,0.03,0.04,0.01,0.05,0.04,0.05
Patrick Bauer,GER,DF,Preston,29.0,1992.0,6,4,347,3.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,7,0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08
Nathan Baxter,ENG,GK,Hull City,23.0,1998.0,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vakoun Bayo,CIV,FW,Watford,25.0,1997.0,24,9,935,10.4,4,1,5,4,0,0,0,0,4.9,4.9,1.2,6.0,8,15,45,0.39,0.1,0.48,0.39,0.48,0.47,0.11,0.58,0.47,0.58
Jake Beesley,ENG,"MF,FW",Blackpool,25.0,1996.0,5,2,195,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,4,11,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.14,0.12,0.14
Amari'i Bell,JAM,DF,Luton Town,28.0,1994.0,44,43,3865,42.9,1,1,2,1,0,0,6,1,1.1,1.1,2.5,3.5,102,209,90,0.02,0.02,0.05,0.02,0.05,0.03,0.06,0.08,0.03,0.08
Sam Bell,ENG,FW,Bristol City,20.0,2002.0,24,14,1151,12.8,3,1,4,3,0,0,0,0,2.4,2.4,2.0,4.4,23,20,84,0.23,0.08,0.31,0.23,0.31,0.18,0.16,0.34,0.18,0.34
Jobe Bellingham,ENG,"MF,FW",Birmingham City,16.0,2005.0,22,5,612,6.8,0,0,0,0,0,0,1,0,1.3,1.3,0.3,1.6,13,12,17,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.23,0.19,0.23
Steven Benda,GER,GK,Swansea City,23.0,1998.0,21,21,1860,20.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Bennett,ENG,DF,Wigan Athletic,32.0,1990.0,15,9,743,8.3,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.6,8,26,13,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
Mason Bennett,ENG,FW,Millwall,26.0,1996.0,21,7,564,6.3,0,1,1,0,0,0,2,0,1.0,1.0,1.8,2.8,26,15,48,0.0,0.16,0.16,0.0,0.16,0.16,0.29,0.44,0.16,0.44
Jewison Bennette,CRC,"FW,MF",Sunderland,18.0,2004.0,15,0,250,2.8,1,1,2,1,0,0,2,0,0.4,0.4,0.2,0.7,16,3,27,0.36,0.36,0.72,0.36,0.72,0.16,0.08,0.24,0.16,0.24
Daniel Bentley,ENG,GK,Bristol City,29.0,1993.0,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,31.0,1990.0,37,23,1962,21.8,4,6,10,4,0,0,2,0,3.0,3.0,5.3,8.3,54,83,147,0.18,0.28,0.46,0.18,0.46,0.14,0.24,0.38,0.14,0.38
Sander Berge,NOR,MF,Sheffield Utd,24.0,1998.0,37,34,3103,34.5,6,5,11,6,0,0,4,0,4.9,4.7,5.7,10.4,106,158,131,0.17,0.15,0.32,0.17,0.32,0.14,0.16,0.31,0.14,0.3
Luke Berry,ENG,MF,Luton Town,30.0,1992.0,21,4,675,7.5,3,0,3,3,0,0,3,0,2.2,2.2,0.2,2.4,3,20,22,0.4,0.0,0.4,0.4,0.4,0.3,0.03,0.32,0.3,0.32
Jordan Beyer,GER,DF,Burnley,22.0,2000.0,30,29,2531,28.1,1,2,3,1,0,0,4,0,0.9,0.9,1.5,2.4,45,107,2,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.08,0.03,0.08
Bartosz Białkowski,POL,GK,Millwall,35.0,1987.0,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Bidwell,ENG,DF,Coventry City,29.0,1993.0,45,40,3487,38.7,1,4,5,1,0,0,6,0,3.2,3.2,2.5,5.7,30,97,188,0.03,0.1,0.13,0.03,0.13,0.08,0.06,0.15,0.08,0.15
Krystian Bielik,POL,MF,Birmingham City,24.0,1998.0,35,35,2909,32.3,1,1,2,1,0,0,12,0,1.3,1.3,1.4,2.7,22,123,16,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
Nicholas Bilokapic,AUS,GK,Huddersfield,19.0,2002.0,6,5,480,5.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.19,0.19,0.0,0.19,0.0,0.01,0.01,0.0,0.01
Tyler Blackett,ENG,DF,Rotherham Utd,28.0,1994.0,6,3,317,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Adrian Blake,ENG,MF,Watford,17.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayden Bogle,ENG,DF,Sheffield Utd,22.0,2000.0,20,16,1386,15.4,2,1,3,2,0,0,7,0,1.7,1.7,2.0,3.7,48,71,81,0.13,0.06,0.19,0.13,0.19,0.11,0.13,0.24,0.11,0.24
Marc Bola,ENG,"DF,FW",Middlesbrough,24.0,1997.0,25,9,1021,11.3,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.3,25,85,43,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.11,0.06,0.11
Tolaji Bola,ENG,FW,Rotherham Utd,23.0,1999.0,2,0,38,0.4,0,1,1,0,0,0,0,0,0.0,0.0,1.2,1.2,1,1,1,0.0,2.37,2.37,0.0,2.37,0.0,2.8,2.8,0.0,2.8
Jack Bonham,IRL,GK,Stoke City,28.0,1993.0,23,22,2025,22.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macauley Bonne,ZIM,"FW,DF",QPR,26.0,1995.0,8,0,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,2,7,0.0,0.0,0.0,0.0,0.0,0.18,0.21,0.39,0.18,0.39
Dean Bouzanis,AUS,GK,Reading,31.0,1990.0,5,4,419,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bowler,ENG,"FW,MF",Blackpool,23.0,1999.0,25,19,1744,19.4,4,2,6,4,0,0,0,0,4.0,4.0,1.6,5.6,88,72,80,0.21,0.1,0.31,0.21,0.31,0.21,0.08,0.29,0.21,0.29
Coniah Boyce-Clarke,JAM,GK,Reading,19.0,2003.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caolan Boyd-Munce,NIR,MF,Middlesbrough,22.0,2000.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Boyle,ENG,DF,Huddersfield,26.0,1995.0,16,8,808,9.0,0,1,1,0,0,0,4,1,0.6,0.6,0.2,0.7,4,23,3,0.0,0.11,0.11,0.0,0.11,0.07,0.02,0.08,0.07,0.08
Sonny Bradley,ENG,DF,Luton Town,30.0,1991.0,19,14,1222,13.6,0,0,0,0,0,0,3,0,0.5,0.5,0.6,1.2,2,25,4,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
Tom Bradshaw,WAL,FW,Millwall,30.0,1992.0,41,38,3052,33.9,17,4,21,17,0,0,5,0,13.9,13.9,2.3,16.2,33,36,156,0.5,0.12,0.62,0.5,0.62,0.41,0.07,0.48,0.41,0.48
Robbie Brady,IRL,"FW,DF",Preston,30.0,1992.0,34,24,2099,23.3,0,6,6,0,0,0,8,1,1.2,1.2,4.9,6.1,58,133,118,0.0,0.26,0.26,0.0,0.26,0.05,0.21,0.26,0.05,0.26
Cohen Bramall,ENG,"DF,FW",Rotherham Utd,26.0,1996.0,39,27,2577,28.6,1,0,1,1,0,0,9,1,1.1,1.1,2.6,3.8,84,62,131,0.03,0.0,0.03,0.03,0.03,0.04,0.09,0.13,0.04,0.13
James Bree,ENG,DF,Luton Town,24.0,1997.0,27,27,2430,27.0,0,4,4,0,0,0,3,0,0.6,0.6,7.6,8.2,41,117,99,0.0,0.15,0.15,0.0,0.15,0.02,0.28,0.31,0.02,0.31
Ben Brereton,CHI,"FW,MF",Blackburn,23.0,1999.0,43,39,3457,38.4,14,4,18,13,1,1,5,0,11.9,11.1,4.0,15.1,103,88,282,0.36,0.1,0.47,0.34,0.44,0.31,0.1,0.41,0.29,0.39
Rhian Brewster,ENG,FW,Sheffield Utd,22.0,2000.0,16,5,570,6.3,1,1,2,1,0,1,1,0,2.9,2.1,0.3,2.5,8,8,37,0.16,0.16,0.32,0.16,0.32,0.46,0.05,0.51,0.34,0.39
Liam Bridcutt,SCO,MF,Blackpool,33.0,1989.0,4,2,182,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Callum Brittain,ENG,DF,Blackburn,24.0,1998.0,27,15,1425,15.8,0,1,1,0,0,0,2,0,1.2,1.2,1.7,2.8,37,56,71,0.0,0.06,0.06,0.0,0.06,0.07,0.11,0.18,0.07,0.18
Nathan Broadhead,WAL,"FW,MF",Wigan Athletic,24.0,1998.0,22,11,1069,11.9,5,0,5,5,0,0,0,0,2.6,2.6,0.6,3.2,24,16,62,0.42,0.0,0.42,0.42,0.42,0.22,0.05,0.27,0.22,0.27
Andre Brooks,ENG,MF,Sheffield Utd,18.0,2003.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Brown,SCO,"FW,DF",Stoke City,24.0,1998.0,38,30,2768,30.8,7,1,8,7,0,0,9,0,9.6,9.3,3.2,12.5,59,38,232,0.23,0.03,0.26,0.23,0.26,0.31,0.11,0.42,0.3,0.41
Alan Browne,IRL,"MF,DF",Preston,27.0,1995.0,36,31,2631,29.2,1,2,3,1,0,0,5,0,2.1,2.1,2.3,4.4,34,98,79,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15
Josh Brownhill,ENG,MF,Burnley,26.0,1995.0,41,41,3574,39.7,7,8,15,7,0,0,9,0,5.7,5.7,6.8,12.4,59,190,208,0.18,0.2,0.38,0.18,0.38,0.14,0.17,0.31,0.14,0.31
John Buckley,ENG,MF,Blackburn,22.0,1999.0,21,17,1465,16.3,0,1,1,0,0,0,5,1,0.1,0.1,0.8,0.9,16,79,15,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06
Tyler Burey,ENG,FW,Millwall,20.0,2001.0,24,8,922,10.2,1,1,2,1,0,0,4,0,2.0,2.0,1.0,2.9,43,7,70,0.1,0.1,0.2,0.1,0.2,0.19,0.09,0.29,0.19,0.29
Oliver Burke,SCO,FW,Millwall,25.0,1997.0,17,8,767,8.5,2,2,4,2,0,0,1,0,2.5,2.5,0.8,3.2,19,13,57,0.23,0.23,0.47,0.23,0.47,0.29,0.09,0.38,0.29,0.38
Reece Burke,ENG,DF,Luton Town,25.0,1996.0,20,15,1305,14.5,2,0,2,2,0,0,3,0,0.2,0.2,0.1,0.3,21,84,14,0.14,0.0,0.14,0.14,0.14,0.02,0.01,0.02,0.02,0.02
Jack Burroughs,SCO,"DF,MF",Coventry City,21.0,2001.0,12,5,439,4.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.4,8,11,21,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09
Josef Bursik,ENG,GK,Stoke City,22.0,2000.0,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
David Button,ENG,GK,West Brom,33.0,1989.0,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jili Buyabu,ENG,DF,Sheffield Utd,20.0,2001.0,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Sam Byram,ENG,DF,Norwich City,28.0,1993.0,15,11,1080,12.0,1,0,1,1,0,0,5,0,0.7,0.7,0.4,1.0,39,78,39,0.08,0.0,0.08,0.08,0.08,0.06,0.03,0.09,0.06,0.09
Ben Cabango,WAL,DF,Swansea City,22.0,2000.0,43,42,3744,41.6,2,0,2,2,0,0,11,1,3.6,3.6,0.5,4.1,65,197,16,0.05,0.0,0.05,0.05,0.05,0.09,0.01,0.1,0.09,0.1
Etienne Camara,FRA,MF,Huddersfield,19.0,2003.0,20,13,1247,13.9,0,0,0,0,0,0,5,0,0.3,0.3,0.5,0.8,8,34,8,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06
Mamadi Camará,GNB,MF,Reading,18.0,2003.0,5,1,107,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,2,4,10,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.23,0.2,0.23
Allan Campbell,SCO,MF,Luton Town,24.0,1998.0,42,38,3253,36.1,3,2,5,3,0,0,6,0,3.1,3.1,0.9,4.0,28,93,94,0.08,0.06,0.14,0.08,0.14,0.09,0.02,0.11,0.09,0.11
Tate Campbell,ENG,DF,Birmingham City,20.0,2002.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Campbell,ENG,FW,Stoke City,22.0,1999.0,41,30,2656,29.5,9,5,14,9,0,0,4,0,8.9,8.9,4.7,13.6,95,72,240,0.3,0.17,0.47,0.3,0.47,0.3,0.16,0.46,0.3,0.46
Andy Cannon,ENG,MF,Hull City,26.0,1996.0,5,1,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,2,3,3,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.17,0.01,0.17
Thomas Cannon,IRL,FW,Preston,19.0,2002.0,20,19,1674,18.6,8,1,9,8,0,0,3,0,5.1,5.1,2.4,7.5,36,19,104,0.43,0.05,0.48,0.43,0.48,0.27,0.13,0.4,0.27,0.4
Todd Cantwell,ENG,"FW,MF",Norwich City,24.0,1998.0,18,9,861,9.6,0,0,0,0,0,0,2,0,0.9,0.9,1.1,2.0,23,45,55,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.21,0.1,0.21
Sonny Carey,ENG,MF,Blackpool,21.0,2001.0,37,26,2448,27.2,3,1,4,3,0,0,1,1,3.1,3.1,3.4,6.5,26,74,65,0.11,0.04,0.15,0.11,0.15,0.12,0.12,0.24,0.12,0.24
Álvaro Carreras,ESP,"DF,FW",Preston,19.0,2003.0,39,27,2654,29.5,0,4,4,0,0,0,6,0,2.0,2.0,3.8,5.7,73,94,131,0.0,0.14,0.14,0.0,0.14,0.07,0.13,0.19,0.07,0.19
Andy Carroll,ENG,FW,Reading,33.0,1989.0,30,23,1940,21.6,9,2,11,6,3,3,7,1,4.6,2.2,1.3,3.5,1,46,60,0.42,0.09,0.51,0.28,0.37,0.21,0.06,0.27,0.1,0.16
Hayden Carter,ENG,DF,Blackburn,22.0,1999.0,30,24,2251,25.0,1,0,1,1,0,0,5,0,0.4,0.4,0.8,1.2,25,64,19,0.04,0.0,0.04,0.04,0.04,0.02,0.03,0.05,0.02,0.05
Cesare Casadei,ITA,MF,Reading,19.0,2003.0,15,13,1108,12.3,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,8,34,16,0.08,0.0,0.08,0.08,0.08,0.08,0.02,0.1,0.08,0.1
Craig Cathcart,NIR,DF,Watford,33.0,1989.0,28,26,2268,25.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,20,125,2,0.0,0.04,0.04,0.0,0.04,0.02,0.02,0.03,0.02,0.03
Steven Caulker,SLE,DF,Wigan Athletic,30.0,1991.0,9,5,497,5.5,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1
Bersant Celina,KVX,FW,Stoke City,25.0,1996.0,6,3,265,2.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,8,13,17,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.25,0.16,0.25
Ilias Chair,MAR,"MF,FW",QPR,24.0,1997.0,40,38,3271,36.3,5,9,14,5,0,1,2,0,7.1,6.3,10.0,16.3,155,172,218,0.14,0.25,0.39,0.14,0.39,0.2,0.27,0.47,0.17,0.45
Nathaniel Chalobah,ENG,MF,West Brom,27.0,1994.0,13,7,610,6.8,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.6,4,26,6,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09
Alfie Chang,ENG,MF,Birmingham City,19.0,2002.0,13,7,693,7.7,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,2,13,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Ismaila Cheick Coulibaly,MLI,MF,Sheffield Utd,21.0,2000.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssef Chentouf,ENG,DF,Wigan Athletic,18.0,2004.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tahith Chong,CUW,"MF,FW",Birmingham City,22.0,1999.0,38,35,2838,31.5,4,5,9,4,0,0,4,0,5.0,5.0,4.4,9.4,68,70,139,0.13,0.16,0.29,0.13,0.29,0.16,0.14,0.3,0.16,0.3
Hamza Choudhury,BAN,MF,Watford,24.0,1997.0,36,36,3033,33.7,0,0,0,0,0,0,13,0,0.8,0.8,0.8,1.6,14,127,15,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05
Cyrus Christie,IRL,"DF,FW",Hull City,29.0,1992.0,28,24,2080,23.1,3,1,4,3,0,0,3,0,1.7,1.7,2.3,4.0,65,100,117,0.13,0.04,0.17,0.13,0.17,0.07,0.1,0.17,0.07,0.17
Darko Churlinov,MKD,FW,Burnley,22.0,2000.0,7,1,202,2.2,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,9,5,26,0.0,0.0,0.0,0.0,0.0,0.33,0.21,0.54,0.33,0.54
Dennis Cirkin,ENG,DF,Sunderland,20.0,2002.0,28,21,1843,20.5,5,1,6,5,0,0,8,1,2.3,2.3,0.7,3.0,37,61,45,0.24,0.05,0.29,0.24,0.29,0.11,0.04,0.15,0.11,0.15
Ciaran Clark,IRL,DF,Sheffield Utd,32.0,1989.0,10,7,664,7.4,2,0,2,2,0,0,4,0,1.6,1.6,0.0,1.6,5,22,6,0.27,0.0,0.27,0.27,0.27,0.22,0.0,0.22,0.22,0.22
Jordan Clark,ENG,MF,Luton Town,28.0,1993.0,38,34,3100,34.4,2,4,6,2,0,0,5,0,5.3,5.3,4.0,9.3,73,154,98,0.06,0.12,0.17,0.06,0.17,0.15,0.12,0.27,0.15,0.27
Harry Clarke,ENG,DF,Stoke City,21.0,2001.0,18,9,985,10.9,2,0,2,2,0,0,2,0,1.2,1.2,0.8,1.9,26,45,64,0.18,0.0,0.18,0.18,0.18,0.11,0.07,0.18,0.11,0.18
Jack Clarke,ENG,"FW,DF",Sunderland,21.0,2000.0,45,44,3786,42.1,9,11,20,9,0,0,9,0,5.5,5.5,6.8,12.3,183,98,302,0.21,0.26,0.48,0.21,0.48,0.13,0.16,0.29,0.13,0.29
John Clarke,IRL,"DF,FW",Reading,18.0,2004.0,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Clarke,ENG,DF,Middlesbrough,25.0,1996.0,6,6,459,5.1,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.6,3,14,0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13
Jake Clarke-Salter,ENG,DF,QPR,24.0,1997.0,16,13,1131,12.6,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,7,42,11,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07
Reyes Cleary,ENG,FW,West Brom,18.0,2004.0,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1
Tom Cleverley,ENG,MF,Watford,32.0,1989.0,4,3,245,2.7,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0,13,0,0.37,0.0,0.37,0.37,0.37,0.07,0.01,0.08,0.07,0.08
Sam Clucas,ENG,MF,Stoke City,31.0,1990.0,12,5,483,5.4,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.7,8,8,20,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.08,0.12
Josh Coburn,ENG,FW,Middlesbrough,19.0,2002.0,1,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Maxime Colin,FRA,"DF,FW",Birmingham City,30.0,1991.0,44,44,3847,42.7,2,3,5,2,0,0,4,0,2.7,2.7,1.5,4.2,59,144,85,0.05,0.07,0.12,0.05,0.12,0.06,0.03,0.1,0.06,0.1
Jamilu Collins,NGA,DF,Cardiff City,27.0,1994.0,4,4,278,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,13,19,7,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.09,0.01,0.09
Rubin Colwill,WAL,"FW,MF",Cardiff City,20.0,2002.0,20,4,601,6.7,0,1,1,0,0,0,1,0,0.6,0.6,1.1,1.7,20,21,49,0.0,0.15,0.15,0.0,0.15,0.09,0.17,0.26,0.09,0.26
Cameron Congreve,WAL,"MF,FW",Swansea City,18.0,2004.0,10,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,5,20,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12
Aaron Connolly,IRL,"FW,MF",Hull City,22.0,2000.0,5,4,338,3.8,2,0,2,2,0,0,1,0,1.6,1.6,0.3,2.0,7,5,14,0.53,0.0,0.53,0.53,0.53,0.43,0.09,0.52,0.43,0.52
Callum Connolly,ENG,"DF,MF",Blackpool,24.0,1997.0,41,39,3453,38.4,1,1,2,1,0,0,11,1,2.7,2.7,1.3,4.0,15,98,51,0.03,0.03,0.05,0.03,0.05,0.07,0.03,0.1,0.07,0.1
Tommy Conway,SCO,"FW,MF",Bristol City,19.0,2002.0,34,25,1901,21.1,9,3,12,9,0,0,1,0,6.1,6.1,2.8,8.9,38,34,120,0.43,0.14,0.57,0.43,0.57,0.29,0.13,0.42,0.29,0.42
