Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
39,Luke Ayling,eng ENG,DF,Leeds United,31,1991,8.3,30,21,16,11,3,16,32,50.0,16,10,0,10,10,40,19,0,Matches
40,Luke Ayling,eng ENG,DF,Middlesbrough,31,1991,18.2,31,21,22,4,5,15,39,38.5,24,15,3,12,16,47,39,0,Matches
41,Finn Azaz,ie IRL,"MF,FW",Plymouth Argyle,22,2000,19.6,17,14,6,10,1,8,26,30.8,18,13,2,11,18,35,15,0,Matches
42,Finn Azaz,ie IRL,"MF,FW",Middlesbrough,22,2000,15.1,17,11,3,9,5,7,20,35.0,13,18,2,16,8,25,5,0,Matches
43,Abdoullah Ba,fr FRA,"MF,FW",Sunderland,20,2003,21.4,17,13,5,10,2,8,17,47.1,9,9,1,8,11,28,7,0,Matches
44,Daniel Bachmann,at AUT,GK,Watford,29,1994,27.0,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,12,2,Matches
45,Juninho Bacuna,cw CUW,"FW,MF",Birmingham City,25,1997,33.0,66,42,26,29,11,30,64,46.9,34,50,8,42,28,94,47,0,Matches
46,Lewis Baker,eng ENG,MF,Stoke City,28,1995,11.9,13,11,5,6,2,4,11,36.4,7,10,4,6,5,18,10,0,Matches
47,Tyreeq Bakinson,eng ENG,MF,Sheffield Weds,24,1998,3.2,3,2,1,2,0,0,2,0.0,2,4,1,3,6,9,7,0,Matches
48,Radinio Balker,sr SUR,DF,Huddersfield,24,1998,4.5,11,8,3,8,0,2,4,50.0,2,3,3,0,8,19,20,0,Matches
49,Dominic Ball,eng ENG,"MF,DF",Ipswich Town,27,1995,1.6,3,2,1,1,1,2,5,40.0,3,0,0,0,2,5,4,0,Matches
50,Daniel Ballard,nir NIR,DF,Sunderland,23,1999,42.6,50,34,34,16,0,25,38,65.8,13,58,40,18,35,85,182,1,Matches
51,Patrick Bamford,eng ENG,"FW,MF",Leeds United,29,1993,16.6,17,10,0,12,5,10,17,58.8,7,4,0,4,2,19,10,0,Matches
52,Alex Bangura,sl SLE,DF,Middlesbrough,24,1999,6.5,9,6,6,3,0,3,6,50.0,3,7,1,6,5,14,12,0,Matches
53,Barry Bannan,sct SCO,MF,Sheffield Weds,33,1989,38.0,59,41,25,26,8,30,56,53.6,26,50,12,38,42,101,47,0,Matches
54,Daniel Barlaser,tr TUR,MF,Middlesbrough,26,1997,25.9,31,21,10,17,4,17,35,48.6,18,16,7,9,21,52,26,3,Matches
55,Ashley Barnes,eng ENG,"MF,FW",Norwich City,33,1989,27.8,15,10,6,6,3,8,18,44.4,10,18,6,12,4,19,29,1,Matches
56,Kyle Bartley,eng ENG,DF,West Brom,32,1991,29.0,17,11,10,6,1,6,14,42.9,8,24,14,10,24,41,130,0,Matches
57,Danny Batth,eng ENG,DF,Norwich City,32,1990,6.5,5,4,1,4,0,1,4,25.0,3,4,4,0,4,9,40,0,Matches
58,Patrick Bauer,de GER,DF,Preston,30,1992,0.7,0,0,0,0,0,0,0,,0,2,1,1,0,0,4,0,Matches
59,Vakoun Bayo,ci CIV,FW,Watford,26,1997,24.7,22,15,4,14,4,6,12,50.0,6,10,5,5,8,30,19,0,Matches
60,Gavin Bazunu,ie IRL,GK,Southampton,21,2002,41.0,2,2,1,1,0,2,2,100.0,0,0,0,0,1,3,16,3,Matches
61,James Beadle,eng ENG,GK,Sheffield Weds,19,2004,19.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,1,Matches
62,Jan Bednarek,pl POL,DF,Southampton,27,1996,39.4,34,18,19,14,1,16,29,55.2,13,46,34,12,61,95,145,0,Matches
63,Asmir Begović,ba BIH,GK,QPR,36,1987,45.0,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,14,2,Matches
64,Sam Bell,eng ENG,"FW,DF",Bristol City,21,2002,20.1,19,11,8,7,4,9,32,28.1,23,27,1,26,17,36,12,0,Matches
65,Jobe Bellingham,eng ENG,"MF,FW",Sunderland,17,2005,40.3,60,38,23,29,8,24,47,51.1,23,55,14,41,32,92,58,2,Matches
66,Jewison Bennette,cr CRC,FW,Sunderland,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
67,Di'Shon Bernard,jm JAM,DF,Sheffield Weds,22,2000,30.3,48,34,32,14,2,20,31,64.5,11,49,24,25,34,82,98,2,Matches
68,Kian Best,eng ENG,DF,Preston,17,2005,7.7,19,9,6,10,3,12,25,48.0,13,12,1,11,5,24,4,0,Matches
69,Bartosz Białkowski,pl POL,GK,Millwall,36,1987,14.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
70,Jake Bidwell,eng ENG,DF,Coventry City,30,1993,22.8,32,21,17,9,6,20,28,71.4,8,27,12,15,31,63,60,0,Matches
71,Krystian Bielik,pl POL,"MF,DF",Birmingham City,25,1998,33.1,53,29,30,19,4,25,58,43.1,33,55,19,36,59,112,93,2,Matches
72,Luis Binks,eng ENG,DF,Coventry City,21,2001,14.8,26,15,14,11,1,10,15,66.7,5,13,7,6,19,45,67,0,Matches
73,Nathan Bishop,eng ENG,GK,Sunderland,23,1999,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
74,Tyler Blackett,eng ENG,DF,Rotherham Utd,29,1994,10.0,16,11,11,5,0,9,14,64.3,5,21,13,8,11,27,47,0,Matches
75,Thomas Bloxham,ie IRL,FW,Blackburn,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
76,Tolaji Bola,eng ENG,"MF,DF",Rotherham Utd,24,1999,0.3,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,0,Matches
