Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
486,Negueba,br BRA,"FW,MF",Mirassol,25,1999,24.0,86,3.59,59,5,5,11,4,2,9,0.38,6,0,1,1,1,0,Matches
487,Edison Negueba,br BRA,"FW,MF",Juventude,24,2000,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
488,Nenê,br BRA,"FW,MF",Juventude,43,1981,11.2,47,4.19,15,21,1,5,5,0,8,0.71,3,2,1,1,1,0,Matches
489,Neris,br BRA,DF,Vitória,32,1992,5.9,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
490,Rodrigo Nestor,br BRA,MF,Bahia,24,2000,9.7,33,3.40,26,3,2,2,0,0,2,0.21,1,0,0,1,0,0,Matches
491,Neto,br BRA,GK,Botafogo (RJ),35,1989,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
492,José Vitor Silva Neves,br BRA,FW,Mirassol,24,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
493,Newton,br BRA,MF,Botafogo (RJ),24,2000,16.6,18,1.08,13,1,1,2,1,0,1,0.06,1,0,0,0,0,0,Matches
494,Neymar,br BRA,"FW,MF",Santos,32,1992,17.0,109,6.42,71,16,8,6,7,1,8,0.47,5,1,1,1,0,0,Matches
495,Nicolas,br BRA,DF,Ceará,27,1997,6.6,21,3.19,14,5,1,0,1,0,1,0.15,1,0,0,0,0,0,Matches
496,Nicolas,br BRA,DF,São Paulo,17,2007,0.5,2,4.00,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
497,Saúl Ñíguez,es ESP,MF,Flamengo,30,1994,12.8,41,3.19,38,0,0,2,0,1,5,0.39,4,0,0,1,0,0,Matches
498,Nonato,br BRA,MF,Fluminense,26,1998,10.2,21,2.07,18,1,1,0,1,0,2,0.20,1,0,1,0,0,0,Matches
499,Erick Noriega,pe PER,"DF,MF",Grêmio,23,2001,13.2,17,1.29,17,0,0,0,0,0,3,0.23,3,0,0,0,0,0,Matches
